
[00:00:00.000 --> 00:00:03.480]   [MUSIC PLAYING]
[00:00:03.480 --> 00:00:06.460]   [VOCALIZING]
[00:00:06.460 --> 00:00:29.420]   Well, how we doing, Porsche Dallas?
[00:00:29.420 --> 00:00:31.420]   [CHEERING]
[00:00:31.420 --> 00:00:33.580]   I want to welcome you to the porch.
[00:00:33.580 --> 00:00:34.660]   My name is Josiah Jones.
[00:00:34.660 --> 00:00:36.900]   I have the privilege of being on staff here serving
[00:00:36.900 --> 00:00:38.940]   with the Young Adult Ministry.
[00:00:38.940 --> 00:00:41.560]   And if you're watching online, welcome to the porch.
[00:00:41.560 --> 00:00:44.140]   And all of our Porch Live locations around the nation
[00:00:44.140 --> 00:00:47.580]   just placed in different places in our nation,
[00:00:47.580 --> 00:00:51.300]   whether that be Porch Live Des Moines, or Porch Live Boise,
[00:00:51.300 --> 00:00:54.780]   Porch Live Scottsdale, Dayton, Ohio, Porch Live Atlanta,
[00:00:54.780 --> 00:00:57.320]   and a whole host of other Porch Live locations.
[00:00:57.320 --> 00:00:59.540]   Can you help us welcome them?
[00:00:59.540 --> 00:01:02.780]   Yeah.
[00:01:02.780 --> 00:01:06.420]   You picked a really good time to be here at the porch.
[00:01:06.420 --> 00:01:09.620]   And we're really excited about what God's going to do tonight.
[00:01:09.620 --> 00:01:13.260]   And before I get going and introduce our guest speaker,
[00:01:13.260 --> 00:01:16.140]   I just want to say thank you for joining us here
[00:01:16.140 --> 00:01:16.900]   on a Tuesday night.
[00:01:16.900 --> 00:01:19.700]   We know you could be in a lot of different places in Dallas,
[00:01:19.700 --> 00:01:20.780]   but you're here.
[00:01:20.780 --> 00:01:24.480]   And I was having brunch earlier in the week,
[00:01:24.480 --> 00:01:26.800]   and I invited my waitress to the porch.
[00:01:26.800 --> 00:01:29.180]   And she said, oh, yeah, like the restaurant?
[00:01:29.180 --> 00:01:31.460]   And I said, no, no, no, no, not the restaurant,
[00:01:31.460 --> 00:01:32.620]   the young adult ministry.
[00:01:32.620 --> 00:01:34.780]   And so maybe you got kind of coming to the porch
[00:01:34.780 --> 00:01:36.460]   thinking it was the restaurant and bar,
[00:01:36.460 --> 00:01:38.340]   but you're here on a Tuesday night
[00:01:38.340 --> 00:01:39.540]   at Watermark Community Church.
[00:01:39.540 --> 00:01:40.820]   We're glad you're here.
[00:01:40.820 --> 00:01:43.220]   And so you're in for a real treat,
[00:01:43.220 --> 00:01:48.100]   because who I want to introduce you to is really
[00:01:48.100 --> 00:01:49.820]   near and dear to my faith.
[00:01:49.820 --> 00:01:53.100]   When I came to know Christ several years ago,
[00:01:53.100 --> 00:01:57.260]   this man was instrumental in my growth.
[00:01:57.260 --> 00:01:59.860]   And I found him through a podcast,
[00:01:59.860 --> 00:02:02.740]   through a friend who sent me a podcast.
[00:02:02.740 --> 00:02:07.700]   And then I read books about just the gospel of Jesus Christ
[00:02:07.700 --> 00:02:08.500]   in which he wrote.
[00:02:08.500 --> 00:02:11.620]   And this person that I'm talking about is Matt Chandler.
[00:02:11.620 --> 00:02:15.060]   And yeah, and you resonate with me
[00:02:15.060 --> 00:02:18.860]   when I say, hey, he was instrumental in my growth.
[00:02:18.860 --> 00:02:22.820]   You resonate with it, because the same is true for you.
[00:02:22.820 --> 00:02:24.520]   And so I remember picking up a book
[00:02:24.520 --> 00:02:28.460]   that he wrote in 2011 called "The Explicit Gospel," where
[00:02:28.460 --> 00:02:31.420]   it just gave me this robust, high view of who
[00:02:31.420 --> 00:02:33.540]   God is, the life, the death, the burial,
[00:02:33.540 --> 00:02:35.100]   and the resurrection of Jesus Christ.
[00:02:35.100 --> 00:02:37.300]   And it just exploded.
[00:02:37.300 --> 00:02:40.220]   The gospel exploded off the pages in my mind and heart
[00:02:40.220 --> 00:02:42.580]   and just caused me to fall more in love with Christ.
[00:02:42.580 --> 00:02:43.820]   And then a year later, he wrote a book
[00:02:43.820 --> 00:02:45.700]   called "To Live is Christ and to Die is Game,"
[00:02:45.700 --> 00:02:48.660]   where he just walked us through the book of Philippians.
[00:02:48.660 --> 00:02:51.700]   And so if you still don't know who Matt Chandler is,
[00:02:51.700 --> 00:02:56.140]   he is a lead pastor at the Village Church in Flower Mound,
[00:02:56.140 --> 00:02:57.300]   Texas.
[00:02:57.300 --> 00:03:00.540]   And so he is here tonight to bring the word.
[00:03:00.540 --> 00:03:02.340]   And so before he comes up, I want
[00:03:02.340 --> 00:03:04.820]   to pray and thank God for him.
[00:03:04.820 --> 00:03:06.700]   And really, let me do that right now.
[00:03:06.700 --> 00:03:08.420]   Thank you, Matt, for the investment
[00:03:08.420 --> 00:03:10.580]   that you have made in the kingdom of God.
[00:03:10.580 --> 00:03:15.460]   Only heaven knows the fruit that has come out of his ministry
[00:03:15.460 --> 00:03:17.820]   and that continues to come out of his ministry
[00:03:17.820 --> 00:03:18.900]   through his faithfulness.
[00:03:18.900 --> 00:03:19.700]   So thank you, Matt.
[00:03:19.700 --> 00:03:20.820]   Let me pray.
[00:03:20.820 --> 00:03:24.180]   God in heaven, we are honored and humbled
[00:03:24.180 --> 00:03:27.860]   that you have brought Matt Chandler to the porch tonight.
[00:03:27.860 --> 00:03:30.100]   God, we know that you don't need us,
[00:03:30.100 --> 00:03:32.940]   but you choose to use us in spite of us
[00:03:32.940 --> 00:03:34.220]   to accomplish your purposes.
[00:03:34.220 --> 00:03:36.220]   And I'm thankful for the faith that you've
[00:03:36.220 --> 00:03:40.140]   given Matt and the way that he has leveraged
[00:03:40.140 --> 00:03:43.420]   his life to make you known.
