
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:00:02.420 --> 00:00:23.000]   ♪ And I searched the world ♪
[00:00:23.000 --> 00:00:28.100]   ♪ But it couldn't fill me ♪
[00:00:28.360 --> 00:00:33.360]   ♪ Man's empty praise and treasures that fade ♪
[00:00:33.360 --> 00:00:38.540]   ♪ Are never enough ♪
[00:00:38.540 --> 00:00:43.760]   ♪ And you came along ♪
[00:00:43.760 --> 00:00:48.940]   ♪ And put me back together ♪
[00:00:48.940 --> 00:00:54.160]   ♪ And every desire is now satisfied ♪
[00:00:54.520 --> 00:00:59.520]   ♪ Here in your love ♪
[00:00:59.520 --> 00:01:05.100]   ♪ And oh, there's nothing that's better than you ♪
[00:01:05.100 --> 00:01:10.820]   ♪ There's nothing that's better than you ♪
[00:01:10.820 --> 00:01:14.040]   ♪ Lord, there's nothing ♪
[00:01:14.040 --> 00:01:19.040]   ♪ And nothing is better than you ♪
[00:01:20.560 --> 00:01:25.560]   ♪ And I'm not afraid ♪
[00:01:25.560 --> 00:01:30.700]   ♪ To show you my weakness ♪
[00:01:30.700 --> 00:01:33.220]   ♪ My failures and flaws ♪
[00:01:33.220 --> 00:01:35.500]   ♪ Lord, you've seen them all ♪
[00:01:35.500 --> 00:01:40.500]   ♪ And you still call me fake ♪
[00:01:40.500 --> 00:01:45.940]   ♪ 'Cause the God of the mountain ♪
[00:01:46.120 --> 00:01:51.120]   ♪ Is the God of the valley ♪
[00:01:51.120 --> 00:01:54.140]   ♪ And there's not a face ♪
[00:01:54.140 --> 00:01:59.140]   ♪ Your mercy and grace won't find me again ♪
[00:01:59.140 --> 00:02:07.820]   ♪ Oh, there's nothing that's better than you ♪
[00:02:07.820 --> 00:02:13.280]   ♪ There's nothing that's better than you ♪
[00:02:13.280 --> 00:02:16.640]   ♪ Lord, there's nothing ♪
[00:02:16.640 --> 00:02:21.640]   ♪ And nothing is better than you ♪
[00:02:21.640 --> 00:02:28.620]   ♪ And oh, there's nothing that's better than you ♪
[00:02:28.620 --> 00:02:33.940]   ♪ Lord, there's nothing that's better than you ♪
[00:02:33.940 --> 00:02:37.560]   ♪ Lord, there's nothing ♪
[00:02:37.560 --> 00:02:41.560]   ♪ And nothing is better than you ♪
[00:02:41.560 --> 00:02:44.900]   ♪ Yeah ♪
[00:02:44.900 --> 00:02:47.280]   ♪ No, nothing ♪
[00:02:47.280 --> 00:02:50.040]   ♪ There's nothing at all ♪
[00:02:50.040 --> 00:02:53.220]   ♪ No, nothing ♪
[00:02:53.220 --> 00:02:58.220]   ♪ Is better than you ♪
[00:02:58.220 --> 00:03:06.600]   ♪ You turn mourning to dancing ♪
[00:03:06.840 --> 00:03:11.840]   ♪ You give beauty for ashes ♪
[00:03:11.840 --> 00:03:15.800]   ♪ You turn shame into glory ♪
[00:03:15.800 --> 00:03:20.800]   ♪ You're the only one who can ♪
[00:03:20.800 --> 00:03:27.440]   ♪ You turn mourning to dancing ♪
[00:03:27.440 --> 00:03:32.640]   ♪ You give beauty for ashes ♪
[00:03:32.840 --> 00:03:36.840]   ♪ You turn shame into glory ♪
[00:03:36.840 --> 00:03:41.840]   ♪ You're the only one who can ♪
[00:03:41.840 --> 00:03:48.240]   ♪ You turn graves into gardens ♪
[00:03:48.240 --> 00:03:53.380]   ♪ You turn bones into armies ♪
[00:03:53.380 --> 00:03:57.560]   ♪ You turn seas into highways ♪
[00:03:57.560 --> 00:04:02.560]   ♪ You're the only one who can ♪
[00:04:03.560 --> 00:04:08.560]   ♪ You turn graves into gardens ♪
[00:04:08.560 --> 00:04:13.720]   ♪ You turn bones into armies ♪
[00:04:13.720 --> 00:04:17.960]   ♪ You turn seas into highways ♪
[00:04:17.960 --> 00:04:22.960]   ♪ You're the only one who can ♪
[00:04:22.960 --> 00:04:28.200]   ♪ You're the only one who can ♪
[00:04:28.360 --> 00:04:33.360]   ♪ You're the only one who can ♪
[00:04:33.360 --> 00:04:40.080]   ♪ And no, there's nothing ♪
[00:04:40.080 --> 00:04:42.400]   ♪ That's better than you ♪
[00:04:42.400 --> 00:04:45.320]   ♪ There's nothing ♪
[00:04:45.320 --> 00:04:47.600]   ♪ That's better than you ♪
[00:04:47.600 --> 00:04:50.560]   ♪ There's nothing ♪
[00:04:50.560 --> 00:04:55.560]   ♪ Nothing is better than you ♪
[00:04:57.680 --> 00:05:01.040]   ♪ And no, there's nothing ♪
[00:05:01.040 --> 00:05:03.560]   ♪ That's better than you ♪
[00:05:03.560 --> 00:05:06.280]   ♪ There's nothing ♪
[00:05:06.280 --> 00:05:08.160]   ♪ That's better than you ♪
[00:05:08.160 --> 00:05:11.600]   ♪ Lord, there's nothing ♪
[00:05:11.600 --> 00:05:15.260]   ♪ Nothing's better than you ♪
[00:05:15.260 --> 00:05:17.840]   (upbeat music)
[00:05:17.840 --> 00:05:20.420]   (upbeat music)
[00:05:20.420 --> 00:05:30.420]   [BLANK_AUDIO]

