
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.240]   - All right, welcome friends in the room,
[00:00:21.240 --> 00:00:24.040]   friends in Fort Worth, Houston, El Paso, Phoenix,
[00:00:24.040 --> 00:00:27.720]   Northwest Arkansas, Tulsa, Houston,
[00:00:27.720 --> 00:00:28.720]   wherever you are tuning in
[00:00:28.720 --> 00:00:30.120]   and joining from all over.
[00:00:30.120 --> 00:00:32.280]   We are continuing the series, God Save the Queen,
[00:00:32.280 --> 00:00:36.440]   as we explore the Old Testament book of the Bible
[00:00:36.440 --> 00:00:41.040]   on the life of Esther, named Esther, the queen,
[00:00:41.040 --> 00:00:43.340]   and the crazy story that is around her life.
[00:00:43.340 --> 00:00:45.400]   Let me start by asking this,
[00:00:45.400 --> 00:00:49.280]   who is the greatest villain in any movie of all time?
[00:00:49.280 --> 00:00:52.680]   Joker?
[00:00:52.680 --> 00:00:56.060]   Darth Vader?
[00:00:57.920 --> 00:00:58.760]   Venom?
[00:00:58.760 --> 00:01:04.000]   In any great story, any great story has with it,
[00:01:04.000 --> 00:01:06.900]   man, you guys are really extra on this whole villain thing.
[00:01:06.900 --> 00:01:12.540]   In any great story has a, The Bachelor, well, wow.
[00:01:12.540 --> 00:01:16.240]   In any great story has a villain involved in it,
[00:01:16.240 --> 00:01:17.600]   and tonight we're gonna be introduced,
[00:01:17.600 --> 00:01:18.560]   but here's some of the ones that I think
[00:01:18.560 --> 00:01:20.160]   are the most iconic villains of all time.
[00:01:20.160 --> 00:01:22.200]   You got the Joker, of course,
[00:01:22.200 --> 00:01:25.560]   then you got Bane, Darth Vader,
[00:01:25.560 --> 00:01:28.260]   maybe the most classic, then Thanos,
[00:01:28.260 --> 00:01:33.660]   then Scar, of course, and then Dr. Evil.
[00:01:33.660 --> 00:01:37.360]   Of course, I've never seen, 'cause I'm a Christian, and.
[00:01:37.360 --> 00:01:43.320]   But every great story has a villain involved in it,
[00:01:43.320 --> 00:01:44.560]   it has a hero, it has a villain,
[00:01:44.560 --> 00:01:46.160]   it has a great storyline and great plot,
[00:01:46.160 --> 00:01:48.400]   and the story of Esther is no different,
[00:01:48.400 --> 00:01:49.920]   and tonight we're gonna be introduced
[00:01:49.920 --> 00:01:51.160]   to the villain in this story,
[00:01:51.160 --> 00:01:54.960]   but unlike those other stories, this is a true story.
[00:01:54.960 --> 00:01:56.640]   Let me catch you up in case you missed last week,
[00:01:56.640 --> 00:01:58.080]   and it'll give us a little direction
[00:01:58.080 --> 00:01:59.920]   for where the evening will be.
[00:01:59.920 --> 00:02:03.280]   The book of Esther is a story of a young girl
[00:02:03.280 --> 00:02:06.360]   who goes from a peasant to a princess, if you will.
