
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.980]   Let me just start by telling you
[00:00:19.980 --> 00:00:21.340]   how the porch is set up a little bit.
[00:00:21.340 --> 00:00:23.500]   And so we have about 250 volunteers
[00:00:23.500 --> 00:00:25.140]   that make this happen every week.
[00:00:25.140 --> 00:00:27.740]   And so as we gather with those 250 volunteers,
[00:00:27.740 --> 00:00:30.260]   they're divided up on about five teams.
[00:00:30.260 --> 00:00:33.100]   Those five teams have a male and female leader
[00:00:33.100 --> 00:00:34.340]   over each one of those teams.
[00:00:34.340 --> 00:00:36.060]   And so those are our porch leaders,
[00:00:36.060 --> 00:00:38.140]   kind of the elders of the porch, if you will.
[00:00:38.140 --> 00:00:40.620]   And so every year we get away with those porch leaders.
[00:00:40.620 --> 00:00:42.540]   We go out of town, we go on a retreat,
[00:00:42.540 --> 00:00:43.860]   usually to a lake house.
[00:00:43.860 --> 00:00:44.940]   A couple of years ago,
[00:00:44.940 --> 00:00:47.460]   we went to my in-laws lake house on Lake Whitney.
[00:00:47.460 --> 00:00:49.220]   And so we went out there to Lake Whitney.
[00:00:49.220 --> 00:00:50.460]   And what this looks like is,
[00:00:50.460 --> 00:00:53.260]   is usually a lot of praying, a lot of dreaming,
[00:00:53.260 --> 00:00:55.620]   asking God what he wants from the ministry,
[00:00:55.620 --> 00:00:57.520]   how we can best minister to you guys.
[00:00:57.520 --> 00:00:58.620]   Those kinds of things.
[00:00:58.620 --> 00:01:01.260]   And at night we're usually sitting around a campfire.
[00:01:01.260 --> 00:01:02.980]   And so we're sitting around a campfire,
[00:01:02.980 --> 00:01:04.660]   the guys and the girls, and we're talking.
[00:01:04.660 --> 00:01:06.980]   And there's this big field out there, okay,
[00:01:06.980 --> 00:01:08.060]   where my in-laws place is.
[00:01:08.060 --> 00:01:11.980]   There's this big field, some public land, if you will.
[00:01:11.980 --> 00:01:14.700]   And I asked the leaders, I just said,
[00:01:14.700 --> 00:01:18.160]   "Hey, have any of you never been snipe hunting?"
[00:01:18.160 --> 00:01:21.860]   And about half of them raised their hand.
[00:01:21.860 --> 00:01:22.700]   They had never been.
[00:01:22.700 --> 00:01:23.980]   And so let me just ask you guys,
[00:01:23.980 --> 00:01:26.340]   how many of you have never been,
[00:01:26.340 --> 00:01:28.600]   or you don't know what snipe hunting is?
[00:01:28.600 --> 00:01:30.160]   Would you just raise your hands real high?
[00:01:30.160 --> 00:01:32.960]   Okay, so that's a lot of you, okay?
[00:01:32.960 --> 00:01:33.800]   That's a lot of you.
[00:01:33.800 --> 00:01:34.680]   So come back with me.
[00:01:34.680 --> 00:01:37.400]   If you have been snipe hunting, or you know what it is,
[00:01:37.400 --> 00:01:39.680]   would you raise your hands real high?
[00:01:39.680 --> 00:01:41.480]   Okay, so that's some of you too.
[00:01:41.480 --> 00:01:45.380]   So a little more than half on that first one.
[00:01:45.380 --> 00:01:47.760]   And so this is kind of what was there.
[00:01:47.760 --> 00:01:50.320]   It was like half of us had been, half of us hadn't been.
[00:01:50.320 --> 00:01:51.880]   And I'm like, "Guys, we gotta go.
[00:01:51.880 --> 00:01:53.360]   "We gotta go snipe hunting."
[00:01:53.360 --> 00:01:55.340]   Like, it's gonna be so much fun.
[00:01:55.340 --> 00:01:58.040]   And everybody that's been, like, "Yes, it's so fun."
[00:01:58.040 --> 00:01:59.720]   You know, and so here's the thing.
[00:01:59.720 --> 00:02:01.600]   I know, don't tell them, I know, I know.
[00:02:01.600 --> 00:02:03.500]   And so here's the deal.
[00:02:03.500 --> 00:02:06.280]   We go out there, and I'm explaining to them.
[00:02:06.280 --> 00:02:07.880]   So a snipe, if you don't know what it is,
[00:02:07.880 --> 00:02:09.760]   it's like this little white bird,
[00:02:09.760 --> 00:02:11.760]   and it runs on the ground.
[00:02:11.760 --> 00:02:13.320]   It comes out at night, kind of like a,
[00:02:13.320 --> 00:02:15.480]   runs on the ground like a quail, if you will.
[00:02:15.480 --> 00:02:17.500]   And it comes out at night, and you can catch them.
[00:02:17.500 --> 00:02:19.160]   They're actually pretty easy to catch.
[00:02:19.160 --> 00:02:21.280]   And so the way that you do it is you get this headlamp,
[00:02:21.280 --> 00:02:22.520]   you know, 'cause the light,
[00:02:22.520 --> 00:02:23.920]   they're attracted to the light,
[00:02:23.920 --> 00:02:26.400]   and you get a little bag, like a burlap sack,
[00:02:26.400 --> 00:02:28.960]   and you have to be out there all by yourself in the field.
[00:02:28.960 --> 00:02:30.920]   It's the only way to catch them,
[00:02:30.920 --> 00:02:32.120]   and you have to call them.
[00:02:32.120 --> 00:02:35.120]   And so the call is irresistible to the snipe.
[00:02:35.120 --> 00:02:37.300]   And so my friend, Chantal, she's out there.
[00:02:37.300 --> 00:02:40.320]   She's like a legend with our porch leaders, you know.
[00:02:40.320 --> 00:02:42.080]   And I'm telling Chantal, I'm like,
[00:02:42.080 --> 00:02:43.680]   "This is how you catch a snipe."
[00:02:43.680 --> 00:02:44.680]   And she's out there in the field.
[00:02:44.680 --> 00:02:46.000]   So I teach her the call.
[00:02:46.000 --> 00:02:48.080]   I'm gonna teach you guys the call so you can use it.
[00:02:48.080 --> 00:02:49.320]   And so you go, I mean, like, you go out there,
[00:02:49.320 --> 00:02:52.520]   and you go, "Ooga-loo-ga-loo-ga-loo-ga-loo!
[00:02:52.520 --> 00:02:54.000]   "Ooga-loo-ga-loo-ga-loo-ga-loo!"
[00:02:54.000 --> 00:02:56.760]   And you got this headlamp, and it's pitch black.
[00:02:56.760 --> 00:02:58.040]   And so she's out there, you know,
[00:02:58.040 --> 00:03:00.880]   and so we leave, and she's out there in the field.
[00:03:00.880 --> 00:03:02.400]   "Ooga-loo-ga-loo-ga-loo!"
[00:03:02.400 --> 00:03:04.200]   She's holding the bag.
[00:03:04.200 --> 00:03:05.560]   "Come on, little snipe."
[00:03:05.560 --> 00:03:08.320]   And we kind of drive around the corner.
[00:03:08.320 --> 00:03:11.600]   Those of us who had been, we drive around the corner, right?
[00:03:11.600 --> 00:03:13.840]   And there's like this big shed there.
[00:03:13.840 --> 00:03:15.680]   And we drive around the corner,
[00:03:15.680 --> 00:03:18.780]   and we're just watching and laughing.
[00:03:18.780 --> 00:03:22.400]   Because here's the deal, right?
[00:03:22.400 --> 00:03:24.320]   And this is what they don't want me to tell you.
[00:03:24.320 --> 00:03:27.240]   Snipe aren't real.
[00:03:27.240 --> 00:03:28.960]   (congregation laughing)
[00:03:28.960 --> 00:03:30.800]   There's no such thing.
[00:03:30.800 --> 00:03:32.760]   There's no such thing.
[00:03:32.760 --> 00:03:36.600]   And so I know, and, you know,
[00:03:36.600 --> 00:03:39.440]   and so it's funny, right,
[00:03:39.440 --> 00:03:41.920]   when you're looking for something that's not real.
[00:03:41.920 --> 00:03:44.680]   And it's even a little entertaining
[00:03:44.680 --> 00:03:47.520]   if the way that you're looking is foolish.
[00:03:47.520 --> 00:03:52.320]   And so many of you came in here this evening
[00:03:52.320 --> 00:03:53.240]   in search of love.
[00:03:53.240 --> 00:03:56.880]   Everyone wants love, and I have to break it to you
[00:03:56.880 --> 00:04:01.880]   just like I did for friends about this silly animal.
[00:04:01.880 --> 00:04:07.640]   The love that you're looking for, it's not real.
[00:04:07.640 --> 00:04:10.740]   It doesn't exist.
[00:04:10.740 --> 00:04:13.840]   You've defined it incorrectly.
[00:04:13.840 --> 00:04:17.080]   And furthermore, for so many of you,
[00:04:17.080 --> 00:04:19.840]   the way that you're looking is foolish.
[00:04:21.520 --> 00:04:23.120]   It's foolish.
[00:04:23.120 --> 00:04:27.560]   And I think the enemy is laughing at you,
[00:04:27.560 --> 00:04:32.240]   watching you hurt yourself and bring pain into your life,
[00:04:32.240 --> 00:04:36.720]   remaining single, having unsatisfied desires.
[00:04:36.720 --> 00:04:39.040]   He's watching you and he's laughing at you.
[00:04:39.040 --> 00:04:42.640]   And so I want to, from the scriptures tonight,
[00:04:42.640 --> 00:04:45.240]   show you that it's not real,
[00:04:45.240 --> 00:04:49.000]   that to find love, you have to,
[00:04:50.720 --> 00:04:53.720]   to find love, you have to define it in the right way.
[00:04:53.720 --> 00:04:56.000]   See, actually, it turns out,
[00:04:56.000 --> 00:04:59.420]   I did a little Google search on the snipe hunt.
[00:04:59.420 --> 00:05:03.640]   It turns out there is a real bird called a snipe.
[00:05:03.640 --> 00:05:09.400]   And so this has been a long time, since the 1930s,
[00:05:09.400 --> 00:05:11.560]   this has been a prank that people pull.
[00:05:11.560 --> 00:05:14.120]   And so here's a picture of a snipe, right?
[00:05:14.120 --> 00:05:16.160]   It looks nothing like I described.
[00:05:16.160 --> 00:05:19.640]   It turns out it's nowhere near where we were looking.
