
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:29.480 --> 00:00:30.320]   What's up, Porch?
[00:00:30.320 --> 00:00:31.360]   How are we doing tonight?
[00:00:31.360 --> 00:00:33.960]   [CHEERING]
[00:00:33.960 --> 00:00:36.160]   Hey, my name is Timothy Atik, and I'm
[00:00:36.160 --> 00:00:39.640]   one of the teaching pastors here at Watermark Community Church.
[00:00:39.640 --> 00:00:43.240]   It is so great to get to be here with you tonight.
[00:00:43.240 --> 00:00:46.440]   Definitely want to give a shout out to the PorchLive locations
[00:00:46.440 --> 00:00:50.680]   of Indianapolis, Boise, and Fort Worth, Texas.
[00:00:50.680 --> 00:00:53.040]   Hope that all is well with you guys.
[00:00:53.040 --> 00:00:55.360]   It's good to be right here with those in Dallas.
[00:00:55.360 --> 00:00:58.640]   We are continuing the His and Hers series.
[00:00:58.640 --> 00:01:01.880]   I want to start just by sharing with you that my wife and I,
[00:01:01.880 --> 00:01:05.520]   we got married on October 14, 2006,
[00:01:05.520 --> 00:01:09.200]   which means we are old people.
[00:01:09.200 --> 00:01:11.040]   But we had an incredible wedding,
[00:01:11.040 --> 00:01:13.640]   and we had an incredible first year of marriage.
[00:01:13.640 --> 00:01:16.760]   The beauty of getting married is that you
[00:01:16.760 --> 00:01:18.240]   get to invite all of your friends,
[00:01:18.240 --> 00:01:20.560]   and they are required to bring you a gift.
[00:01:20.560 --> 00:01:24.340]   Not only that, you get to tell them what they have to buy you.
[00:01:24.340 --> 00:01:27.880]   You register, and they're obligated.
[00:01:27.880 --> 00:01:28.800]   And it's a great thing.
[00:01:28.800 --> 00:01:33.720]   And so a bunch of people gathered in Wichita Falls, Texas
[00:01:33.720 --> 00:01:34.720]   for our wedding.
[00:01:34.720 --> 00:01:37.800]   And I'm half Palestinian, which means
[00:01:37.800 --> 00:01:40.120]   we had a Middle Eastern flair to our wedding.
[00:01:40.120 --> 00:01:45.520]   So if you've ever seen movies or videos of Middle Eastern
[00:01:45.520 --> 00:01:48.880]   weddings with people flying in the air in chairs, that was us.
[00:01:48.880 --> 00:01:53.720]   Catherine and I were in chairs, in the air.
[00:01:53.720 --> 00:01:56.520]   The Arabs of the wedding circled up.
[00:01:56.520 --> 00:01:59.080]   My cousin magically appeared with a drum.
[00:01:59.080 --> 00:02:00.520]   He was playing the drum.
[00:02:00.520 --> 00:02:01.600]   We were circled up.
[00:02:01.600 --> 00:02:02.400]   It was dancing.
[00:02:02.400 --> 00:02:03.040]   It was great.
[00:02:03.040 --> 00:02:07.600]   My wife's little sister, who was in high school at the time,
[00:02:07.600 --> 00:02:10.960]   brought her high school friends, and they all left saying,
[00:02:10.960 --> 00:02:12.880]   I want to marry an Egyptian.
[00:02:12.880 --> 00:02:14.240]   I'm not Egyptian.
[00:02:14.240 --> 00:02:17.040]   I hope that worked out for them.
[00:02:17.040 --> 00:02:18.720]   But that's how good our wedding was.
[00:02:18.720 --> 00:02:20.080]   And then after we got married, we
[00:02:20.080 --> 00:02:22.920]   went to St. Lucia for our honeymoon, which was amazing.
[00:02:22.920 --> 00:02:25.680]   And then we just played really hard for our first year.
[00:02:25.680 --> 00:02:28.600]   We went to Puerto Rico, and Italy, and California,
[00:02:28.600 --> 00:02:29.640]   and Florida.
[00:02:29.640 --> 00:02:34.320]   And we played so hard that we gained the marriage 15.
[00:02:34.320 --> 00:02:36.560]   If you remember the freshman 15 from college
[00:02:36.560 --> 00:02:39.880]   where you eat so much that you gain 15 pounds,
[00:02:39.880 --> 00:02:42.560]   well, when I applied for life insurance
[00:02:42.560 --> 00:02:43.960]   during our first year of marriage,
[00:02:43.960 --> 00:02:46.320]   I had to check the box for excessive weight gain
[00:02:46.320 --> 00:02:50.080]   because our first year of marriage was that good.
[00:02:50.080 --> 00:02:54.480]   And even to this day, we just celebrate
[00:02:54.480 --> 00:02:56.360]   our 16-year anniversary.
[00:02:56.360 --> 00:02:57.640]   I love marriage.
[00:02:57.640 --> 00:02:58.840]   I love being married.
[00:02:58.840 --> 00:02:59.760]   I have a great wife.
[00:02:59.760 --> 00:03:01.080]   Catherine is amazing.
[00:03:01.080 --> 00:03:02.540]   But here's what I haven't told you.
[00:03:02.540 --> 00:03:03.880]   I haven't told you about the time
[00:03:03.880 --> 00:03:05.400]   that my wife threw a blanket at me
[00:03:05.400 --> 00:03:08.560]   because she was so mad in our first fight
[00:03:08.560 --> 00:03:10.600]   about where we were going to spend the holidays.
[00:03:10.600 --> 00:03:13.720]   That was a huge issue in our house.
[00:03:13.720 --> 00:03:15.080]   I haven't told you about the fight
[00:03:15.080 --> 00:03:18.980]   that we had in public in the Austin airport
[00:03:18.980 --> 00:03:22.040]   as we were flying to San Diego for our one-year anniversary.
[00:03:22.040 --> 00:03:23.800]   Like, I haven't told you about those times
[00:03:23.800 --> 00:03:27.080]   because when you who are single,
[00:03:27.080 --> 00:03:29.200]   which is the majority of you in this room
[00:03:29.200 --> 00:03:32.600]   or you're dating, when you think about marriage,
[00:03:32.600 --> 00:03:36.200]   and statistics would say that marriage is important
[00:03:36.200 --> 00:03:38.960]   to about 80 to 90% of you in the room,
[00:03:38.960 --> 00:03:41.360]   when you think about marriage,
[00:03:41.360 --> 00:03:44.560]   most likely you only think about the good times.
[00:03:44.560 --> 00:03:46.960]   Like, does anyone here dream about fighting
[00:03:46.960 --> 00:03:48.880]   with your future spouse?
[00:03:48.880 --> 00:03:51.200]   Any girls, like, I just can't wait to fight with him.
[00:03:51.200 --> 00:03:52.320]   It's gonna be amazing.
[00:03:52.320 --> 00:03:55.120]   No one dreams of that day.
[00:03:55.120 --> 00:03:59.800]   Anyone longing to get into marriage
