
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.040]   - Well, what's up, Porch?
[00:00:19.040 --> 00:00:20.040]   How we doing tonight?
[00:00:20.040 --> 00:00:22.000]   (audience cheering)
[00:00:22.000 --> 00:00:24.240]   Hey, it's good to see you.
[00:00:24.240 --> 00:00:25.440]   My name is Timothy Atik.
[00:00:25.440 --> 00:00:27.420]   I'm one of the teaching pastors here at Watermark
[00:00:27.420 --> 00:00:30.320]   on Sundays as well as Tuesday nights.
[00:00:30.320 --> 00:00:32.000]   If this is your first time here ever
[00:00:32.000 --> 00:00:34.120]   or your last time here ever,
[00:00:34.120 --> 00:00:36.080]   I'm so glad that you made it.
[00:00:36.080 --> 00:00:38.200]   Thank you for joining us.
[00:00:38.200 --> 00:00:39.840]   I know that we've got people watching
[00:00:39.840 --> 00:00:42.080]   all over the nation right now.
[00:00:42.080 --> 00:00:44.840]   So just want to say hello to Porch Life Boise,
[00:00:44.840 --> 00:00:47.960]   Porch Life Indianapolis, Porch Life Cincinnati.
[00:00:47.960 --> 00:00:51.640]   So glad that you guys are tracking with us tonight.
[00:00:51.640 --> 00:00:56.180]   So I have a goal in life.
[00:00:56.180 --> 00:00:59.400]   And my goal is to be the GOAT.
[00:00:59.400 --> 00:01:02.200]   Yeah.
[00:01:02.200 --> 00:01:08.160]   Not just of life in general.
[00:01:08.160 --> 00:01:10.900]   I want to be the GOAT, the greatest of all time,
[00:01:10.900 --> 00:01:16.440]   in the 42-year-old age bracket of tennis
[00:01:16.440 --> 00:01:19.140]   in Richardson, Texas.
[00:01:19.140 --> 00:01:22.880]   Like that's, I don't feel like that's too much to ask.
[00:01:22.880 --> 00:01:24.360]   That's just my goal.
[00:01:24.360 --> 00:01:25.680]   I love tennis.
[00:01:25.680 --> 00:01:29.300]   My journey with tennis is that I played when I was a kid
[00:01:29.300 --> 00:01:33.100]   and then I stepped away from it for over three decades.
[00:01:33.100 --> 00:01:36.480]   And then I read a biography by Andre Agassi,
[00:01:36.480 --> 00:01:39.240]   a famous tennis player from a long time ago.
[00:01:39.240 --> 00:01:41.140]   And then I decided at the age of 40,
[00:01:41.140 --> 00:01:42.580]   I'm going to become the GOAT.
[00:01:42.580 --> 00:01:46.600]   It was at the 40-year-old age bracket.
[00:01:46.600 --> 00:01:49.440]   And since that didn't happen at 40 or 41,
[00:01:49.440 --> 00:01:51.360]   we're onto 42 now.
[00:01:51.360 --> 00:01:52.580]   And the goal is to be the GOAT,
[00:01:52.580 --> 00:01:56.580]   42-year-old age bracket of tennis in Richardson, Texas.
[00:01:56.580 --> 00:01:58.860]   The only problem, thank you.
[00:01:58.860 --> 00:02:00.960]   Y'all are applauding too much tonight.
[00:02:00.960 --> 00:02:03.240]   It's getting to the point where it's like, let's just stop.
[00:02:03.240 --> 00:02:06.420]   But anyway, the problem,
[00:02:06.420 --> 00:02:08.540]   the only problem with me becoming the GOAT,
[00:02:08.540 --> 00:02:10.020]   and you're like, pink grip.
