
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.520]   - All right, we're back, let's do it.
[00:00:20.520 --> 00:00:23.120]   Hey, help me welcome our Porch Live locations.
[00:00:23.120 --> 00:00:25.640]   I'm gonna say all of them and then let's all go ballistic.
[00:00:25.640 --> 00:00:26.800]   Okay, here we go.
[00:00:26.800 --> 00:00:29.440]   Welcome Porch Live North Houston.
[00:00:29.440 --> 00:00:31.040]   Porch Live Tulsa.
[00:00:31.040 --> 00:00:32.720]   Porch Live Indy.
[00:00:32.720 --> 00:00:36.880]   And a special welcome to Porch Live Fort Worth.
[00:00:36.880 --> 00:00:40.240]   (audience cheering)
[00:00:40.240 --> 00:00:42.440]   All of our friends tuning in live wherever you are,
[00:00:42.440 --> 00:00:43.980]   my friends in the room in Dallas,
[00:00:43.980 --> 00:00:45.040]   we're so glad that you are here.
[00:00:45.040 --> 00:00:46.740]   We're taking a break from series.
[00:00:46.740 --> 00:00:49.080]   We just wrapped up POV,
[00:00:49.080 --> 00:00:52.240]   point of view from the disciples and those around Jesus.
[00:00:52.240 --> 00:00:54.080]   And I'm really excited we're heading tonight.
[00:00:54.080 --> 00:00:56.120]   Before I do that, if you're just now tuning in,
[00:00:56.120 --> 00:00:59.200]   if you're listening at a later day, watching a later day,
[00:00:59.200 --> 00:01:02.000]   we just announced our Awaken theme, the rehearsal.
[00:01:02.000 --> 00:01:04.380]   It's gonna be awesome, September 3rd through 5th.
[00:01:04.380 --> 00:01:07.680]   Check it out at awaken.live.
[00:01:07.680 --> 00:01:10.360]   But that's then, tonight, I wanna start off.
[00:01:10.360 --> 00:01:13.920]   Raise your hand if you have ever been ripped off or scammed.
[00:01:13.920 --> 00:01:16.400]   Uh-huh, yep.
[00:01:16.400 --> 00:01:17.840]   Hi, my name is JD Rogers.
[00:01:17.840 --> 00:01:20.240]   I have been ripped off and scammed.
[00:01:20.240 --> 00:01:25.100]   I wanna talk about one of the biggest scams to exist.
[00:01:25.100 --> 00:01:27.420]   And some of you, even my Enneagram sevens
[00:01:27.420 --> 00:01:29.200]   might get really upset about this
[00:01:29.200 --> 00:01:30.600]   because you love adventure and thrill
[00:01:30.600 --> 00:01:32.080]   and spontaneity or whatever.
[00:01:32.080 --> 00:01:35.280]   Spirit Airlines.
[00:01:35.280 --> 00:01:40.120]   Let me just get on my soapbox real quick.
[00:01:40.120 --> 00:01:46.240]   Unless you like stuffing wrinkly clothes into a backpack,
[00:01:46.240 --> 00:01:47.440]   it's a scam.
[00:01:47.440 --> 00:01:50.220]   Because I remember my first time using Spirit.
[00:01:50.220 --> 00:01:52.960]   I got into Expedia, comparing all my prices,
[00:01:52.960 --> 00:01:55.000]   and I'm like, it's like 200, 200, 200,
[00:01:55.000 --> 00:01:56.040]   and it's like $53.
[00:01:56.040 --> 00:01:58.860]   And I'm like, dang, all right, click.
[00:01:58.860 --> 00:02:00.420]   Y'all have all been there, you've been there.
[00:02:00.420 --> 00:02:03.460]   So I click on it and it's like, well, pay to,
[00:02:03.460 --> 00:02:05.420]   or add a bag, $75.
[00:02:05.420 --> 00:02:07.260]   And I'm like, all right, I mean, I need a bag,
[00:02:07.260 --> 00:02:08.380]   you know, whatever.
[00:02:08.380 --> 00:02:11.940]   Click on it, and then it's like, oh, select a seat, $25.
[00:02:11.940 --> 00:02:13.120]   I'm like, select a seat?
[00:02:13.120 --> 00:02:14.820]   No other airlines made me do that.
[00:02:14.820 --> 00:02:19.300]   And I look at the end of it, and it's like $10 cheaper.
[00:02:19.300 --> 00:02:21.280]   And I'm like, you know what, whatever.
