
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:23.820]   - All right, Porch, how we doing?
[00:00:23.820 --> 00:00:25.020]   We doing okay tonight?
[00:00:25.020 --> 00:00:26.020]   (congregation cheering)
[00:00:26.020 --> 00:00:27.100]   It's great to see you, man.
[00:00:27.100 --> 00:00:29.260]   It's been an amazing start to the evening already.
[00:00:29.260 --> 00:00:30.980]   Worship was incredible.
[00:00:30.980 --> 00:00:32.500]   I'm so excited that we're not done singing.
[00:00:32.500 --> 00:00:33.940]   We're gonna sing some more,
[00:00:33.940 --> 00:00:37.000]   but we always love that in the middle of our time,
[00:00:37.000 --> 00:00:39.480]   God gives us even more reason to sing
[00:00:39.480 --> 00:00:42.000]   as we listen to his word.
[00:00:42.000 --> 00:00:43.740]   We're really grateful that you would be here
[00:00:43.740 --> 00:00:45.620]   as we move towards that time,
[00:00:45.620 --> 00:00:46.620]   not just those of you in the room,
[00:00:46.620 --> 00:00:48.500]   but there's so many of you tuning in online right now,
[00:00:48.500 --> 00:00:49.840]   and so we wanna give a special shout out
[00:00:49.840 --> 00:00:52.940]   to everyone that's streaming right now
[00:00:52.940 --> 00:00:55.700]   or maybe streaming in the future at some point,
[00:00:55.700 --> 00:00:57.580]   but particularly our Porch Live locations.
[00:00:57.580 --> 00:00:59.580]   We love what God is doing around the nation.
[00:00:59.580 --> 00:01:03.060]   Special shout out to Porch Live Boise, Midland, and Wheaton.
[00:01:03.060 --> 00:01:04.300]   Love it.
[00:01:04.300 --> 00:01:09.300]   Hey, we're really particular about who we invite
[00:01:09.300 --> 00:01:12.000]   to guest speak here at the Porch
[00:01:12.000 --> 00:01:15.800]   because we hold the word of God in really high regard.
[00:01:15.800 --> 00:01:20.560]   We believe that it really is from the mouth of God himself
[00:01:20.560 --> 00:01:23.100]   and it is speaking to us today,
[00:01:23.100 --> 00:01:26.700]   and so we're really intentional about trying to,
[00:01:27.540 --> 00:01:29.700]   trying to protect this platform
[00:01:29.700 --> 00:01:32.840]   and put before you people that you may know,
[00:01:32.840 --> 00:01:35.380]   you may not know, but you should be listening to
[00:01:35.380 --> 00:01:36.740]   because it's not they who speak,
[00:01:36.740 --> 00:01:38.840]   it's Christ that speaks through them,
[00:01:38.840 --> 00:01:42.300]   and tonight I'm grateful because we have a dear friend,
[00:01:42.300 --> 00:01:44.620]   the one and only Trip Lee here
[00:01:44.620 --> 00:01:47.340]   that has come to speak at the Porch.
[00:01:47.340 --> 00:01:48.380]   If you don't know who Trip is,
[00:01:48.380 --> 00:01:51.660]   Trip is, he's a rapper, former pastor, he's an artist,
[00:01:51.660 --> 00:01:55.000]   but he is just a man that has very clearly walked with Jesus.
[00:01:55.000 --> 00:01:56.900]   You can tell it when you spend time with him.
[00:01:56.900 --> 00:01:58.740]   He looks like Jesus, he thinks like Jesus,
[00:01:58.740 --> 00:02:02.460]   he speaks like Jesus, and I think he preaches like Jesus.
[00:02:02.460 --> 00:02:04.460]   So would y'all do a great job of welcoming my friend,
[00:02:04.460 --> 00:02:05.780]   Trip, to the stage right now?
[00:02:05.780 --> 00:02:08.780]   (audience cheering)
[00:02:08.780 --> 00:02:12.220]   Thank you, man.
[00:02:12.220 --> 00:02:13.460]   Thank you, man.
[00:02:13.460 --> 00:02:19.020]   - How's everybody doing?
[00:02:19.020 --> 00:02:21.940]   (audience cheering)
[00:02:21.940 --> 00:02:24.340]   You know, sometimes before I come up,
[00:02:24.340 --> 00:02:27.180]   people will ask me how I want to be introduced,
[00:02:27.180 --> 00:02:29.100]   and I'm super low-key, you know,
[00:02:29.100 --> 00:02:30.860]   it's like whatever feels good,
[00:02:30.860 --> 00:02:32.740]   but I think from now on I will say
[00:02:32.740 --> 00:02:35.940]   please don't say I preach like Jesus because
[00:02:35.940 --> 00:02:37.860]   [audience laughing]
[00:02:37.860 --> 00:02:40.940]   not only is that a high bar, it's the highest bar possible,
[00:02:40.940 --> 00:02:43.640]   and so all I can do is disappoint you from this point.
[00:02:43.640 --> 00:02:45.620]   [audience laughing]
[00:02:45.620 --> 00:02:46.820]   I'm really grateful to be here.
[00:02:46.820 --> 00:02:48.360]   I love the Porch.
[00:02:48.360 --> 00:02:51.220]   I love when I get to be with y'all and worship with y'all,
[00:02:51.220 --> 00:02:54.300]   and I'm gonna pray before we get into God's Word and pray.
[00:02:54.940 --> 00:02:56.300]   That he will give us grace.
[00:02:56.300 --> 00:03:01.860]   Father, we come before you in Jesus' name.
[00:03:01.860 --> 00:03:06.740]   And we come before you in the name of Jesus, Father,
[00:03:06.740 --> 00:03:09.240]   because what you've told us in your Word
[00:03:09.240 --> 00:03:11.300]   is that there's no other name under heaven
[00:03:11.300 --> 00:03:13.020]   by which men can be saved.
[00:03:13.020 --> 00:03:16.420]   Father, you've told us it's through Jesus
[00:03:16.420 --> 00:03:17.840]   that we have access to you.
[00:03:17.840 --> 00:03:20.560]   Father, you've told us that it's through Jesus
[00:03:20.560 --> 00:03:22.800]   that we have access to forgiveness of sins
[00:03:22.800 --> 00:03:26.180]   and eternal life and joy at your right hand forevermore.
[00:03:26.180 --> 00:03:28.000]   We're so grateful for Jesus.
[00:03:28.000 --> 00:03:33.340]   And it's in the name of Jesus we come before you now, Father,
[00:03:33.340 --> 00:03:34.620]   and we ask for your grace, Lord.
[00:03:34.620 --> 00:03:37.660]   We want this to be time well spent in your Word.
[00:03:37.660 --> 00:03:39.380]   We pray you would speak to us.
[00:03:39.380 --> 00:03:43.060]   As our brother just said, we want this to be a time
[00:03:43.060 --> 00:03:46.100]   where you grab ahold of your Word
[00:03:46.100 --> 00:03:48.140]   and put it in our hearts by your Spirit,
[00:03:48.140 --> 00:03:49.680]   and we pray you would do that.
[00:03:49.680 --> 00:03:51.100]   Father, we pray you give me grace
[00:03:51.100 --> 00:03:54.240]   to only say what you've already said.
[00:03:54.240 --> 00:03:56.220]   Father, and that people would leave impressed
[00:03:56.220 --> 00:03:57.220]   with your Son, Jesus.
[00:03:57.220 --> 00:03:59.580]   We ask in Jesus' name, amen.
[00:03:59.580 --> 00:04:02.420]   Amen.
[00:04:02.420 --> 00:04:10.540]   This first sentence that I'm gonna say
[00:04:10.540 --> 00:04:14.460]   is going to be the oldest sounding sentence
