
[00:00:00.000 --> 00:00:24.000]   [MUSIC]
[00:00:24.000 --> 00:00:25.920]   >> All right. What's up, friends in the room?
[00:00:25.920 --> 00:00:30.840]   What's up, everybody tuning in from Porch Indy, Porch Tulsa,
[00:00:30.840 --> 00:00:34.720]   Porch North Houston, Porch Cincy, Porch Boise, Porch Austin,
[00:00:34.720 --> 00:00:36.320]   all the different Porch Live locations.
[00:00:36.320 --> 00:00:43.000]   We're continuing this series on God, looking at standing firm in a fallen world,
[00:00:43.000 --> 00:00:46.320]   looking at lessons from the life and really the book of Daniel.
[00:00:46.320 --> 00:00:47.760]   We're going to continue that tonight.
[00:00:47.760 --> 00:00:52.680]   Let me bring you into a little bit of my world and what probably will be a part of your world
[00:00:52.680 --> 00:00:58.280]   in who knows how long amount of time in those days ahead of marriage and kids.
[00:00:58.280 --> 00:01:05.000]   And whenever you have kids, there's like this unspoken rule that happens in the middle of the night
[00:01:05.000 --> 00:01:12.240]   where it's whichever spouse hears the child screaming is responsible to get up and go get the child,
[00:01:12.240 --> 00:01:15.160]   which leads to all kinds of like, you know, you hear them, but you're like, man,
[00:01:15.160 --> 00:01:17.320]   surely they're going to hear them faster than I'm going to hear them.
[00:01:17.320 --> 00:01:20.320]   And you're almost pretending that you can't, you know, totally hear because kids will,
[00:01:20.320 --> 00:01:25.400]   especially my kids, will just yell and they'll want to wake up or they'll have some reason why they need to get out of bed.
[00:01:25.400 --> 00:01:26.720]   And Dad, can I get more water?
[00:01:26.720 --> 00:01:28.000]   Dad, can I change my socks?
[00:01:28.000 --> 00:01:29.240]   Dad, can I change my socks again?
[00:01:29.240 --> 00:01:31.040]   My covers aren't flat.
[00:01:31.040 --> 00:01:38.320]   And just this endless list of trying to negotiate and get them to go to sleep.
[00:01:38.320 --> 00:01:43.440]   Now, there's one season where as the husband and men, this is headed in your future,
[00:01:43.440 --> 00:01:49.360]   you are primarily or really solely on, you know, the duty of getting the kids when they wake up in the middle of the night.
[00:01:49.360 --> 00:01:55.280]   And that is during the newborn phase, because you can't contribute anything to the feeding of a new baby.
[00:01:55.280 --> 00:01:58.560]   So you are solely responsible for the children whenever they wake up in the middle of the night.
[00:01:58.560 --> 00:02:05.480]   Last night was one of those occasions in my world where at 230 in the morning, my son is screaming bloody murder.
[00:02:05.480 --> 00:02:10.360]   And I run in there expecting him to want a snack or water or something.
[00:02:10.360 --> 00:02:14.600]   And he is throwing up in his bed.
[00:02:14.600 --> 00:02:17.120]   I know, I know, I feel bad now.
[00:02:17.120 --> 00:02:21.720]   And this creates a mixed response of, oh, no, buddy.
[00:02:21.720 --> 00:02:23.920]   And also, oh, no.
[00:02:23.920 --> 00:02:24.760]   Oh.
[00:02:24.760 --> 00:02:31.480]   And so I begin to change his sheets and change his pillow and change his shirt and get him some water and try to get him to go back to sleep.
[00:02:31.480 --> 00:02:35.040]   And he clearly had some sort of stomach bug or ate something.
[00:02:35.040 --> 00:02:37.760]   And so finally he goes back to sleep.
[00:02:37.760 --> 00:02:39.280]   I go back to bed.
