
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.620]   - Well, welcome to the porch.
[00:00:21.620 --> 00:00:23.680]   My name is Josiah and I'm so glad
[00:00:23.680 --> 00:00:25.300]   that you decided to tune in with us tonight
[00:00:25.300 --> 00:00:27.420]   wherever you're watching from across the country
[00:00:27.420 --> 00:00:28.400]   and even the world.
[00:00:28.400 --> 00:00:31.740]   Welcome and thank you friends in this room for being here.
[00:00:31.740 --> 00:00:33.000]   Appreciate that very much.
[00:00:33.000 --> 00:00:35.960]   Well, hey, we've been in a series called a fact check
[00:00:35.960 --> 00:00:37.320]   over the last couple of weeks
[00:00:37.320 --> 00:00:41.160]   where we are facing really the truth about our faith
[00:00:41.160 --> 00:00:43.920]   and putting the claims of faith,
[00:00:43.920 --> 00:00:47.180]   putting the claims that we hold true as Christians
[00:00:47.180 --> 00:00:49.800]   for thousands of years to the test.
[00:00:49.800 --> 00:00:52.880]   We're putting these truths on trial, so to speak.
[00:00:52.880 --> 00:00:55.860]   And so week one, we talked about this claim
[00:00:55.860 --> 00:00:59.840]   that God is still good and bad things happen.
[00:00:59.840 --> 00:01:01.800]   Last week, we talked about this claim
[00:01:01.800 --> 00:01:05.160]   that the Bible is the actual words of God.
[00:01:05.160 --> 00:01:07.520]   And tonight we pull up to this claim
[00:01:07.520 --> 00:01:09.960]   that many of you are probably familiar with,
[00:01:09.960 --> 00:01:11.520]   and that's the claim,
[00:01:11.520 --> 00:01:15.280]   Christianity is the only true religion.
[00:01:15.280 --> 00:01:17.600]   And even when I think about that claim,
[00:01:17.600 --> 00:01:22.420]   I can't help but think, man, how do we know that?
[00:01:22.420 --> 00:01:25.680]   Like, how do we know that Christianity
[00:01:25.680 --> 00:01:27.640]   is the only true religion?
[00:01:27.640 --> 00:01:29.840]   Isn't it just like people's opinions?
[00:01:29.840 --> 00:01:33.120]   I mean, for so long,
[00:01:33.120 --> 00:01:35.440]   people just throw out different opinions here and there,
[00:01:35.440 --> 00:01:36.720]   and we love opinions, don't we?
[00:01:36.720 --> 00:01:39.960]   We live in a world where opinions are given freely.
[00:01:39.960 --> 00:01:41.800]   I mean, I love giving my own opinion.
[00:01:41.800 --> 00:01:46.360]   How many of you are watching "The Last Dance"?
[00:01:46.360 --> 00:01:49.680]   It's basically a documentary of the Chicago Bulls
[00:01:49.680 --> 00:01:51.080]   and Michael Jordan.
[00:01:51.080 --> 00:01:53.700]   It happens every Sunday night at 8 p.m.
[00:01:53.700 --> 00:01:54.540]   Man, I love it.
[00:01:54.540 --> 00:01:55.980]   I've been tuned in the last two weeks.
[00:01:55.980 --> 00:01:58.920]   And basically, they're just retracing
[00:01:58.920 --> 00:02:01.680]   what took place that final season
[00:02:01.680 --> 00:02:04.220]   where they had the dynasty together.
[00:02:04.220 --> 00:02:05.560]   Man, you should check it out for real,
[00:02:05.560 --> 00:02:09.020]   8 p.m. on Sunday night.
[00:02:09.020 --> 00:02:10.280]   And so I got to thinking
[00:02:10.280 --> 00:02:12.940]   as I was watching the last two weeks, I couldn't help,
[00:02:12.940 --> 00:02:15.180]   and I'm gonna go on record tonight
[00:02:15.180 --> 00:02:17.460]   to say that Michael Jordan
[00:02:17.460 --> 00:02:20.700]   is the greatest basketball player of all time.
[00:02:20.700 --> 00:02:25.120]   Facts, truth, like that, there's just no debate, man.
[00:02:25.120 --> 00:02:28.280]   You're wrong if you say anything different, period.
[00:02:28.280 --> 00:02:31.780]   But here's the deal.
[00:02:31.780 --> 00:02:35.140]   There's another debate going on in our culture right now.
[00:02:35.140 --> 00:02:37.540]   And this one is more serious
[00:02:37.540 --> 00:02:39.980]   than the greatest basketball player of all time,
[00:02:39.980 --> 00:02:41.340]   the GOAT, Jordan.
[00:02:41.340 --> 00:02:44.820]   And it's really not so clear.
[00:02:44.820 --> 00:02:46.860]   It has to do with the coronavirus,
[00:02:46.860 --> 00:02:50.500]   the pandemic that's plagued our nation and the world.
[00:02:50.500 --> 00:02:56.180]   And people are debating when should we get back to normal?
[00:02:56.180 --> 00:02:58.220]   How should we reopen the country?
[00:02:58.220 --> 00:03:00.000]   When should people go back to work?
[00:03:00.000 --> 00:03:03.460]   And man, if you've just turned on the news for five minutes,
[00:03:03.460 --> 00:03:07.140]   you'll see that, man, there's people debating all over
[00:03:07.140 --> 00:03:12.140]   when it comes to how we should restore our country.
[00:03:15.420 --> 00:03:17.700]   And it's pretty clear that everyone disagrees
[00:03:17.700 --> 00:03:18.980]   with what should be done.
[00:03:18.980 --> 00:03:24.580]   But it's just not clear on what is the right way.
[00:03:24.580 --> 00:03:26.740]   And everyone has their own opinions.
[00:03:26.740 --> 00:03:28.220]   And so I start there tonight
[00:03:28.220 --> 00:03:30.580]   because when I think about Christianity
[00:03:30.580 --> 00:03:31.580]   being the only religion,
[00:03:31.580 --> 00:03:34.400]   when I think about this word religion as a whole,
[00:03:34.400 --> 00:03:40.820]   it reminds me of where I found myself 15 years ago
[00:03:40.820 --> 00:03:42.840]   in my college apartment,
[00:03:44.180 --> 00:03:46.220]   where I just thought, hey, it's just really a matter
[00:03:46.220 --> 00:03:47.620]   of people's personal opinion.
[00:03:47.620 --> 00:03:50.340]   And we can't really know what religion is true.
[00:03:50.340 --> 00:03:53.540]   And for Christians to claim Christianity is the only way,
[00:03:53.540 --> 00:03:54.940]   man, that just seems narrow-minded.
[00:03:54.940 --> 00:03:56.140]   That seems exclusive.
[00:03:56.140 --> 00:03:58.700]   That just seems wrong.
[00:03:58.700 --> 00:04:02.660]   And then I began asking questions like,
[00:04:02.660 --> 00:04:05.420]   man, how can we be certain that Christianity
[00:04:05.420 --> 00:04:10.420]   is the right faith, the right religion?
[00:04:10.420 --> 00:04:12.780]   Is it because we grew up here in America?
[00:04:12.780 --> 00:04:15.140]   I mean, what about the kid that grew up Islam
[00:04:15.140 --> 00:04:17.120]   in that family?
[00:04:17.120 --> 00:04:19.420]   I mean, he really didn't have a shot, did he?
[00:04:19.420 --> 00:04:22.780]   And then I would ask questions like,
[00:04:22.780 --> 00:04:26.220]   things like, isn't it arrogant and unloving
[00:04:26.220 --> 00:04:28.200]   for God not to be welcoming to all?
[00:04:28.200 --> 00:04:31.020]   I mean, these were questions that I was asking critically
[00:04:31.020 --> 00:04:33.400]   and trying to get answers.
[00:04:33.400 --> 00:04:36.960]   And maybe tonight you're here or you're watching online
[00:04:36.960 --> 00:04:41.960]   and you're asking questions similar to what I asked
[00:04:42.040 --> 00:04:46.180]   when I found myself in my college apartment wondering,
[00:04:46.180 --> 00:04:49.060]   man, is there anything outside of what I see
[00:04:49.060 --> 00:04:50.020]   underneath the sun?
[00:04:50.020 --> 00:04:55.340]   And so most people, I would say, in our generation,
[00:04:55.340 --> 00:04:57.980]   we're known as the millennials, would say,
[00:04:57.980 --> 00:05:00.760]   hey, you know, really all religions are pretty much
[00:05:00.760 --> 00:05:02.780]   the same and we have facts to back it up.
[00:05:02.780 --> 00:05:06.040]   There's stats, I should say, on this thinking and belief.
[00:05:06.040 --> 00:05:11.040]   And here's where we get some of this data right here.
[00:05:11.160 --> 00:05:15.300]   It says, although 65% classify themselves as Christians,
[00:05:15.300 --> 00:05:20.300]   43% said that it doesn't matter what religious faith
[00:05:20.300 --> 00:05:24.820]   you follow because they all teach the same lessons.
