
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.320]   - All right, Porch, how we doing?
[00:00:20.320 --> 00:00:22.480]   (audience cheering)
[00:00:22.480 --> 00:00:25.160]   Welcome to my friends tuning in online
[00:00:25.160 --> 00:00:26.500]   at our Porch Live locations.
[00:00:26.500 --> 00:00:31.500]   We have tonight Porch Live, Des Moines, Porch, Boise, Idaho,
[00:00:31.500 --> 00:00:34.800]   and Porch H-Town, Houston, Texas.
[00:00:34.800 --> 00:00:37.160]   And of course my friends in the room in Dallas tonight,
[00:00:37.160 --> 00:00:38.300]   welcome to the Porch.
[00:00:38.300 --> 00:00:40.720]   We are taking a break from any series tonight
[00:00:40.720 --> 00:00:42.940]   and you guys got me in a one-off message.
[00:00:42.940 --> 00:00:46.440]   But before we get to that, if y'all don't know,
[00:00:46.440 --> 00:00:49.160]   when I teach, David usually takes the night off
[00:00:49.160 --> 00:00:50.680]   to be with his family and his kids.
[00:00:50.680 --> 00:00:52.640]   He's up here every Tuesday.
[00:00:52.640 --> 00:00:54.480]   And so he takes that time or tonight,
[00:00:54.480 --> 00:00:57.600]   like tonight, he's speaking at a youth camp
[00:00:57.600 --> 00:00:59.760]   and he always, every single time,
[00:00:59.760 --> 00:01:01.440]   and he loves the Porch so much,
[00:01:01.440 --> 00:01:04.280]   he gets up on Wednesday and he watches the message.
[00:01:04.280 --> 00:01:06.080]   And so he's listening right now
[00:01:06.080 --> 00:01:06.920]   and he's probably surprised
[00:01:06.920 --> 00:01:08.400]   that I'm talking about him right now.
[00:01:08.400 --> 00:01:09.800]   And I'm talking behind his back
[00:01:09.800 --> 00:01:12.360]   because he would never ask me to do this,
[00:01:12.360 --> 00:01:14.080]   but I wanna celebrate DMARF tonight
[00:01:14.080 --> 00:01:17.820]   and I wanna honor that man because, wait, wait,
[00:01:17.820 --> 00:01:19.360]   we have a few things to celebrate.
[00:01:19.360 --> 00:01:21.960]   Number one, I don't know if you know this,
[00:01:21.960 --> 00:01:23.800]   but tonight, and if you don't know,
[00:01:23.800 --> 00:01:26.000]   David Marvin is the director here at the Porch, okay?
[00:01:26.000 --> 00:01:29.440]   I'm like the second at bat and he's the home run, okay?
[00:01:29.440 --> 00:01:33.760]   And so David has been leading and serving here
[00:01:33.760 --> 00:01:37.280]   at the Porch for 12 years today.
[00:01:37.280 --> 00:01:40.280]   (congregation cheering)
[00:01:40.280 --> 00:01:43.400]   And so, I mean, David, thank you.
[00:01:43.400 --> 00:01:46.520]   Thank you for neglecting hobbies and family
[00:01:46.520 --> 00:01:47.440]   and so many different things.
[00:01:47.440 --> 00:01:48.280]   I mean, you love your family,
[00:01:48.280 --> 00:01:51.280]   but sometimes you need to be here and different things.
[00:01:51.280 --> 00:01:53.320]   So you can pour into the young adults of this generation
[00:01:53.320 --> 00:01:56.720]   and we take that serious and we have so much gratitude.
[00:01:56.720 --> 00:01:59.160]   The second thing I want to bring to your attention
[00:01:59.160 --> 00:02:01.460]   is our fearless leader, David Marvin,
[00:02:01.460 --> 00:02:04.200]   is about to be an author.
[00:02:04.200 --> 00:02:09.200]   And he is releasing his first book called, drum roll,
[00:02:09.200 --> 00:02:12.640]   "We're All Freaking Out and Why We Don't Need To."
[00:02:12.640 --> 00:02:16.480]   And this book is all about the topic of anxiety
[00:02:16.480 --> 00:02:18.080]   and mental health and depression
[00:02:18.080 --> 00:02:21.200]   and how it has just plagued our generation
[00:02:21.200 --> 00:02:24.480]   and how we as Christians are meant to be called
[00:02:24.480 --> 00:02:26.440]   to have a life marked by peace.
[00:02:26.440 --> 00:02:27.460]   And he takes this book
[00:02:27.460 --> 00:02:29.720]   and he gives us practical wisdom principles
[00:02:29.720 --> 00:02:33.280]   founded in God's word of how we can fight anxiety,
[00:02:33.280 --> 00:02:34.560]   fight depression.
[00:02:34.560 --> 00:02:38.240]   And so tonight, and for those listening exclusively,
[00:02:38.240 --> 00:02:41.320]   you get a special thing where you get to,
[00:02:41.320 --> 00:02:42.920]   next slide, please.
[00:02:42.920 --> 00:02:45.400]   Get this QR code, everyone phones out right now.
[00:02:45.400 --> 00:02:48.640]   Get this QR code and you can pre-order the book
[00:02:48.640 --> 00:02:50.280]   and make sure that you claim yours.
[00:02:50.280 --> 00:02:51.720]   And guys, David, I'm telling you,
[00:02:51.720 --> 00:02:53.400]   we believe in this resource.
[00:02:53.400 --> 00:02:56.520]   He spent hours and hours writing this book
[00:02:56.520 --> 00:02:57.920]   because he believes in you guys.
[00:02:57.920 --> 00:02:59.480]   And so we believe in it.
[00:02:59.480 --> 00:03:03.160]   So pre-order, can all of you get it?
[00:03:03.160 --> 00:03:04.440]   Is it reaching up there?
[00:03:04.440 --> 00:03:06.720]   Good, it's up there, you good?
[00:03:06.720 --> 00:03:08.480]   Balcony, I love the balcony.
[00:03:08.480 --> 00:03:10.600]   You guys don't get enough love up there.
[00:03:10.600 --> 00:03:11.640]   You guys rock.
[00:03:11.640 --> 00:03:15.660]   So use that.
[00:03:15.660 --> 00:03:16.660]   I want to keep it up long enough.
[00:03:16.660 --> 00:03:18.000]   I think we're good.
[00:03:18.000 --> 00:03:20.520]   But pre-order, it'll also be up on his Instagram,
[00:03:20.520 --> 00:03:21.440]   I'm pretty sure.
[00:03:21.440 --> 00:03:23.360]   But pre-order, we're all freaking out today.
[00:03:23.360 --> 00:03:26.560]   DMARV, we love you, we honor you, and we're so thankful.
[00:03:26.560 --> 00:03:28.200]   Can y'all give it up for David one more time?
[00:03:28.200 --> 00:03:30.680]   (audience cheering)
[00:03:30.680 --> 00:03:33.560]   I'm so excited to watch how this book
[00:03:33.560 --> 00:03:35.640]   just impacts people all over the world.
[00:03:35.640 --> 00:03:38.000]   And where that book is the perfect setup
[00:03:38.000 --> 00:03:40.700]   because where that book is all about the battle of the mind,
[00:03:40.700 --> 00:03:43.880]   tonight, when David allows me to do this one-off messages,
[00:03:43.880 --> 00:03:44.720]   he pretty much just says,
[00:03:44.720 --> 00:03:47.560]   "Hey, what has God just been putting on your heart recently?
[00:03:47.560 --> 00:03:48.800]   "Like, what are you excited about?
[00:03:48.800 --> 00:03:50.100]   "What just pours out of you?
[00:03:50.100 --> 00:03:51.880]   "What makes you come alive?"
[00:03:51.880 --> 00:03:54.400]   And tonight, I'm talking about not just the battle
[00:03:54.400 --> 00:03:56.120]   of the mind, but the battle that you and I
[00:03:56.120 --> 00:03:57.520]   and every single one of us are in.
[00:03:57.520 --> 00:04:00.160]   I want to talk about something I'm very passionate about,
[00:04:00.160 --> 00:04:02.800]   and it's the topic of spiritual warfare.
[00:04:02.800 --> 00:04:05.080]   Spiritual warfare.
[00:04:05.080 --> 00:04:07.120]   And some of you might not know what that means.
[00:04:07.120 --> 00:04:09.240]   Spiritual warfare, basically, if you look in books
[00:04:09.240 --> 00:04:12.380]   in the Bible, like Ezekiel and Isaiah and Revelation,
[00:04:12.380 --> 00:04:14.200]   in those books, we learn kind of like
[00:04:14.200 --> 00:04:15.640]   in the beginning of the world,
[00:04:15.640 --> 00:04:17.960]   God created the heavens and the earth,
[00:04:17.960 --> 00:04:19.640]   and he filled the heavens with angels
[00:04:19.640 --> 00:04:21.120]   that were supposed to bring him glory.
[00:04:21.120 --> 00:04:23.080]   But there was one angel that was known as Lucifer.
[00:04:23.080 --> 00:04:24.440]   We now know him as Satan.
[00:04:24.440 --> 00:04:26.960]   He was actually described as the most beautiful
[00:04:26.960 --> 00:04:27.960]   of all the angels.
[00:04:27.960 --> 00:04:30.280]   And because of that, he let his pride get to him.
[00:04:30.280 --> 00:04:33.320]   And he wanted to elevate himself over God.
[00:04:33.320 --> 00:04:35.160]   He wanted to be like God.
[00:04:35.160 --> 00:04:37.360]   And so because of that, God said, "I had enough."
[00:04:37.360 --> 00:04:39.240]   He casted him down.
[00:04:39.240 --> 00:04:41.700]   And there was about a third of the angels
[00:04:41.700 --> 00:04:44.200]   that who we now call Satan took with him.
[00:04:44.200 --> 00:04:46.840]   And they're what we refer to as demons.
[00:04:46.840 --> 00:04:48.960]   And the Bible talks about,
[00:04:48.960 --> 00:04:50.240]   whether you're aware of this or not,
[00:04:50.240 --> 00:04:54.200]   that you and I, every single day, are in a war.
[00:04:54.200 --> 00:04:57.760]   We are in a battle that we call spiritual warfare,
[00:04:57.760 --> 00:05:01.120]   that there is this spiritual realm all around us
[00:05:01.120 --> 00:05:03.880]   that if right now I could ask God, please don't, God,
[00:05:03.880 --> 00:05:06.940]   but to reveal to us the war going on,
[00:05:06.940 --> 00:05:11.240]   I mean, we would just head running for the hills.
[00:05:11.240 --> 00:05:14.420]   Because the reality is, is there is an enemy.
[00:05:14.420 --> 00:05:16.560]   And his name is Satan.
[00:05:16.560 --> 00:05:20.780]   And every single day, he has a mission.
[00:05:20.780 --> 00:05:26.200]   And I am passionate about my friends and my generation
[00:05:26.200 --> 00:05:29.440]   knowing about what he's setting out to accomplish.
[00:05:29.440 --> 00:05:31.360]   And I'm even more passionate about them knowing
[00:05:31.360 --> 00:05:34.360]   what God wants to accomplish through them in light of that.
[00:05:34.360 --> 00:05:35.920]   And so that's what we're gonna talk about tonight.
[00:05:35.920 --> 00:05:37.800]   And we're gonna do that by looking at
[00:05:37.800 --> 00:05:39.340]   the book of Ephesians chapter six,
[00:05:39.340 --> 00:05:40.760]   if you wanna turn there.
[00:05:40.760 --> 00:05:42.600]   I'm gonna read the entire passage.
[00:05:42.600 --> 00:05:44.120]   I'm gonna pray for us.
[00:05:44.120 --> 00:05:47.400]   And we're gonna get started and see what Paul has to say
[00:05:47.400 --> 00:05:49.520]   about this topic of spiritual warfare,
[00:05:49.520 --> 00:05:53.680]   writing to the church of Ephesus as he is imprisoned,
[00:05:53.680 --> 00:05:57.280]   shackled in chains to a Roman soldier in Rome.
[00:05:57.280 --> 00:05:59.440]   It's powerful stuff.
[00:05:59.440 --> 00:06:01.000]   And I wanna say this right now.
[00:06:01.000 --> 00:06:06.840]   Satan hates this message.
[00:06:08.960 --> 00:06:11.560]   He doesn't want this message to take place tonight
[00:06:11.560 --> 00:06:15.360]   because his greatest weapon
[00:06:15.360 --> 00:06:19.200]   is your lack of awareness that he exists.
[00:06:19.200 --> 00:06:22.000]   There's a quote, as I was studying from John Nicola
[00:06:22.000 --> 00:06:25.440]   that says, "The devil's greatest asset
[00:06:25.440 --> 00:06:29.160]   is the doubt people have about his existence."
[00:06:29.160 --> 00:06:33.120]   The devil's greatest asset is the doubt
[00:06:33.120 --> 00:06:36.040]   that people have about his existence.
[00:06:36.040 --> 00:06:38.440]   And so he will do anything in this moment
[00:06:38.440 --> 00:06:42.600]   to distract you, to have someone text you,
[00:06:42.600 --> 00:06:44.080]   to have thoughts from your day,
[00:06:44.080 --> 00:06:46.560]   that crazy hectic day you had crossed your mind.
[00:06:46.560 --> 00:06:49.920]   He wants to do anything he can in this moment
