
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:27.260]   - All right, what's up guys?
[00:00:27.260 --> 00:00:29.720]   Welcome everybody that is tuning in online
[00:00:29.720 --> 00:00:32.080]   or wherever you are joining us from,
[00:00:32.080 --> 00:00:34.920]   and we are excited to continue this series, Therapy.
[00:00:34.920 --> 00:00:36.560]   We kicked it off last week
[00:00:36.560 --> 00:00:39.200]   and we began to explore a crucial topic,
[00:00:39.200 --> 00:00:43.400]   especially right now, and that's mental health.
[00:00:43.400 --> 00:00:45.720]   And how the church and really the Bible
[00:00:45.720 --> 00:00:47.260]   speaks to these issues,
[00:00:47.260 --> 00:00:49.560]   because it does over and over and over.
[00:00:49.560 --> 00:00:52.160]   This is an issue that we had planned before, you know,
[00:00:52.160 --> 00:00:54.360]   COVID and Corona had even happened,
[00:00:54.360 --> 00:00:55.900]   doing a series called Therapy,
[00:00:55.900 --> 00:00:56.760]   addressing mental health,
[00:00:56.760 --> 00:00:58.140]   specifically these first few weeks
[00:00:58.140 --> 00:00:59.600]   we're camping out on anxiety
[00:00:59.600 --> 00:01:02.680]   'cause it's too big of an issue to hit in one night.
[00:01:02.680 --> 00:01:05.360]   But furthermore, we had planned this
[00:01:05.360 --> 00:01:06.380]   even before COVID happened.
[00:01:06.380 --> 00:01:07.220]   And then it was like,
[00:01:07.220 --> 00:01:09.240]   if our nation ever needed to go through therapy,
[00:01:09.240 --> 00:01:13.420]   it is now, this is a time where we all need to do some work.
[00:01:13.420 --> 00:01:15.520]   And specifically as it relates to anxiety and depression
[00:01:15.520 --> 00:01:18.480]   and having mental health.
[00:01:18.480 --> 00:01:20.480]   God cares about you.
[00:01:20.480 --> 00:01:22.760]   He wants you to experience that.
[00:01:22.760 --> 00:01:24.440]   And so we're gonna look for the next few weeks at his word.
[00:01:24.440 --> 00:01:25.840]   There was a study that was done,
[00:01:25.840 --> 00:01:28.360]   I referenced last week of just how important this is
[00:01:28.360 --> 00:01:29.960]   is anxiety is not going away.
[00:01:29.960 --> 00:01:31.400]   If anything, it's getting worse.
[00:01:31.400 --> 00:01:34.080]   And it referenced that the average psychiatric patient
[00:01:34.080 --> 00:01:36.840]   in 1950 had the same levels of anxiety
[00:01:36.840 --> 00:01:39.260]   as a young person today.
[00:01:39.260 --> 00:01:40.100]   Think about that.
[00:01:40.100 --> 00:01:42.320]   And yet for Christians,
[00:01:42.320 --> 00:01:44.080]   God over and over talks about this subject
[00:01:44.080 --> 00:01:46.500]   where he says, I want you to experience a life
[00:01:46.500 --> 00:01:49.160]   that is not ruled and owned by fear or anxiety.
[00:01:49.160 --> 00:01:53.140]   We start by telling a kind of funny thing
[00:01:53.140 --> 00:01:55.240]   that's relevant to our team.
[00:01:56.560 --> 00:02:01.000]   I know y'all have all heard it, but the term dog mom.
[00:02:01.000 --> 00:02:03.280]   I don't know how long, how long has dog mom been around?
[00:02:03.280 --> 00:02:04.120]   Like a while?
[00:02:04.120 --> 00:02:06.920]   Maybe years.
[00:02:06.920 --> 00:02:08.680]   It feels like this thing just came onto the scene
[00:02:08.680 --> 00:02:11.020]   and people went from like, oh, I just really love dogs
[00:02:11.020 --> 00:02:12.680]   to no, this is my fur baby.
[00:02:12.680 --> 00:02:15.320]   I see them not as my pet, but as my child.
[00:02:15.320 --> 00:02:17.240]   There's this phenomenon of dog moms.
[00:02:17.240 --> 00:02:18.600]   How do you know if somebody is a dog mom
[00:02:18.600 --> 00:02:19.440]   or what does this look like?
[00:02:19.440 --> 00:02:20.640]   It looks like what it sounds like.
[00:02:20.640 --> 00:02:23.760]   It's somebody who sees their pet as like, this is my baby.
[00:02:23.760 --> 00:02:25.980]   They set up other play dates with other dog moms
[00:02:25.980 --> 00:02:27.800]   for them and their fur babies to go play together.
[00:02:27.800 --> 00:02:31.320]   They're thinking about Christmas presents for their dog.
[00:02:31.320 --> 00:02:33.180]   They're thinking about Halloween costumes,
[00:02:33.180 --> 00:02:34.620]   months in advance, gourmet food.
[00:02:34.620 --> 00:02:38.080]   They go to the nines 'cause they see this dog,
[00:02:38.080 --> 00:02:40.280]   not as a dog, but as their own pet.
[00:02:40.280 --> 00:02:42.080]   The most extreme example of this in my life,
[00:02:42.080 --> 00:02:43.300]   I've joked about before,
[00:02:43.300 --> 00:02:45.720]   is a girl that was on our team named Emily.
[00:02:45.720 --> 00:02:48.880]   Emily was extra as it related to her dog.
[00:02:48.880 --> 00:02:50.400]   She had picked out her Halloween costume
[00:02:50.400 --> 00:02:52.360]   for her dog months in advance.
[00:02:52.360 --> 00:02:54.720]   Every time she went to Target, she said, and I quote,
[00:02:54.720 --> 00:02:57.220]   "It's like a chance for me to go get a little toy
[00:02:57.220 --> 00:02:58.720]   "for my little baby."
[00:02:58.720 --> 00:03:02.280]   If that wasn't enough, she gave her dog,
[00:03:02.280 --> 00:03:04.500]   she's got two middle names.
[00:03:04.500 --> 00:03:07.960]   In other words, yeah, I said last week
[00:03:07.960 --> 00:03:10.440]   that counseling should not be the first line of defense
[00:03:10.440 --> 00:03:12.320]   for anybody, but if you're giving your dogs middle names,
[00:03:12.320 --> 00:03:13.840]   it may be something you consider.
[00:03:13.840 --> 00:03:16.160]   But she gives her dogs like double names.
[00:03:16.160 --> 00:03:17.060]   Like if you're from the South,
[00:03:17.060 --> 00:03:19.840]   you probably have heard of people that go by two names.
[00:03:19.840 --> 00:03:21.360]   They're like, "Hey, my name's Mary Claire,"
[00:03:21.360 --> 00:03:23.680]   or "I'm Sarah Beth," and you're like, "Oh, hey, Sarah."
[00:03:23.680 --> 00:03:25.560]   And they're like, "Actually, it's Sarah Beth."
[00:03:25.560 --> 00:03:27.480]   This is what Emily does with her dogs.
[00:03:27.480 --> 00:03:29.920]   So if you're around her dog, Cooper James,
[00:03:29.920 --> 00:03:32.120]   can't even believe that I'm acknowledging that,
[00:03:32.120 --> 00:03:33.320]   and you're like, "Oh, hey, Cooper,"
[00:03:33.320 --> 00:03:36.040]   she's like, "It's actually Cooper James."
[00:03:36.040 --> 00:03:37.240]   She's just so extreme.
[00:03:37.240 --> 00:03:41.040]   She's the most extreme version of a dog mom I've ever seen.
[00:03:41.040 --> 00:03:44.280]   She loves her dogs incredibly.
[00:03:44.280 --> 00:03:46.160]   Now with that in mind, let me ask you
[00:03:46.160 --> 00:03:47.400]   kind of a funny question.
[00:03:47.400 --> 00:03:50.400]   Do you think that she loves her dogs
[00:03:50.400 --> 00:03:52.480]   more than God loves you?
[00:03:53.480 --> 00:03:55.680]   Do you think she thinks about her dogs?
[00:03:55.680 --> 00:03:56.920]   Like that's pretty extreme.
[00:03:56.920 --> 00:03:59.120]   If you're thinking about, "I'm going to Target.
[00:03:59.120 --> 00:04:01.880]   "I can't wait to go get him a toy."
[00:04:01.880 --> 00:04:03.440]   You're thinking about that dog.
[00:04:03.440 --> 00:04:07.800]   Do you think she thinks about her dogs
[00:04:07.800 --> 00:04:09.480]   more than God thinks about you?
[00:04:09.480 --> 00:04:12.520]   She really values them.
[00:04:12.520 --> 00:04:14.720]   Like she's like, "Hey, you can burn the house down.
[00:04:14.720 --> 00:04:16.160]   "Do not take the dogs."
[00:04:16.160 --> 00:04:19.800]   Do you think that she values, truly?
[00:04:21.880 --> 00:04:26.880]   Do you think she values her dogs more than God
[00:04:26.880 --> 00:04:31.760]   values you and your life?
[00:04:31.760 --> 00:04:36.560]   I think most of us would say, "No, no, no, no, it's crazy."
[00:04:36.560 --> 00:04:39.960]   But functionally, a lot of us live that way.
