
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:16.620]   All right, well, here we go.
[00:00:16.620 --> 00:00:19.180]   We are wrapping up this series, Fact Check.
[00:00:19.180 --> 00:00:21.940]   I've got a handful of friends from our staff team tonight
[00:00:21.940 --> 00:00:23.260]   that are up here on the stage with me.
[00:00:23.260 --> 00:00:25.920]   And let me start by framing up the night
[00:00:25.920 --> 00:00:29.620]   with a recent story, actually from yesterday in my own life.
[00:00:29.620 --> 00:00:32.660]   I got up work, went home, walked in the door,
[00:00:32.660 --> 00:00:35.500]   it's early evening, and my son is right by the door
[00:00:35.500 --> 00:00:36.980]   and he almost greets me.
[00:00:36.980 --> 00:00:39.060]   And the first question that he asked is,
[00:00:39.060 --> 00:00:42.180]   "Daddy, do I have to get a spanking?"
[00:00:42.180 --> 00:00:43.900]   I have no context for why he's asking me this.
[00:00:43.900 --> 00:00:45.220]   And this is really the first time
[00:00:45.220 --> 00:00:46.560]   at this moment type of thing.
[00:00:46.560 --> 00:00:47.900]   He's a four-year-old kid.
[00:00:47.900 --> 00:00:49.340]   In fact, here's a picture of him
[00:00:49.340 --> 00:00:52.500]   and his sister, Monroe and crew.
[00:00:52.500 --> 00:00:54.940]   And he's looking at me and he's asking me that.
[00:00:54.940 --> 00:00:57.220]   And I look at his mom and I say,
[00:00:57.220 --> 00:00:59.260]   "I don't know, does he have to get a spanking?"
[00:00:59.260 --> 00:01:01.820]   And she says, "Yes, we've had a bad day.
[00:01:01.820 --> 00:01:04.380]   We've not been listening, we've been arguing."
[00:01:04.380 --> 00:01:06.500]   And I told him, "When daddy gets home,
[00:01:06.500 --> 00:01:08.180]   you're getting a spanking."
[00:01:08.180 --> 00:01:10.140]   Now, this was the first time I'd ever had this experience.
[00:01:10.140 --> 00:01:12.940]   Like I'd been on the receiving end of this scenario
[00:01:12.940 --> 00:01:15.440]   many, many times where I was the little child
[00:01:15.440 --> 00:01:17.780]   or the kid growing up who was told by their mom,
[00:01:17.780 --> 00:01:20.100]   "Hey, when daddy gets home, you're gonna get the belt,
[00:01:20.100 --> 00:01:21.060]   you're gonna get spanking."
[00:01:21.060 --> 00:01:23.460]   And this is Texas people, so we still spank here.
[00:01:23.460 --> 00:01:27.540]   And I was very familiar with just that experience.
[00:01:27.540 --> 00:01:29.020]   I'd never been on the other side
[00:01:29.020 --> 00:01:32.380]   of what it was like to be the dad who was just getting home
[00:01:32.380 --> 00:01:34.820]   and what all the different emotions and thoughts
[00:01:34.820 --> 00:01:36.180]   kind of go through the head of that father.
[00:01:36.180 --> 00:01:37.480]   'Cause parents say things,
[00:01:37.480 --> 00:01:38.460]   if you remember growing up as a kid
[00:01:38.460 --> 00:01:39.420]   where they give you spankings,
[00:01:39.420 --> 00:01:40.820]   and they say things where you're like,
[00:01:40.820 --> 00:01:41.940]   "Is that really true?
[00:01:41.940 --> 00:01:43.060]   Is that really how you feel?"
[00:01:43.060 --> 00:01:46.220]   'Cause I'm not, honestly, I'm not convinced.
[00:01:46.220 --> 00:01:47.260]   Where they say things like this, like,
[00:01:47.260 --> 00:01:49.220]   "Hey, I have to give you a spanking
[00:01:49.220 --> 00:01:51.860]   and this hurts me more than it hurts you."
[00:01:51.860 --> 00:01:52.980]   'Cause as a kid, you're like,
[00:01:52.980 --> 00:01:54.900]   "I don't know that I believe that.
[00:01:54.900 --> 00:01:57.900]   I'm the only one leaving with red lines on my behind."
[00:01:57.900 --> 00:02:01.380]   And I'm the one in tears and you're not.
[00:02:01.380 --> 00:02:03.440]   But now I'm on my own dad side of this,
[00:02:03.440 --> 00:02:04.280]   where I'm going like,
[00:02:04.280 --> 00:02:07.140]   "Oh man, I have to give my son a spanking."
[00:02:07.140 --> 00:02:09.460]   And just all the emotions of like,
[00:02:09.460 --> 00:02:11.740]   it is true, parents, it's not a fun thing.
[00:02:11.740 --> 00:02:15.780]   I mean, Josiah's got kids, he knows what I'm talking about.
[00:02:15.780 --> 00:02:19.100]   It's not a fun thing to give your kids a spanking.
[00:02:19.100 --> 00:02:20.180]   I mean, my son, as you saw,
[00:02:20.180 --> 00:02:22.060]   like he's in the 98th percentile for height.
[00:02:22.060 --> 00:02:24.500]   He's scrawny, he doesn't have much padding on his behind.
[00:02:24.500 --> 00:02:26.500]   Giving spankings, it really is something
[00:02:26.500 --> 00:02:27.340]   he doesn't look forward to.
[00:02:27.340 --> 00:02:32.340]   And as a dad, I hate when consequences for his actions,
[00:02:32.340 --> 00:02:37.180]   his disobedience, leads to me having to punish him
[00:02:37.180 --> 00:02:39.020]   or having to spank him.
[00:02:39.020 --> 00:02:41.620]   And yet I know that it's a part of raising and growing
[00:02:41.620 --> 00:02:42.820]   and it gives us, honestly,
[00:02:42.820 --> 00:02:44.720]   it gives me a chance to talk through, you know,
[00:02:44.720 --> 00:02:47.900]   what it looks like to listen to mommy and daddy
[00:02:47.900 --> 00:02:49.760]   and consequences for our actions.
[00:02:49.760 --> 00:02:50.940]   But it is a hard and challenging thing
[00:02:50.940 --> 00:02:52.220]   just as a parent where you have to do it.
[00:02:52.220 --> 00:02:53.420]   Here's my point.
[00:02:53.420 --> 00:02:54.820]   Tonight, we're finishing the series
[00:02:54.820 --> 00:02:59.020]   where we are covering one of the most difficult objections
[00:02:59.020 --> 00:03:02.140]   to Christianity or putting on the stand
[00:03:02.140 --> 00:03:04.220]   as we have every single week in Fact Check,
[00:03:04.220 --> 00:03:05.400]   these different Christian beliefs.
[00:03:05.400 --> 00:03:07.900]   And tonight is a really challenging one for a lot of people.
[00:03:07.900 --> 00:03:12.340]   And that is how can a loving God allow people to go to hell?
[00:03:12.340 --> 00:03:14.740]   If he's a loving heavenly father,
[00:03:14.740 --> 00:03:16.140]   just like an earthly heavenly father,
[00:03:16.140 --> 00:03:18.540]   doesn't enjoy or doesn't like,
[00:03:18.540 --> 00:03:23.540]   or doesn't want to give even a spanking to his children,
[00:03:23.700 --> 00:03:27.980]   how can a perfect, loving, heavenly father
[00:03:27.980 --> 00:03:31.900]   be okay with a consequence
[00:03:31.900 --> 00:03:36.380]   for people being eternity away from him,
[00:03:36.380 --> 00:03:38.860]   experiencing the horror of hell?
[00:03:38.860 --> 00:03:41.580]   Like, how is that possible?
[00:03:41.580 --> 00:03:43.260]   Like, is that even really true?
[00:03:43.260 --> 00:03:44.580]   A lot of people like this is where they're like,
[00:03:44.580 --> 00:03:46.180]   hey, whatever Jesus is talking about,
[00:03:46.180 --> 00:03:47.460]   he can't actually be talking about hell.
[00:03:47.460 --> 00:03:48.660]   That's probably not actually true.
[00:03:48.660 --> 00:03:50.580]   A lot of people walk away from their faith
[00:03:50.580 --> 00:03:53.440]   because they can't get over this objection.
[00:03:53.440 --> 00:03:55.540]   So tonight we are putting to a test
[00:03:55.540 --> 00:04:00.020]   or checking the fact that God is love.
[00:04:00.020 --> 00:04:02.560]   He's a loving God and people go to hell.
[00:04:02.560 --> 00:04:05.420]   So we're gonna be in Luke chapter 16.
[00:04:05.420 --> 00:04:06.940]   If you have a Bible, you can flip open there.
[00:04:06.940 --> 00:04:08.640]   If not, it'll be up on the screens,
[00:04:08.640 --> 00:04:10.380]   but we're gonna cover and walk through
[00:04:10.380 --> 00:04:12.160]   some of Jesus's teaching on hell.
[00:04:12.160 --> 00:04:13.620]   Specifically, I wanna answer three things.
[00:04:13.620 --> 00:04:15.140]   What is hell?
[00:04:15.140 --> 00:04:16.260]   Who will be in hell?
[00:04:16.260 --> 00:04:22.300]   And how hell actually shows us the love of God.
[00:04:22.300 --> 00:04:23.760]   What is hell? Who will be in hell?
[00:04:23.760 --> 00:04:26.560]   And how hell shows us the love of God.
[00:04:26.560 --> 00:04:29.900]   If it's true, if you're skeptical,
[00:04:29.900 --> 00:04:32.880]   the answer to tonight's fact check
[00:04:32.880 --> 00:04:37.220]   has more significant consequences for you,
[00:04:37.220 --> 00:04:39.100]   for our world, for eternity,
[00:04:39.100 --> 00:04:41.520]   than any other question you will ever ponder.
[00:04:41.520 --> 00:04:43.320]   So maybe you're wondering like, ah, just, you know,
[00:04:43.320 --> 00:04:44.160]   I reject that.
[00:04:44.160 --> 00:04:45.960]   I at least want you to listen long enough to say,
[00:04:45.960 --> 00:04:48.560]   hey, if I'm gonna reject Christianity
[00:04:48.560 --> 00:04:51.080]   because of what it says about hell,
[00:04:51.080 --> 00:04:53.340]   I at least want you to know what it says about hell
[00:04:53.340 --> 00:04:55.460]   because it may surprise you.
[00:04:55.460 --> 00:04:56.780]   So we're gonna be in Luke chapter 16.
[00:04:56.780 --> 00:04:59.060]   If you have a Bible, I'm gonna start in verse 19.
[00:04:59.060 --> 00:05:01.260]   Jesus is teaching and he starts with a parable.
[00:05:01.260 --> 00:05:02.260]   What's a parable?
[00:05:02.260 --> 00:05:05.100]   It's just a story that he gives to make up a point
[00:05:05.100 --> 00:05:06.760]   or to prove a point.
[00:05:06.760 --> 00:05:09.500]   Jesus was a masterful storyteller
[00:05:09.500 --> 00:05:11.280]   and he's teaching this group of Pharisees,
[00:05:11.280 --> 00:05:13.340]   which were like this religious group
[00:05:13.340 --> 00:05:15.900]   that thought that they could have a relationship with God
[00:05:15.900 --> 00:05:16.860]   because they were good people.
[00:05:16.860 --> 00:05:19.100]   They were like, hey, we're pros on their business card.
[00:05:19.100 --> 00:05:21.120]   It says professional religious person
[00:05:21.120 --> 00:05:22.520]   and that's why God's gonna accept me.
[00:05:22.520 --> 00:05:25.720]   And over and over, Jesus is like, that's not how God works.
[00:05:25.720 --> 00:05:27.940]   And he launches into a conversation
[00:05:27.940 --> 00:05:29.640]   about heaven and hell with that group.
[00:05:29.640 --> 00:05:31.580]   And here's what he says.
[00:05:31.580 --> 00:05:33.720]   He starts and tells this story.
[00:05:33.720 --> 00:05:36.360]   There was a rich man who was dressed in purple
[00:05:36.360 --> 00:05:40.360]   and fine linen and lived in luxury every day.
[00:05:40.360 --> 00:05:44.240]   Side note, in this time, someone who was wealthy
[00:05:44.240 --> 00:05:46.240]   was often seen as blessed by God.
[00:05:46.240 --> 00:05:47.280]   So if you were rich,
[00:05:47.300 --> 00:05:49.300]   hey, it was because God's blessing was on you.
[00:05:49.300 --> 00:05:51.940]   If you were poor, it's because God clearly was not for you.
[00:05:51.940 --> 00:05:55.580]   So this guy, purple, like only the who's who
[00:05:55.580 --> 00:05:57.740]   got to wear purple because it was such an expensive thing.
[00:05:57.740 --> 00:06:01.220]   And so this guy dressed to the nines, very rich,
[00:06:01.220 --> 00:06:03.460]   culture would have assumed wrongly,
[00:06:03.460 --> 00:06:05.500]   oh man, God is clearly for that guy.
[00:06:05.500 --> 00:06:09.360]   At his gate laid a beggar named Lazarus,
[00:06:09.360 --> 00:06:11.180]   covered with sores,
[00:06:11.180 --> 00:06:14.660]   longing to eat what fell from the rich man's table.
[00:06:14.660 --> 00:06:17.520]   Even the dogs came and licked his sores.
[00:06:17.520 --> 00:06:20.400]   Jesus sets up a very clear contrast,
[00:06:20.400 --> 00:06:22.480]   super rich, super poor.
[00:06:22.480 --> 00:06:26.340]   The time came when the beggar died
[00:06:26.340 --> 00:06:28.680]   and the angels took him to Abraham's side.
[00:06:28.680 --> 00:06:31.340]   Abraham's side is just a word that Jesus' audience
[00:06:31.340 --> 00:06:33.280]   would have understood as like paradise.
[00:06:33.280 --> 00:06:36.240]   Father Abraham, kind of founder of the faith, if you will.
[00:06:36.240 --> 00:06:37.820]   Abraham's side or Abraham's bosom,
[00:06:37.820 --> 00:06:40.940]   your translation may have, it's just a word for paradise.
[00:06:40.940 --> 00:06:43.760]   It's like heaven today before the new heavens.
[00:06:43.760 --> 00:06:46.000]   So it's just basically, he's taken to heaven.
[00:06:46.000 --> 00:06:49.400]   The rich man also died and was buried
[00:06:49.400 --> 00:06:53.120]   in Hades where he was in torment.
[00:06:53.120 --> 00:06:56.560]   He looked up, Hades, he's in hell.
[00:06:56.560 --> 00:06:59.160]   He looked up and he saw Abraham far away
[00:06:59.160 --> 00:07:00.800]   with Lazarus by his side.
[00:07:00.800 --> 00:07:01.720]   So he called out to him,
[00:07:01.720 --> 00:07:04.180]   Father Abraham, have pity on me.
[00:07:04.180 --> 00:07:09.180]   Send Lazarus to dip the tip of his finger in water
[00:07:09.180 --> 00:07:11.160]   and come and cool my tongue
[00:07:11.160 --> 00:07:13.340]   because I'm in agony in this fire.
[00:07:13.340 --> 00:07:16.480]   But Abraham replied, son, remember that in your lifetime
[00:07:16.480 --> 00:07:17.800]   you received your good things
[00:07:17.800 --> 00:07:19.900]   while Lazarus received bad things.
[00:07:19.900 --> 00:07:23.440]   But now he is comforted here and you are in agony.
[00:07:23.440 --> 00:07:26.680]   And besides all of this, between us and you,
[00:07:26.680 --> 00:07:28.160]   a great chasm has been placed
[00:07:28.160 --> 00:07:31.040]   so that those who want to go from here to there cannot
[00:07:31.040 --> 00:07:33.800]   nor can anyone cross over from there to us.
[00:07:33.800 --> 00:07:35.920]   He answered, then father, I beg you,
[00:07:35.920 --> 00:07:38.360]   send Lazarus to my family.
[00:07:38.360 --> 00:07:40.880]   For I have five brothers, let him warn them
[00:07:40.880 --> 00:07:43.160]   so that they will not also come to this place
[00:07:43.160 --> 00:07:44.780]   of torment.
[00:07:44.780 --> 00:07:48.400]   Abraham replied, they have Moses and they have the prophets.
[00:07:48.400 --> 00:07:50.440]   Let them listen to them.
[00:07:50.440 --> 00:07:52.200]   No, father Abraham, he said,
[00:07:52.200 --> 00:07:54.080]   but if someone comes from the dead to them,
[00:07:54.080 --> 00:07:55.760]   they will repent.
[00:07:55.760 --> 00:07:59.200]   He said, if they do not listen to Moses and the prophets,
[00:07:59.200 --> 00:08:00.760]   they will not be convinced
[00:08:00.760 --> 00:08:03.800]   even if someone rises from the dead.
[00:08:03.800 --> 00:08:06.340]   Jesus is such a brilliant storyteller.
[00:08:06.340 --> 00:08:09.160]   There's so many, even foreshadowing
[00:08:09.160 --> 00:08:12.520]   his own raising from the dead, or he's gonna rise.
[00:08:12.520 --> 00:08:14.480]   And, but the thing I wanna really highlight
[00:08:14.480 --> 00:08:16.820]   is we launch into what does the Bible say about hell?
[00:08:16.820 --> 00:08:17.780]   Who's there?
[00:08:17.780 --> 00:08:19.480]   And how does it show us the love of God?
[00:08:19.480 --> 00:08:21.280]   Is a couple of things that we see inside of this passage.
[00:08:21.280 --> 00:08:23.440]   Basically, Jesus says, hey, there's a place called heaven.
[00:08:23.440 --> 00:08:24.560]   There's a place called hell.
[00:08:24.560 --> 00:08:26.560]   He gives two scenarios, two deaths,
[00:08:26.560 --> 00:08:29.820]   two different destinations, one of which was hell.
[00:08:29.820 --> 00:08:31.000]   One of the things that we learn
[00:08:31.000 --> 00:08:33.120]   underneath the first point of, hey, what is hell?
[00:08:33.120 --> 00:08:34.280]   So just get a big framework
