
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.560]   - Well, good evening friends here in Dallas
[00:00:21.560 --> 00:00:24.000]   and Fort Worth, Houston and around the country
[00:00:24.000 --> 00:00:24.820]   as you listen in.
[00:00:24.820 --> 00:00:26.060]   It's so great to be with you tonight.
[00:00:26.060 --> 00:00:28.100]   If we've never met before, my name is Garrett.
[00:00:28.100 --> 00:00:29.360]   I typically spend my Tuesday nights
[00:00:29.360 --> 00:00:31.460]   about 40 miles west over in Fort Worth.
[00:00:31.460 --> 00:00:32.800]   I don't know if you knew this.
[00:00:32.800 --> 00:00:33.800]   Somebody knew that.
[00:00:33.800 --> 00:00:35.540]   And so I don't know if the rest of you,
[00:00:35.540 --> 00:00:36.400]   the majority knew this,
[00:00:36.400 --> 00:00:38.480]   but there's an invisible section of seats
[00:00:38.480 --> 00:00:40.360]   that's here every single Tuesday.
[00:00:40.360 --> 00:00:42.160]   And it's just a little bit west of here in Fort Worth
[00:00:42.160 --> 00:00:43.920]   that meets over in the Ridgely Theater.
[00:00:43.920 --> 00:00:45.480]   I actually wanna start tonight by telling you a story
[00:00:45.480 --> 00:00:48.320]   about something that happened there about three weeks ago.
[00:00:48.320 --> 00:00:49.880]   Three weeks ago, three or four weeks ago now,
[00:00:49.880 --> 00:00:52.600]   I lose count, January 26th, a few weeks ago.
[00:00:52.600 --> 00:00:55.080]   Oh my gosh, we're up to five or six weeks now.
[00:00:55.080 --> 00:00:58.120]   January 26th was the first porch of the year.
[00:00:58.120 --> 00:00:59.960]   And so we take off around Christmas break.
[00:00:59.960 --> 00:01:01.520]   And so there's like a six, seven week break.
[00:01:01.520 --> 00:01:02.840]   Some of you kind of get a little antsy
[00:01:02.840 --> 00:01:04.760]   because it's time for porch to start back up again.
[00:01:04.760 --> 00:01:06.600]   And so that starts to happen a little bit.
[00:01:06.600 --> 00:01:08.360]   And then finally on January 26th,
[00:01:08.360 --> 00:01:11.480]   we load up and we're ready for the first porch of 2016.
[00:01:11.480 --> 00:01:13.480]   Something you wanna know about the experience in Fort Worth.
[00:01:13.480 --> 00:01:15.920]   We typically stream the message.
[00:01:15.920 --> 00:01:18.060]   By stream, I mean it comes through on the internet
[00:01:18.060 --> 00:01:18.920]   on a flat screen.
[00:01:18.920 --> 00:01:21.720]   So whoever's in three dimensions with you here in Dallas
[00:01:21.720 --> 00:01:24.080]   is in two dimensions over in Fort Worth on the screen.
[00:01:24.080 --> 00:01:25.520]   All right, and so that's what's normal.
[00:01:25.520 --> 00:01:27.920]   That is obviously dependent on technology.
[00:01:27.920 --> 00:01:30.480]   So January 26th, we all load up in the Ridgely Theater.
[00:01:30.480 --> 00:01:31.960]   No exaggeration, I just want you to feel
[00:01:31.960 --> 00:01:33.180]   for what that moment was like.
[00:01:33.180 --> 00:01:37.100]   Seven weeks of pent up energy, lots of excitement.
[00:01:37.100 --> 00:01:38.900]   We're all ready to go.
[00:01:38.900 --> 00:01:40.640]   Just so that you know, there's more people in the theater
[00:01:40.640 --> 00:01:42.360]   than we've ever had on a Tuesday night before.
[00:01:42.360 --> 00:01:43.360]   It's very exciting.
[00:01:43.360 --> 00:01:44.560]   And so the stream comes on.
[00:01:44.560 --> 00:01:45.720]   We move through the worship set.
[00:01:45.720 --> 00:01:47.560]   So there's a band there that leads us live
[00:01:47.560 --> 00:01:48.920]   and worship there in Fort Worth.
[00:01:48.920 --> 00:01:51.480]   And we move through the worship set.
[00:01:51.480 --> 00:01:54.680]   And then on comes the stream, the sermon time.
[00:01:54.680 --> 00:01:56.700]   And it has no audio.
[00:01:56.700 --> 00:01:58.680]   So there's no sound coming.
[00:01:58.680 --> 00:02:00.160]   It's like JP's mouth is moving
[00:02:00.160 --> 00:02:01.480]   and you can tell it's animated.
[00:02:01.480 --> 00:02:02.980]   I mean, there's this going on.
[00:02:02.980 --> 00:02:04.920]   And so that's happening.
[00:02:04.920 --> 00:02:07.200]   And so we're watching 1920s movie kind of thing.
