
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.020]   - Porch, how we doing?
[00:00:15.020 --> 00:00:16.720]   (congregation cheering)
[00:00:16.720 --> 00:00:19.040]   Come on, come on, it's great to be with you.
[00:00:19.040 --> 00:00:23.520]   We are continuing a series called First Comes Love,
[00:00:23.520 --> 00:00:27.860]   and I thought I'd start with my proposal story, okay?
[00:00:27.860 --> 00:00:28.760]   How I propose.
[00:00:28.760 --> 00:00:30.460]   You know us, right, ladies lean in,
[00:00:30.460 --> 00:00:32.080]   do that fast clap, you know?
[00:00:32.080 --> 00:00:36.480]   And so here it's, you know, prepare yourself.
[00:00:36.480 --> 00:00:39.900]   Here's what was going on.
[00:00:39.900 --> 00:00:44.040]   I was dating a young lady named Monica,
[00:00:44.040 --> 00:00:48.160]   and it was going places, so I thought.
[00:00:48.160 --> 00:00:51.880]   And I was sitting there and I'm like, you know what?
[00:00:51.880 --> 00:00:56.840]   She's my best friend's sister, and I love her family,
[00:00:56.840 --> 00:00:59.600]   and I don't think, you know, breaking up's gonna
[00:00:59.600 --> 00:01:03.680]   go well for me, so maybe I should get married.
[00:01:03.680 --> 00:01:06.960]   And I was like, man, if you're gonna get married,
[00:01:06.960 --> 00:01:08.240]   isn't that romantic?
[00:01:08.240 --> 00:01:11.000]   If you're gonna get married, you gotta buy a ring.
[00:01:11.000 --> 00:01:12.640]   In the United States of America,
[00:01:12.640 --> 00:01:15.840]   the way that we do this culturally is you buy a rock.
[00:01:15.840 --> 00:01:18.120]   And I didn't know much about buying a rock,
[00:01:18.120 --> 00:01:21.600]   so I start kinda brushing up on my diamond knowledge,
[00:01:21.600 --> 00:01:22.920]   and I decide, you know what?
[00:01:22.920 --> 00:01:24.660]   I don't know if we're gonna get married next week,
[00:01:24.660 --> 00:01:27.280]   next month, next year, but sooner or later,
[00:01:27.280 --> 00:01:30.160]   I'm gonna need a rock, and so I might as well
[00:01:30.160 --> 00:01:31.240]   pull the trigger on this.
[00:01:31.240 --> 00:01:33.600]   And so I'm gonna buy an engagement ring,
