
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.800]   - All right, hey, welcome everybody in the room,
[00:00:18.800 --> 00:00:21.260]   everybody tuning in online, yeah, get excited.
[00:00:21.260 --> 00:00:23.760]   (audience cheering)
[00:00:23.760 --> 00:00:25.680]   Let's go, man, y'all are rowdy tonight.
[00:00:25.680 --> 00:00:28.220]   PortsLive, welcome all the PortsLive locations,
[00:00:28.220 --> 00:00:32.660]   in particular Scottsdale, Boise, Midland, North Houston,
[00:00:32.660 --> 00:00:34.820]   Tulsa, wherever you are joining us from,
[00:00:34.820 --> 00:00:37.620]   we're continuing this series of Ephesians.
[00:00:37.620 --> 00:00:40.340]   I'm gonna read the passage we're gonna be in,
[00:00:40.340 --> 00:00:44.180]   and it is a prayer that comes from chapter three
[00:00:44.180 --> 00:00:45.600]   of the book of Ephesians.
[00:00:45.600 --> 00:00:48.540]   If you don't have a Bible, it'll be up on the screens.
[00:00:48.540 --> 00:00:50.980]   And I'm gonna start in verse 14,
[00:00:50.980 --> 00:00:55.580]   where Paul lays out one of the best prayers
[00:00:55.580 --> 00:00:58.900]   in the New Testament, and he says this,
[00:00:58.900 --> 00:01:00.740]   speaking to the Ephesian church.
[00:01:00.740 --> 00:01:04.420]   "For this reason," talking about the gospel
[00:01:04.420 --> 00:01:06.980]   and how it is for all people everywhere,
[00:01:06.980 --> 00:01:09.580]   "I kneel before the Father,
[00:01:09.580 --> 00:01:12.060]   "from whom every family in heaven and on earth
[00:01:12.060 --> 00:01:13.980]   "derives its name.
[00:01:13.980 --> 00:01:16.260]   "I pray that out of the glorious riches,"
[00:01:16.260 --> 00:01:17.220]   out of his glorious riches,
[00:01:17.220 --> 00:01:20.540]   "he may strengthen you with power through his Spirit
[00:01:20.540 --> 00:01:22.560]   "in your inner being,
[00:01:22.560 --> 00:01:26.760]   "so that Christ may dwell in your hearts through faith.
[00:01:26.760 --> 00:01:28.520]   "And I pray that you,
[00:01:28.520 --> 00:01:30.380]   "being rooted and established in love,
[00:01:30.380 --> 00:01:34.020]   "may have power together with all of the Lord's people,
[00:01:34.020 --> 00:01:37.540]   "to grasp how high and long
[00:01:37.540 --> 00:01:42.200]   "and high and deep is the love of Christ,
[00:01:42.200 --> 00:01:46.760]   "and to know this love that surpasses knowledge,
[00:01:46.760 --> 00:01:48.920]   "that you may be filled
[00:01:48.920 --> 00:01:52.480]   "to the measure of all fullness of God,
[00:01:52.480 --> 00:01:55.340]   "now to him who is able to do immeasurably more
[00:01:55.340 --> 00:01:57.340]   "than all we could ask or imagine,
[00:01:57.340 --> 00:01:59.800]   "according to his power that is at work within us,
[00:01:59.800 --> 00:02:04.100]   "to him be glory in the church and in Christ Jesus
[00:02:04.100 --> 00:02:08.860]   "throughout all generations, forever and ever.
[00:02:08.860 --> 00:02:12.980]   "And all God's people said, amen."
[00:02:12.980 --> 00:02:16.560]   Hey, in the room, anybody grow up playing soccer in here?
[00:02:16.560 --> 00:02:17.720]   Yeah, there you go.
[00:02:17.720 --> 00:02:21.080]   I didn't grow up playing soccer, but you get it,
[00:02:21.080 --> 00:02:22.800]   it's a ball, two goals, you figure it out.
[00:02:22.800 --> 00:02:26.640]   And I coach my kids and my son,
[00:02:26.640 --> 00:02:28.600]   I coached his soccer team last year,
[00:02:28.600 --> 00:02:31.480]   and it was a bunch of, at the time, five-year-olds,
[00:02:31.480 --> 00:02:33.240]   and how hard could it be?
[00:02:33.240 --> 00:02:36.260]   And so day one, show up, practice, teach 'em how to do it.
[00:02:36.260 --> 00:02:37.560]   It's five-year-olds, they're just there
[00:02:37.560 --> 00:02:39.840]   for the Capri Sun and orange slices anyways,
[00:02:39.840 --> 00:02:42.420]   and try to teach 'em how to play soccer.
[00:02:42.420 --> 00:02:45.500]   We go out for 11 consecutive weeks,
