
[00:00:00.000 --> 00:00:29.000]   [ Music ]
[00:00:29.000 --> 00:00:30.720]   >> What's up everybody in the room?
[00:00:30.720 --> 00:00:33.440]   Everybody tuning in online.
[00:00:33.440 --> 00:00:35.120]   All of our Porch Live locations.
[00:00:35.120 --> 00:00:36.880]   I'm going to list those out.
[00:00:36.880 --> 00:00:41.560]   Porch Live, Fort Worth, North Houston, Austin, Texas, Midland, Texas, Scottsdale, Arizona,
[00:00:41.560 --> 00:00:47.520]   Boise, Idaho, Tulsa, Oklahoma, Cincinnati, Ohio, Des Moines, Iowa, Indianapolis, Indiana,
[00:00:47.520 --> 00:00:49.960]   Greater Lafayette, Indiana.
[00:00:49.960 --> 00:00:57.000]   We are -- not sure what that was, but we are wrapping up this series, his and hers,
[00:00:57.000 --> 00:01:00.120]   and finishing up a conversation about dating.
[00:01:00.120 --> 00:01:06.840]   On the topic of dating, this week marks an interesting week for myself and my wife because
[00:01:06.840 --> 00:01:10.520]   10 years ago this week, we got married.
[00:01:10.520 --> 00:01:13.360]   Here's a -- yeah, thank you.
[00:01:13.360 --> 00:01:14.360]   Thank you.
[00:01:14.360 --> 00:01:16.400]   Here's a picture of our wedding.
[00:01:16.400 --> 00:01:18.680]   JP actually did the wedding.
[00:01:18.680 --> 00:01:20.960]   It was 10 years ago, fun fact.
[00:01:20.960 --> 00:01:23.880]   It was the first ever Shane and Shane Porch Christmas concert.
[00:01:23.880 --> 00:01:26.240]   So they like popped over there.
[00:01:26.240 --> 00:01:28.960]   Shane took his hat off, sang a song, came back over.
[00:01:28.960 --> 00:01:29.960]   It was a blast.
[00:01:29.960 --> 00:01:31.000]   We got married.
[00:01:31.000 --> 00:01:35.080]   And so to celebrate for 10 years, you got to go big.
[00:01:35.080 --> 00:01:37.600]   So I did what any person would do.
[00:01:37.600 --> 00:01:42.480]   I booked a 10-year anniversary trip through Costco.
[00:01:42.480 --> 00:01:43.760]   Okay?
[00:01:43.760 --> 00:01:45.440]   Yes.
[00:01:45.440 --> 00:01:47.500]   They don't just sell paper towels.
[00:01:47.500 --> 00:01:50.520]   You can also go to Paris and Rome.
[00:01:50.520 --> 00:01:54.480]   Now when I booked this trip, true story, I didn't know quite what to expect.
[00:01:54.480 --> 00:01:57.760]   I was basically the guinea pig of this whole operation because I didn't know anyone who
[00:01:57.760 --> 00:01:59.360]   had ever done Costco travel before.
[00:01:59.360 --> 00:02:01.620]   You walk by it if you've ever gone to Costco.
[00:02:01.620 --> 00:02:03.480]   It's right there in these little pamphlets.
[00:02:03.480 --> 00:02:04.480]   And I was like, man, interesting.
[00:02:04.480 --> 00:02:06.440]   And I'm kind of a sucker for a deal.
[00:02:06.440 --> 00:02:09.600]   And I typed in the price and it was shocking.
[00:02:09.600 --> 00:02:13.200]   It was like certainly this is a down payment or something.
[00:02:13.200 --> 00:02:15.120]   This is not the entire thing.
[00:02:15.120 --> 00:02:16.120]   And it was.
[00:02:16.120 --> 00:02:19.320]   So I didn't know if this was going to be amazing or you get what you pay for and I'm going
[00:02:19.320 --> 00:02:22.600]   to have the -- I'm the guy that's telling this story for the rest of his life.
[00:02:22.600 --> 00:02:28.560]   So on our 10-year anniversary, get this one, I booked a Costco trip and just living with
[00:02:28.560 --> 00:02:29.560]   that.
[00:02:29.560 --> 00:02:30.560]   But it was amazing.
[00:02:30.560 --> 00:02:35.920]   And we went for the last week or a week ago, we went for seven days to Paris and Rome and
[00:02:35.920 --> 00:02:37.540]   I'd never been there before.
[00:02:37.540 --> 00:02:43.880]   And so I just went full sin in research mode to make sure we maximized our time.
[00:02:43.880 --> 00:02:46.640]   I'm reading books on the city of Rome.
[00:02:46.640 --> 00:02:50.760]   They've got podcasts out there that you can download and listen to.
[00:02:50.760 --> 00:02:57.480]   And I just went full sin to make sure that I took advantage of this one shot we had,
[00:02:57.480 --> 00:03:03.400]   potentially maybe ever, to see some of the most incredible cities on earth.
[00:03:03.400 --> 00:03:06.560]   Now what does that have to do with what we're talking about tonight?
[00:03:06.560 --> 00:03:09.800]   Well we're in a series on dating and love and relationships.
[00:03:09.800 --> 00:03:15.760]   And our hope in heart is to as best we can give you as much information from God's Word
[00:03:15.760 --> 00:03:24.400]   and truth and wisdom to help you succeed and have one amazing shot at this thing called
[00:03:24.400 --> 00:03:26.160]   marriage.
[00:03:26.160 --> 00:03:33.200]   Which is the point and really what dating is meant to lead you and be a path towards.
[00:03:33.200 --> 00:03:37.680]   And so last week we opened up a conversation about the ladies and men, who to date and
[00:03:37.680 --> 00:03:42.160]   what she should look like and ladies, who to strive to be and what God's Word has to
[00:03:42.160 --> 00:03:43.160]   say.
[00:03:43.160 --> 00:03:49.200]   Tonight we're going to talk about the his and his and hers.
[00:03:49.200 --> 00:03:50.560]   Specifically to the ladies in the room.
[00:03:50.560 --> 00:03:54.880]   Any ladies in the room tonight?
[00:03:54.880 --> 00:04:02.440]   Who you should look for as it relates to a potential spouse.
[00:04:02.440 --> 00:04:12.080]   That this is the character and characteristics that you should make required for any guy
[00:04:12.080 --> 00:04:14.080]   who is going to date you.
[00:04:14.080 --> 00:04:18.040]   And what I hope to do in the next 30 minutes is not to be down on the guys at all but rather
[00:04:18.040 --> 00:04:24.180]   to paint a picture of men for who to strive to be, who God calls us and I believe in you.
[00:04:24.180 --> 00:04:31.960]   You have got it through God's Spirit, living with God's people, you can be God's man.
[00:04:31.960 --> 00:04:36.360]   And I want to paint that picture and look at a passage in 1 Timothy chapter 3.
[00:04:36.360 --> 00:04:39.200]   So if you have a Bible you can flip over to 1 Timothy chapter 3.
[00:04:39.200 --> 00:04:40.200]   Here's what we know about 1 Timothy.
[00:04:40.200 --> 00:04:43.720]   It was written to Timothy by the Apostle Paul.
[00:04:43.720 --> 00:04:48.560]   And Paul writes and he gives instructions on what the leaders of a church should look
[00:04:48.560 --> 00:04:49.720]   like.
[00:04:49.720 --> 00:04:52.200]   Now what does it have to do with dating and love?
[00:04:52.200 --> 00:04:57.320]   Well the Bible says that God calls the church his bride.
[00:04:57.320 --> 00:05:05.240]   In other words, when God says here's the type of men I want to lead my bride, the church,
[00:05:05.240 --> 00:05:12.200]   he gives us really a blueprint for what men in general we should strive for.
[00:05:12.200 --> 00:05:16.880]   In other words, if this is the type of man that God says is qualified to lead his bride,
[00:05:16.880 --> 00:05:22.240]   it's also the type of man that can lead you as a bride.
[00:05:22.240 --> 00:05:27.480]   Or in being and pursuing allows you to be someone worthy of leading a bride, not the
[00:05:27.480 --> 00:05:30.320]   church bride but a wife.
[00:05:30.320 --> 00:05:32.760]   So we're going to look at six characteristics from this passage.
[00:05:32.760 --> 00:05:36.520]   I'm going to read all the way through it and then pull out six different things to strive
[00:05:36.520 --> 00:05:44.520]   for to look at what God calls ladies, you to look for in a husband and us as men to
[00:05:44.520 --> 00:05:47.640]   pursue and prioritize becoming.
[00:05:47.640 --> 00:05:51.880]   So 1 Timothy chapter 3 verse 1 says this.
[00:05:51.880 --> 00:05:54.800]   Here is a trustworthy saying.
[00:05:54.800 --> 00:06:01.760]   Whoever aspires to be an overseer or I may say elder, it's the same word there, it's
[00:06:01.760 --> 00:06:03.440]   just a leader within the church.
[00:06:03.440 --> 00:06:06.040]   That's all that that means.
[00:06:06.040 --> 00:06:07.800]   Desires a noble task.
[00:06:07.800 --> 00:06:10.000]   That's a good thing.
[00:06:10.000 --> 00:06:14.740]   Now the overseer or the leader of my bride, the church, must be above reproach.
[00:06:14.740 --> 00:06:17.400]   He's faithful to his wife.
[00:06:17.400 --> 00:06:20.600]   He's temperate, self-controlled.
[00:06:20.600 --> 00:06:22.160]   He's respectable.
[00:06:22.160 --> 00:06:25.220]   He's hospitable or welcoming and warm.
[00:06:25.220 --> 00:06:27.800]   He's able to teach.
[00:06:27.800 --> 00:06:30.600]   He knows God's word and he's able to teach it.
[00:06:30.600 --> 00:06:37.120]   He's not given to drunkenness, not violent but gentle, not quarrelsome,
[00:06:37.120 --> 00:06:40.200]   not a lover of money.
[00:06:40.200 --> 00:06:46.120]   He must manage his own family well, as in he leads his family well,
[00:06:46.120 --> 00:06:49.360]   and see that his children obey him.
[00:06:49.360 --> 00:06:53.560]   And he must do so in a manner worthy of full of respect.
[00:06:53.560 --> 00:06:56.560]   If anyone does not know how to manage his own house or his own family,
[00:06:56.560 --> 00:06:59.240]   how can he take care of God's church?
[00:06:59.240 --> 00:07:04.560]   He must not be a recent convert or he may become conceited or arrogant and fall
[00:07:04.560 --> 00:07:07.880]   into the same judgment as the devil.
[00:07:07.880 --> 00:07:12.160]   He must have a good reputation with outsiders.
[00:07:12.160 --> 00:07:17.480]   That he has a reputation that is positive even among non-believers.
[00:07:17.480 --> 00:07:23.840]   So that he will not fall into disgrace and into the devil's trap.
[00:07:23.840 --> 00:07:27.200]   Now there's a lot of characteristics and really what I want to do is succinctly
[00:07:27.200 --> 00:07:31.800]   put them into six different criteria that men, whatever and wherever you are
[00:07:31.800 --> 00:07:36.880]   at in your journey, today you can start pursuing and becoming.
[00:07:36.880 --> 00:07:40.400]   And so we're going to look at six different things directly from this text
[00:07:40.400 --> 00:07:42.720]   as it relates to the type of husband to look for.
[00:07:42.720 --> 00:07:44.520]   In other words, if you're dating somebody and they don't have these
[00:07:44.520 --> 00:07:47.440]   characteristics, that should be concerning.
[00:07:47.440 --> 00:07:50.320]   And the type of person that you should allow to date and have a relationship
[00:07:50.320 --> 00:07:52.560]   with you, if you're a lady, should have these characteristics.
[00:07:52.560 --> 00:07:54.480]   We're going to talk through these six.
[00:07:54.480 --> 00:07:58.120]   So the first one that you should examine, all six of them are things that,
[00:07:58.120 --> 00:08:02.560]   hey, if you're in the dating time, this is the process of evaluating,
[00:08:02.560 --> 00:08:08.720]   is this a person I want to continue on this path called dating towards marriage?
[00:08:08.720 --> 00:08:10.320]   And I need to examine these six things.
