
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:22.720]   - All right, how about that transition?
[00:00:22.720 --> 00:00:23.560]   Let's go.
[00:00:23.560 --> 00:00:24.780]   (audience laughing)
[00:00:24.780 --> 00:00:25.760]   Man, welcome to the porch.
[00:00:25.760 --> 00:00:26.600]   My name is David.
[00:00:26.600 --> 00:00:29.360]   We are so excited to finish off this series tonight
[00:00:29.360 --> 00:00:30.880]   and dive in it with you.
[00:00:30.880 --> 00:00:33.240]   Have you guys ever had something
[00:00:33.240 --> 00:00:35.000]   that ended up going away where you're like,
[00:00:35.000 --> 00:00:37.280]   man, that is not how I saw that thing going.
[00:00:37.280 --> 00:00:38.640]   Ever experienced this before?
[00:00:38.640 --> 00:00:40.400]   I'm gonna start off kind of tonight
[00:00:40.400 --> 00:00:43.400]   by telling a experience in a dramatic fashion
[00:00:43.400 --> 00:00:44.420]   that this took place.
[00:00:44.420 --> 00:00:46.360]   It was about a year ago.
[00:00:46.360 --> 00:00:49.320]   My wife was pregnant with our son.
[00:00:49.320 --> 00:00:51.080]   We were gonna give birth in December.
[00:00:51.080 --> 00:00:53.200]   The baby was gonna come as a little baby boy.
[00:00:53.200 --> 00:00:54.920]   We decided that we were going to buy
[00:00:54.920 --> 00:00:57.600]   a foreclosure property in October.
[00:00:57.600 --> 00:00:58.440]   That's right.
[00:00:58.440 --> 00:01:01.000]   And we were going to remodel it all
[00:01:01.000 --> 00:01:03.640]   in the two months that we had before the baby came.
[00:01:03.640 --> 00:01:05.720]   People will tell you, hey, don't ever buy a house
[00:01:05.720 --> 00:01:07.480]   and have a baby at the same time.
[00:01:07.480 --> 00:01:09.800]   We decided to buy a house and remodel it
[00:01:09.800 --> 00:01:11.040]   and have a baby at the same time
[00:01:11.040 --> 00:01:12.480]   and essentially gave that thing a middle finger.
[00:01:12.480 --> 00:01:15.280]   So that is where we were.
[00:01:15.280 --> 00:01:17.160]   We're waiting for this baby to come
[00:01:17.160 --> 00:01:18.600]   and getting everything ready.
[00:01:18.600 --> 00:01:21.240]   He's supposed to come December 16th.
[00:01:21.240 --> 00:01:22.760]   December 9th, I'm at work.
[00:01:22.760 --> 00:01:24.520]   I'm getting ready for the Christmas concert
[00:01:24.520 --> 00:01:25.920]   that we're gonna have here.
[00:01:25.920 --> 00:01:28.000]   Last year, my wife calls me.
[00:01:28.000 --> 00:01:29.280]   We're waiting, we're about a week out.
[00:01:29.280 --> 00:01:31.000]   The baby is still coming.
[00:01:31.000 --> 00:01:33.600]   The house is supposed to be done on December 11th.
[00:01:33.600 --> 00:01:34.960]   So we've got a very small window
[00:01:34.960 --> 00:01:37.120]   between the 11th and the 16th
[00:01:37.120 --> 00:01:38.600]   to get this house all in order.
[00:01:38.600 --> 00:01:40.000]   We're gonna move in, have a baby.
[00:01:40.000 --> 00:01:41.760]   It's gonna be great.
[00:01:41.760 --> 00:01:43.840]   My wife calls me on December 9th,
[00:01:43.840 --> 00:01:45.000]   a week before the baby is due,
[00:01:45.000 --> 00:01:47.360]   and she says, I'm leaving the doctor
[00:01:47.360 --> 00:01:50.320]   and I have to have an emergency C-section
[00:01:50.320 --> 00:01:52.540]   because this baby is humongous
[00:01:52.540 --> 00:01:54.960]   and has his father's head, which is humongous.
[00:01:54.960 --> 00:01:56.720]   And she's saying, we have to get the baby out.
[00:01:56.720 --> 00:01:57.720]   He's too big.
[00:01:57.720 --> 00:01:59.520]   And so I'm like, what does that even mean?
[00:01:59.520 --> 00:02:01.320]   She's like, it means we have an appointment tomorrow
[00:02:01.320 --> 00:02:03.280]   at 9 a.m. and you're gonna be a daddy.
[00:02:03.280 --> 00:02:04.380]   And I'm like, okay, great.
[00:02:04.380 --> 00:02:06.680]   I go home, go pack, get everything ready.
[00:02:06.680 --> 00:02:07.600]   We're talking through it.
[00:02:07.600 --> 00:02:10.880]   And really, this is not going how I saw this going.
[00:02:10.880 --> 00:02:13.240]   Even the fact that we have an appointment
[00:02:13.240 --> 00:02:15.980]   at 9 a.m. to get the baby out was not how I saw this.
[00:02:15.980 --> 00:02:18.960]   Guys, I think, have this fantasy
[00:02:18.960 --> 00:02:20.880]   where they're like, man, at least there's one time
[00:02:20.880 --> 00:02:22.560]   in my entire life where I can drive
[00:02:22.560 --> 00:02:25.360]   as fast as I want to to the hospital.
[00:02:25.360 --> 00:02:26.640]   And if the police officer comes,
[00:02:26.640 --> 00:02:28.260]   I'm like, we're having a baby, sir.
[00:02:28.260 --> 00:02:29.460]   We gotta keep moving.
[00:02:29.460 --> 00:02:31.360]   She's having a baby, she's in labor.
[00:02:31.360 --> 00:02:32.600]   And that's not at all what happens
[00:02:32.600 --> 00:02:34.360]   when you have a C-section 'cause it's like,
[00:02:34.360 --> 00:02:35.880]   yeah, we're here for the nine o'clock appointment.
[00:02:35.880 --> 00:02:36.720]   We'll check in.
[00:02:36.720 --> 00:02:37.560]   [audience laughing]
[00:02:37.560 --> 00:02:41.060]   And so we get there and it just was not how I saw it going.
[00:02:41.060 --> 00:02:42.440]   We go, we check in.
[00:02:42.440 --> 00:02:44.700]   They tell me, hey, we need you to put these scrubs on
[00:02:44.700 --> 00:02:45.800]   and we're gonna take her away
[00:02:45.800 --> 00:02:47.640]   and get her in the surgery room.
[00:02:47.640 --> 00:02:49.280]   And I'm like, scrubs, what does that mean?
[00:02:49.280 --> 00:02:50.240]   They give me these clothes.
[00:02:50.240 --> 00:02:52.600]   I put this on, got a little shower cap on,
[00:02:52.600 --> 00:02:53.960]   everything, wearing blue.
[00:02:53.960 --> 00:02:56.080]   They finally come get me after I'm sitting in this room
[00:02:56.080 --> 00:02:57.320]   for a while, they say, you can come in.
[00:02:57.320 --> 00:03:01.020]   My wife is in there laying back on a table on laughing gas.
[00:03:01.020 --> 00:03:02.480]   They put this sheet up in front of us.
[00:03:02.480 --> 00:03:04.320]   I'm like, dude, this is not how I saw
[00:03:04.320 --> 00:03:05.760]   this whole thing going down.
[00:03:05.760 --> 00:03:08.040]   And they put this sheet up and I'm sitting by my wife,
[00:03:08.040 --> 00:03:10.040]   her head up at the top of the table.
[00:03:10.040 --> 00:03:12.800]   She's laying down and the doctors are gonna cut an incision.
[00:03:12.800 --> 00:03:15.080]   That's what happens in a C-section, in the stomach.
[00:03:15.080 --> 00:03:17.480]   And they pull the baby out.
[00:03:17.480 --> 00:03:21.100]   And so I'm sitting there, I'm in the scrubs next to her.
[00:03:21.100 --> 00:03:22.920]   She's on laughing gas, a little out of it.
[00:03:22.920 --> 00:03:25.400]   And I asked the doctor, hey, can I watch this?
[00:03:25.400 --> 00:03:26.240]   Is this okay?
[00:03:26.240 --> 00:03:27.240]   And he's like, yeah, that's fine.
[00:03:27.240 --> 00:03:28.440]   So I stand up.
[00:03:28.440 --> 00:03:33.240]   Further, not how I saw this thing going.
[00:03:33.240 --> 00:03:34.960]   It is, I will save you the details,
[00:03:34.960 --> 00:03:37.440]   but let's just say it is a scarring experience.
[00:03:37.440 --> 00:03:39.300]   So I'm seeing this whole thing happen
[00:03:39.300 --> 00:03:41.600]   as they're cutting open and they're finally pulling the baby
[00:03:41.600 --> 00:03:43.540]   and I'm like, man, this is not how I thought
[00:03:43.540 --> 00:03:44.680]   this was gonna go down.
[00:03:44.680 --> 00:03:46.680]   The doctor brings the baby over.
[00:03:46.680 --> 00:03:47.760]   They finally, they get him out.
[00:03:47.760 --> 00:03:48.580]   His name's Crew.
[00:03:48.580 --> 00:03:50.960]   They bring him over, brings him in front of my wife and I,
[00:03:50.960 --> 00:03:51.960]   behind the sheet.
[00:03:51.960 --> 00:03:53.560]   And my first thought, I was like,
[00:03:53.560 --> 00:03:56.400]   oh, I don't know whose baby that is,
[00:03:56.400 --> 00:03:58.280]   but that does not look like my baby.
[00:03:58.280 --> 00:03:59.120]   That thing is dark.
[00:03:59.120 --> 00:04:00.960]   This guy is extra Caucasian.
[00:04:00.960 --> 00:04:03.440]   I'm not sure that that is my baby.
[00:04:03.440 --> 00:04:06.360]   And what happened was he's just like blue and purple
[00:04:06.360 --> 00:04:08.560]   'cause he oxygen and he's getting used to the air.
[00:04:08.560 --> 00:04:09.780]   And I'm like, oh, that's what's going on.
[00:04:09.780 --> 00:04:11.440]   Did not see that going that way.
[00:04:11.440 --> 00:04:13.200]   And then they take it.
[00:04:13.200 --> 00:04:14.440]   And for whatever reason, I thought like,
[00:04:14.440 --> 00:04:16.000]   oh, then they give it to you in your arms
[00:04:16.000 --> 00:04:16.840]   and you just hold the baby.
[00:04:16.840 --> 00:04:17.660]   No, they're like, all right,
[00:04:17.660 --> 00:04:18.500]   we gotta get this thing over here.
[00:04:18.500 --> 00:04:19.320]   They're cleaning up.
[00:04:19.320 --> 00:04:20.560]   They're slapping its back.
[00:04:20.560 --> 00:04:22.640]   They're trying to get all these different fluids out of it.
[00:04:22.640 --> 00:04:26.040]   They're like testing him for all these different bodily,
[00:04:26.040 --> 00:04:27.840]   either fluids or just different body tests
[00:04:27.840 --> 00:04:28.680]   that they have to do.
[00:04:28.680 --> 00:04:30.140]   And you're just kind of sitting there watching like,
[00:04:30.140 --> 00:04:31.160]   oh, I thought it was gonna, you know,
[00:04:31.160 --> 00:04:33.280]   get to hold the baby and let me take a selfie.
[00:04:33.280 --> 00:04:34.920]   And that's not what happens at all.
[00:04:34.920 --> 00:04:35.760]   They're kind of separated.
