
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.200]   - Welcome, Dallas.
[00:00:07.200 --> 00:00:08.540]   Welcome, Fort Worth.
[00:00:08.540 --> 00:00:11.400]   Those tuning in around the country, welcome.
[00:00:11.400 --> 00:00:12.400]   Welcome, Houston.
[00:00:12.400 --> 00:00:14.940]   It's great to be with you.
[00:00:14.940 --> 00:00:17.380]   It's great to worship with you.
[00:00:17.380 --> 00:00:21.160]   It's great to reflect on the goodness of God with you.
[00:00:21.160 --> 00:00:25.440]   The last couple weeks, I started talking about
[00:00:25.440 --> 00:00:27.840]   moving into a house, and the reason I have,
[00:00:27.840 --> 00:00:29.880]   this is just kind of a big event in our lives,
[00:00:29.880 --> 00:00:31.920]   we're actually building a house.
[00:00:31.920 --> 00:00:33.960]   And so we've never done this before.
[00:00:33.960 --> 00:00:36.220]   We're new to this game, and so this happened
[00:00:36.220 --> 00:00:38.800]   because we had sold a house that we had lived in
[00:00:38.800 --> 00:00:41.400]   for a little while and made a profit
[00:00:41.400 --> 00:00:42.880]   that we wanted to reinvest.
[00:00:42.880 --> 00:00:46.420]   And then we have some friends, some really good friends
[00:00:46.420 --> 00:00:48.600]   who are also builders, which afforded us
[00:00:48.600 --> 00:00:49.920]   the opportunity to build a home.
[00:00:49.920 --> 00:00:51.200]   And so we were excited about that.
[00:00:51.200 --> 00:00:53.440]   And everybody has kind of set us up
[00:00:53.440 --> 00:00:54.960]   for how awful that can be.
[00:00:54.960 --> 00:00:57.820]   And so they have just said, hey, make sure your marriage
[00:00:57.820 --> 00:00:58.660]   is in a good place.
[00:00:58.660 --> 00:01:00.000]   I'm like, serious?
[00:01:00.000 --> 00:01:02.400]   Make sure my, okay, it is.
[00:01:02.400 --> 00:01:04.600]   And so we've kind of started going down this path,
[00:01:04.600 --> 00:01:05.440]   and it's been awesome.
[00:01:05.440 --> 00:01:09.400]   Everything has gone unbelievably smooth,
[00:01:09.400 --> 00:01:10.560]   except one thing.
[00:01:10.560 --> 00:01:12.240]   There's kind of been one hiccup along the way
[00:01:12.240 --> 00:01:14.480]   as I reflect on this process,
[00:01:14.480 --> 00:01:16.600]   and really that kind of designing process,
[00:01:16.600 --> 00:01:17.800]   what's gonna go where.
[00:01:17.800 --> 00:01:19.320]   And it's not, you know, listen,
[00:01:19.320 --> 00:01:21.200]   it's not gonna be on MTV Cribs or anything,
[00:01:21.200 --> 00:01:25.360]   or like, you know, parsonage pimped out
[00:01:25.360 --> 00:01:26.200]   or anything like that.
[00:01:26.200 --> 00:01:28.640]   It's just a house.
[00:01:28.640 --> 00:01:31.080]   But the one thing that's kind of been the hiccup
[00:01:31.080 --> 00:01:35.400]   is the lights, where the lights go.
[00:01:35.400 --> 00:01:37.220]   And here's why.
[00:01:37.220 --> 00:01:40.100]   Because they're expensive, okay?
[00:01:40.100 --> 00:01:42.620]   You have to pay for both the wiring,
[00:01:42.620 --> 00:01:46.300]   so the electrical work, and then as well,
[00:01:46.300 --> 00:01:49.900]   the fixtures, the light fixtures themselves
[00:01:49.900 --> 00:01:52.680]   are very expensive.
[00:01:52.680 --> 00:01:54.180]   And so here's what I'm trying to do
[00:01:54.180 --> 00:01:56.800]   is I'm trying to figure out how we go without.
[00:01:56.800 --> 00:01:58.240]   I'm like one of the builders, and I'm like,
