
[00:00:00.000 --> 00:00:23.000]   [Music]
[00:00:23.000 --> 00:00:26.000]   I love it! Let's go!
[00:00:26.000 --> 00:00:32.000]   You guys, man, you are funny. Hey, welcome friends!
[00:00:32.000 --> 00:00:40.000]   Let's all do the wave! Woo! Oh my gosh! So ridiculous!
[00:00:40.000 --> 00:00:49.000]   Welcome friends in the room, and friends in Fort Worth, and in Houston, El Paso.
[00:00:49.000 --> 00:00:53.000]   This is my family sitting in the front rows.
[00:00:53.000 --> 00:01:00.000]   And Tulsa, College up in the loft, all the different people that are joining us right now from wherever you are.
[00:01:00.000 --> 00:01:04.000]   Hey, anyone a big fan of pineapples?
[00:01:04.000 --> 00:01:09.000]   Yeah, wow! Man, we gotta get you guys out more, okay?
[00:01:09.000 --> 00:01:16.000]   Here's a little fun fact about pineapples. This probably cost about $2, maybe $3 today.
[00:01:16.000 --> 00:01:21.000]   But there was a time in the history of the pineapple
[00:01:21.000 --> 00:01:26.000]   where a pineapple would have cost you about $8,000.
[00:01:26.000 --> 00:01:30.000]   This is a terrible pineapple, it's falling apart.
[00:01:30.000 --> 00:01:33.000]   $8,000.
[00:01:33.000 --> 00:01:37.000]   With Columbus!
[00:01:37.000 --> 00:01:41.000]   Oh, I love it! You guys, you got me. I love it, you got me on that one.
[00:01:41.000 --> 00:01:45.000]   Hey, there was a time where Columbus discovered the pineapple in the ancient, in the new world,
[00:01:45.000 --> 00:01:49.000]   and he brought this fruit back, and it was such a luxury item.
[00:01:49.000 --> 00:01:53.000]   They'd never seen anything like it before, and Christopher Columbus discovered it, they brought it back to England,
[00:01:53.000 --> 00:01:57.000]   and this thing became like only the elite of the elite had access to a pineapple.
[00:01:57.000 --> 00:02:01.000]   It becomes such a status symbol that people wouldn't even eat the pineapple.
[00:02:01.000 --> 00:02:06.000]   I mean, true story, in today's money, it would have been the equivalent of $8,000.
[00:02:06.000 --> 00:02:10.000]   Think about that. What I'm holding right now, if you back up to the 1600s and 1700s,
[00:02:10.000 --> 00:02:13.000]   I mean, this thing would be worth more than my car.
[00:02:13.000 --> 00:02:17.000]   This thing would be worth, in such a way, you'd be like, "Oh my gosh, I can't believe that guy has a pineapple."
[00:02:17.000 --> 00:02:20.000]   Everyone would gather down front, want to take pictures with the pineapple.
[00:02:20.000 --> 00:02:23.000]   True story. I mean, this is not crazy.
[00:02:23.000 --> 00:02:27.000]   In fact, there's even a famous picture by King Charles II of England,
[00:02:27.000 --> 00:02:33.000]   where in the 1670s, he commissioned someone to paint, to do a painting of him receiving a pineapple.
[00:02:33.000 --> 00:02:36.000]   It's hard to see, but that's what that guy's been down holding up.
[00:02:36.000 --> 00:02:38.000]   "Here's a pineapple for you, sir."
[00:02:38.000 --> 00:02:41.000]   That this was such a status symbol in the ancient world.
[00:02:41.000 --> 00:02:45.000]   There you go, Billy. Enjoy that. You earned it.
[00:02:45.000 --> 00:02:48.000]   That people who couldn't afford a pineapple,
[00:02:48.000 --> 00:02:52.000]   there was somebody who was out there who was a hustler who was like, "Hey, we're going to work around that.
[00:02:52.000 --> 00:02:56.000]   You may not be able to afford a pineapple, but we will rent you a pineapple
[00:02:56.000 --> 00:02:59.000]   that you can take around to parties with you and carry it."
[00:02:59.000 --> 00:03:01.000]   No one ate them. They were literally just a status symbol.
[00:03:01.000 --> 00:03:04.000]   You walk into the house, you'd be like, "Oh my gosh, there's a pineapple on the wall.
[00:03:04.000 --> 00:03:09.000]   This is incredible. These guys really have arrived in life. Mama made it. Pineapple."
[00:03:09.000 --> 00:03:12.000]   And it's crazy.
[00:03:12.000 --> 00:03:14.000]   Because today we look at it and we're like, "What?"
[00:03:14.000 --> 00:03:17.000]   I mean, that's like two to three dollars. No one would keep a pineapple.
[00:03:17.000 --> 00:03:19.000]   No one thinks it's that big of a deal.
[00:03:19.000 --> 00:03:21.000]   And it just is almost mind-boggling.
[00:03:21.000 --> 00:03:23.000]   Now, what does that have to do with what I'm talking about tonight?
[00:03:23.000 --> 00:03:25.000]   Well, here's what's interesting.
[00:03:25.000 --> 00:03:27.000]   The pineapple hasn't changed.
[00:03:27.000 --> 00:03:31.000]   Same fruit. Same kind of prickly outside.
[00:03:31.000 --> 00:03:33.000]   Same top on it.
[00:03:33.000 --> 00:03:35.000]   The pineapple pointing hasn't changed.
[00:03:35.000 --> 00:03:38.000]   Our perspective on it has.
[00:03:38.000 --> 00:03:42.000]   Thanks to the invention of kind of modern agriculture and modern industry,
[00:03:42.000 --> 00:03:46.000]   we've been able to mass produce, you know, not just pineapple, all kinds of foods.
[00:03:46.000 --> 00:03:54.000]   And because of that, the value of this thing that was once seen as such incredibly valuable
[00:03:54.000 --> 00:03:56.000]   has plummeted.
[00:03:56.000 --> 00:03:59.000]   But the pineapple hasn't changed.
[00:03:59.000 --> 00:04:01.000]   Just our perspective on it has.
[00:04:01.000 --> 00:04:04.000]   And I think that's such a great parallel and illustration
[00:04:04.000 --> 00:04:08.000]   for what we're going to talk about tonight, which is the topic of sex.
[00:04:08.000 --> 00:04:11.000]   That sex was this thing that was to be this exclusive experience
[00:04:11.000 --> 00:04:15.000]   between one man and one woman for life.
[00:04:15.000 --> 00:04:19.000]   This thing that you would enter into with a spouse, with a husband or a wife,
[00:04:19.000 --> 00:04:23.000]   that you would never have to wonder if they were comparing you to someone else
[00:04:23.000 --> 00:04:27.000]   because you were the only someone they'd ever been with.
[00:04:27.000 --> 00:04:32.000]   This thing that you never had to worry, "Am I going to get an STD with this person?"
[00:04:32.000 --> 00:04:36.000]   And this thing that was of such incredible value that God created
[00:04:36.000 --> 00:04:40.000]   and He gave to be experienced exclusively.
[00:04:40.000 --> 00:04:47.000]   Something incredibly valuable that we live in a culture that has so devalued this thing
[00:04:47.000 --> 00:04:50.000]   and sex hasn't changed, our perspective on it has.
[00:04:50.000 --> 00:04:52.000]   And we're in a series called "Lyrics and Lies,"
[00:04:52.000 --> 00:05:02.000]   and tonight we're going to cover a topic that is wrecking havoc on our country,
[00:05:02.000 --> 00:05:06.000]   on many of us in the room, on all of our lives at some point in some way.
[00:05:06.000 --> 00:05:12.000]   We've all been impacted by the devaluing of sex
[00:05:12.000 --> 00:05:15.000]   that has taken place in culture all around us, and particularly,
[00:05:15.000 --> 00:05:19.000]   tonight we're going to talk about some of the lies that we've been sold about sex
[00:05:19.000 --> 00:05:22.000]   in the songs that we sing, in the songs that we hear,
[00:05:22.000 --> 00:05:24.000]   in the songs that really shaped us as we grew up.
[00:05:24.000 --> 00:05:26.000]   We're in this series called "Lyrics and Lies Anthem Edition."
[00:05:26.000 --> 00:05:28.000]   What's "Lyrics and Lies Anthem Edition?"
[00:05:28.000 --> 00:05:31.000]   It's essentially looking back the last 10 to 15 years
[00:05:31.000 --> 00:05:35.000]   where we explore some of the songs that shaped so much of our growing up.
[00:05:35.000 --> 00:05:37.000]   Maybe it was your high school, maybe it came out.
[00:05:37.000 --> 00:05:39.000]   These songs came out when you were in junior high,
[00:05:39.000 --> 00:05:43.000]   but just kind of anthems that our generation has rallied around, big hits,
[00:05:43.000 --> 00:05:46.000]   that all of them, we all know the songs.
[00:05:46.000 --> 00:05:49.000]   Some of them, they were our ringtones at some point in time.
[00:05:49.000 --> 00:05:53.000]   They were that song that brings back junior year, "That Someone,"
[00:05:53.000 --> 00:05:59.000]   and looking at different lies that were contained in some of them.
[00:05:59.000 --> 00:06:04.000]   So tonight, we're going to talk about, really, man, I could pick any song like this,
[00:06:04.000 --> 00:06:06.000]   and it's going to hit something with a sexual lie inside of it.
[00:06:06.000 --> 00:06:08.000]   It just seems to be what all of them are about.
[00:06:08.000 --> 00:06:11.000]   But here's one that is probably as famous as any song,
[00:06:11.000 --> 00:06:16.000]   and I may go on record as saying maybe the best beat in the 21st century.
[00:06:16.000 --> 00:06:18.000]   I mean, great beats, man.
[00:06:18.000 --> 00:06:22.000]   The 2000s took first place for sure in the beats,
[00:06:22.000 --> 00:06:27.000]   but they introduced something that has been toxic around the topic of sex.
[00:06:27.000 --> 00:06:29.000]   I mean, what I mean by I could, like, literally pick any song.
[00:06:29.000 --> 00:06:31.000]   I mean, think about some of the songs that were famous.
[00:06:31.000 --> 00:06:36.000]   "Thong Song" by Sisqó, "Bootylicious" by Destiny's Child,
[00:06:36.000 --> 00:06:41.000]   "Shake Your Tailfeather" by Murphy Lee, "My Chick Bad" by Ludacris,
[00:06:41.000 --> 00:06:47.000]   "Lollipop" by Little Wayne.
[00:06:47.000 --> 00:06:50.000]   That was a test. That was a test.
[00:06:50.000 --> 00:06:55.000]   And everyone who said "Little Wayne," you are dismissed.
[00:06:55.000 --> 00:06:57.000]   By Little Wayne, there's so many littles.
[00:06:57.000 --> 00:07:00.000]   Little John, Little Wayne, Little--okay.
[00:07:00.000 --> 00:07:05.000]   "Hot in Here" by Nelly. Not hot in here, hot in her.
[00:07:05.000 --> 00:07:08.000]   "Candy Shop," "Disco Inferno," "Blurred Lines," "Get Low,"
[00:07:08.000 --> 00:07:12.000]   I mean, "Milkshake." I mean, something happened.
[00:07:12.000 --> 00:07:15.000]   Like, we went in the '90s from, like,
[00:07:15.000 --> 00:07:17.000]   ♪ I want it that way ♪
[00:07:17.000 --> 00:07:21.000]   to, "To the Window! To the Wall!"
[00:07:21.000 --> 00:07:25.000]   And I'm going to stop there.
[00:07:25.000 --> 00:07:30.000]   And it's like, dude, wow, that escalated quickly, okay?
[00:07:30.000 --> 00:07:32.000]   I mean, it just quickly--
[00:07:32.000 --> 00:07:35.000]   all of a sudden, culture became so sexualized.
[00:07:35.000 --> 00:07:38.000]   I mean, truly, it just exploded wherever the song--
[00:07:38.000 --> 00:07:40.000]   and it only gets worse.
[00:07:40.000 --> 00:07:42.000]   I mean, we were talking to our team today
[00:07:42.000 --> 00:07:44.000]   about some of the songs out today,
[00:07:44.000 --> 00:07:50.000]   and it's like, man, we have become so desensitized
[00:07:50.000 --> 00:07:52.000]   as a culture.
[00:07:52.000 --> 00:07:54.000]   I mean, songs that our parents or our grandparents
[00:07:54.000 --> 00:07:58.000]   would have heard and been like, "Oh, my gosh,"
[00:07:58.000 --> 00:08:00.000]   are just kind of like, man, it's awesome.
[00:08:00.000 --> 00:08:02.000]   It's a great beat.
[00:08:02.000 --> 00:08:05.000]   And it is--it's almost disturbing
[00:08:05.000 --> 00:08:08.000]   how desensitized myself included,
[00:08:08.000 --> 00:08:11.000]   we've all become, some of the message--
[00:08:11.000 --> 00:08:13.000]   I mean, it's audio porn,
[00:08:13.000 --> 00:08:15.000]   especially some of the songs that are coming out today.
[00:08:15.000 --> 00:08:19.000]   When you look at "Fifi," you look at just any number of the--
[00:08:19.000 --> 00:08:23.000]   everything that Nicki Minaj has ever put out.
[00:08:23.000 --> 00:08:26.000]   Or you look at, you know, Post Malone stuff.
[00:08:26.000 --> 00:08:29.000]   I mean, it's--it's sad.
[00:08:29.000 --> 00:08:34.000]   And is it any wonder, at a time in our world--
[00:08:34.000 --> 00:08:36.000]   like, we live in such weird times,
[00:08:36.000 --> 00:08:39.000]   because on the one hand, everything is so sexualized.
[00:08:39.000 --> 00:08:41.000]   Like, everything is--like, I can't even read
[00:08:41.000 --> 00:08:42.000]   some of the lyrics.
[00:08:42.000 --> 00:08:44.000]   It's like, "Oh, my gosh, I'm uncomfortable,
[00:08:44.000 --> 00:08:46.000]   "and I'm your pastor. I can't read this to you."
[00:08:46.000 --> 00:08:50.000]   And at the same time,
[00:08:50.000 --> 00:08:54.000]   it's clear that there's such dysfunctional sexual behavior
[00:08:54.000 --> 00:08:57.000]   that has plagued and is still plaguing
[00:08:57.000 --> 00:09:00.000]   so many of the lives in our country.
[00:09:00.000 --> 00:09:04.000]   We live at a time where--between, you know,
[00:09:04.000 --> 00:09:08.000]   Lil' Jon or Lil' Wayne putting out "Get Low,"
[00:09:08.000 --> 00:09:11.000]   and then you have Harvey Weinstein
[00:09:11.000 --> 00:09:13.000]   and everything going on with the Me Too movement.
[00:09:13.000 --> 00:09:16.000]   We live at a time where rape levels today,
[00:09:16.000 --> 00:09:18.000]   according to Megan Meeker, in her book
[00:09:18.000 --> 00:09:20.000]   "Strong Fathers and Strong Daughters,"
[00:09:20.000 --> 00:09:23.000]   said that 12%, 11.9% of females
[00:09:23.000 --> 00:09:28.000]   will experience forced intercourse in their lives.
[00:09:28.000 --> 00:09:31.000]   We live at a time where STDs among the millennial generation
[00:09:31.000 --> 00:09:33.000]   are spiking back up.
[00:09:33.000 --> 00:09:34.000]   There's been a tremendous decline,
[00:09:34.000 --> 00:09:36.000]   and for the first time, really, in the past couple decades,
[00:09:36.000 --> 00:09:38.000]   they're back on the rise.
[00:09:38.000 --> 00:09:42.000]   We're divorced in marriages
[00:09:42.000 --> 00:09:45.000]   that have been just eroded or destroyed
[00:09:45.000 --> 00:09:47.000]   because of sexual unfaithfulness of a partner.
[00:09:47.000 --> 00:09:48.000]   We're abortion.
[00:09:48.000 --> 00:09:51.000]   A million children will be aborted in 2018
[00:09:51.000 --> 00:09:54.000]   because of sex outside of the context of marriage
[00:09:54.000 --> 00:09:55.000]   in an unwanted pregnancy.
[00:09:55.000 --> 00:09:59.000]   That's 3,000 children a day in our country,
[00:09:59.000 --> 00:10:01.000]   just our country,
[00:10:01.000 --> 00:10:03.000]   in a time where sex outside of marriage
[00:10:03.000 --> 00:10:06.000]   is so responsible for not just abortion,
[00:10:06.000 --> 00:10:07.000]   but also for single-parent homes.
[00:10:07.000 --> 00:10:11.000]   For the very first time, a majority, 54%,
[00:10:11.000 --> 00:10:14.000]   of children will be raised in a single-parent household,
[00:10:14.000 --> 00:10:18.000]   54%, where sex has clearly had
[00:10:18.000 --> 00:10:21.000]   all kinds of catastrophic impact on our lives.
[00:10:21.000 --> 00:10:23.000]   We sing it, and we celebrate it,
[00:10:23.000 --> 00:10:25.000]   and these musicians promote it.
[00:10:25.000 --> 00:10:27.000]   Inside of the music are such deep,
[00:10:27.000 --> 00:10:29.000]   destructive, and toxic lies.
[00:10:29.000 --> 00:10:31.000]   We're gonna talk about a couple of them tonight.
[00:10:31.000 --> 00:10:33.000]   Specifically, what's interesting and challenging
[00:10:33.000 --> 00:10:35.000]   about this subject is I think there's really,
[00:10:35.000 --> 00:10:38.000]   there's a lot of lies contained in some of these songs,
[00:10:38.000 --> 00:10:41.000]   but there's a message consistently projected to the men
[00:10:41.000 --> 00:10:43.000]   and consistently projected to the women,
[00:10:43.000 --> 00:10:44.000]   and they're slightly different.
[00:10:44.000 --> 00:10:46.000]   It's important to distinguish them
[00:10:46.000 --> 00:10:48.000]   because I think they impact each of us in different ways
[00:10:48.000 --> 00:10:50.000]   among the lines of men and women.
[00:10:50.000 --> 00:10:52.000]   So I'm gonna talk first about the lies
[00:10:52.000 --> 00:10:54.000]   that are being told to men,
[00:10:54.000 --> 00:10:55.000]   and then I wanna look at some of the lies
[00:10:55.000 --> 00:10:57.000]   that are being told to women,
[00:10:57.000 --> 00:10:58.000]   and then I wanna look at some of the remedies
[00:10:58.000 --> 00:11:00.000]   from God's Word that we're told
[00:11:00.000 --> 00:11:03.000]   in response to these lies that we can live by.
[00:11:03.000 --> 00:11:04.000]   So the first one, let's talk about the lies
[00:11:04.000 --> 00:11:06.000]   that are coming to men,
[00:11:06.000 --> 00:11:09.000]   and that's as clearly or as simply as I can put it
[00:11:09.000 --> 00:11:11.000]   that women are sex objects.
[00:11:11.000 --> 00:11:13.000]   I mean, this is every song,
[00:11:13.000 --> 00:11:15.000]   whether it's "Shake Your Tail Feather" in the club,
[00:11:15.000 --> 00:11:17.000]   Akon, smack that,
[00:11:17.000 --> 00:11:20.000]   is that women are here for sex.
[00:11:20.000 --> 00:11:21.000]   You should sleep with them.
[00:11:21.000 --> 00:11:24.000]   You should have sex with whoever, whenever,
[00:11:24.000 --> 00:11:26.000]   as often as you can, however.
[00:11:26.000 --> 00:11:28.000]   That women are there, and essentially,
[00:11:28.000 --> 00:11:31.000]   the benefit that women are there to provide for men,
[00:11:31.000 --> 00:11:33.000]   you should see them as sex objects.
[00:11:33.000 --> 00:11:34.000]   What do I mean by that?
[00:11:34.000 --> 00:11:36.000]   I mean, look at Ludacris in Usher's famous
[00:11:36.000 --> 00:11:38.000]   or well-known song, "Yeah."
[00:11:38.000 --> 00:11:39.000]   I'm just gonna read some of his lyrics,
[00:11:39.000 --> 00:11:41.000]   and when you stop and read 'em, you're like,
[00:11:41.000 --> 00:11:43.000]   oh, wow, man, I can't believe you said that.
[00:11:43.000 --> 00:11:46.000]   So here, I'll read 'em and kind of unpack.
[00:11:46.000 --> 00:11:48.000]   My outfit's so ridiculous,
[00:11:48.000 --> 00:11:51.000]   in this club looking so conspicuous.
[00:11:51.000 --> 00:11:53.000]   He's proud of his outfit.
[00:11:53.000 --> 00:11:56.000]   And, "Row, these women all on the prowl.
[00:11:56.000 --> 00:11:59.000]   "If you hold your head steady, I'm gonna milk the cow."
[00:11:59.000 --> 00:12:01.000]   I'm not even gonna go into that,
[00:12:01.000 --> 00:12:03.000]   because that's a sexual innuendo
[00:12:03.000 --> 00:12:06.000]   I'm uncomfortable even reading.
[00:12:06.000 --> 00:12:09.000]   "Forget about the game, I'm gonna spit the truth.
