
[00:00:00.000 --> 00:00:03.480]   [MUSIC PLAYING]
[00:00:03.480 --> 00:00:29.560]   All right, let's go, let's go.
[00:00:29.560 --> 00:00:32.800]   Porch, how we doing tonight?
[00:00:32.800 --> 00:00:35.160]   Welcome to our live locations.
[00:00:35.160 --> 00:00:37.360]   Tuning in from the Porch Fort Worth,
[00:00:37.360 --> 00:00:40.760]   we have Porch Tulsa in a new live location,
[00:00:40.760 --> 00:00:43.120]   all the way in Scottsdale, Arizona.
[00:00:43.120 --> 00:00:45.360]   And of course, welcome tonight to my friends
[00:00:45.360 --> 00:00:47.360]   here in Dallas, Texas.
[00:00:47.360 --> 00:00:48.560]   Let's go.
[00:00:48.560 --> 00:00:51.760]   We are heading into night two of our new series,
[00:00:51.760 --> 00:00:53.360]   like you saw, Fortune Telling, where
[00:00:53.360 --> 00:00:55.440]   we are committed for the next few weeks
[00:00:55.440 --> 00:00:58.440]   together to take God's word from the past, words
[00:00:58.440 --> 00:01:03.040]   from the past, and let them speak to your future reality.
[00:01:03.040 --> 00:01:05.400]   Because you can go to Fortune Tellers,
[00:01:05.400 --> 00:01:06.440]   which we do not promote.
[00:01:06.440 --> 00:01:09.520]   You can go to the internet and Google
[00:01:09.520 --> 00:01:11.280]   and try to go to people and counselors
[00:01:11.280 --> 00:01:13.040]   and all these different things and figure out
[00:01:13.040 --> 00:01:14.440]   what your future might look like.
[00:01:14.440 --> 00:01:17.360]   But the reality is, is there's only one who knows,
[00:01:17.360 --> 00:01:18.480]   and it's God.
[00:01:18.480 --> 00:01:21.600]   And tonight, we're going to see what his word has to say.
[00:01:21.600 --> 00:01:24.440]   Last week, we asked the question, hey,
[00:01:24.440 --> 00:01:27.400]   regarding my future, will I be forever alone?
[00:01:27.400 --> 00:01:29.800]   And before I tell you tonight's question
[00:01:29.800 --> 00:01:31.880]   that we are answering with God's word,
[00:01:31.880 --> 00:01:34.360]   I thought I would ask you guys, do you
[00:01:34.360 --> 00:01:38.200]   recognize my friend here, DudeWithSign?
[00:01:38.200 --> 00:01:38.720]   Anyone?
[00:01:38.720 --> 00:01:40.400]   Anyone follow DudeWithSign?
[00:01:40.400 --> 00:01:41.880]   He's a phenomenon.
[00:01:41.880 --> 00:01:45.560]   7.4 million followers, I believe, on Instagram,
[00:01:45.560 --> 00:01:49.600]   all by going to a street corner in different cities
[00:01:49.600 --> 00:01:51.520]   and holding up a cardboard sign.
[00:01:51.520 --> 00:01:53.160]   This is 2021.
[00:01:53.160 --> 00:01:54.840]   And he holds up signs and messages
[00:01:54.840 --> 00:01:57.960]   like this, which I really appreciate.
[00:01:57.960 --> 00:01:59.520]   What's another one?
[00:01:59.520 --> 00:02:01.760]   Fellas, Valentine's Day is right around the corner.
[00:02:01.760 --> 00:02:03.960]   You can use this sign to slide into someone's DMs,
[00:02:03.960 --> 00:02:05.800]   take a picture if you want.
[00:02:05.800 --> 00:02:09.120]   Last but not least, reminder to cancel your free trial
[00:02:09.120 --> 00:02:10.400]   before they charge you.
[00:02:10.400 --> 00:02:13.360]   Some of you are like, getting your phones out.
[00:02:13.360 --> 00:02:14.920]   And when you look at DudeWithSign,
[00:02:14.920 --> 00:02:16.760]   it might just seem like something simple,
[00:02:16.760 --> 00:02:20.400]   but the reality is, is that guy's purpose in life
[00:02:20.400 --> 00:02:25.560]   now is literally, literally to carry a message.
[00:02:25.560 --> 00:02:31.520]   He is constantly using his life to send a message.
[00:02:31.520 --> 00:02:33.480]   And I start there because tonight,
[00:02:33.480 --> 00:02:38.960]   we are asking the question, will I be truly forgiven?
[00:02:38.960 --> 00:02:41.080]   Will I be truly forgiven?
[00:02:41.080 --> 00:02:43.520]   And the reason why I'm talking about a message
[00:02:43.520 --> 00:02:45.720]   and the idea of forgiveness is because I
[00:02:45.720 --> 00:02:48.200]   think the reason why a lot of us don't believe
[00:02:48.200 --> 00:02:52.520]   that our life, our future can be used by God
[00:02:52.520 --> 00:02:54.360]   to declare a message to the world,
[00:02:54.360 --> 00:02:56.680]   that God can't really use us because we don't actually
[00:02:56.680 --> 00:02:59.640]   believe that our future is worth using because we don't believe
[00:02:59.640 --> 00:03:03.520]   that we're actually forgiven from our past.
[00:03:03.520 --> 00:03:06.680]   There is something in your life that holds you back.
[00:03:06.680 --> 00:03:09.920]   There is something that Satan uses to tell you
[00:03:09.920 --> 00:03:11.880]   that you're unworthy.
[00:03:11.880 --> 00:03:13.920]   That man, if God's going to use anyone in this room,
[00:03:13.920 --> 00:03:14.920]   it definitely isn't you.
[00:03:14.920 --> 00:03:16.280]   You're just kind of the-- you just kind of come
[00:03:16.280 --> 00:03:17.640]   and sit in the back.
[00:03:17.640 --> 00:03:19.040]   See you up there, top row.
[00:03:19.040 --> 00:03:21.000]   Much love.
[00:03:21.000 --> 00:03:22.760]   You come here and you tell yourself,
[00:03:22.760 --> 00:03:25.960]   maybe God will use him or her, but not me.
[00:03:25.960 --> 00:03:28.400]   And I don't know if that's because of addiction.
[00:03:28.400 --> 00:03:30.360]   I don't know if that's because of a secret sin.
[00:03:30.360 --> 00:03:32.120]   I don't know if because you've used your whole life
[00:03:32.120 --> 00:03:34.160]   to build up some image through Instagram
[00:03:34.160 --> 00:03:36.240]   and through your friends that you want people to think
[00:03:36.240 --> 00:03:38.880]   that you're living in the perfect Dallas life
[00:03:38.880 --> 00:03:42.920]   with the good job and the dog and the going down to downtown
[00:03:42.920 --> 00:03:44.640]   and hanging out in uptown and all these different things.
[00:03:44.640 --> 00:03:45.680]   I don't know what it is.
[00:03:45.680 --> 00:03:49.520]   But you think, man, God doesn't want to use my past
[00:03:49.520 --> 00:03:51.560]   to send a message to people about him
[00:03:51.560 --> 00:03:55.120]   because my past is riddled with so much insecurity,
[00:03:55.120 --> 00:03:56.640]   so many mistakes.
[00:03:56.640 --> 00:04:00.080]   God might use them, but not me.
[00:04:00.080 --> 00:04:03.040]   And I would tell you that if you think that's true of you
[00:04:03.040 --> 00:04:04.960]   is because you might be believing
[00:04:04.960 --> 00:04:07.000]   that you are not actually forgiven
[00:04:07.000 --> 00:04:10.200]   and you might not have a right reality
[00:04:10.200 --> 00:04:13.080]   of what forgiveness actually means for you.
[00:04:13.080 --> 00:04:15.160]   There might be some people tonight
[00:04:15.160 --> 00:04:18.200]   that you're not really even,
[00:04:18.200 --> 00:04:19.520]   you don't really even care if like,
[00:04:19.520 --> 00:04:21.200]   what do you mean God used my past?
[00:04:21.200 --> 00:04:22.520]   God used my story.
[00:04:22.520 --> 00:04:23.400]   What does that even mean?
[00:04:23.400 --> 00:04:24.800]   Like what forgiveness?
[00:04:24.800 --> 00:04:25.960]   Like I'm a good person.
[00:04:25.960 --> 00:04:27.920]   I don't have much to be forgiven from.
[00:04:27.920 --> 00:04:29.640]   Like, what are you talking about?
[00:04:29.640 --> 00:04:31.760]   And we're going to talk about that tonight.
[00:04:31.760 --> 00:04:34.080]   And we're going to do that by looking at a story,
[00:04:34.080 --> 00:04:37.200]   one of my favorite stories in the book of Luke,
[00:04:37.200 --> 00:04:39.920]   one of the gospels in the New Testament.
[00:04:39.920 --> 00:04:40.880]   And it's this account,
[00:04:40.880 --> 00:04:44.480]   it's this story of an interaction between Jesus
[00:04:44.480 --> 00:04:46.160]   and two people.
[00:04:46.160 --> 00:04:49.560]   And it really hits home, this idea of forgiveness
[00:04:49.560 --> 00:04:52.280]   and what Jesus thinks about forgiveness.
[00:04:52.280 --> 00:04:53.680]   And the reason why we're spending a night
[00:04:53.680 --> 00:04:57.080]   talking about this idea of forgiveness
[00:04:57.080 --> 00:05:00.660]   is because if a person truly understands
[00:05:00.660 --> 00:05:01.920]   that they've been forgiven,
[00:05:01.920 --> 00:05:04.440]   if you truly believe that,
[00:05:04.440 --> 00:05:08.840]   and there's no telling what God could do with your future.
[00:05:08.840 --> 00:05:11.420]   So if you would, if you have your Bibles,
[00:05:11.420 --> 00:05:14.500]   open up to Luke chapter seven.
