
[00:00:00.000 --> 00:00:18.000]   [music]
[00:00:18.000 --> 00:00:20.000]   Well, what's up, Porch? How are we doing tonight?
[00:00:20.000 --> 00:00:22.000]   [cheers]
[00:00:22.000 --> 00:00:25.000]   Hey, it is good to see you. Welcome.
[00:00:25.000 --> 00:00:28.000]   If this is your first time here, my name is Timothy Atik
[00:00:28.000 --> 00:00:32.000]   and I'm one of the teaching pastors here at Watermark Community Church.
[00:00:32.000 --> 00:00:35.000]   I know we've got a lot of people right here in this room,
[00:00:35.000 --> 00:00:39.000]   but I also know that we've got a lot of people in Porch Live locations
[00:00:39.000 --> 00:00:42.000]   all over the nation, so if that is you watching,
[00:00:42.000 --> 00:00:46.000]   we are so glad that you are joining us here tonight.
[00:00:46.000 --> 00:00:48.000]   Tonight is going to be amazing.
[00:00:48.000 --> 00:00:53.000]   You're going to have the opportunity to hear from a good friend of the Porches
[00:00:53.000 --> 00:00:56.000]   and a good friend of mine, Jenny Allen.
[00:00:56.000 --> 00:00:58.000]   [cheers]
[00:00:58.000 --> 00:01:02.000]   It is going to be amazing, and I am so glad that you get to hear from her.
[00:01:02.000 --> 00:01:08.000]   Before I ever met Jenny, I was reading her book, "Nothing to Prove,"
[00:01:08.000 --> 00:01:12.000]   and God used it in a huge way in my life.
[00:01:12.000 --> 00:01:17.000]   It has shaped so much of the way that I've thought about certain things in my life.
[00:01:17.000 --> 00:01:21.000]   Then to get to meet her and her husband, Zach, and to get up close
[00:01:21.000 --> 00:01:25.000]   and to see that they are the real deal is amazing.
[00:01:25.000 --> 00:01:29.000]   Now, before we bring Jenny up, I just want to say this.
[00:01:29.000 --> 00:01:31.000]   For the majority of the people in the room,
[00:01:31.000 --> 00:01:35.000]   when you hear that Jenny is speaking tonight, that is only good news for you
[00:01:35.000 --> 00:01:39.000]   because Jenny has been around multiple times now here at the Porch,
[00:01:39.000 --> 00:01:44.000]   and to get more from her is just good news.
[00:01:44.000 --> 00:01:49.000]   But for a few of you here tonight, you don't know if that's good news or not
[00:01:49.000 --> 00:01:53.000]   because a few of you, maybe you've been watching some of the things
[00:01:53.000 --> 00:01:58.000]   that are happening in the news regarding women in leadership at churches,
[00:01:58.000 --> 00:02:02.000]   and so something in you feels nervous about what's happening tonight.
[00:02:02.000 --> 00:02:06.000]   So if that's you, I just want to speak to you real quick and tell you
[00:02:06.000 --> 00:02:09.000]   here's how we're thinking about things.
[00:02:09.000 --> 00:02:14.000]   I want to be clear. The Porch is not a church.
[00:02:14.000 --> 00:02:17.000]   So if you're one of those people who says, "The Porch is my church,"
[00:02:17.000 --> 00:02:21.000]   please don't say that. The Porch is not a church.
[00:02:21.000 --> 00:02:25.000]   The Porch is a ministry of a church, Watermark Community Church,
[00:02:25.000 --> 00:02:28.000]   but the Porch is not a church. Well, how do I say that?
[00:02:28.000 --> 00:02:32.000]   Well, the Porch is a gathering of young adults, honestly,
[00:02:32.000 --> 00:02:34.000]   from a bunch of different churches.
[00:02:34.000 --> 00:02:37.000]   We took a survey back in November, and you know what we found out?
[00:02:37.000 --> 00:02:42.000]   60 to 70% of you are not members here at Watermark,
[00:02:42.000 --> 00:02:45.000]   and a good majority of you go to other churches.
[00:02:45.000 --> 00:02:51.000]   So this is actually a gathering of young adults from people
[00:02:51.000 --> 00:02:54.000]   from all over the Metroplex.
