
[00:00:00.000 --> 00:00:20.000]   [Music]
[00:00:20.000 --> 00:00:22.000]   PORCH, how we doing?
[00:00:22.000 --> 00:00:24.000]   Come on!
[00:00:24.000 --> 00:00:26.000]   Dallas is lively.
[00:00:26.000 --> 00:00:28.000]   Fort Worth, I hope you got it going on too.
[00:00:28.000 --> 00:00:30.000]   Houston, anywhere you're listening,
[00:00:30.000 --> 00:00:35.000]   tuning in, we're back in 1 Peter 2 this evening.
[00:00:35.000 --> 00:00:40.000]   And as I think about what Peter is going to instruct us on this evening,
[00:00:40.000 --> 00:00:43.000]   I thought about how growing up,
[00:00:43.000 --> 00:00:46.000]   I was a kid who asked "why" a lot.
[00:00:46.000 --> 00:00:47.000]   Anybody else?
[00:00:47.000 --> 00:00:48.000]   Like, "Why?"
[00:00:48.000 --> 00:00:49.000]   Like, "You gotta do this."
[00:00:49.000 --> 00:00:50.000]   "Why?"
[00:00:50.000 --> 00:00:51.000]   Like, "Why do I have to do that?"
[00:00:51.000 --> 00:00:52.000]   "I don't understand."
[00:00:52.000 --> 00:00:53.000]   "Why?"
[00:00:53.000 --> 00:00:54.000]   "Can you explain?"
[00:00:54.000 --> 00:00:55.000]   "Why?"
[00:00:55.000 --> 00:00:59.000]   And the response that I would get that I hated the most,
[00:00:59.000 --> 00:01:01.000]   "Hey, you nailed it."
[00:01:01.000 --> 00:01:05.000]   "Because I said so."
[00:01:05.000 --> 00:01:08.000]   Like nails on a chalkboard, I hated that response.
[00:01:08.000 --> 00:01:09.000]   "Why do I have to do it?"
[00:01:09.000 --> 00:01:11.000]   "Because I said so."
[00:01:11.000 --> 00:01:16.000]   I hated that response so much that now that I have three children of my own,
[00:01:16.000 --> 00:01:20.000]   I have vowed to personally never tell them that.
[00:01:20.000 --> 00:01:22.000]   And it's hard.
[00:01:22.000 --> 00:01:25.000]   Because they ask "why" a lot.
[00:01:25.000 --> 00:01:28.000]   I got three kids that ask "why" all the time.
[00:01:28.000 --> 00:01:32.000]   And they kind of come to me and they're like, "Oh, but that's not fair."
[00:01:32.000 --> 00:01:34.000]   "I don't understand. Why do I have to do it?"
[00:01:34.000 --> 00:01:35.000]   "I'm always tempted."
[00:01:35.000 --> 00:01:38.000]   And so I'm just going to give you three examples from this past weekend.
[00:01:38.000 --> 00:01:40.000]   I mean, from the last three days,
[00:01:40.000 --> 00:01:43.000]   here are some what it looks like to be in the Pucluta household.
[00:01:43.000 --> 00:01:47.000]   And so let's see, it's bedtime, and they've got to take showers.
[00:01:47.000 --> 00:01:49.000]   And so I tell the girls, "Hey, y'all go take showers.
[00:01:49.000 --> 00:01:51.000]   Weston, I'm going to give you a bath."
[00:01:51.000 --> 00:01:53.000]   Finley, my daughter, said, "But Daddy, I want to take a bath."
[00:01:53.000 --> 00:01:56.000]   "No, it's past your bedtime. You need to take a quick shower."
[00:01:56.000 --> 00:01:57.000]   "I'm going to give Weston a bath."
[00:01:57.000 --> 00:02:00.000]   "But Daddy, I don't understand. Why can't I take a bath?"
[00:02:00.000 --> 00:02:04.000]   And I can go into this long explanation.
[00:02:04.000 --> 00:02:06.000]   "Well, because, you know, here's the deal.
[00:02:06.000 --> 00:02:09.000]   You're going to be slow, and he's four,
[00:02:09.000 --> 00:02:12.000]   and I've got to bathe him because he's four,
[00:02:12.000 --> 00:02:13.000]   and you can go take a shower."
[00:02:13.000 --> 00:02:18.000]   Or I can say, "That's right, because I said so."
[00:02:18.000 --> 00:02:21.000]   And so then here's another one.
[00:02:21.000 --> 00:02:22.000]   We wake up the other morning.
[00:02:22.000 --> 00:02:27.000]   We wake up two mornings ago, and Presley takes a vitamin, okay?
[00:02:27.000 --> 00:02:32.000]   And my four-year-old says, "But Daddy, can I have one of those?"
[00:02:32.000 --> 00:02:34.000]   "Well, no, you can't."
[00:02:34.000 --> 00:02:38.000]   "But Daddy, why? Why can't I have one?"
[00:02:38.000 --> 00:02:41.000]   "Well, because the Surgeon General warning right here, son."
[00:02:41.000 --> 00:02:43.000]   I mean, how do you explain Surgeon General to a four-year-old?
[00:02:43.000 --> 00:02:46.000]   And why do they make these vitamins look like Fred Flintstones?
[00:02:46.000 --> 00:02:48.000]   My kids don't even know who the Flintstones are.
[00:02:48.000 --> 00:02:49.000]   And so they're sitting there.
[00:02:49.000 --> 00:02:51.000]   He's like, "But Daddy, I want one."
[00:02:51.000 --> 00:02:52.000]   It looks like candy.
[00:02:52.000 --> 00:02:54.000]   He's like, "But I want one. Why can't I have one?"
[00:02:54.000 --> 00:03:00.000]   "Son, just relax. Come on. No. That's why. No."
[00:03:00.000 --> 00:03:02.000]   You know?
[00:03:02.000 --> 00:03:04.000]   And then this one just happened.
[00:03:04.000 --> 00:03:08.000]   Taking my little girl home from soccer.
[00:03:08.000 --> 00:03:10.000]   Good dad.
[00:03:10.000 --> 00:03:12.000]   Let's go get ice cream.
[00:03:12.000 --> 00:03:13.000]   Go big.
[00:03:13.000 --> 00:03:15.000]   What do you want?
[00:03:15.000 --> 00:03:18.000]   Hit the Dairy Queen up on Coit.
[00:03:18.000 --> 00:03:20.000]   Yeah, that's right.
[00:03:20.000 --> 00:03:21.000]   Only the best.
[00:03:21.000 --> 00:03:23.000]   Get her ice cream.
[00:03:23.000 --> 00:03:25.000]   "Hey, let me have a bite of that."
