
[00:00:00.000 --> 00:00:22.000]   [Music]
[00:00:25.000 --> 00:00:32.000]   What's up, Porch? How we doing? Let's go. How we doing? We doing good?
[00:00:32.000 --> 00:00:37.000]   You know, that seems like the appropriate question to ask whenever I get up here.
[00:00:37.000 --> 00:00:42.000]   Just to amass a massive amount of applause and cheering and ruckus, but like,
[00:00:42.000 --> 00:00:49.000]   really, how are you doing tonight? Good? Yeah? Good. Blessed? Stressed?
[00:00:49.000 --> 00:00:52.000]   Coming from work? I don't know about you.
[00:00:53.000 --> 00:00:57.000]   I was just sitting over there and I just felt like anxious, man.
[00:00:57.000 --> 00:01:01.000]   And it's probably because I'm speeding into tonight.
[00:01:01.000 --> 00:01:05.000]   Like I feel like I've been steamrolling all day and I'm racing into this evening.
[00:01:05.000 --> 00:01:09.000]   And I just had this moment where, as I was sitting there,
[00:01:09.000 --> 00:01:13.000]   it just felt like the Lord was asking me to just, hey, just take a breath.
[00:01:13.000 --> 00:01:15.000]   Like, calm down, slow down. I don't know about you.
[00:01:15.000 --> 00:01:16.000]   I don't know where you're coming from.
[00:01:16.000 --> 00:01:17.000]   Maybe you're walking in and you're like, dude,
[00:01:17.000 --> 00:01:21.000]   I have been like in step with the spirit all day. I feel amazing.
[00:01:22.000 --> 00:01:27.000]   Maybe you're here and you're like, man, I haven't been able to shut off work.
[00:01:27.000 --> 00:01:33.000]   I'm still thinking about what's coming up tomorrow. I didn't, I didn't really engage.
[00:01:33.000 --> 00:01:37.000]   I didn't feel any sort of emotion over the course of those last three songs.
[00:01:37.000 --> 00:01:42.000]   If that's you, that was me. And I just want to tell you,
[00:01:42.000 --> 00:01:45.000]   you haven't missed it yet.
[00:01:45.000 --> 00:01:49.000]   Like God has something for you tonight.
[00:01:49.000 --> 00:01:52.000]   We genuinely believe that every person that walks into this room,
[00:01:52.000 --> 00:01:56.000]   God has brought you here very specifically, whether you know him or not.
[00:01:56.000 --> 00:01:59.000]   Our genuine belief is, is no one is in this room by accident.
[00:01:59.000 --> 00:02:03.000]   So we're really glad you're here. We're really glad you're here.
[00:02:03.000 --> 00:02:07.000]   We believe that God wants to do something in your life tonight.
[00:02:07.000 --> 00:02:10.000]   And we also think that God's doing things all over the nation.
[00:02:10.000 --> 00:02:13.000]   And so I want to give a special shout out to some Porch Live locations that are
[00:02:13.000 --> 00:02:18.000]   tuning in with us tonight. I want to say hey to Fresno, to Atlanta, and to Scottsdale.
[00:02:18.000 --> 00:02:20.000]   God is doing a good thing here, but he's doing a good thing there.
[00:02:20.000 --> 00:02:25.000]   And so we thank y'all for tuning in and being a part of what God is doing through the porch.
[00:02:25.000 --> 00:02:28.000]   Friends, we've been in a series called Ins and Outs.
[00:02:28.000 --> 00:02:32.000]   And the entire purpose of this series is to ask the question,
[00:02:32.000 --> 00:02:35.000]   do my goals align with God's will?
[00:02:35.000 --> 00:02:39.000]   And what we realized as we were looking through the research and we were parsing through the data is,
[00:02:39.000 --> 00:02:45.000]   by and large, we have three goals. Our generation, whether you're Gen Z or you're millennial,
[00:02:45.000 --> 00:02:48.000]   the young adults of the world have said there are three things we want.
[00:02:48.000 --> 00:02:52.000]   We want to be self-sufficient. We want to be self-fulfilled.
[00:02:52.000 --> 00:02:54.000]   And we want to be self-accepted.
[00:02:54.000 --> 00:02:57.000]   These are the things that we have said are in for 2024.
[00:02:57.000 --> 00:02:59.000]   I don't know what you've been thinking,
[00:02:59.000 --> 00:03:03.000]   but this is what the other young adults in the room have said is true of themselves.
[00:03:03.000 --> 00:03:05.000]   They have voted this is the case.
[00:03:05.000 --> 00:03:12.000]   The last two weeks, we've talked about why self-fulfillment and self-sufficiency are actually out.
[00:03:13.000 --> 00:03:16.000]   And God has something else in for us instead.
[00:03:16.000 --> 00:03:22.000]   Tonight, we're going to be talking about why self-acceptance is out according to the will of God.
[00:03:22.000 --> 00:03:28.000]   And to help us unpack that idea, we have a very special friend in the room with us tonight.
[00:03:28.000 --> 00:03:31.000]   We have Mr. Nate Hilgenkamp.
[00:03:31.000 --> 00:03:33.000]   Give him a round of applause, everybody.
[00:03:33.000 --> 00:03:38.000]   Nate is the teaching pastor at Harris Creek in Waco.
[00:03:38.000 --> 00:03:41.000]   He's also one of the co-hosts on the Becoming Something podcast.
[00:03:41.000 --> 00:03:44.000]   He's a dear friend of my own.
[00:03:44.000 --> 00:03:47.000]   And here's what you need to know about Nate.
[00:03:47.000 --> 00:03:49.000]   He's going to crush it up here.
[00:03:49.000 --> 00:03:55.000]   But as great as he is up here, he's even better on the floor.
[00:03:55.000 --> 00:04:03.000]   He is an incredible communicator of God's will, but he is also -- he's a great example of Christ's likeness.
[00:04:03.000 --> 00:04:07.000]   And so we are thrilled, honored to have you here with us, bro.
[00:04:07.000 --> 00:04:09.000]   So friends, do it one more time.
[00:04:09.000 --> 00:04:13.000]   Give Nate Hilgenkamp a round of applause as he comes to the stage.
[00:04:13.000 --> 00:04:14.000]   Love you, brother.
[00:04:14.000 --> 00:04:15.000]   Love you, brother.
[00:04:15.000 --> 00:04:17.000]   Love you.
[00:04:17.000 --> 00:04:20.000]   Well, those are some kind words about me, but who cares about me?
[00:04:20.000 --> 00:04:22.000]   I'm going home after tonight.
[00:04:22.000 --> 00:04:25.000]   Let me tell you a little bit about your guy, Kylan.
[00:04:25.000 --> 00:04:27.000]   I know you just kind of got to meet him a couple of weeks ago.
[00:04:27.000 --> 00:04:29.000]   I've got to know him for a little bit longer than that.
[00:04:29.000 --> 00:04:32.000]   So let me just tell you a little bit about who he is.
[00:04:32.000 --> 00:04:34.000]   I want to tell you about three things.
[00:04:34.000 --> 00:04:35.000]   The first is this.
[00:04:35.000 --> 00:04:37.000]   He kind of took the words out of my mouth.
[00:04:37.000 --> 00:04:40.000]   He is much better off the stage than he is on the stage.
[00:04:40.000 --> 00:04:46.000]   He can preach the lights out, but he's a far better minister just in front of people one on one.
[00:04:46.000 --> 00:04:53.000]   I've seen him do an amazing job counseling young adults year after year off the stage, not just on the stage.
[00:04:53.000 --> 00:04:59.000]   Secondly, I've got to process some things with him in my life, some things that maybe haven't gone how we expected them to go,
