
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.300]   - All right, let's go!
[00:00:21.300 --> 00:00:22.700]   2020 is here!
[00:00:22.700 --> 00:00:26.020]   (audience cheering)
[00:00:26.020 --> 00:00:27.900]   Man, we could not be more excited.
[00:00:27.900 --> 00:00:30.380]   So welcome everybody that is here tonight.
[00:00:30.380 --> 00:00:32.720]   And also, let me do something as we start off 2020
[00:00:32.720 --> 00:00:33.660]   that we've never done before.
[00:00:33.660 --> 00:00:35.700]   Let me welcome every Porch Live location,
[00:00:35.700 --> 00:00:38.340]   whether you in Porch North, up in Frisco and Plano,
[00:00:38.340 --> 00:00:40.500]   in Fort Worth, in Fayetteville,
[00:00:40.500 --> 00:00:42.140]   outside of Philly and Southampton,
[00:00:42.140 --> 00:00:44.420]   Cincinnati Porch, Cedar Rapids, Iowa,
[00:00:44.420 --> 00:00:47.900]   Missouri City, Sweetwater, Texas, Houston, Texas, Phoenix,
[00:00:47.900 --> 00:00:49.700]   Porch Live Midhill, North Carolina,
[00:00:49.700 --> 00:00:51.460]   Porch Nashville, Porch of the Woodlands,
[00:00:51.460 --> 00:00:55.460]   Porch El Paso, Porch Tulsa, Porch Austin,
[00:00:55.460 --> 00:00:58.940]   and Porch Boise, Idaho, for the very first night.
[00:00:58.940 --> 00:01:01.340]   (audience cheering)
[00:01:01.340 --> 00:01:03.080]   In case you were wondering,
[00:01:03.080 --> 00:01:04.460]   we love getting to welcome all you guys.
[00:01:04.460 --> 00:01:06.700]   We can't always do that 'cause there's a lot of 'em.
[00:01:06.700 --> 00:01:08.680]   So all that to say, welcome friends.
[00:01:08.680 --> 00:01:13.260]   Tonight we are starting this series, Roaring 20s.
[00:01:13.260 --> 00:01:15.780]   We are back in the 20s, which is pretty crazy
[00:01:15.780 --> 00:01:19.960]   because, man, it has been a minute since we were here,
[00:01:19.960 --> 00:01:21.700]   but we're back again.
[00:01:21.700 --> 00:01:24.520]   And it's crazy to think of what actually,
[00:01:24.520 --> 00:01:25.980]   just how our world has changed
[00:01:25.980 --> 00:01:28.540]   since we were in the 20s, the 1920s.
[00:01:28.540 --> 00:01:30.020]   I don't know what you know about the 20s
[00:01:30.020 --> 00:01:31.620]   or how much history you're familiar with,
[00:01:31.620 --> 00:01:34.020]   but the 20s were a time where, iconically,
[00:01:34.020 --> 00:01:36.060]   images like this were really famous
[00:01:36.060 --> 00:01:38.220]   of what was known as the flappers.
[00:01:38.220 --> 00:01:39.580]   Apparently this was really scandalous
[00:01:39.580 --> 00:01:40.860]   because girls at that time,
[00:01:40.860 --> 00:01:42.140]   it's crazy how much the world was changed,
[00:01:42.140 --> 00:01:44.500]   scandalous because girls wore dresses
[00:01:44.500 --> 00:01:46.220]   that came up to their knees.
[00:01:46.220 --> 00:01:47.960]   And boys were not supposed to mess with girls.
[00:01:47.960 --> 00:01:49.140]   Mama told you not to mess with girls
[00:01:49.140 --> 00:01:51.380]   who had dresses that went to their knees.
[00:01:51.380 --> 00:01:54.380]   In addition to that, there was something taking place.
[00:01:54.380 --> 00:01:57.060]   I believe called, yep, next one, prohibition.
[00:01:57.060 --> 00:02:01.300]   We actually outlawed alcohol for a decade,
[00:02:01.300 --> 00:02:02.820]   which just led to bootlegging
[00:02:02.820 --> 00:02:05.740]   and the underground crime unit.
[00:02:05.740 --> 00:02:08.340]   Additionally, Babe Ruth was on the scene.
[00:02:08.340 --> 00:02:10.380]   If you remember him, iconically remembered
[00:02:10.380 --> 00:02:13.500]   because of Sandlot, great Bambino was around.
[00:02:13.500 --> 00:02:17.000]   Women's right to vote happened.
[00:02:17.000 --> 00:02:18.340]   There we go.
[00:02:18.340 --> 00:02:20.120]   Better late than never.
[00:02:20.120 --> 00:02:23.760]   It's crazy that the country sustained,
[00:02:23.760 --> 00:02:25.100]   everyone knows women are smarter than men,
[00:02:25.100 --> 00:02:27.140]   generally speaking, that you made it that many years
[00:02:27.140 --> 00:02:28.920]   without women speaking in directly.
[00:02:28.920 --> 00:02:30.820]   It's a thing in and of itself.
[00:02:30.820 --> 00:02:34.380]   In addition to that, Amelia Earhart, yes, queen.
[00:02:34.380 --> 00:02:35.520]   This girl flew,
[00:02:35.520 --> 00:02:40.860]   was the very first aviation lady to pioneer that.
[00:02:40.860 --> 00:02:43.380]   Henry Ford transformed the world
[00:02:43.380 --> 00:02:48.240]   with the Ford 4AT, Ford T model,
[00:02:48.240 --> 00:02:51.380]   and 24 million cars burst onto the scene.
[00:02:51.380 --> 00:02:54.020]   It was roaring because so many technological advancements
[00:02:54.020 --> 00:02:56.180]   were happening, electricity quadrupled,
[00:02:56.180 --> 00:02:58.400]   people were getting access to running water.
[00:02:58.400 --> 00:03:01.060]   They had a car, the game was changing,
[00:03:01.060 --> 00:03:02.000]   and it was roaring.
[00:03:02.000 --> 00:03:04.420]   In addition to that, little known fact,
[00:03:04.420 --> 00:03:06.780]   there was also something called sliced bread
[00:03:06.780 --> 00:03:09.420]   that got invented in the 1920s.
[00:03:09.420 --> 00:03:12.020]   And so the expression,
[00:03:12.020 --> 00:03:13.860]   it's the greatest thing since sliced bread.
[00:03:13.860 --> 00:03:16.280]   Now you know, oh, they mean since the 1920s,
[00:03:16.280 --> 00:03:19.080]   but the roaring '20s just had all types of things
[00:03:19.080 --> 00:03:20.300]   that marked that generation.
[00:03:20.300 --> 00:03:22.460]   And as we look towards 2020s,
[00:03:22.460 --> 00:03:23.480]   you can't help but wonder,
[00:03:23.480 --> 00:03:25.700]   what is history gonna record about the 2020s
[00:03:25.700 --> 00:03:26.540]   that's gonna be in front of us
[00:03:26.540 --> 00:03:28.580]   when people look back in a decade?
[00:03:28.580 --> 00:03:30.140]   And truth is, none of us know.
[00:03:30.140 --> 00:03:31.540]   We can't know, won't know.
[00:03:31.540 --> 00:03:33.020]   We'll get to hopefully live through it
[00:03:33.020 --> 00:03:35.020]   unless Jesus comes back.
[00:03:35.020 --> 00:03:39.700]   But what you can know is what your 2020s are gonna hold,
[00:03:39.700 --> 00:03:41.740]   not entirely, but largely,
[00:03:41.740 --> 00:03:42.740]   because you're gonna play a role,
[00:03:42.740 --> 00:03:46.100]   and I play a role in shaping my 2020s,
[00:03:46.100 --> 00:03:48.380]   the years 2020 to 2030.
[00:03:48.380 --> 00:03:50.180]   If we're alive, if you're alive,
[00:03:50.180 --> 00:03:51.620]   you will play a direct role
[00:03:51.620 --> 00:03:54.940]   not in controlling everything your 20s are gonna hold,
[00:03:54.940 --> 00:03:57.460]   but more than anyone else,
[00:03:57.460 --> 00:04:00.520]   you are going to shape, more than anyone alive,
[00:04:00.520 --> 00:04:02.020]   what your 20s are gonna hold.
[00:04:02.020 --> 00:04:07.100]   This is a decade that will define your life.
[00:04:07.100 --> 00:04:10.580]   We call it the series, The Decade of Decisions,
[00:04:10.580 --> 00:04:12.820]   because this is a decade.
[00:04:12.820 --> 00:04:16.420]   It's sobering and crazy and like, oh my gosh,
[00:04:16.420 --> 00:04:19.980]   as that feels that this, more than any other decade,
[00:04:19.980 --> 00:04:22.300]   will likely determine who you're gonna be,
[00:04:22.300 --> 00:04:26.820]   the direction of your life, the story you will have.
[00:04:26.820 --> 00:04:28.360]   Think about that.
[00:04:28.360 --> 00:04:29.200]   Why do I say that?
[00:04:29.200 --> 00:04:30.740]   You know, even secular psychologists say
[00:04:30.740 --> 00:04:34.140]   that 80% of the major decisions that we make in life
[00:04:34.140 --> 00:04:36.060]   are made by the age 35.
[00:04:36.060 --> 00:04:39.860]   Between the ages of 20 to 35, we make decisions.
[00:04:39.860 --> 00:04:43.500]   75% of you will, by the age of 35, be married.
[00:04:43.500 --> 00:04:45.380]   That's not a guarantee, and I hate to say it.
[00:04:45.380 --> 00:04:48.180]   This section right here is the 25% that won't be married.
[00:04:48.180 --> 00:04:51.340]   Everybody else, just that was not the right,
[00:04:51.340 --> 00:04:53.340]   and that's not at all true, but point being,
[00:04:53.340 --> 00:04:55.200]   75, think about that.
