
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:12.580]   How we doing?
[00:00:12.580 --> 00:00:14.400]   (audience cheering)
[00:00:14.400 --> 00:00:16.440]   Come on, come on.
[00:00:16.440 --> 00:00:18.920]   Hey, we gotta settle this right up top, okay?
[00:00:18.920 --> 00:00:21.360]   Gotta get this out of the way, man.
[00:00:21.360 --> 00:00:22.500]   All right?
[00:00:22.500 --> 00:00:25.160]   Just straight up, not playing games.
[00:00:25.160 --> 00:00:26.680]   Just before we dive into the message,
[00:00:26.680 --> 00:00:28.560]   before we get to the truth,
[00:00:28.560 --> 00:00:30.600]   I wanna know what you hear.
[00:00:30.600 --> 00:00:32.080]   Laurel.
[00:00:32.080 --> 00:00:33.600]   Laurel.
[00:00:33.600 --> 00:00:35.080]   Laurel.
[00:00:35.080 --> 00:00:36.600]   Laurel.
[00:00:36.600 --> 00:00:37.440]   Laurel.
[00:00:37.440 --> 00:00:39.000]   All right, how many hear Laurel?
[00:00:39.000 --> 00:00:43.360]   All right, all right, all right, good representation.
[00:00:43.360 --> 00:00:45.280]   Okay, how many are wrong?
[00:00:45.280 --> 00:00:47.360]   (audience laughing)
[00:00:47.360 --> 00:00:48.540]   How many hear Yanny?
[00:00:48.540 --> 00:00:52.780]   How many, oh, you're timid, you're timid.
[00:00:52.780 --> 00:00:53.840]   Some of you, oh, some of you are like,
[00:00:53.840 --> 00:00:55.200]   I heard Laurel that time.
[00:00:55.200 --> 00:00:56.560]   That's because there's people around
[00:00:56.560 --> 00:00:58.680]   and you're sane, okay?
[00:00:58.680 --> 00:00:59.720]   I know what's going on.
[00:00:59.720 --> 00:01:00.560]   You're like, yeah.
[00:01:00.560 --> 00:01:03.040]   Man, what kind of witchcraft is that?
[00:01:03.040 --> 00:01:07.440]   Some sort of crazy spiritual warfare.
[00:01:07.440 --> 00:01:09.320]   Enemies working in madness.
[00:01:09.320 --> 00:01:11.760]   It reminds, you know it reminds everybody,
[00:01:11.760 --> 00:01:13.640]   it's been said over and over, the dress.
[00:01:13.640 --> 00:01:16.440]   You guys remember the dress, right?
[00:01:16.440 --> 00:01:18.240]   What do you see?
[00:01:18.240 --> 00:01:19.080]   What do you see?
[00:01:19.080 --> 00:01:21.420]   Whose team, whose team white and gold?
[00:01:21.420 --> 00:01:24.080]   Whose team white and gold?
[00:01:25.840 --> 00:01:27.240]   All right, whose team wrong?
[00:01:27.240 --> 00:01:31.720]   Blue and black.
[00:01:31.720 --> 00:01:35.920]   That's crazy talk.
[00:01:35.920 --> 00:01:38.000]   I don't even see anything that can remotely
[00:01:38.000 --> 00:01:40.220]   look like blue and black up there.
[00:01:40.220 --> 00:01:44.780]   White sleeves, pretty gold lace.
[00:01:44.780 --> 00:01:50.480]   But it's crazy, but okay, come with me, come with me.
[00:01:50.480 --> 00:01:51.480]   Hey, check this out.
[00:01:52.880 --> 00:01:57.160]   And so you see something, you hear something,
[00:01:57.160 --> 00:02:03.040]   you feel something, and then there's a reality, right?
[00:02:03.040 --> 00:02:07.400]   Like no matter what we think we heard,
[00:02:07.400 --> 00:02:12.400]   it's the guy who recorded it on vocabulary.com said Laurel.
[00:02:12.400 --> 00:02:17.020]   You might hear Yanny, but what he said was Laurel,
[00:02:17.020 --> 00:02:19.940]   and we know that because we can go to the source.
[00:02:19.940 --> 00:02:22.240]   There's a truth, there's a reality,
[00:02:22.240 --> 00:02:24.080]   there's something that's fixed.
[00:02:24.080 --> 00:02:27.560]   No matter what you hear, no matter what you see,
[00:02:27.560 --> 00:02:31.680]   no matter how deeply you feel.
[00:02:31.680 --> 00:02:34.900]   I look at that dress, no matter what you say,
[00:02:34.900 --> 00:02:37.520]   I see white and gold.
[00:02:37.520 --> 00:02:39.720]   I can know, I know, sister, I feel you.
[00:02:39.720 --> 00:02:42.800]   And I can't, there's nothing, I just don't get it.
[00:02:42.800 --> 00:02:44.260]   You're like, no, it's blue and black.
[00:02:44.260 --> 00:02:46.540]   I'm like, no, you're so wrong.
[00:02:46.540 --> 00:02:47.780]   But you know what?
[00:02:47.780 --> 00:02:50.840]   We can go to the source, the one who made the dress,
[00:02:50.840 --> 00:02:52.240]   and we see that.
[00:02:52.240 --> 00:02:55.320]   And he clearly says, hey, it's blue,
[00:02:55.320 --> 00:02:57.440]   there I see blue and black, that's blue and black.
[00:02:57.440 --> 00:02:58.760]   That other one's white and gold, though.
[00:02:58.760 --> 00:03:02.480]   And so, but you know, but I'm wrong.
[00:03:02.480 --> 00:03:06.580]   No matter what I think I see, no matter what I hear,
[00:03:06.580 --> 00:03:09.560]   no matter what I feel, there's a truth.
[00:03:09.560 --> 00:03:12.920]   And the way that you know the truth
[00:03:12.920 --> 00:03:18.880]   is that you go to the originator, the creator,
[00:03:19.960 --> 00:03:23.920]   the one who made the dress, the one who spoke the word,
[00:03:23.920 --> 00:03:25.480]   and they get to determine.
[00:03:25.480 --> 00:03:28.240]   And the same is true in our world,
[00:03:28.240 --> 00:03:30.440]   where in this series, The Remnant,
