
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:17.560]   - Well, welcome to the porch.
[00:00:17.560 --> 00:00:20.640]   My name is Josiah Jones and I came on staff about a year ago
[00:00:20.640 --> 00:00:23.220]   and I wanna welcome you wherever you are tuning in
[00:00:23.220 --> 00:00:24.920]   around the country and even the world.
[00:00:24.920 --> 00:00:26.980]   Welcome and for our porch live locations,
[00:00:26.980 --> 00:00:31.540]   El Paso, Texas, Houston, Texas, Boise, Idaho,
[00:00:31.540 --> 00:00:34.000]   Tulsa, Oklahoma, and many, many more.
[00:00:34.000 --> 00:00:36.800]   Welcome, we are glad that you're hanging out
[00:00:36.800 --> 00:00:38.160]   with us tonight.
[00:00:38.160 --> 00:00:41.620]   Well, I don't know if you saw this past Sunday,
[00:00:41.620 --> 00:00:44.720]   our government came out and had an emergency
[00:00:44.720 --> 00:00:47.160]   press conference where the FDA,
[00:00:47.160 --> 00:00:49.480]   the Food and Drug Administration,
[00:00:49.480 --> 00:00:54.480]   basically called any American who had the coronavirus
[00:00:54.480 --> 00:00:56.160]   and defeated it.
[00:00:56.160 --> 00:01:01.160]   They basically asked, hey, we want your blood plasma
[00:01:01.160 --> 00:01:05.000]   because if you had the coronavirus and you've defeated it,
[00:01:05.000 --> 00:01:10.000]   you have these antibodies within your blood
[00:01:10.000 --> 00:01:12.680]   that can help those who have the coronavirus
[00:01:12.680 --> 00:01:13.960]   and are sick and are in the hospital
[00:01:13.960 --> 00:01:16.420]   and really essentially are on their deathbed,
[00:01:16.420 --> 00:01:18.160]   we can help them.
[00:01:18.160 --> 00:01:22.840]   And honestly, we can hopefully keep them from dying.
[00:01:22.840 --> 00:01:25.400]   And so this is what they came out with this past Sunday.
[00:01:25.400 --> 00:01:28.040]   And so they're asking Americans who have contracted
[00:01:28.040 --> 00:01:31.680]   the coronavirus and defeated to share what they have
[00:01:31.680 --> 00:01:33.800]   to help those in need.
[00:01:33.800 --> 00:01:35.920]   And so I start there tonight because that's what we
[00:01:35.920 --> 00:01:38.560]   as believers, Christians, are called to do.
[00:01:38.560 --> 00:01:41.320]   We are called to share what we have to help those
[00:01:41.320 --> 00:01:42.840]   who are in need.
[00:01:42.840 --> 00:01:46.160]   Only our virus isn't corona.
[00:01:46.160 --> 00:01:48.200]   Our virus is sin.
[00:01:48.200 --> 00:01:50.880]   And listen, we have the antibodies,
[00:01:50.880 --> 00:01:55.080]   AKA the gospel, the good news, Jesus Christ,
[00:01:55.080 --> 00:01:59.760]   to defeat the sin that lies within every single one of us.
[00:01:59.760 --> 00:02:03.420]   The good news is that Jesus died for your sins
[00:02:03.420 --> 00:02:04.320]   and rose again.
[00:02:04.320 --> 00:02:06.480]   See, why is this good news?
[00:02:06.480 --> 00:02:09.680]   Because we don't have to die for our sins because Jesus did
[00:02:09.680 --> 00:02:12.360]   or we can choose to die for our sins.
[00:02:12.360 --> 00:02:16.740]   We can suffer for our sins or you can choose to believe
[00:02:16.740 --> 00:02:17.880]   that Jesus did.
[00:02:17.880 --> 00:02:21.480]   It's what theologians calls the great exchange,
[00:02:21.480 --> 00:02:26.040]   that we get what Jesus deserved and he got what we deserved.
[00:02:26.040 --> 00:02:30.160]   We get life and we get an heir in his kingdom.
[00:02:30.160 --> 00:02:34.040]   See, we get a reward from a person who has lived
[00:02:34.040 --> 00:02:36.800]   their life perfectly.
[00:02:36.800 --> 00:02:39.720]   And listen, I know anytime we talk about this idea
[00:02:39.720 --> 00:02:42.520]   of sharing this good news, the gospel,
[00:02:42.520 --> 00:02:48.200]   Jesus, it causes a lot of fear inside of us all,
[00:02:48.200 --> 00:02:52.040]   inside of us all, including myself.
[00:02:52.040 --> 00:02:57.040]   This idea that, hey, man, it's just uncomfortable.
[00:02:57.040 --> 00:03:00.320]   This idea of, man, how do I do it?
[00:03:00.320 --> 00:03:02.720]   And if I do it, man, what are they gonna say about me?
[00:03:02.720 --> 00:03:04.480]   It's just kind of awkward.
[00:03:04.480 --> 00:03:06.360]   I don't wanna be seen as the guy that,
[00:03:06.360 --> 00:03:09.640]   kind of the Bible beater or the guy that's shoving Jesus
[00:03:09.640 --> 00:03:11.040]   down someone's throat.
[00:03:11.040 --> 00:03:14.320]   Honestly, I don't know what I would say
[00:03:15.400 --> 00:03:19.880]   if I was asked a question that I don't know the answer to.
[00:03:19.880 --> 00:03:21.960]   I don't wanna come across as judgmental,
[00:03:21.960 --> 00:03:24.480]   you know, one of those people.
[00:03:24.480 --> 00:03:28.200]   And so tonight I wanna walk us through the ABCs
[00:03:28.200 --> 00:03:32.480]   of what it looks like to share what we have as believers
[00:03:32.480 --> 00:03:33.760]   to those who are in need.
[00:03:33.760 --> 00:03:38.520]   I wanna walk us through, I wanna bring it down
[00:03:38.520 --> 00:03:41.760]   to just a really elementary level
[00:03:41.760 --> 00:03:45.200]   for people who maybe have been following Jesus
[00:03:45.200 --> 00:03:47.200]   for the longest time or are new to the faith
[00:03:47.200 --> 00:03:49.240]   or they find themselves in this pandemic,
[00:03:49.240 --> 00:03:53.720]   they're new, they're older, younger.
[00:03:53.720 --> 00:03:56.100]   I wanna bring us to a place where everybody,
[00:03:56.100 --> 00:04:00.320]   as we walk out of this place and we tune off
[00:04:00.320 --> 00:04:02.240]   from hearing this message and jumping on
[00:04:02.240 --> 00:04:05.040]   to cheer the Dallas Mavericks to another victory,
[00:04:05.040 --> 00:04:07.640]   we know at the end of this message
[00:04:07.640 --> 00:04:12.160]   how to share our faith with those who are in need.
[00:04:12.160 --> 00:04:13.360]   So let's start with the A.
[00:04:13.360 --> 00:04:17.440]   The A stands for ask, ask, ask God for boldness.
[00:04:17.440 --> 00:04:19.840]   So we're gonna look at a guy named Paul.
[00:04:19.840 --> 00:04:22.880]   And man, he's in the scriptures and Paul is,
[00:04:22.880 --> 00:04:25.920]   man, basically he's a guy that before Christ was marked
[00:04:25.920 --> 00:04:29.420]   by persecuting the church and actually killing Christians.
[00:04:29.420 --> 00:04:34.000]   The story of Paul is a story of redemption of Jesus Christ
[00:04:34.000 --> 00:04:36.900]   and proof that, man, you are never too far
[00:04:36.900 --> 00:04:37.880]   from the grace of God.
[00:04:37.880 --> 00:04:39.360]   Some of you tuning in tonight,
[00:04:39.360 --> 00:04:42.040]   you think that God doesn't want anything to do with you
[00:04:42.040 --> 00:04:44.000]   because of your sin and because of the struggles
[00:04:44.000 --> 00:04:45.920]   that you continually find yourself in.
[00:04:45.920 --> 00:04:48.280]   Or there's no way that he could use you.
[00:04:48.280 --> 00:04:50.920]   And I just encourage you tonight
[00:04:50.920 --> 00:04:53.680]   to open your Bibles to Acts 9
[00:04:53.680 --> 00:04:56.720]   and read the story of this guy named Paul.
[00:04:56.720 --> 00:05:03.200]   A guy who, by so many historians,
[00:05:03.200 --> 00:05:07.120]   they said he was a persecutor of epic proportions.
[00:05:07.120 --> 00:05:10.960]   But then it led him to be in a hope dealer,
[00:05:10.960 --> 00:05:14.240]   bent on spreading the gospel throughout the world.
[00:05:14.240 --> 00:05:17.620]   And look at what he says in Acts 4.
[00:05:17.620 --> 00:05:22.060]   We're gonna be in Acts chapter 4, starting in verse 29.
[00:05:22.060 --> 00:05:26.620]   This is Paul and this is a prayer, a famous prayer,
[00:05:26.620 --> 00:05:29.140]   that him and the early church prayed
[00:05:29.140 --> 00:05:31.360]   as the church was getting off the ground
[00:05:31.360 --> 00:05:33.440]   and it was spreading like wildfire
[00:05:33.440 --> 00:05:39.460]   out to the unknown parts where the gospel,
[00:05:39.460 --> 00:05:41.440]   the good news of Jesus, had never gone before.
[00:05:41.440 --> 00:05:43.520]   And look at what they pray here.
[00:05:43.520 --> 00:05:46.080]   Now Lord, consider their threats
[00:05:46.080 --> 00:05:52.060]   and enable your servants to speak your word
[00:05:52.060 --> 00:05:54.940]   with great boldness, verse 30.
[00:05:54.940 --> 00:05:58.560]   Stretch out your hand and heal and perform signs and wonders
[00:05:58.560 --> 00:06:01.420]   through the name of your holy servant Jesus.
[00:06:01.420 --> 00:06:05.360]   After they prayed, the place where they were meeting
[00:06:05.360 --> 00:06:09.740]   was shaken and they were filled with the Holy Spirit
[00:06:09.740 --> 00:06:14.240]   and they began to speak the word of God boldly.
[00:06:14.240 --> 00:06:18.060]   All because they said, did you catch that?
[00:06:18.060 --> 00:06:20.700]   Hey, we're gonna pray for boldness.
[00:06:20.700 --> 00:06:22.640]   Did they pray for comfort?
[00:06:22.640 --> 00:06:24.620]   Did they pray for convenience?
[00:06:24.620 --> 00:06:26.340]   No, they prayed for boldness.
[00:06:26.340 --> 00:06:29.340]   See, I believe the two greatest idols in my life
[00:06:29.340 --> 00:06:32.900]   and those of us here tonight and those tuning in online
[00:06:33.740 --> 00:06:36.040]   is comfort and convenience.
[00:06:36.040 --> 00:06:40.000]   Like if I had to look at my sin track over the last week,
[00:06:40.000 --> 00:06:42.320]   I would be able to categorize them
[00:06:42.320 --> 00:06:44.940]   under comfort and convenience.
[00:06:44.940 --> 00:06:50.700]   The times where I was short-tempered
[00:06:50.700 --> 00:06:52.600]   with my wife and my children,
[00:06:52.600 --> 00:06:56.140]   it's because I was inconvenienced.
[00:06:56.140 --> 00:07:01.800]   The times that maybe you looked at an image,
[00:07:01.800 --> 00:07:04.880]   a two-dimensional image on your computer or your phone
[00:07:04.880 --> 00:07:08.280]   is maybe because of comfort and convenience.
[00:07:08.280 --> 00:07:10.640]   It's a lot easier just to look at that image
[00:07:10.640 --> 00:07:15.640]   and get your feel, right, than to actually pursue a lady.
[00:07:15.640 --> 00:07:20.680]   See, I believe the two greatest idols in our life
[00:07:20.680 --> 00:07:23.320]   fall under comfort or convenience.
[00:07:23.320 --> 00:07:26.360]   And look right here, they didn't pray for either.
[00:07:26.360 --> 00:07:30.760]   They prayed for boldness, to share the word of Christ.
[00:07:31.760 --> 00:07:35.880]   And so here's how it looks for some of you.
[00:07:35.880 --> 00:07:37.200]   Like let me just bring this down
[00:07:37.200 --> 00:07:40.880]   to a very ground-level view.
[00:07:40.880 --> 00:07:42.840]   You're sitting in your car,
[00:07:42.840 --> 00:07:44.600]   you're getting ready to hang out with some friends
[00:07:44.600 --> 00:07:47.660]   for happy hour after work one day.
[00:07:47.660 --> 00:07:49.320]   And you know this, they don't know
[00:07:49.320 --> 00:07:50.360]   that you really have a faith
[00:07:50.360 --> 00:07:51.640]   because you haven't talked about it
[00:07:51.640 --> 00:07:54.680]   and they know you for sure aren't gonna be sharing the faith
[00:07:54.680 --> 00:07:57.840]   but this is my encouragement to you,
[00:07:59.460 --> 00:08:02.800]   that you would just pray a simple prayer.
[00:08:02.800 --> 00:08:05.040]   God, would you give me boldness
[00:08:05.040 --> 00:08:08.000]   to open my mouth and share my faith?
[00:08:08.000 --> 00:08:09.520]   You're sitting in the airport
[00:08:09.520 --> 00:08:13.000]   and you're getting ready to board a plane
[00:08:13.000 --> 00:08:17.080]   and you know that awkward, just really close to people.
[00:08:17.080 --> 00:08:20.600]   And I just encourage you in that moment
[00:08:20.600 --> 00:08:22.760]   before you board the plane that you would just say,
[00:08:22.760 --> 00:08:25.800]   God, would you please help me to be bold with this person
[00:08:25.800 --> 00:08:27.300]   that I'm about to sit next to?
[00:08:29.240 --> 00:08:31.020]   And listen, you might not even do it.
[00:08:31.020 --> 00:08:33.120]   Like you might not even open your mouth
[00:08:33.120 --> 00:08:34.820]   and you might not even say anything
[00:08:34.820 --> 00:08:37.080]   but let me tell you, this is the start
[00:08:37.080 --> 00:08:41.440]   that you would ask God for boldness
[00:08:41.440 --> 00:08:46.880]   to open your mouth and share the hope that lies within you.
[00:08:46.880 --> 00:08:49.440]   You don't have to share everything.
[00:08:49.440 --> 00:08:50.520]   No one's gonna hold you,
