
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:28.800]   - All right, well, hey, welcome everybody joining us online.
[00:00:28.800 --> 00:00:30.720]   We are kicking off a brand new series tonight.
[00:00:30.720 --> 00:00:32.480]   That is right, therapy,
[00:00:32.480 --> 00:00:35.160]   where if there was ever a time our world needed therapy,
[00:00:35.160 --> 00:00:36.200]   we have arrived in it.
[00:00:36.200 --> 00:00:38.360]   And we're gonna be taking week by week,
[00:00:38.360 --> 00:00:41.480]   going through therapy sessions, if you will,
[00:00:41.480 --> 00:00:45.280]   and walking through mental health, anxiety, depression,
[00:00:45.280 --> 00:00:48.440]   what it looks like to be healthy in this space.
[00:00:48.440 --> 00:00:51.740]   This series was planned even before COVID ever arrived.
[00:00:51.740 --> 00:00:54.200]   We planned this back in 2019,
[00:00:54.200 --> 00:00:56.040]   and just as God would have it, here we are.
[00:00:56.040 --> 00:00:57.800]   And so we're gonna walk through what it looks like
[00:00:57.800 --> 00:01:02.040]   to address mental health from God's word.
[00:01:02.040 --> 00:01:05.320]   Let me give you a unique experience of anxiety
[00:01:05.320 --> 00:01:07.480]   that happened to me once in my life.
[00:01:07.480 --> 00:01:10.080]   It was moments or hours really after I had gotten married.
[00:01:10.080 --> 00:01:12.200]   So the wedding went off without a hitch.
[00:01:12.200 --> 00:01:14.400]   My wife, Callie, here's a picture of her.
[00:01:14.400 --> 00:01:15.920]   She looked beautiful.
[00:01:15.920 --> 00:01:17.040]   You know, the wedding went great.
[00:01:17.040 --> 00:01:18.660]   The Shane's sang at it.
[00:01:18.660 --> 00:01:20.800]   JP, a close friend, did the wedding.
[00:01:20.800 --> 00:01:22.480]   The reception was awesome.
[00:01:22.480 --> 00:01:25.720]   It was just a great night and we got married.
[00:01:25.720 --> 00:01:27.400]   And I woke up the next morning
[00:01:27.400 --> 00:01:31.360]   and I was flooded with an emotion I did not expect to have.
[00:01:31.360 --> 00:01:32.840]   It was the emotion of anxiety.
[00:01:32.840 --> 00:01:35.200]   Now let me explain how I kind of got there.
[00:01:35.200 --> 00:01:37.860]   My one contribution to the wedding
[00:01:37.860 --> 00:01:41.440]   and this whole process as the groom was the honeymoon.
[00:01:41.440 --> 00:01:43.960]   In other words, as you would probably guess
[00:01:43.960 --> 00:01:48.960]   if you are a girl, typically the bride is the heavy lifter
[00:01:48.960 --> 00:01:52.280]   as it relates to invitations, decorations, all that stuff.
[00:01:52.280 --> 00:01:53.980]   But my one responsibility was the honeymoon.
[00:01:53.980 --> 00:01:55.240]   So I was not gonna blow it.
[00:01:55.240 --> 00:01:56.720]   I had a friend in my life at that time.
[00:01:56.720 --> 00:01:57.920]   Give me a piece of advice.
[00:01:57.920 --> 00:01:59.520]   I'm not sure it's biblical advice, but he said,
[00:01:59.520 --> 00:02:01.080]   "Hey, look, son, there's two things
[00:02:01.080 --> 00:02:03.100]   "that you can't spend too much money on,
[00:02:03.100 --> 00:02:05.440]   "an engagement ring and a honeymoon."
[00:02:05.440 --> 00:02:07.360]   And although that is clearly not biblical
[00:02:07.360 --> 00:02:09.280]   and sounds like the advice Kim Kardashian
[00:02:09.280 --> 00:02:10.200]   or someone would give,
[00:02:10.200 --> 00:02:11.600]   it was advice that I took to heart.
