
[00:00:00.000 --> 00:00:25.000]   [ Music ]
[00:00:25.000 --> 00:00:26.500]   >> All right, let's go.
[00:00:26.500 --> 00:00:28.000]   Welcome everybody in the room.
[00:00:28.000 --> 00:00:29.000]   Everybody tuning in.
[00:00:29.000 --> 00:00:30.000]   [ Applause ]
[00:00:30.000 --> 00:00:31.000]   Online.
[00:00:31.000 --> 00:00:35.500]   And I want to welcome all of our Porch Live locations in particular tonight.
[00:00:35.500 --> 00:00:37.500]   Porch Live Scottsdale, Arizona.
[00:00:37.500 --> 00:00:39.500]   Porch Live Greater Lafayette, Indianapolis.
[00:00:39.500 --> 00:00:43.500]   And Porch Live Northwest Arkansas and North Houston.
[00:00:43.500 --> 00:00:50.500]   We are continuing this series, Scandals, and looking at some of the family members of Jesus,
[00:00:50.500 --> 00:00:52.500]   the Savior of the world.
[00:00:52.500 --> 00:00:57.500]   And tonight we're going to look at a guy that actually is so famous that people have depicted
[00:00:57.500 --> 00:00:59.000]   him in art.
[00:00:59.000 --> 00:01:02.500]   And one of the more famous pieces of art, let me show it to you right here because it'll
[00:01:02.500 --> 00:01:05.500]   tell you a little bit about our character.
[00:01:05.500 --> 00:01:07.500]   This is King David.
[00:01:07.500 --> 00:01:13.000]   And yes, we are keeping it modest as hottest and covering up.
[00:01:13.000 --> 00:01:17.500]   This was created by Michelangelo in 1501.
[00:01:17.500 --> 00:01:20.500]   You got to know King David is up in heaven like Michelangelo, bro, why you put me on
[00:01:20.500 --> 00:01:23.500]   blast like that to the entire world?
[00:01:23.500 --> 00:01:29.500]   I'm just going to run myself up here and he made this when he was 26 years old, Michelangelo.
[00:01:29.500 --> 00:01:33.500]   And it was one of the greatest and still is considered one of the greatest pieces of art
[00:01:33.500 --> 00:01:34.500]   of all time.
[00:01:34.500 --> 00:01:37.500]   It was 17 feet tall.
[00:01:37.500 --> 00:01:39.500]   It weighs six and a half tons.
[00:01:39.500 --> 00:01:45.500]   And every year over a million people travel to Florence, Italy in order to see it.
[00:01:45.500 --> 00:01:49.500]   And Michelangelo made it out of a single block of marble.
[00:01:49.500 --> 00:01:53.500]   And to this day, people would say it is the greatest statue of all time.
[00:01:53.500 --> 00:01:56.500]   It is a picture of perfection and artistry.
[00:01:56.500 --> 00:01:59.500]   But here's what is also true about that statue of David.
[00:01:59.500 --> 00:02:02.500]   Here, you can put it back up, Alex.
[00:02:02.500 --> 00:02:07.500]   There is almost zero to little chance that King David looked like this picture.
[00:02:07.500 --> 00:02:10.500]   In fact, we know that because Michelangelo said, yeah, I based it off of another guy
[00:02:10.500 --> 00:02:11.500]   who lived down the road.
[00:02:11.500 --> 00:02:12.500]   His name was Carl.
[00:02:12.500 --> 00:02:15.500]   But he had the face going on and that's just what he thought of when he thought of King
[00:02:15.500 --> 00:02:16.500]   David.
[00:02:16.500 --> 00:02:21.500]   And that picture and picturesque and manicured and perfect statue of a chiseled, incredible
[00:02:21.500 --> 00:02:29.500]   specimen of a man was not just failing to capture what David actually looked like.
[00:02:29.500 --> 00:02:34.500]   It also fails to communicate who David actually was.
[00:02:34.500 --> 00:02:40.500]   Now, King David is the most associated person with Jesus in the Bible.
[00:02:40.500 --> 00:02:44.500]   In fact, in order to be the Messiah, you had to show that you were actually of the line
[00:02:44.500 --> 00:02:46.500]   of King David.
[00:02:46.500 --> 00:02:50.500]   He was an incredibly important person in the Jewish lineage and he was also an incredibly
[00:02:50.500 --> 00:02:55.500]   flawed and broken person who God used in incredible ways.
[00:02:55.500 --> 00:02:56.500]   And you may not be familiar with that.
[00:02:56.500 --> 00:02:59.500]   You may have heard the story of David and you're familiar with Goliath and we think
[00:02:59.500 --> 00:03:00.500]   of him, he's some hero of the faith.
[00:03:00.500 --> 00:03:05.500]   But there are some parts of David's stories that Matthew, the disciple of Jesus, when
[00:03:05.500 --> 00:03:09.500]   he writes the Gospel of Matthew, he starts by going through the lineage of Jesus we've
[00:03:09.500 --> 00:03:10.500]   been walking through.
[00:03:10.500 --> 00:03:16.500]   And he wants to highlight, not the highlight reel of David's life, but the low light and
[00:03:16.500 --> 00:03:20.500]   lowest moment David would have on the planet.
[00:03:20.500 --> 00:03:26.500]   And in doing so, he very intentionally points us to the point of the Gospel story he's about
[00:03:26.500 --> 00:03:27.500]   to write.
[00:03:27.500 --> 00:03:31.500]   So let me read it and it'll make sense and we'll camp out in particular where Matthew
[00:03:31.500 --> 00:03:32.500]   highlights.
[00:03:32.500 --> 00:03:37.500]   Matthew chapter 1, as Matthew launches into the Gospel of Jesus, says, "This is the
[00:03:37.500 --> 00:03:46.500]   genealogy of Jesus, the Messiah, the son of David, the son of Abraham."
[00:03:46.500 --> 00:03:50.500]   And then verse 5, we're going to pick up where we left off last week.
[00:03:50.500 --> 00:03:56.500]   "Now, Salmon was the father of Boaz, Boab, whose mother was Rahab, the prostitute.
[00:03:56.500 --> 00:04:00.500]   Boaz was the father of Obed, whose mother was Ruth.
[00:04:00.500 --> 00:04:08.500]   Obed was the father of Jesse, and Jesse was the father of King David."
[00:04:08.500 --> 00:04:10.500]   Now, Matthew could have stopped right there.
[00:04:10.500 --> 00:04:12.500]   I mean, he proved his point.
[00:04:12.500 --> 00:04:14.500]   All that his audience needed to know is check the box.
[00:04:14.500 --> 00:04:16.500]   He is related to King David.
[00:04:16.500 --> 00:04:19.500]   You can't be the Messiah unless you were related to King David.
[00:04:19.500 --> 00:04:21.500]   King David was so significant in the Jewish mind.
[00:04:21.500 --> 00:04:28.500]   Inside of the Bible, the only person who's talked about more than King David is Jesus.
[00:04:28.500 --> 00:04:33.500]   The number of chapters that are written about King David is 62.
[00:04:33.500 --> 00:04:38.500]   The next closest is Abraham at 14, and then Isaac at 11.
[00:04:38.500 --> 00:04:43.500]   Elijah, Elijah, most of you guys don't even know the story of Elijah, don't have time to go into it.
[00:04:43.500 --> 00:04:45.500]   Elijah is one of two people who never died.
[00:04:45.500 --> 00:04:48.500]   He just went on a chariot and ascended up to heaven.
[00:04:48.500 --> 00:04:55.500]   He's got 10 chapters written about him, and King David has 62 chapters.
[00:04:55.500 --> 00:04:58.500]   59 times he's brought up in the New Testament.
[00:04:58.500 --> 00:05:06.500]   He's the only person called twice a man after God's own heart.
[00:05:06.500 --> 00:05:11.500]   And Matthew could have stopped at King David, but he goes one step further
[00:05:11.500 --> 00:05:14.500]   and brings up the most destructive decision David ever made.
[00:05:14.500 --> 00:05:26.500]   He says this, "And David was the father of Solomon, whose mother had been Uriah's wife."
[00:05:26.500 --> 00:05:29.500]   Now, if you're Matthew, think about that.
[00:05:29.500 --> 00:05:33.500]   And you're writing the genealogy of Jesus, and you could go any way you want.
[00:05:33.500 --> 00:05:35.500]   In that day and age, they rarely brought up women.
[00:05:35.500 --> 00:05:37.500]   They just had to include the male lineage inside of there.
[00:05:37.500 --> 00:05:43.500]   And he not only brings up a woman, he twists the knife, if you will, on who?
[00:05:43.500 --> 00:05:49.500]   The woman who David had Solomon, King Solomon, with, who she was.
[00:05:49.500 --> 00:05:51.500]   He doesn't even say her name.
[00:05:51.500 --> 00:05:54.500]   He says who her husband was.
[00:05:54.500 --> 00:05:57.500]   Why would Matthew do that?
[00:05:57.500 --> 00:06:01.500]   Because Matthew, over and over in the lineage, is pointing out,
[00:06:01.500 --> 00:06:03.500]   Jesus didn't just come for sinners.
[00:06:03.500 --> 00:06:06.500]   He came from sinners.
[00:06:06.500 --> 00:06:10.500]   The most picturesque, perfect person that you could think of in the Bible
[00:06:10.500 --> 00:06:14.500]   is, at the end of the day, a broken, fallen person
[00:06:14.500 --> 00:06:20.500]   who, just like you, needs a Savior to save them from themselves.
[00:06:20.500 --> 00:06:24.500]   And he's about to tell these first-century, new baby believers,
[00:06:24.500 --> 00:06:27.500]   new Christians, some Jewish listeners,
[00:06:27.500 --> 00:06:31.500]   how they are going to relate to God no longer on how they behave
[00:06:31.500 --> 00:06:36.500]   or their relationship with God doesn't have to have anything to do with what they've done or what they do,
[00:06:36.500 --> 00:06:40.500]   but it is entirely based on what God has done.
[00:06:40.500 --> 00:06:47.500]   And so he brings up, you remember David, yeah, yeah, the guy who had that relationship with Bathsheba.
[00:06:47.500 --> 00:06:50.500]   And I want to walk through that relationship because inside of that story,
[00:06:50.500 --> 00:06:56.500]   we see some parallels to our own story, our own journey, our own experience in life.
[00:06:56.500 --> 00:07:00.500]   And we also see something very important about our God.
[00:07:00.500 --> 00:07:04.500]   So if you didn't grow up in church, I'm going to give you a high-level overview of the story of David.
[00:07:04.500 --> 00:07:07.500]   I'm going to basically play the movie for the next 20 minutes.
[00:07:07.500 --> 00:07:09.500]   I'm going to give you two takeaways.
[00:07:09.500 --> 00:07:13.500]   You'll get out of here in time to go hit the fire pits or whatever we have outside.
[00:07:13.500 --> 00:07:15.500]   But I'm going to play the movie of David's life.
[00:07:15.500 --> 00:07:17.500]   Hopefully we have some fire pits outside.
[00:07:17.500 --> 00:07:18.500]   Here's what happened.
[00:07:18.500 --> 00:07:23.500]   King David was born around 1,000 years before Jesus, 1,000 years B.C.
[00:07:23.500 --> 00:07:25.500]   He was born into a very poor family.
[00:07:25.500 --> 00:07:27.500]   He was the youngest of eight kids.
[00:07:27.500 --> 00:07:30.500]   At the time, there was a king by the name of anybody know?
[00:07:30.500 --> 00:07:32.500]   Saul. That's right, Saul.
[00:07:32.500 --> 00:07:36.500]   Saul was the king of Israel, and Saul was basically the Disney prince.
[00:07:36.500 --> 00:07:38.500]   He's a head taller than everybody else.
[00:07:38.500 --> 00:07:42.500]   He looks like Gaston, and he's, you know, the guy that everybody swoons over.
[00:07:42.500 --> 00:07:45.500]   True story, it says all the ladies are like, "Oh, man, no one looks like Saul."
[00:07:45.500 --> 00:07:47.500]   And they watched, and Saul was that king.
[00:07:47.500 --> 00:07:50.500]   But God rejected Saul.
[00:07:50.500 --> 00:07:54.500]   And he tells Samuel, who's the prime minister of the nation,
[00:07:54.500 --> 00:07:57.500]   "Saul is the first king, but he won't be the king for long.
[00:07:57.500 --> 00:07:59.500]   I have chosen another king."
[00:07:59.500 --> 00:08:01.500]   And Samuel says, "Okay, where is this other king?"
[00:08:01.500 --> 00:08:05.500]   And God says, "Samuel, I want you to go to the town of Bethlehem."
[00:08:05.500 --> 00:08:10.500]   And in the town of Bethlehem, there's a family and a father named Jesse.
[00:08:10.500 --> 00:08:14.500]   And he has sons, and one of those sons is the one that is to be anointed.
[00:08:14.500 --> 00:08:18.500]   So Samuel gets on his donkey or horse or whatever, shows up at Jesse's house,
[00:08:18.500 --> 00:08:22.500]   knocks on the door, "Hey, I'm here to tell you that one of your sons is about to be king of Israel."
[00:08:22.500 --> 00:08:25.500]   So Jesse, proud dad to be, is going, "All right, let me get all the boys together."
[00:08:25.500 --> 00:08:27.500]   And he lines them all up.
[00:08:27.500 --> 00:08:30.500]   And Samuel looks at the first son, and it says this.
[00:08:30.500 --> 00:08:33.500]   "And he looked at Eliab," was his name.
[00:08:33.500 --> 00:08:39.500]   And Samuel 6, 1 Samuel 16, "When they arrived, he looked at Eliab and thought,
[00:08:39.500 --> 00:08:43.500]   'Surely this is the Lord's anointed.'
[00:08:43.500 --> 00:08:46.500]   And God nudges him and says, 'That's not him.'
[00:08:46.500 --> 00:08:49.500]   So he's like, 'Okay, well, not firstborn, you know, rule follower, it's probably a good thing.
[00:08:49.500 --> 00:08:51.500]   Let's go to secondborn.' He goes to secondborn.
[00:08:51.500 --> 00:08:53.500]   And God says, 'It's not him.'
[00:08:53.500 --> 00:08:56.500]   He's going, 'All right, we'll move to the thirdborn, kind of middle child.
[00:08:56.500 --> 00:08:59.500]   I'm sure that, you know, it caused him adversity. He grew through that.'
[00:08:59.500 --> 00:09:02.500]   And he goes on and on and on down to seven sons.
[00:09:02.500 --> 00:09:05.500]   And each time God says, 'It's not him.'
[00:09:05.500 --> 00:09:11.500]   And then in almost a comical way, Samuel is going, "Man, it's not any of these."
[00:09:11.500 --> 00:09:15.500]   And he asked Jesse what had to be a funny question and incredibly insulting to David.
[00:09:15.500 --> 00:09:19.500]   And he goes, "Do you have any other sons?"
[00:09:19.500 --> 00:09:25.500]   And Jesse, father of the year, is going, "I do have another son. That's right. Yeah.
[00:09:25.500 --> 00:09:27.500]   Where did I put him?"
[00:09:27.500 --> 00:09:30.500]   And he goes, "He's out tending the sheep in the field."
[00:09:30.500 --> 00:09:33.500]   And it says this, "Then Samuel asked, 'Are these all the sons that you have?'
