
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.080]   - All right, let's go.
[00:00:15.080 --> 00:00:17.120]   Man, welcome friends in the room.
[00:00:17.120 --> 00:00:20.480]   Gosh, I feel like we could go home, that worship set.
[00:00:20.480 --> 00:00:22.920]   Man, and I'm sure it was the same in Fort Worth
[00:00:22.920 --> 00:00:26.120]   with Jared and in Houston and just everywhere.
[00:00:26.120 --> 00:00:26.940]   But welcome friends,
[00:00:26.940 --> 00:00:29.680]   we are kicking off a new series tonight, The Remnant.
[00:00:29.680 --> 00:00:31.540]   What is The Remnant?
[00:00:31.540 --> 00:00:35.960]   It is not the movie with Leonardo DiCaprio and the bear.
[00:00:35.960 --> 00:00:39.220]   It is a word that means the people of God
[00:00:39.220 --> 00:00:41.640]   or the people that God has set apart, the faithful ones.
[00:00:41.640 --> 00:00:42.880]   So I'm gonna start with a little bit of a story
[00:00:42.880 --> 00:00:43.920]   that recently took place,
[00:00:43.920 --> 00:00:45.760]   that'll give us some tracks before we're going.
[00:00:45.760 --> 00:00:48.480]   About a week and a half ago, I got on a plane with JP,
[00:00:48.480 --> 00:00:51.080]   who also is one of the primary communicators
[00:00:51.080 --> 00:00:53.960]   and leader of this Dallas campus
[00:00:53.960 --> 00:00:54.980]   and really Watermarket General.
[00:00:54.980 --> 00:00:58.400]   We went to London for a gathering for young leaders,
[00:00:58.400 --> 00:01:01.000]   young pastors that are kind of under 40.
[00:01:01.000 --> 00:01:02.680]   Essentially, he got invited to come to this thing
[00:01:02.680 --> 00:01:04.360]   and he was like, "Hey, you wanna go free trip to London?
[00:01:04.360 --> 00:01:05.200]   "I'm in."
[00:01:05.200 --> 00:01:07.120]   And so we went over there and we were together
[00:01:07.120 --> 00:01:10.560]   with about 70 other leaders from churches
[00:01:10.560 --> 00:01:13.880]   that were in Canada and in Australia and in Europe
[00:01:13.880 --> 00:01:15.720]   and in Germany and Sweden.
[00:01:15.720 --> 00:01:19.120]   And so it was gonna be kind of a time to collaborate
[00:01:19.120 --> 00:01:21.560]   and get to know and exchange ideas
[00:01:21.560 --> 00:01:24.520]   and just hear what their ministry context are looking like.
[00:01:24.520 --> 00:01:26.400]   And I don't know what you know about Europe,
[00:01:26.400 --> 00:01:27.680]   but if you hear any of the news
[00:01:27.680 --> 00:01:29.000]   and any of the news clippings that are out there,
[00:01:29.000 --> 00:01:31.920]   it's essentially that the church,
[00:01:31.920 --> 00:01:34.680]   you don't always hear a bright picture painted.
[00:01:34.680 --> 00:01:36.480]   That it's almost like, hey, whatever is going on there,
[00:01:36.480 --> 00:01:38.140]   it's not church inside of Europe.
[00:01:38.140 --> 00:01:39.480]   That it's either losing
[00:01:39.480 --> 00:01:42.560]   or it honestly already lost that battle long ago.
[00:01:42.560 --> 00:01:46.440]   And so the vibrant ministries really are nothing
