
[00:00:00.000 --> 00:00:25.920]   [MUSIC PLAYING]
[00:00:25.920 --> 00:00:26.880]   Well, what's up, Porch?
[00:00:26.880 --> 00:00:29.480]   How are we doing tonight?
[00:00:29.480 --> 00:00:31.960]   Hey, it's so good to see you.
[00:00:31.960 --> 00:00:34.080]   If this is your first time ever at the Porch,
[00:00:34.080 --> 00:00:36.320]   thank you for trusting us with your Tuesday night.
[00:00:36.320 --> 00:00:38.240]   I'm so glad that you joined us.
[00:00:38.240 --> 00:00:40.880]   I do want to give a special shout out to all the Porch
[00:00:40.880 --> 00:00:43.360]   Live locations watching tonight.
[00:00:43.360 --> 00:00:46.000]   Want to say a special hello to Porch Live Fort Worth,
[00:00:46.000 --> 00:00:48.960]   and Porch Live Des Moines, Porch Live Boise.
[00:00:48.960 --> 00:00:52.280]   Thank you for tuning in with us.
[00:00:52.280 --> 00:00:53.280]   So here's the deal.
[00:00:53.280 --> 00:00:56.560]   I've got three boys, and I've mentioned them here
[00:00:56.560 --> 00:00:58.480]   at the Porch before.
[00:00:58.480 --> 00:01:02.120]   But they are 13, 11, and 5.
[00:01:02.120 --> 00:01:07.600]   Last September, my oldest son Noah turned 13.
[00:01:07.600 --> 00:01:11.240]   And this was a big deal, because we had just moved to Dallas
[00:01:11.240 --> 00:01:13.600]   not long before that.
[00:01:13.600 --> 00:01:17.480]   And so his 13th birthday was kind of a big opportunity
[00:01:17.480 --> 00:01:20.480]   to invite some new friends over to our house
[00:01:20.480 --> 00:01:24.000]   and for Noah to kind of have a win with some new people.
[00:01:24.000 --> 00:01:27.400]   Well, my wife and I, we totally failed our son,
[00:01:27.400 --> 00:01:28.960]   because we were like, you know what?
[00:01:28.960 --> 00:01:30.640]   Why don't you have some kids over,
[00:01:30.640 --> 00:01:34.840]   and we'll get some pizza, and y'all can watch a movie.
[00:01:34.840 --> 00:01:37.520]   And so our house was full.
[00:01:37.520 --> 00:01:43.600]   I mean, there was a bunch of kids hitting puberty,
[00:01:43.600 --> 00:01:45.680]   all gathered together.
[00:01:45.680 --> 00:01:48.240]   And we thought it would be enough to just give them
[00:01:48.240 --> 00:01:53.400]   pizza and push play on Napoleon Dynamite.
[00:01:53.400 --> 00:01:57.080]   Like 15 minutes into the movie, these kids
[00:01:57.080 --> 00:01:58.280]   start getting bored.
[00:01:58.280 --> 00:02:00.760]   And I'm like, oh my gosh, it's social suicide.
[00:02:00.760 --> 00:02:03.000]   We have failed our son.
[00:02:03.000 --> 00:02:05.640]   All of these kids, they're standing up,
[00:02:05.640 --> 00:02:08.880]   they're moving around, they're going outside.
