
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.380]   All right, let's go.
[00:00:18.380 --> 00:00:19.620]   Welcome friends in the room,
[00:00:19.620 --> 00:00:22.580]   Fort Worth, El Paso, Phoenix, Houston,
[00:00:22.580 --> 00:00:24.200]   Cedar Rapids,
[00:00:24.200 --> 00:00:27.500]   Mint Hill, North Carolina, Northwest Arkansas,
[00:00:27.500 --> 00:00:29.300]   wherever you joining in from,
[00:00:29.300 --> 00:00:30.960]   tuning in from.
[00:00:30.960 --> 00:00:32.220]   We're kicking off a new series tonight,
[00:00:32.220 --> 00:00:33.860]   Bloodline, where we for the next four weeks
[00:00:33.860 --> 00:00:36.900]   are gonna look at the overarching main story of the Bible
[00:00:36.900 --> 00:00:39.080]   and trace through the bloodline of Jesus.
[00:00:39.080 --> 00:00:41.700]   Let me start like this.
[00:00:41.700 --> 00:00:42.660]   I don't wanna brag,
[00:00:42.660 --> 00:00:47.660]   but I have been told that a part of the Marvin family,
[00:00:47.660 --> 00:00:49.620]   as somebody traced it,
[00:00:49.620 --> 00:00:52.540]   originally landed in the 1600s
[00:00:52.540 --> 00:00:55.580]   and was one of like 16 different people
[00:00:55.580 --> 00:01:00.580]   that founded Norfolk, Connecticut and Hartford, Connecticut.
[00:01:00.580 --> 00:01:04.120]   And just as we like trace through our family lineage,
[00:01:04.120 --> 00:01:07.000]   it's just been traced back to once upon a time,
[00:01:07.000 --> 00:01:07.840]   David Marvin,
[00:01:07.840 --> 00:01:11.940]   there was somebody way, way back named Matthew Marvin,
[00:01:11.940 --> 00:01:14.260]   even a son named Matthew Marvin.
[00:01:14.260 --> 00:01:16.700]   And apparently this family was one of like 16 people
[00:01:16.700 --> 00:01:18.920]   that made a big deal if you're from Connecticut.
[00:01:18.920 --> 00:01:20.200]   And inside of that city today,
[00:01:20.200 --> 00:01:22.580]   there's like plaques and even statues
[00:01:22.580 --> 00:01:24.620]   devoted to this group of settlers
[00:01:24.620 --> 00:01:26.100]   who founded the original thing.
[00:01:26.100 --> 00:01:28.820]   They came over from England on this,
[00:01:28.820 --> 00:01:31.340]   not on Plymouth, but on Increase,
[00:01:31.340 --> 00:01:33.140]   and they just were a part of this original group.
[00:01:33.140 --> 00:01:35.420]   And it was pretty crazy to find all this out
[00:01:35.420 --> 00:01:36.260]   'cause then it's like,
[00:01:36.260 --> 00:01:37.900]   oh dude, this guy has a Wikipedia page.
[00:01:37.900 --> 00:01:41.180]   He had a son that was a House of Representative member.
[00:01:41.180 --> 00:01:44.020]   Like dude, this is in our family.
[00:01:44.020 --> 00:01:45.620]   And then it never really felt like
[00:01:45.620 --> 00:01:47.940]   something I was connected to, and here's why.
[00:01:47.940 --> 00:01:49.620]   At the same time, that seemed kind of cool.
[00:01:49.620 --> 00:01:52.140]   It always felt like, yeah, it's just kind of cool.
[00:01:52.140 --> 00:01:55.600]   And it was because my grandfather,
[00:01:55.600 --> 00:02:00.000]   whose name our family Marvin comes from,
