
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:14.440]   - All right, what's up guys?
[00:00:14.440 --> 00:00:15.360]   Welcome friends in the room,
[00:00:15.360 --> 00:00:18.080]   friends in Fort Worth and El Paso and Houston
[00:00:18.080 --> 00:00:22.440]   and Tulsa and Ohio and Iowa and Florida
[00:00:22.440 --> 00:00:24.720]   and wherever else you are joining us
[00:00:24.720 --> 00:00:27.720]   and especially welcome fellow Dallasites,
[00:00:27.720 --> 00:00:29.200]   home of the Mavs.
[00:00:29.200 --> 00:00:32.640]   And not our strongest start so far,
[00:00:32.640 --> 00:00:35.120]   but hey, we're continuing this series, Vice and Virtue.
[00:00:35.120 --> 00:00:35.960]   I'm gonna start with a story
[00:00:35.960 --> 00:00:37.320]   that'll give us some traction.
[00:00:37.320 --> 00:00:40.800]   When I moved to Dallas from the University of Texas A&M,
[00:00:40.800 --> 00:00:43.240]   I-- (audience cheering)
[00:00:43.240 --> 00:00:45.040]   Man, it gets me every time.
[00:00:45.040 --> 00:00:47.040]   Didn't see that coming, love it.
[00:00:47.040 --> 00:00:49.800]   I moved into a back house for a little bit
[00:00:49.800 --> 00:00:51.080]   and then eventually moved into,
[00:00:51.080 --> 00:00:52.760]   a friend of mine had a house in Lakewood,
[00:00:52.760 --> 00:00:54.360]   which is an area in Dallas,
[00:00:54.360 --> 00:00:56.320]   and me and another guy moved in with him
[00:00:56.320 --> 00:00:58.880]   and it was like, it just felt like adulting
[00:00:58.880 --> 00:01:00.000]   for the first time in a while.
[00:01:00.000 --> 00:01:01.720]   We weren't in an apartment or a dorm
[00:01:01.720 --> 00:01:04.760]   or like a back house or a garage apartment.
[00:01:04.760 --> 00:01:06.320]   We were in kind of like your own home
[00:01:06.320 --> 00:01:09.560]   with a yard you gotta mow and just responsibilities.
[00:01:09.560 --> 00:01:10.760]   And one of the things inside of the house
[00:01:10.760 --> 00:01:12.320]   was it had a fireplace.
[00:01:12.320 --> 00:01:14.000]   It wasn't a wood fireplace,
[00:01:14.000 --> 00:01:17.280]   it was a gas fire or gas log fireplace.
[00:01:17.280 --> 00:01:20.560]   And I, well, you'll know why I say that in a second.
[00:01:20.560 --> 00:01:21.840]   And so I moved into the house,
[00:01:21.840 --> 00:01:22.880]   it was kind of wintertime
[00:01:22.880 --> 00:01:24.520]   and I was in grad school at the time.
[00:01:24.520 --> 00:01:27.640]   So on one of the earlier nights that I was there,
[00:01:27.640 --> 00:01:31.040]   I decided, well, everyone else had plans that evening
[00:01:31.040 --> 00:01:33.560]   and I had to study for an exam that was kind of,
[00:01:33.560 --> 00:01:35.640]   so I stood home, was reading and decided,
[00:01:35.640 --> 00:01:36.680]   I'm gonna light a fire.
[00:01:36.680 --> 00:01:39.520]   It's cold outside, light this gas log fireplace.
[00:01:39.520 --> 00:01:42.420]   So gas logs don't produce smoke
[00:01:42.420 --> 00:01:44.040]   like a wood fire would do.
[00:01:44.040 --> 00:01:45.440]   So you just turn it on, it's pretty awesome,
[00:01:45.440 --> 00:01:48.040]   turn it on, light it and welcome to 2018.
[00:01:48.040 --> 00:01:51.000]   So I light the fire, I'm reading a book,
[00:01:51.000 --> 00:01:52.480]   I end up falling asleep on the couch.
[00:01:52.480 --> 00:01:55.280]   My roommate comes home and he's the guy who owns a home.
[00:01:55.280 --> 00:01:57.280]   He says, oh man, hey, great call.
[00:01:57.280 --> 00:01:58.320]   Kind of wakes me up, great call
[00:01:58.320 --> 00:02:00.720]   in lighting the fireplace, it's freezing outside.
[00:02:00.720 --> 00:02:03.460]   Hey, you made sure to open the flu, right?
[00:02:03.460 --> 00:02:06.040]   And I said, what are you talking about?
[00:02:06.040 --> 00:02:07.800]   Open the flu, yeah, you open the flu.
[00:02:07.800 --> 00:02:10.080]   What are you, pause, let me hit pause on the story
[00:02:10.080 --> 00:02:11.920]   because if you don't know what the flu is,
[00:02:11.920 --> 00:02:15.000]   like me, circa eight years ago,
[00:02:15.000 --> 00:02:16.680]   you're going, what, open the flu?
[00:02:16.680 --> 00:02:17.520]   What are you talking about?
[00:02:17.520 --> 00:02:19.880]   Like the thing that is infecting half of America right now?
[00:02:19.880 --> 00:02:21.320]   Is that what you mean by flu?
[00:02:21.320 --> 00:02:25.520]   The flu, the chimney flu,
[00:02:25.520 --> 00:02:27.440]   is altogether different than this virus.
[00:02:27.440 --> 00:02:30.560]   The chimney flu is the thing inside of the chimney
[00:02:30.560 --> 00:02:33.000]   that you open up or has to be opened up
[00:02:33.000 --> 00:02:35.000]   and it allows, if it's a wood fire,
[00:02:35.000 --> 00:02:36.520]   the smoke to go up the chimney
[00:02:36.520 --> 00:02:38.720]   and if it is a gas log burning fire,
[00:02:38.720 --> 00:02:41.820]   the carbon monoxide that will kill you
[00:02:41.820 --> 00:02:42.840]   to go out the chimney.
[00:02:42.840 --> 00:02:44.320]   And so I'm going, what are you talking about?
[00:02:44.320 --> 00:02:45.440]   You didn't open up the flu?
[00:02:45.440 --> 00:02:48.320]   He turns off the fire, he goes, opens up the flu,
[00:02:48.320 --> 00:02:49.400]   starts opening doors, he's like,
[00:02:49.400 --> 00:02:52.380]   how long has the fire been burning?
[00:02:52.380 --> 00:02:55.280]   And I'm like, several hours at this point.
[00:02:55.280 --> 00:02:57.600]   And he's like, you know, that will kill you.
[00:02:57.600 --> 00:02:59.400]   And I'm like, what are you talking about, it'll kill you?
[00:02:59.400 --> 00:03:01.480]   I would have realized or smelled it
[00:03:01.480 --> 00:03:02.760]   or sensed there's something wrong.
[00:03:02.760 --> 00:03:05.800]   No, carbon monoxide, you can't see it, you can't smell it,
[00:03:05.800 --> 00:03:08.760]   you can't sense that it's there.
[00:03:08.760 --> 00:03:11.680]   And yet, if you breathe it in, it will kill you.
[00:03:11.680 --> 00:03:14.000]   And it is the thing filling your lungs right now
[00:03:14.000 --> 00:03:14.840]   in this house.
[00:03:14.840 --> 00:03:15.820]   And so we're like now scrambling,
[00:03:15.820 --> 00:03:16.760]   trying to get the air out.
[00:03:16.760 --> 00:03:19.000]   And I'm going, oh my gosh, you go into like panic mode.
[00:03:19.000 --> 00:03:21.040]   Like, do I need to go to a doctor right now?
[00:03:21.040 --> 00:03:22.020]   I'm starting to feel funny.
[00:03:22.020 --> 00:03:24.840]   And so I did what any guy does,
[00:03:24.840 --> 00:03:25.680]   didn't go to the doctor.
[00:03:25.680 --> 00:03:27.920]   I just began looking up the worst possible case scenario
[00:03:27.920 --> 00:03:30.520]   on Wikipedia and finding out what would happen
[00:03:30.520 --> 00:03:33.180]   if you inhale large amounts of carbon monoxide.
[00:03:33.180 --> 00:03:36.360]   Thankfully, he came home and thankfully,
[00:03:36.360 --> 00:03:38.080]   everything ended up working out fine.
[00:03:38.080 --> 00:03:41.540]   But the reason I start there is because just like
[00:03:41.540 --> 00:03:44.680]   in that scenario, where there was something in the air
[00:03:44.680 --> 00:03:47.040]   that I was breathing that was killing me
