
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.300]   How we doing?
[00:00:24.300 --> 00:00:25.140]   (audience cheering)
[00:00:25.140 --> 00:00:28.360]   Come on, come on, Dallas, Fort Worth, Houston,
[00:00:28.360 --> 00:00:30.720]   wherever you're at, tuned in, we're so glad
[00:00:30.720 --> 00:00:32.640]   you're joining us in this effort to change the world
[00:00:32.640 --> 00:00:35.620]   for the name and the fame of Jesus Christ.
[00:00:35.620 --> 00:00:38.760]   And I wanna ask you this question up front today.
[00:00:38.760 --> 00:00:43.760]   Why would you buy anything without trying it first?
[00:00:43.760 --> 00:00:47.360]   Especially in this day and age, right?
[00:00:47.360 --> 00:00:52.160]   You can try something before you financially commit to it.
[00:00:52.160 --> 00:00:54.080]   And this isn't even really advice,
[00:00:54.080 --> 00:00:56.260]   like this is just the air we breathe,
[00:00:56.260 --> 00:00:58.880]   like this is what we do, okay?
[00:00:58.880 --> 00:01:02.600]   Companies are capitalizing on this idea
[00:01:02.600 --> 00:01:05.340]   that you can try before you buy, right?
[00:01:05.340 --> 00:01:07.640]   Warby Parker, if you want some glasses,
[00:01:07.640 --> 00:01:10.040]   you can reach out to them, they'll send you five pair
[00:01:10.040 --> 00:01:12.980]   to try out, you can see what you look like in 'em,
[00:01:12.980 --> 00:01:16.120]   you can keep the one you want, you can send the rest back.
[00:01:16.120 --> 00:01:18.000]   Okay, this is not unique to them.
[00:01:18.000 --> 00:01:20.520]   Grocery stores are picking up on this.
[00:01:20.520 --> 00:01:22.760]   You can go in, you don't have to deliberate
[00:01:22.760 --> 00:01:24.520]   over which hummus you're gonna get this time
[00:01:24.520 --> 00:01:26.120]   and you don't, you know, how does it taste?
[00:01:26.120 --> 00:01:28.840]   'Cause I can't taste through the container.
[00:01:28.840 --> 00:01:32.020]   At Whole Foods, you can actually go to them,
[00:01:32.020 --> 00:01:35.480]   I read this, and ask them, hey, can I try this product out?
[00:01:35.480 --> 00:01:36.320]   Can I sample it?
[00:01:36.320 --> 00:01:38.320]   There's some rules around it, but you can try
[00:01:38.320 --> 00:01:42.040]   before you buy in grocery stores, right?
[00:01:42.040 --> 00:01:44.160]   There's a mattress company out there
