
[00:00:00.000 --> 00:00:22.000]   [ Music ]
[00:00:23.000 --> 00:00:29.000]   [ Background noise ]
[00:00:29.000 --> 00:00:32.000]   >> All right, what's up everybody in the room?
[00:00:32.000 --> 00:00:35.000]   [ Applause ]
[00:00:35.000 --> 00:00:40.000]   All of our Porch Live locations, I'm going to list them out because it's a new series.
[00:00:40.000 --> 00:00:52.000]   Porch Live, Fort Worth, North Houston, Austin, Texas, Midland, Texas, Scottsdale, Arizona, Boise, Idaho, Tulsa, Oklahoma, Cincinnati, Ohio, Des Moines, Iowa, Indianapolis, and Greater Lafayette.
[00:00:52.000 --> 00:01:01.000]   We are launching into, launching into a brand new series on dating and relationships.
[00:01:01.000 --> 00:01:11.000]   And hopefully extracting from God's word helpful principles related to all things love and of course marriage.
[00:01:12.000 --> 00:01:25.000]   Now, when I was around 20, you know, college, shortly after college, I realized that I was ignorant of wedding invitation protocol.
[00:01:26.000 --> 00:01:42.000]   Specifically as it related to when you received an invitation to a wedding, the rules, unspoken rules, if you will, as it relates to who you can attend and can attend with.
[00:01:42.000 --> 00:01:44.000]   Here's what I mean.
[00:01:44.000 --> 00:01:48.000]   I would receive those invitations and like all through college, really until I got married and we had to do our own invitations.
[00:01:49.000 --> 00:01:56.000]   It would be an invitation, a friend was getting married and I'd open it up and it would say, you know, number of guests, one.
[00:01:56.000 --> 00:02:00.000]   And I assumed that if you're invited to a wedding, you can always bring a date.
[00:02:00.000 --> 00:02:02.000]   No matter if they have a plus one or not.
[00:02:02.000 --> 00:02:05.000]   So I would just cross out the plus one and I would put two on there.
[00:02:05.000 --> 00:02:10.000]   And every wedding I went to as a single unmarried person, I always brought a date with me.
[00:02:10.000 --> 00:02:12.000]   I just thought, you know, of course, if I'm going to a wedding, I'm going to bring a date.
[00:02:12.000 --> 00:02:15.000]   Whether I was dating someone or not, it just was a part of it.
[00:02:15.000 --> 00:02:20.000]   Like there were multiple, in fact, on one occasion I brought two because I was just like, yeah, we're bringing a couple of friends.
[00:02:20.000 --> 00:02:21.000]   It's going to be a party.
[00:02:21.000 --> 00:02:22.000]   It's going to be great.
[00:02:22.000 --> 00:02:27.000]   In fact, the way that I met my wife was I got invited to a wedding up here in Dallas.
[00:02:27.000 --> 00:02:37.000]   It's like when we were in college and the way I started dating my wife and I got an invitation and I did what I had done because I didn't know there was a rule that if they only say you can come, only you come.
[00:02:37.000 --> 00:02:38.000]   I was like, no, more than marriage.
[00:02:38.000 --> 00:02:39.000]   It's going to be a party.
[00:02:39.000 --> 00:02:48.000]   And an hour or two before I left College Station to head to Dallas for this wedding, I bumped into my wife's best friend at the time.
[00:02:48.000 --> 00:02:49.000]   I wasn't dating my wife or anything.
[00:02:49.000 --> 00:02:51.000]   I was like, hey, do you have plans this weekend?
[00:02:51.000 --> 00:02:52.000]   You want to go to a wedding?
[00:02:52.000 --> 00:02:53.000]   We got in the car, went up to a wedding.
[00:02:53.000 --> 00:03:03.000]   And later that night ended up dating or ended up hanging out with my wife and my wedding date, which was my wife's best friend at the time.
[00:03:03.000 --> 00:03:10.000]   I just didn't know there was certain protocol and rules on, you know, when you get that invitation, this is only for you.
[00:03:10.000 --> 00:03:14.000]   In fact, I think we should change that rule, that that's a story for another time.
[00:03:14.000 --> 00:03:17.000]   Now, what does that have to do with what we're going to talk about?
[00:03:17.000 --> 00:03:27.000]   Well, really in this entire series, just like in that scenario of not knowing who to bring to the wedding, who's in bounds and who's not, what's appropriate and what's not.
[00:03:27.000 --> 00:03:38.000]   This whole series is aimed at giving clarity as best we can from God's Word on who you should bring to the wedding.
[00:03:38.000 --> 00:03:41.000]   Not any wedding. Your wedding.
[00:03:41.000 --> 00:03:53.000]   In other words, the type of person to date, how to date, and to look for and to be in dating and eventually in marriage.
[00:03:53.000 --> 00:04:02.000]   And our attempt to extract from God's Word principles as it relates to dating in a way that aligns with God's best.
[00:04:02.000 --> 00:04:08.000]   As it relates to the importance of this topic, because I know in the room there's certain people are like, oh my gosh, a dating series.
[00:04:08.000 --> 00:04:11.000]   Just a reminder that I'm single again.
[00:04:11.000 --> 00:04:14.000]   And there's other people who are like, just chomping at the bit.
[00:04:14.000 --> 00:04:18.000]   You're like, I don't come to the porch any other Tuesday. I'm just here for this. I'm looking for love. I'm looking for love.
[00:04:18.000 --> 00:04:20.000]   It's the spectrum in the room.
[00:04:20.000 --> 00:04:25.000]   The nervous laughter is typically the people who are there.
[00:04:25.000 --> 00:04:33.000]   But there are a few things that in your life are going to make as significant of an impact on your future as who you marry.
[00:04:33.000 --> 00:04:40.000]   And the thing that's going to impact and determine who you marry is who you date and how you date.
[00:04:40.000 --> 00:04:45.000]   80% of the room statistically will get married by around the age of 35.
[00:04:45.000 --> 00:04:49.000]   Now that's not a guarantee, but that's statistically likely.
[00:04:49.000 --> 00:04:52.000]   I mean, think about that. That's an enormous percentage.
[00:04:52.000 --> 00:04:56.000]   That means everybody but this section is getting married.
[00:04:56.000 --> 00:05:00.000]   And I apologize. And you guys are going to be single for forever.
[00:05:00.000 --> 00:05:03.000]   You're really excited about that.
[00:05:03.000 --> 00:05:07.000]   I mean, statistically, that's likely.
[00:05:07.000 --> 00:05:12.000]   And so if that decision and evaluation is coming up, and maybe you're in that season right now,
[00:05:12.000 --> 00:05:15.000]   and there's relationships that exist inside of the room,
[00:05:15.000 --> 00:05:19.000]   and how would God have you date one another, honor one another?
[00:05:19.000 --> 00:05:24.000]   Maybe you're in a season of singleness, and you feel like God may be preparing or calling you,
[00:05:24.000 --> 00:05:26.000]   and there is somebody that you should date.
[00:05:26.000 --> 00:05:30.000]   And so we're going to spend time just talking all throughout about what it looks like to date well,
[00:05:30.000 --> 00:05:35.000]   who to look for as it relates to a guy, who to look for as it relates to a girl, how to date,
[00:05:35.000 --> 00:05:37.000]   and what God's Word has to say about that.
[00:05:37.000 --> 00:05:41.000]   But tonight, I want to speak to a very specific group in the room.
[00:05:41.000 --> 00:05:48.000]   And it is a group that may not even identify with the next sentence I'm going to say,
[00:05:48.000 --> 00:05:52.000]   but you are single, and you are not ready to mingle.
[00:05:52.000 --> 00:05:55.000]   And by that, I don't mean that you are not interested in dating.
[00:05:55.000 --> 00:05:58.000]   You may not even be interested in dating.
[00:05:58.000 --> 00:06:06.000]   But as it relates to is it wise right now for you to date, the answer would be no.
[00:06:06.000 --> 00:06:11.000]   That there's a season that you should spend solidifying your relationship with the Lord,
[00:06:11.000 --> 00:06:17.000]   getting healthy, working through, and preparing for that season of dating.
[00:06:17.000 --> 00:06:22.000]   Candidly, there are some couples in the room that we're going to look at three reasons
[00:06:22.000 --> 00:06:25.000]   or three scenarios of when you should not date.
[00:06:25.000 --> 00:06:28.000]   And these scenarios may apply to you and your relationship.
[00:06:28.000 --> 00:06:34.000]   And the last thing I want is for you to come in here and feel beat down, feel discouraged, feel any of that.
[00:06:34.000 --> 00:06:38.000]   But I do want to provide clarity because it is such an enormous decision
[00:06:38.000 --> 00:06:41.000]   that's going to impact your future and your life.
[00:06:41.000 --> 00:06:44.000]   Next to trusting in Jesus as your Lord and Savior, who's going to be your master?
[00:06:44.000 --> 00:06:48.000]   Who will be the mate that you walk through life with?
[00:06:48.000 --> 00:06:54.000]   For anyone who's going to get married, it's the most significant decision you're going to make.
[00:06:54.000 --> 00:07:01.000]   And so God, because He loves you, wants to provide wisdom and truth and principles
[00:07:01.000 --> 00:07:06.000]   and does all throughout the scripture on the type of marriage and type of woman to look for.
[00:07:06.000 --> 00:07:11.000]   Now, I want to start by looking at a story in John chapter 3 as we look at these three things.
[00:07:11.000 --> 00:07:14.000]   John chapter 4, I saw it. I apologize.
[00:07:14.000 --> 00:07:21.000]   In John chapter 4, we're introduced to arguably the most relationally dysfunctional person in all of the Bible.
[00:07:21.000 --> 00:07:26.000]   And she is currently single or she's currently unmarried.
[00:07:26.000 --> 00:07:28.000]   By single, I mean unmarried.
[00:07:28.000 --> 00:07:35.000]   And Jesus pursues this woman and what makes up her relational history and baggage
