
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.880]   - All right, let's go.
[00:00:21.880 --> 00:00:26.880]   Hey, welcome friends in the room, friends in Houston.
[00:00:26.880 --> 00:00:28.880]   I know you guys have been meeting here.
[00:00:28.880 --> 00:00:30.480]   I love y'all too.
[00:00:30.480 --> 00:00:33.800]   Welcome friends in Northwest Fayetteville, Arkansas,
[00:00:33.800 --> 00:00:36.600]   and the other 13 live locations.
[00:00:36.600 --> 00:00:38.520]   I know Fort Worth tonight is also gathering.
[00:00:38.520 --> 00:00:40.200]   So depending on where you're at,
[00:00:40.200 --> 00:00:42.960]   welcome everyone and everybody just tuning in from online.
[00:00:42.960 --> 00:00:45.160]   It has been a minute and gosh, man,
[00:00:45.160 --> 00:00:46.280]   it is good to see you guys.
[00:00:46.280 --> 00:00:47.800]   And like JD said, some of y'all,
[00:00:47.800 --> 00:00:50.400]   you guys got plans after time or something.
[00:00:50.400 --> 00:00:51.800]   Hey, I'm gonna welcome you to something
[00:00:51.800 --> 00:00:53.020]   that happened recently in my life
[00:00:53.020 --> 00:00:54.760]   since last time we were all together.
[00:00:54.760 --> 00:00:57.040]   I do pretty much the same thing every single day
[00:00:57.040 --> 00:00:58.480]   after I get home from work.
[00:00:58.480 --> 00:01:01.400]   I go into the house, I kiss my wife, kiss my kids,
[00:01:01.400 --> 00:01:05.640]   and then I take our 130 pound Rhodesian Ridgeback on a walk.
[00:01:05.640 --> 00:01:07.580]   Now I don't walk and I don't run.
[00:01:07.580 --> 00:01:08.920]   So I have a longboard.
[00:01:08.920 --> 00:01:12.160]   Yes, just like that 14 year old that you grew up with.
[00:01:12.160 --> 00:01:13.500]   And I take him on the longboard.
[00:01:13.500 --> 00:01:15.120]   We have a shock collar.
[00:01:15.120 --> 00:01:16.920]   Don't email me, he never gets shocked.
[00:01:16.920 --> 00:01:19.000]   He's like a big baby elephant
[00:01:19.000 --> 00:01:20.360]   that you gotta take on a walk once a day.
[00:01:20.360 --> 00:01:21.720]   And I take him on one lap around the block,
[00:01:21.720 --> 00:01:23.800]   get on the longboard, hop on there, no leash.
[00:01:23.800 --> 00:01:25.240]   He just follows right behind me.
