
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.760]   All right, you guys have a good Thanksgiving?
[00:00:19.760 --> 00:00:22.560]   How about the Cowboys?
[00:00:22.560 --> 00:00:23.400]   Let's go, man.
[00:00:23.400 --> 00:00:26.400]   (audience cheering)
[00:00:26.400 --> 00:00:28.900]   I'll start out with how our Thanksgiving,
[00:00:28.900 --> 00:00:31.840]   Wednesday morning, we woke up and I was going out
[00:00:31.840 --> 00:00:35.280]   to load up my Tahoe and get it all ready
[00:00:35.280 --> 00:00:36.580]   because we were gonna drive to Houston
[00:00:36.580 --> 00:00:38.280]   to spend a couple days with my family down there
[00:00:38.280 --> 00:00:39.120]   for Thanksgiving.
[00:00:39.120 --> 00:00:40.560]   I load everything up in my car.
[00:00:40.560 --> 00:00:42.080]   We have an 11-month-old baby
[00:00:42.080 --> 00:00:44.640]   that only does not sleep in the car.
[00:00:44.640 --> 00:00:47.840]   And so if you put him in the car during nap time,
[00:00:47.840 --> 00:00:50.280]   just buckle up because you are about to get some screaming
[00:00:50.280 --> 00:00:51.160]   for the next few hours.
[00:00:51.160 --> 00:00:52.560]   And so we planned it all out.
[00:00:52.560 --> 00:00:53.840]   Nap time's gonna be over.
[00:00:53.840 --> 00:00:55.640]   Grab the baby, put him in the car.
[00:00:55.640 --> 00:00:56.560]   Get everything ready.
[00:00:56.560 --> 00:00:57.800]   I've got the dog in the car.
[00:00:57.800 --> 00:00:59.400]   I've got the suitcases in the car.
[00:00:59.400 --> 00:01:00.440]   Got everything ready.
[00:01:00.440 --> 00:01:01.840]   All I'm doing is waiting on the baby.
[00:01:01.840 --> 00:01:03.760]   I go get gas, go get Flamin' Hot Cheetos
[00:01:03.760 --> 00:01:04.960]   'cause that's my wife's thing.
[00:01:04.960 --> 00:01:07.360]   And yeah, I'll let you girl, okay.
[00:01:07.360 --> 00:01:09.480]   And so anyways, I'm back in the car waiting.
[00:01:09.480 --> 00:01:11.220]   Baby wakes up, put the baby in the car.
[00:01:11.220 --> 00:01:12.840]   Get everything ready, put the key in.
[00:01:12.840 --> 00:01:13.800]   It won't turn over.
[00:01:13.800 --> 00:01:15.760]   My battery completely dead.
[00:01:15.760 --> 00:01:19.000]   Somehow it allowed me to drive to go get gas that morning,
[00:01:19.000 --> 00:01:20.320]   but the battery acid has come out
[00:01:20.320 --> 00:01:21.520]   and so the battery's totally toast.
[00:01:21.520 --> 00:01:22.440]   Take everybody out of the car.
[00:01:22.440 --> 00:01:23.320]   Get the dog out of the car.
[00:01:23.320 --> 00:01:24.160]   Get the baby out of the car.
[00:01:24.160 --> 00:01:24.980]   Get the wife out of the car.
[00:01:24.980 --> 00:01:26.240]   Get all the suitcases, put 'em in my wife's car.
[00:01:26.240 --> 00:01:27.300]   Get everything loaded up.
[00:01:27.300 --> 00:01:28.260]   We take off to Houston.
[00:01:28.260 --> 00:01:31.720]   We're headed there and we're just bracing ourselves
[00:01:31.720 --> 00:01:33.560]   for the baby who's about to go ballistic
[00:01:33.560 --> 00:01:36.320]   as soon as we get close to Houston.
[00:01:36.320 --> 00:01:37.200]   We get close to Houston.
[00:01:37.200 --> 00:01:38.040]   We take the exit.
[00:01:38.040 --> 00:01:38.860]   Baby's doing okay.
[00:01:38.860 --> 00:01:40.040]   Everything's looking fine.
[00:01:40.040 --> 00:01:42.480]   We take the exit and I'm using this Waze app,
[00:01:42.480 --> 00:01:44.720]   which is like a geography.
[00:01:44.720 --> 00:01:46.560]   Some Waze fans here tonight.
[00:01:46.560 --> 00:01:47.720]   Thank you for joining us.
[00:01:47.720 --> 00:01:51.120]   And so anyways, I'm on the feeder on the access road
[00:01:51.120 --> 00:01:52.240]   and I'm being told by Waze,
[00:01:52.240 --> 00:01:54.440]   "Hey, take a left right here underneath 45."
[00:01:54.440 --> 00:01:55.280]   So I'm about to take a left.
[00:01:55.280 --> 00:01:56.640]   All of a sudden it reroutes.
[00:01:56.640 --> 00:01:57.740]   I don't know if you've seen this before.
[00:01:57.740 --> 00:01:58.660]   It'll reroute and tell you,
[00:01:58.660 --> 00:01:59.500]   "Hey, there's a faster way.
[00:01:59.500 --> 00:02:00.340]   "Go straight."
[00:02:00.340 --> 00:02:01.820]   So I go, "Oh, it says go straight."
[00:02:01.820 --> 00:02:03.700]   So I begin going straight.
[00:02:03.700 --> 00:02:06.580]   Little did I know I was in a left only lane
[00:02:06.580 --> 00:02:10.540]   and the car to my right was also planning to turn left
[00:02:10.540 --> 00:02:12.000]   and I was supposed to turn left.
[00:02:12.000 --> 00:02:13.100]   So I'm moving straight.
[00:02:13.100 --> 00:02:17.080]   All of a sudden, huge collision into the side of our car.
[00:02:17.080 --> 00:02:18.460]   Yeah, happy Thanksgiving.
[00:02:18.460 --> 00:02:20.460]   So now I'm like out of the car, crying baby.
[00:02:20.460 --> 00:02:21.420]   Dog's freaking out.
[00:02:21.420 --> 00:02:22.540]   Everyone's fine.
[00:02:22.540 --> 00:02:24.860]   The dog's probably the most injured at this point
[00:02:24.860 --> 00:02:27.240]   'cause he's like, when he gets nervous and scared,
[00:02:27.240 --> 00:02:28.880]   he starts shedding like crazy.
[00:02:28.880 --> 00:02:30.260]   So hair's going everywhere.
[00:02:30.260 --> 00:02:31.800]   (laughing)
[00:02:31.800 --> 00:02:32.640]   Oh man.
[00:02:32.640 --> 00:02:34.960]   Anyways, the people in the other car are doing fine.
[00:02:34.960 --> 00:02:37.660]   Everything's okay, but the car is significantly messed up
[00:02:37.660 --> 00:02:39.000]   and I'm like, "Can I drive this thing?"
[00:02:39.000 --> 00:02:40.000]   The police officer comes.
[00:02:40.000 --> 00:02:40.820]   He's like, "I don't know, man.
[00:02:40.820 --> 00:02:41.660]   "You can roll the dice."
[00:02:41.660 --> 00:02:42.520]   And I was like, "I guess we'll roll it,
[00:02:42.520 --> 00:02:44.200]   "zip tie it up, we'll be okay."
[00:02:44.200 --> 00:02:47.540]   And so drive the car, alignment is off.
[00:02:47.540 --> 00:02:49.000]   For the rest of the trip there
[00:02:49.000 --> 00:02:51.800]   and the rest of the trip back two days later,
[00:02:51.800 --> 00:02:53.520]   the lights didn't work
[00:02:53.520 --> 00:02:56.340]   and so I had to hold the brights down the whole time.
[00:02:56.340 --> 00:02:58.280]   Couldn't flip 'em on, had to hold the brights
[00:02:58.280 --> 00:03:00.780]   and drive for three and a half hours.
[00:03:00.780 --> 00:03:04.020]   Now, everything is not going our way
[00:03:04.020 --> 00:03:07.300]   until we call the insurance company.
[00:03:07.300 --> 00:03:09.020]   And I had never had a wreck like this before
[00:03:09.020 --> 00:03:10.420]   so I didn't know exactly what to expect.
[00:03:10.420 --> 00:03:12.340]   I'd heard nightmares about like, man, insurance.
[00:03:12.340 --> 00:03:14.740]   I mean, you'd better just wait because it is miserable.
[00:03:14.740 --> 00:03:16.300]   Just, you better just get a bicycle
[00:03:16.300 --> 00:03:17.980]   'cause you're not gonna have a car for a while.
[00:03:17.980 --> 00:03:19.300]   And so I called the insurance,
[00:03:19.300 --> 00:03:20.140]   especially when it's your fault,
[00:03:20.140 --> 00:03:21.940]   which it was my fault, awesome.
[00:03:21.940 --> 00:03:23.640]   And so called the insurance company
[00:03:23.640 --> 00:03:26.680]   and it was like the greatest experience of all time.
[00:03:26.680 --> 00:03:28.500]   Within an hour and a half, the lady's like,
[00:03:28.500 --> 00:03:30.120]   "Hey, I have a car for you.
[00:03:30.120 --> 00:03:32.580]   "It's a Jeep, brand new, 500 miles on it.
[00:03:32.580 --> 00:03:33.420]   "You can take this.
[00:03:33.420 --> 00:03:34.720]   "You're gonna use this for the next couple weeks.
[00:03:34.720 --> 00:03:37.000]   "I've got it already set up for your car to be fixed.
[00:03:37.000 --> 00:03:38.700]   "There's gonna be an adjuster come out."
[00:03:38.700 --> 00:03:40.980]   I mean, it was the best, Safeco was the company.
[00:03:40.980 --> 00:03:42.120]   If you don't have Safeco, there you go.
[00:03:42.120 --> 00:03:43.280]   That's free shout out, Safeco.
[00:03:43.280 --> 00:03:44.700]   I'm open to sponsorships.
[00:03:44.700 --> 00:03:48.520]   And so anyways, so unbelievable experience of like,
[00:03:48.520 --> 00:03:49.920]   man, this is incredible.
[00:03:49.920 --> 00:03:52.060]   I mean, literally within an hour and a half,
[00:03:52.060 --> 00:03:53.640]   everything taken care of.
[00:03:53.640 --> 00:03:55.940]   Hey, we're gonna take the car and we will not stop
[00:03:55.940 --> 00:03:57.480]   until it is totally made new,
[00:03:57.480 --> 00:04:00.880]   until everything broken on it has been restored and repaired.
[00:04:00.880 --> 00:04:02.580]   We got you from here.
[00:04:02.580 --> 00:04:04.640]   And the reason I start with that story
[00:04:04.640 --> 00:04:06.640]   is because I think a lot of people,
[00:04:06.640 --> 00:04:08.760]   as it relates to Christianity,
[00:04:08.760 --> 00:04:11.160]   the way that we think about, hey, if I become a Christian,
[00:04:11.160 --> 00:04:12.680]   in the same way that the insurance company,
[00:04:12.680 --> 00:04:15.080]   soon as they got involved, everything was made easier.
[00:04:15.080 --> 00:04:16.240]   I got it from here.
[00:04:16.240 --> 00:04:18.800]   This is the best, easiest experience you've ever had.
[00:04:18.800 --> 00:04:20.200]   That's how a lot of people think,
[00:04:20.200 --> 00:04:21.960]   'cause it relates to Christianity.
[00:04:21.960 --> 00:04:23.940]   The moment you become a Christian, all of a sudden,
[00:04:23.940 --> 00:04:25.280]   hey, God, I reach out to you.
[00:04:25.280 --> 00:04:27.600]   I trusted in Jesus Christ as my savior.
[00:04:27.600 --> 00:04:29.840]   He is the one who died for my sins, rose again.
[00:04:29.840 --> 00:04:30.960]   I'm trusting in that.
[00:04:30.960 --> 00:04:32.520]   I've been given new life in him.
