
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.480]   - All right, let's go.
[00:00:18.480 --> 00:00:19.720]   Welcome friends in the room,
[00:00:19.720 --> 00:00:23.400]   Fort Worth, Houston, El Paso, Fayetteville, Phoenix,
[00:00:23.400 --> 00:00:25.480]   Menhill, North Carolina, Cedar Rapids,
[00:00:25.480 --> 00:00:26.840]   wherever you're tuning in from.
[00:00:26.840 --> 00:00:28.120]   Houston, let's go.
[00:00:28.120 --> 00:00:30.520]   Stroh's, close it out.
[00:00:30.520 --> 00:00:33.440]   Hey, we are wrapping up this series,
[00:00:33.440 --> 00:00:34.520]   Ready to Offer Romance,
[00:00:34.520 --> 00:00:36.720]   as we explore Song of Solomon
[00:00:36.720 --> 00:00:40.000]   and this relationship between this couple.
[00:00:40.000 --> 00:00:42.560]   And I thought I would start with a couple
[00:00:42.560 --> 00:00:45.260]   that I came across, I found out about this past week,
[00:00:45.260 --> 00:00:49.900]   named Herbert and Zelmyra Fisher.
[00:00:49.900 --> 00:00:52.720]   Who's heard of Herbert and Zelmyra Fisher in here?
[00:00:52.720 --> 00:00:54.640]   Nobody, guarantee it.
[00:00:54.640 --> 00:00:57.120]   Here's who Herbert and Zelmyra Fisher are.
[00:00:57.120 --> 00:01:00.960]   They hold the record for the longest marriage
[00:01:00.960 --> 00:01:02.220]   in the modern era.
[00:01:02.220 --> 00:01:04.200]   (audience cheering)
[00:01:04.200 --> 00:01:05.760]   Hold on, hold on.
[00:01:05.760 --> 00:01:07.240]   You don't even know these people.
[00:01:07.240 --> 00:01:09.640]   Why are you clapping right now?
[00:01:09.640 --> 00:01:13.880]   These two got married in 1924
[00:01:13.880 --> 00:01:17.760]   and were married for 87 years
[00:01:17.760 --> 00:01:21.440]   till he passed away in 2011.
[00:01:21.440 --> 00:01:24.740]   They got married at 18 and 17.
[00:01:24.740 --> 00:01:27.880]   And when they did, in 1924, think about that,
[00:01:27.880 --> 00:01:29.520]   Calvin Coolidge was president.
[00:01:29.520 --> 00:01:31.760]   Most of you guys don't even know who Calvin Coolidge is.
[00:01:31.760 --> 00:01:33.080]   You think that's a cartoon.
[00:01:33.080 --> 00:01:36.520]   Babe Ruth was the hero of the day.
[00:01:36.520 --> 00:01:38.240]   The Great Depression had not happened.
[00:01:38.240 --> 00:01:39.920]   The Roaring Twenties was taking place.
[00:01:39.920 --> 00:01:41.360]   We're about to be in the Roaring Twenties again
[00:01:41.360 --> 00:01:44.960]   and this couple, the woman, just died off in 2013.
[00:01:44.960 --> 00:01:47.920]   But for 87 years, they went through two,
[00:01:47.920 --> 00:01:49.880]   I know, I know, what's in their genetics, for real?
[00:01:49.880 --> 00:01:51.600]   What vitamins and what are they eating?
[00:01:51.600 --> 00:01:54.980]   They went through 15 presidential administrations.
[00:01:54.980 --> 00:01:56.860]   They survived the Great Depression, World War II,
[00:01:56.860 --> 00:01:58.700]   the Korean War, the Vietnam War.
[00:01:58.700 --> 00:02:02.640]   They were in their 60s and married together
[00:02:02.640 --> 00:02:04.660]   and had over four decades of marriage
[00:02:04.660 --> 00:02:06.420]   when we landed on the moon.
[00:02:06.420 --> 00:02:07.240]   (laughs)
[00:02:07.240 --> 00:02:08.100]   That is crazy.
[00:02:08.100 --> 00:02:10.160]   They were in their mid to late 60s
[00:02:10.160 --> 00:02:14.860]   whenever JFK was assassinated and they just died in 2013.
[00:02:14.860 --> 00:02:19.980]   It is the longest recorded marriage in modern history.
[00:02:19.980 --> 00:02:22.340]   To find a marriage similar, you would have to almost
[00:02:22.340 --> 00:02:24.640]   go back to Abraham and Sarah in the Bible.
[00:02:24.640 --> 00:02:27.520]   That is how straight up long these two were together
[00:02:27.520 --> 00:02:32.420]   and they had a marriage that clearly lasted.
[00:02:32.420 --> 00:02:35.220]   They had a relationship that far exceeds anything
[00:02:35.220 --> 00:02:38.660]   most of us, all of us likely will ever experience
[00:02:38.660 --> 00:02:39.740]   in marriage, but what does that have to do
[00:02:39.740 --> 00:02:41.240]   with where we're going tonight?
[00:02:41.240 --> 00:02:43.420]   Well, in a similar way that their marriage
[00:02:43.420 --> 00:02:45.260]   was able to stand the test of time.
[00:02:45.260 --> 00:02:47.620]   This series has been devoted to helping create
[00:02:47.620 --> 00:02:49.740]   and helping us build a foundation for dating,
[00:02:49.740 --> 00:02:52.620]   for relationships, for romance from God's word
[00:02:52.620 --> 00:02:55.100]   so that you and I can have the best chance
[00:02:55.100 --> 00:02:57.860]   at having a marriage that succeeds.
[00:02:57.860 --> 00:03:02.300]   And this was almost as if it were a marriage made in heaven.
[00:03:02.300 --> 00:03:04.260]   I mean, that's incredible.
[00:03:04.260 --> 00:03:06.020]   And tonight we're gonna wrap up this series
[00:03:06.020 --> 00:03:08.740]   and what I wanna do is I wanna give two takeaways
[00:03:08.740 --> 00:03:12.420]   and drive 'em home as clear as I can from God's word
[00:03:12.420 --> 00:03:14.860]   in this final chapter of Song of Solomon
[00:03:14.860 --> 00:03:18.100]   on what a marriage made from heaven should look like.
[00:03:19.060 --> 00:03:20.560]   Inside of the room right now,
[00:03:20.560 --> 00:03:24.700]   most of you will be married in the next 10 years.
[00:03:24.700 --> 00:03:27.260]   That's not a guarantee and it's not a promise.
[00:03:27.260 --> 00:03:30.940]   Statistically, the odds are in your favor.
