
[00:00:00.000 --> 00:00:10.000]   [MUSIC]
[00:00:10.000 --> 00:00:24.960]   All right, what's up everybody?
[00:00:24.960 --> 00:00:26.160]   Welcome everybody in the room.
[00:00:26.160 --> 00:00:31.440]   >> [APPLAUSE] >> Everybody tuning in online, and
[00:00:31.440 --> 00:00:34.520]   I wanna give a special welcome to a handful of the Porch Live locations.
[00:00:34.520 --> 00:00:38.840]   Welcome all of you, but Des Moines, Iowa, Northwest Houston, a newer location,
[00:00:38.840 --> 00:00:43.600]   Southwest Minnesota, Tulsa, Northwest Arkansas, Scottsdale, Phoenix, Arizona.
[00:00:43.600 --> 00:00:45.440]   All the Porch Live locations, everybody tuning in.
[00:00:45.440 --> 00:00:49.720]   We are continuing this series about anxiety and mental health.
[00:00:49.720 --> 00:00:52.520]   And let me start by asking a simple question.
[00:00:52.520 --> 00:00:54.840]   What is the greatest movie of all time?
[00:00:54.840 --> 00:01:00.120]   >> [APPLAUSE]
[00:01:00.120 --> 00:01:03.640]   >> Nacho Libre, wow, wow.
[00:01:03.640 --> 00:01:04.920]   >> [APPLAUSE]
[00:01:04.920 --> 00:01:07.920]   >> That's a hot take, man,
[00:01:07.920 --> 00:01:08.760]   Nacho Libre.
[00:01:08.760 --> 00:01:14.960]   I think that the greatest movie of all time is Remember the Titans.
[00:01:14.960 --> 00:01:17.800]   >> [APPLAUSE]
[00:01:17.800 --> 00:01:20.400]   >> If you have not watched that movie,
[00:01:20.400 --> 00:01:24.320]   we're actually gonna watch it for the rest of the night right now.
[00:01:24.320 --> 00:01:27.400]   >> [APPLAUSE]
[00:01:27.400 --> 00:01:29.720]   >> I also think that the best genre, and
[00:01:29.720 --> 00:01:34.480]   this is where I'm going, the best genre of movies, in my opinion, is feel good
[00:01:34.480 --> 00:01:36.840]   movies, movies that have a happy ending.
[00:01:36.840 --> 00:01:40.640]   The worst genre of movies, well, let me start,
[00:01:40.640 --> 00:01:45.920]   the second worst genre of movies is the suspense horror movies.
[00:01:45.920 --> 00:01:48.960]   In my opinion, I think there's something wrong with you.
[00:01:48.960 --> 00:01:51.080]   I don't know, I don't know what you're doing.
[00:01:51.080 --> 00:01:53.840]   I know, I know, I know, I know there's like a following of that.
[00:01:54.840 --> 00:02:00.240]   And even below that, I would say the worst genre of movies
[00:02:00.240 --> 00:02:09.600]   is the dramatic tragedy movies, movies that end with just sadness,
[00:02:09.600 --> 00:02:14.600]   that leave you feeling like why did I just pay $14 for
[00:02:14.600 --> 00:02:18.960]   a ticket and $18 for popcorn to leave here feeling so sad?
[00:02:20.240 --> 00:02:26.640]   Perhaps the most real experience I had of this was when on vacation with my wife,
[00:02:26.640 --> 00:02:30.400]   this is a handful of years ago, we were down in Galveston, Texas.
[00:02:30.400 --> 00:02:34.160]   It was in the summer, and the beaches in Galveston are not the greatest beaches in
[00:02:34.160 --> 00:02:36.480]   the world, and so we decided we're gonna go see a movie.
