
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.720]   - Gather here.
[00:00:07.720 --> 00:00:10.600]   Ah, this is fun, Cupid, we're back in it.
[00:00:10.600 --> 00:00:12.800]   And so, as I thought about tonight,
[00:00:12.800 --> 00:00:14.620]   you know, the thing, there's a part of this,
[00:00:14.620 --> 00:00:16.680]   which I love to do, and then there's a part of this
[00:00:16.680 --> 00:00:17.920]   that I'm just burdened to do,
[00:00:17.920 --> 00:00:20.040]   'cause it causes me to do a lot of reflecting,
[00:00:20.040 --> 00:00:21.840]   a lot of wrestling with the scripture.
[00:00:21.840 --> 00:00:23.320]   I feel like this week, particularly,
[00:00:23.320 --> 00:00:26.680]   just a lot of wrestling in the past 48 hours, even,
[00:00:26.680 --> 00:00:28.360]   with a scripture.
[00:00:28.360 --> 00:00:30.760]   But as I thought back on my own dating life,
[00:00:30.760 --> 00:00:33.080]   like, I wish that I had this, okay?
[00:00:33.080 --> 00:00:34.400]   And so there's a part of me that's like,
[00:00:34.400 --> 00:00:36.000]   man, this is, you guys are here,
[00:00:36.000 --> 00:00:38.440]   and I wish that someone would have told me
[00:00:38.440 --> 00:00:40.540]   that, you know, all the things that I was doing,
[00:00:40.540 --> 00:00:41.960]   that they would have said, hey, those are wrong,
[00:00:41.960 --> 00:00:44.140]   and here's the way, and I could, you know,
[00:00:44.140 --> 00:00:45.800]   sort the truth from the lies,
[00:00:45.800 --> 00:00:47.720]   and that's, I think, one of the most difficult things,
[00:00:47.720 --> 00:00:50.960]   is the world is constantly trying to get your attention,
[00:00:50.960 --> 00:00:52.280]   and so there's just a part of me that says,
[00:00:52.280 --> 00:00:55.800]   no, no, the world is doing it so wrong.
[00:00:55.800 --> 00:00:58.040]   And so, as I thought about how to start this tonight,
[00:00:58.040 --> 00:01:00.880]   I just, I want you guys to watch this clip.
[00:01:00.880 --> 00:01:08.600]   So here's my question for you.
[00:01:08.600 --> 00:01:10.160]   Do you know where you're going?
[00:01:10.160 --> 00:01:13.760]   Do you know where you wanna be?
[00:01:13.760 --> 00:01:16.000]   Okay, we're talking about dating,
[00:01:16.000 --> 00:01:17.240]   and so as you consider dating,
[00:01:17.240 --> 00:01:19.180]   do you have a destination in mind?
[00:01:19.180 --> 00:01:22.080]   Because we all agree, like, there's something different
[00:01:22.080 --> 00:01:23.680]   when, there's something different from, like,
[00:01:23.680 --> 00:01:25.600]   putting in a destination into the GPS
[00:01:25.600 --> 00:01:28.120]   and driving intentionally to that destination.
[00:01:28.120 --> 00:01:29.560]   Remember when you would do it in high school?
[00:01:29.560 --> 00:01:31.200]   You kinda cruise the strip,
[00:01:31.200 --> 00:01:32.680]   or whatever you guys would call it, right?
[00:01:32.680 --> 00:01:35.640]   You just kinda drive aimlessly, okay?
