
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:26.160]   All right, well, hey, welcome everybody in the room, everybody
[00:00:26.160 --> 00:00:28.600]   tuning in online.
[00:00:28.600 --> 00:00:31.720]   And at the 14--
[00:00:31.720 --> 00:00:32.760]   thank you--
[00:00:32.760 --> 00:00:35.360]   PortsLive locations, we are continuing this series.
[00:00:35.360 --> 00:00:37.360]   We're all freaking out, and why we don't have to,
[00:00:37.360 --> 00:00:39.720]   talking about really crucial topics of mental health,
[00:00:39.720 --> 00:00:42.840]   anxiety, soon depression, stress,
[00:00:42.840 --> 00:00:47.080]   and what God has to say about these crucial topics.
[00:00:47.080 --> 00:00:48.680]   So tonight, we're going to look at what
[00:00:48.680 --> 00:00:51.200]   I think is one of the key contributors
[00:00:51.200 --> 00:00:56.080]   to the experience of being robbed of peace
[00:00:56.080 --> 00:01:00.120]   and experiencing anxiety and stress and panic.
[00:01:00.120 --> 00:01:03.560]   And to do so, I'm going to start by showing y'all a picture of what
[00:01:03.560 --> 00:01:06.680]   was one of the first clocks in Europe.
[00:01:06.680 --> 00:01:10.240]   Now, you look at that, and you wonder, where is the clock?
[00:01:10.240 --> 00:01:12.700]   Because it doesn't look like there's any part of that clock.
[00:01:12.700 --> 00:01:15.320]   This was one of the first clock towers ever erected,
[00:01:15.320 --> 00:01:18.400]   or the first clock tower ever erected in Milan, Italy.
[00:01:18.400 --> 00:01:21.620]   Shout out to everybody who got a big Milan porch group out there.
[00:01:21.620 --> 00:01:22.760]   And that's not true at all.
[00:01:22.760 --> 00:01:28.800]   But this clock was erected and was transformational
[00:01:28.800 --> 00:01:33.440]   in the relationship that the West or Europe and eventually America
[00:01:33.440 --> 00:01:35.200]   would have with time itself.
[00:01:35.200 --> 00:01:36.920]   But here's what's crazy about this clock.
[00:01:36.920 --> 00:01:37.720]   Like I said, there's no face.
[00:01:37.720 --> 00:01:38.680]   There's no dial.
[00:01:38.680 --> 00:01:42.680]   It was a clock that was programmed to beat every hour.
[00:01:42.680 --> 00:01:46.560]   And the number of times that it beat throughout the city of Milan
[00:01:46.560 --> 00:01:48.360]   would indicate the hour of day that it was.
[00:01:48.360 --> 00:01:50.640]   So at 1 o'clock in the morning, it would beat one time.
[00:01:50.640 --> 00:01:53.400]   At midnight, it would be 24 times.
[00:01:53.400 --> 00:01:54.480]   At 2, it would beat 2.
[00:01:54.480 --> 00:01:56.040]   At 6, it would beat 6.
