
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.620]   - All right, well hey, welcome everybody in the room,
[00:00:24.620 --> 00:00:26.860]   everybody tuning in online.
[00:00:29.860 --> 00:00:32.000]   At all of the Ports Live locations,
[00:00:32.000 --> 00:00:35.540]   we are kicking off a brand new series tonight
[00:00:35.540 --> 00:00:37.860]   that we are so excited about and praying God uses
[00:00:37.860 --> 00:00:42.580]   to address a really big need in this era,
[00:00:42.580 --> 00:00:44.340]   and that is on mental health and anxiety.
[00:00:44.340 --> 00:00:45.520]   And so for the next handful of weeks,
[00:00:45.520 --> 00:00:47.620]   we're gonna walk through what God's word has to say.
[00:00:47.620 --> 00:00:48.460]   But let me start with a story
[00:00:48.460 --> 00:00:50.940]   that'll give us some tracks for where we're going.
[00:00:50.940 --> 00:00:54.540]   A couple of years ago, I was speaking at College Station
[00:00:54.540 --> 00:00:57.540]   at a ministry called Breakaway, which is an amazing ministry.
[00:00:57.540 --> 00:01:00.020]   And I had committed to speak,
[00:01:00.020 --> 00:01:01.900]   and that's on a Tuesday night at 9 p.m.,
[00:01:01.900 --> 00:01:04.320]   three and a half hours away, if you're not from Texas.
[00:01:04.320 --> 00:01:07.740]   And the problem was I had also committed to speak
[00:01:07.740 --> 00:01:11.820]   the next morning in Dallas, Texas at 8.30 a.m.
[00:01:11.820 --> 00:01:15.180]   Now, I realized this and began assuming,
[00:01:15.180 --> 00:01:16.500]   oh, I'll just drive back late
[00:01:16.500 --> 00:01:19.020]   after Breakaway gets done at like midnight.
[00:01:19.020 --> 00:01:20.900]   And then I did the math and realized
[00:01:20.900 --> 00:01:23.020]   I wouldn't get to bed till 3.30 or 4.
[00:01:23.020 --> 00:01:23.940]   Now, I don't know about you,
[00:01:23.940 --> 00:01:25.420]   there's people that can run without sleep.
[00:01:25.420 --> 00:01:26.620]   I'm not one of those people.
[00:01:26.620 --> 00:01:28.380]   I like a good seven, eight hours a night.
[00:01:28.380 --> 00:01:30.220]   And if I get any less than that,
[00:01:30.220 --> 00:01:32.020]   if I'm gonna speak in front of crowds,
[00:01:32.020 --> 00:01:33.820]   it's hard for me to put sentences together.
[00:01:33.820 --> 00:01:37.660]   And so I am seeing just, oh, this is not a good plan.
[00:01:37.660 --> 00:01:39.940]   And so I am running through, should I cancel one of them?
[00:01:39.940 --> 00:01:41.100]   What should I do?
