
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:26.080]   - There you are, what's up, Porch?
[00:00:26.080 --> 00:00:27.760]   Hey, it's great to see ya.
[00:00:27.760 --> 00:00:29.080]   Welcome back.
[00:00:29.080 --> 00:00:30.920]   Man, it's good to have you in the room.
[00:00:30.920 --> 00:00:32.560]   We're so glad that you would choose
[00:00:32.560 --> 00:00:34.640]   to be here with us tonight.
[00:00:34.640 --> 00:00:36.880]   For all of you in Dallas, welcome.
[00:00:36.880 --> 00:00:38.960]   And for all of you that are tuning in online,
[00:00:38.960 --> 00:00:42.380]   we're so glad you're here with us as well.
[00:00:42.380 --> 00:00:45.100]   We're firm believers that God is doing something,
[00:00:45.100 --> 00:00:48.640]   not just here in Dallas, Texas, though he is,
[00:00:48.640 --> 00:00:51.760]   but also all over the nation in cities
[00:00:51.760 --> 00:00:54.120]   and in places just like where you are right now.
[00:00:54.120 --> 00:00:56.340]   So we're really glad that you're tuning in.
[00:00:56.340 --> 00:00:58.460]   If you're a part of our Porch Live family,
[00:00:58.460 --> 00:00:59.800]   we wanna give a special shout out to you.
[00:00:59.800 --> 00:01:01.080]   We're so glad.
[00:01:01.080 --> 00:01:03.160]   And a very special shout out to Porch Live,
[00:01:03.160 --> 00:01:05.840]   Wheaton, Springfield, and Greater Lafayette.
[00:01:05.840 --> 00:01:07.440]   Can we give it up for 'em?
[00:01:07.440 --> 00:01:09.040]   There you are, amazing.
[00:01:09.040 --> 00:01:11.980]   Hey, Porch, I am really excited for tonight
[00:01:11.980 --> 00:01:13.480]   because you are going to get to hear
[00:01:13.480 --> 00:01:18.240]   from one of my favorite Bible teachers on the planet.
[00:01:18.240 --> 00:01:20.880]   I was processing what I wanted to say
[00:01:20.880 --> 00:01:24.960]   as I came up here and I gave an unnecessary endorsement
[00:01:24.960 --> 00:01:26.900]   to someone that's very familiar to all of you.
[00:01:26.900 --> 00:01:29.480]   And yet I wanted to take time and come up here
[00:01:29.480 --> 00:01:31.240]   and just tell you the person that you're hearing
[00:01:31.240 --> 00:01:35.200]   from tonight is easily one of the greatest
[00:01:35.200 --> 00:01:38.240]   spiritual influences in my own life.
[00:01:38.240 --> 00:01:41.160]   Like I have been so personally impacted
[00:01:41.160 --> 00:01:44.040]   by way of his teaching and his ministry
[00:01:44.040 --> 00:01:46.400]   and his leadership and his shepherding.
[00:01:46.400 --> 00:01:50.880]   He is the same person from here as he is down there.
[00:01:50.880 --> 00:01:52.440]   And so you're gonna get to hear
[00:01:52.440 --> 00:01:56.040]   from the one and only Timothy Atik, TA, tonight.
[00:01:56.040 --> 00:01:58.740]   [audience cheering]
[00:01:58.740 --> 00:02:01.140]   When Brooke and I were processing making the move
[00:02:01.140 --> 00:02:02.620]   from Houston, Texas to Dallas
[00:02:02.620 --> 00:02:05.420]   to take on this job here at The Porch,
[00:02:05.420 --> 00:02:08.620]   one of the primary reasons we made the move
[00:02:08.620 --> 00:02:12.420]   was because I wanted the chance to work with TA again.
[00:02:12.420 --> 00:02:14.740]   I wanted the chance to be led by him
[00:02:14.740 --> 00:02:17.900]   and I now have the joy of calling him my pastor.
[00:02:17.900 --> 00:02:20.980]   TA is the lead pastor of vision and teaching
[00:02:20.980 --> 00:02:22.740]   here at Watermark Community Church.
[00:02:22.740 --> 00:02:24.780]   He was the interim director of The Porch
[00:02:24.780 --> 00:02:29.080]   for a season of time and he's here to speak to you tonight.
[00:02:29.080 --> 00:02:31.700]   So would y'all do a great job of welcoming him to the stage.
[00:02:31.700 --> 00:02:34.700]   [audience cheering]
[00:02:34.700 --> 00:02:37.220]   Thanks for being here, bro.
[00:02:37.220 --> 00:02:39.040]   As TA comes, I'd love to pray for him
[00:02:39.040 --> 00:02:40.600]   and I'd love to pray for you, so let's pray together.
[00:02:40.600 --> 00:02:42.980]   God, we're so grateful for tonight.
[00:02:42.980 --> 00:02:46.800]   Already, God, in worship, I just sensed the nearness
[00:02:46.800 --> 00:02:50.760]   of your presence here in this room
[00:02:50.760 --> 00:02:52.240]   as we were declaring back to you, God,
[00:02:52.240 --> 00:02:56.480]   all the demonstrations and declarations of your love for us.
[00:02:56.480 --> 00:02:59.300]   What impacted me in that moment was this idea
[00:02:59.300 --> 00:03:03.480]   that Kylan, if I would do all these things
[00:03:03.480 --> 00:03:06.220]   to save you and save them,
[00:03:06.220 --> 00:03:10.540]   why wouldn't you then believe I have something for you
[00:03:10.540 --> 00:03:12.100]   and for them tonight?
[00:03:12.100 --> 00:03:14.400]   Maybe you're here and you don't know why you are.
[00:03:14.400 --> 00:03:16.940]   I believe it's because God has something for you.
[00:03:16.940 --> 00:03:20.600]   So would you take a moment and would you just pray
[00:03:20.600 --> 00:03:23.480]   for yourself where you are and ask
[00:03:23.480 --> 00:03:25.440]   that God would speak to you?
[00:03:25.440 --> 00:03:28.960]   Maybe it's been a long time since you've talked to him,
[00:03:28.960 --> 00:03:30.560]   but he's eager to listen.
[00:03:30.560 --> 00:03:32.360]   Take a moment and pray for yourself.
[00:03:32.360 --> 00:03:41.480]   If you would, take a moment and pray for TA.
[00:03:41.480 --> 00:03:45.480]   As he comes to preach God's word, would you pray for him
[00:03:45.480 --> 00:03:48.980]   that everything he says would be true and helpful to us?
[00:03:48.980 --> 00:03:51.240]   (coughing)
[00:03:51.240 --> 00:03:57.060]   Well, God, we agree.
[00:03:57.060 --> 00:04:01.620]   There is none like you in heaven, on the earth,
[00:04:01.620 --> 00:04:02.980]   and under the earth.
[00:04:02.980 --> 00:04:04.820]   And so it's you that we listen to now.
[00:04:04.820 --> 00:04:06.700]   It's in Christ Jesus' name we pray.
[00:04:06.700 --> 00:04:07.540]   Amen.
[00:04:07.540 --> 00:04:08.620]   Give it up for TA one more time.
[00:04:08.620 --> 00:04:12.120]   (congregation applauding)
[00:04:12.120 --> 00:04:14.260]   - Hey, good evening, Porch.
[00:04:14.260 --> 00:04:15.700]   It's so good to be here with you.
[00:04:15.700 --> 00:04:19.260]   Kylan, you said everything exactly how I told you to say it.
[00:04:19.260 --> 00:04:20.360]   So thank you.
[00:04:20.360 --> 00:04:23.060]   Exactly how I wrote it for you.
[00:04:23.060 --> 00:04:28.180]   Hey, let me say this, and this is not just because
[00:04:28.180 --> 00:04:31.260]   of everything that Kylan just said to me.
[00:04:31.260 --> 00:04:35.300]   I've known Kylan now for almost 10 years.
[00:04:35.300 --> 00:04:39.500]   And I can honestly say that one of the greatest joys
[00:04:39.500 --> 00:04:43.120]   in ministry is getting to minister alongside him.
[00:04:43.120 --> 00:04:48.120]   So I am so glad that God brought him here to Dallas
[00:04:48.120 --> 00:04:52.240]   and that you get to experience his leadership
[00:04:52.240 --> 00:04:57.180]   because he is a man who truly loves Jesus
[00:04:57.180 --> 00:05:02.180]   and is calling a generation to fully surrender to Jesus.
[00:05:02.180 --> 00:05:07.020]   So I'm just excited about what's happening here.
[00:05:07.020 --> 00:05:11.060]   Kylan and I talk about what is happening here on Tuesdays
[00:05:11.060 --> 00:05:14.360]   is leading the way for our church as a whole.
[00:05:14.360 --> 00:05:16.460]   So I believe in your generation
[00:05:16.460 --> 00:05:18.520]   and what God is stirring inside of you
[00:05:18.520 --> 00:05:22.960]   and how he's using you to shape and inform
[00:05:22.960 --> 00:05:25.680]   what's happening at this church as a whole.
[00:05:25.680 --> 00:05:29.120]   So it's great to be here with you tonight.
[00:05:29.120 --> 00:05:32.760]   And I'm excited to talk about what we're talking about.
[00:05:32.760 --> 00:05:34.800]   Prior to being here at Watermark,
[00:05:34.800 --> 00:05:37.840]   I was the executive director of Breakaway Ministries
[00:05:37.840 --> 00:05:41.040]   on the campus of Texas A&M University.
[00:05:41.040 --> 00:05:43.160]   For the Aggies in the room.
[00:05:43.160 --> 00:05:46.860]   And when I took over Breakaway,
[00:05:46.860 --> 00:05:50.280]   I took over Breakaway from a guy named Ben Stewart.
[00:05:50.280 --> 00:05:52.800]   Many of you are familiar with Ben.
[00:05:52.800 --> 00:05:54.840]   Ben is a very close friend.
[00:05:54.840 --> 00:05:58.640]   He's truly one of,
[00:05:58.640 --> 00:06:02.880]   he's one of the greatest Bible teachers in our nation today.
[00:06:02.880 --> 00:06:07.240]   But what I didn't realize is when I took over after Ben,
[00:06:07.240 --> 00:06:11.480]   what I didn't realize was that I would spend years
[00:06:11.480 --> 00:06:14.840]   fielding compliments for Ben Stewart.
[00:06:14.840 --> 00:06:17.800]   Like no one told me that, no one made me aware of that.
[00:06:17.800 --> 00:06:22.800]   But now I've come to realize that God's desire for me
[00:06:22.800 --> 00:06:28.600]   is to have people tell me what they think about Ben,
[00:06:28.600 --> 00:06:32.160]   which has been amazing.
[00:06:32.160 --> 00:06:33.520]   And Ben and I joke about it.
[00:06:33.520 --> 00:06:35.800]   So this is not an awkward thing right now.
[00:06:35.800 --> 00:06:37.560]   Let me just give you some examples though
[00:06:37.560 --> 00:06:40.440]   of what I've gotten to hear about Ben over the years.
[00:06:40.440 --> 00:06:42.600]   I remember this guy came up to me and was like,
[00:06:42.600 --> 00:06:44.360]   "Hey, TA, I just gotta tell you,
[00:06:44.360 --> 00:06:48.820]   "no one speaks to me like Ben Stewart."
[00:06:48.820 --> 00:06:52.840]   He's like, "You're good too, but man, nobody."
[00:06:52.840 --> 00:06:53.680]   It's like, "Oh, I got it.
[00:06:53.680 --> 00:06:55.680]   "I heard it the first time you said it."
[00:06:55.680 --> 00:07:00.480]   I was speaking out of town in a different state
[00:07:00.480 --> 00:07:03.720]   and after I finished speaking, this girl came up to me
[00:07:03.720 --> 00:07:06.800]   and she was like, "Texas A&M University?"
[00:07:06.800 --> 00:07:07.960]   I was like, "Yeah."
[00:07:07.960 --> 00:07:09.260]   She was like, "Ben Stewart?"
[00:07:09.260 --> 00:07:10.920]   I was like, "Sure."
[00:07:10.920 --> 00:07:13.120]   She was like, "What do you think about him?"
[00:07:13.120 --> 00:07:13.960]   I was like, "Well, I think,"
[00:07:13.960 --> 00:07:16.840]   and she was like, "I think he's great."
[00:07:16.840 --> 00:07:19.320]   It's like, "I think he's great too.
[00:07:19.320 --> 00:07:22.080]   "Ben is one of, truly, he's one of my favorite people
[00:07:22.080 --> 00:07:23.920]   "in the world, very close friend."
[00:07:23.920 --> 00:07:27.000]   Then I was speaking at a camp a few summers ago
[00:07:27.000 --> 00:07:29.880]   and I had only been there about an hour
[00:07:29.880 --> 00:07:33.200]   and this girl comes up to me and she was like,
[00:07:33.200 --> 00:07:34.040]   "You're from Breakaway?
[00:07:34.040 --> 00:07:35.800]   "I just love Ben Stewart."
[00:07:35.800 --> 00:07:37.560]   I was like, "I love Ben Stewart too."
[00:07:37.560 --> 00:07:40.120]   Another hour after that, this guy came up to me
[00:07:40.120 --> 00:07:44.440]   and he's like, "My wife's favorite speaker is Ben Stewart."
[00:07:44.440 --> 00:07:47.240]   It's like, "I'm so glad you told me that."
[00:07:47.240 --> 00:07:50.720]   And then at the same camp, just a few days later,
[00:07:50.720 --> 00:07:55.240]   I get a random text from a guy
[00:07:55.240 --> 00:07:59.240]   that I usually talk to about once a year.
[00:07:59.240 --> 00:08:03.400]   So out of the blue, same camp that I've been at,
[00:08:03.400 --> 00:08:05.000]   I get a text from this guy.
[00:08:05.000 --> 00:08:07.600]   Here's what his random text says to me.
[00:08:07.600 --> 00:08:10.760]   He has some Aggie camp counselors staying at his house.
[00:08:10.760 --> 00:08:11.960]   Here's what it says.
[00:08:11.960 --> 00:08:16.820]   "Me too, Aggie camp counselor staying at my house.
[00:08:16.820 --> 00:08:19.400]   "Hey, do you know that Timothee guy?"
[00:08:19.400 --> 00:08:20.320]   Here's their response.
[00:08:20.320 --> 00:08:23.160]   "Yeah, he's pretty good, but Ben Stewart was better."
[00:08:23.160 --> 00:08:26.520]   (audience laughing)
[00:08:26.520 --> 00:08:30.800]   I was like, "You chose to send that."
[00:08:30.800 --> 00:08:32.600]   We haven't talked in a long time.
[00:08:32.600 --> 00:08:33.520]   It's like, "You know what?
[00:08:33.520 --> 00:08:35.680]   "TA needs to hear this."
[00:08:35.680 --> 00:08:38.120]   It's just a part of it.
[00:08:38.120 --> 00:08:39.840]   And Ben and I, we've talked about it.
[00:08:39.840 --> 00:08:42.040]   We have joked about it.
[00:08:42.040 --> 00:08:45.680]   But tonight, I wanna talk to you
[00:08:45.680 --> 00:08:49.800]   about how you deal with other people's success.
[00:08:49.800 --> 00:08:54.120]   Like what I'm really talking about
[00:08:55.160 --> 00:08:58.600]   is how you respond to other people
[00:08:58.600 --> 00:09:03.600]   who just seem to be doing better at life than you.
[00:09:03.600 --> 00:09:05.960]   Because here's the reality.
[00:09:05.960 --> 00:09:08.280]   Ben and I, we can talk about this.
[00:09:08.280 --> 00:09:09.720]   We can joke about it.
[00:09:09.720 --> 00:09:12.040]   But there was a season of my life
[00:09:12.040 --> 00:09:16.800]   where I honestly really battled insecurity and jealousy
[00:09:16.800 --> 00:09:19.480]   when it came to Ben's success.
[00:09:19.480 --> 00:09:20.920]   So my question to you is,
[00:09:20.920 --> 00:09:25.200]   how do you respond to coworkers, neighbors, roommates,
[00:09:25.200 --> 00:09:29.160]   friends, siblings, brother-in-laws, sister-in-laws,
[00:09:29.160 --> 00:09:31.880]   the guy you know about, but you don't really know him?
[00:09:31.880 --> 00:09:34.160]   How do you respond to those people
[00:09:34.160 --> 00:09:37.640]   who in the eyes of the world are smarter, funnier,
[00:09:37.640 --> 00:09:41.920]   skinnier, prettier, godlier, healthier, richer,
[00:09:41.920 --> 00:09:45.560]   more successful, more influential, more in shape,
[00:09:45.560 --> 00:09:49.680]   more likable, in just higher capacity than you?
[00:09:50.680 --> 00:09:52.160]   Who is that in your life?
[00:09:52.160 --> 00:09:55.200]   Like is someone just popping into your mind right now?
[00:09:55.200 --> 00:09:57.400]   Like put a name with it.
[00:09:57.400 --> 00:09:59.920]   And if you're like, no one comes to mind,
[00:09:59.920 --> 00:10:02.000]   it's 'cause you're the guy that everyone's like,
[00:10:02.000 --> 00:10:03.160]   I hate that guy.
[00:10:03.160 --> 00:10:08.800]   Everything just works out for you.
[00:10:08.800 --> 00:10:10.640]   Everything you touch turns to gold.
[00:10:10.640 --> 00:10:12.640]   Everything about your life is perfect.
[00:10:12.640 --> 00:10:16.320]   You've got the perfect physique, the perfect salary,
[00:10:16.320 --> 00:10:20.440]   the perfect vacations, everything is just perfect.
[00:10:20.440 --> 00:10:22.580]   How do you deal with that?
[00:10:22.580 --> 00:10:27.820]   I wanna show you a story from the scriptures tonight,
[00:10:27.820 --> 00:10:31.200]   which is going to show us that there's honestly
[00:10:31.200 --> 00:10:32.780]   three ways you can respond.
[00:10:32.780 --> 00:10:36.200]   And I'll tell you what those three ways are right now.
[00:10:36.200 --> 00:10:40.820]   The options are this, comparison, rejection,
[00:10:40.820 --> 00:10:42.560]   or celebration, okay?
[00:10:42.560 --> 00:10:43.480]   Those are the options.
[00:10:43.480 --> 00:10:46.840]   Comparison, rejection, and celebration.
[00:10:46.840 --> 00:10:51.180]   And just to not keep you guessing, the goal is celebration.
[00:10:51.180 --> 00:10:55.160]   But you have three options,
[00:10:55.160 --> 00:10:57.960]   comparison, rejection, celebration.
[00:10:57.960 --> 00:11:00.440]   And I'm gonna show you these three things from a story
[00:11:00.440 --> 00:11:02.600]   from the life of King David.
[00:11:02.600 --> 00:11:05.300]   So if you have a Bible, I wanna invite you to turn with me
[00:11:05.300 --> 00:11:07.280]   to 1 Samuel chapter 18.
[00:11:07.280 --> 00:11:10.000]   If you're new to the porch, if you're new to the Bible,
[00:11:10.000 --> 00:11:12.080]   I'm so glad that you made it tonight.
[00:11:12.080 --> 00:11:14.920]   If you don't know much about what is happening
[00:11:14.920 --> 00:11:19.040]   in the Bible, then there's a chance that the only thing
[00:11:19.040 --> 00:11:23.880]   you know about David is that he is the guy who,
[00:11:23.880 --> 00:11:27.440]   the tale goes that he conquered a giant named Goliath.
[00:11:27.440 --> 00:11:31.420]   And if you know that, you're in a pretty good place.
[00:11:31.420 --> 00:11:34.880]   But I'll fill it out for you a little bit more.
[00:11:34.880 --> 00:11:38.640]   David was the second king ever of the nation of Israel.
[00:11:38.640 --> 00:11:41.160]   He came after a guy named Saul.
[00:11:41.160 --> 00:11:43.200]   Saul was a mediocre king.
[00:11:43.200 --> 00:11:45.620]   We know that because God basically told him
[00:11:45.620 --> 00:11:46.940]   that he was mediocre.
[00:11:46.940 --> 00:11:52.160]   And because he was mediocre, God had made plans
[00:11:52.160 --> 00:11:55.320]   to replace Saul with a new king.
[00:11:55.320 --> 00:11:59.720]   We know that that king turned out to be David.
[00:11:59.720 --> 00:12:03.760]   But we're picking up a story where Saul is still king.
[00:12:03.760 --> 00:12:08.160]   And this is the story where Saul is going to now find out
[00:12:08.160 --> 00:12:11.640]   that David is the king that God is going to replace him with.
[00:12:11.640 --> 00:12:14.960]   The story that we're looking at comes right after
[00:12:14.960 --> 00:12:19.960]   1 Samuel 17, where David has his greatest conquest,
[00:12:19.960 --> 00:12:24.260]   which is conquering the giant named Goliath.
[00:12:24.260 --> 00:12:27.120]   So now we pick it up in 1 Samuel chapter 18.
[00:12:27.120 --> 00:12:29.360]   I'm gonna read you a big chunk of scripture.
[00:12:29.360 --> 00:12:32.560]   I'm gonna read you verses one through 16,
[00:12:32.560 --> 00:12:35.120]   and I would encourage you to follow along.
[00:12:35.120 --> 00:12:36.340]   It says this.
[00:12:38.120 --> 00:12:41.080]   It says, "As soon as he finished speaking to Saul,
[00:12:41.080 --> 00:12:44.660]   "the soul of Jonathan was knit to the soul of David,
[00:12:44.660 --> 00:12:49.400]   "and Jonathan loved him as his own soul.
[00:12:49.400 --> 00:12:51.700]   "And Saul took him that day and would not let him
[00:12:51.700 --> 00:12:54.300]   "return to his father's house.
[00:12:54.300 --> 00:12:56.600]   "Then Jonathan made a covenant with David
[00:12:56.600 --> 00:13:00.040]   "because he loved him as his own soul.
[00:13:00.040 --> 00:13:02.940]   "And Jonathan stripped himself of the road that was on him
[00:13:02.940 --> 00:13:05.700]   "and gave it to David and his armor,
[00:13:06.620 --> 00:13:08.640]   "and even his sword and his bow and his belt.
[00:13:08.640 --> 00:13:10.320]   "And David went out and was successful
[00:13:10.320 --> 00:13:13.140]   "wherever Saul sent him so that Saul set him
[00:13:13.140 --> 00:13:13.980]   "over the men of war.
[00:13:13.980 --> 00:13:16.580]   "And this was good in the sight of all the people
[00:13:16.580 --> 00:13:19.040]   "and also in the sight of Saul's servants.
[00:13:19.040 --> 00:13:23.700]   "As they were coming home, when David returned
[00:13:23.700 --> 00:13:26.800]   "from striking down the Philistine," that's Goliath,
[00:13:26.800 --> 00:13:29.000]   "the women came out of all the cities of Israel
[00:13:29.000 --> 00:13:31.940]   "singing and dancing to meet King Saul,
[00:13:31.940 --> 00:13:35.140]   "with tambourines, with songs of joy,
[00:13:35.140 --> 00:13:37.720]   "and with musical instruments.
[00:13:37.720 --> 00:13:40.500]   "And the women sang to one another as they celebrated.
[00:13:40.500 --> 00:13:42.180]   "Saul was struck down as thousands,
[00:13:42.180 --> 00:13:46.080]   "and David as ten thousands, and Saul was very angry,
[00:13:46.080 --> 00:13:48.780]   "and this saying displeased him.
[00:13:48.780 --> 00:13:51.180]   "He said, 'They've ascribed to David ten thousands,
[00:13:51.180 --> 00:13:52.900]   "'and to me they've ascribed thousands,
[00:13:52.900 --> 00:13:55.060]   "'and what more can he have but the kingdom?'
[00:13:55.060 --> 00:13:57.720]   "And Saul eyed David from that day on.
[00:13:57.720 --> 00:14:01.100]   "The next day, a harmful spirit from God rushed upon Saul,
[00:14:01.100 --> 00:14:02.720]   "and he raved within his house
[00:14:02.720 --> 00:14:06.300]   "while David was playing the liar, as he did day by day.
[00:14:06.300 --> 00:14:08.740]   "Saul had his spear in his hand,
[00:14:08.740 --> 00:14:10.380]   "and Saul hurled the spear,
[00:14:10.380 --> 00:14:13.020]   "for he thought, 'I will pin David to the wall.'
[00:14:13.020 --> 00:14:15.640]   "But David evaded him twice.
[00:14:15.640 --> 00:14:19.240]   "Saul was afraid of David, because the Lord was with him,
[00:14:19.240 --> 00:14:20.780]   "but had departed from Saul.
[00:14:20.780 --> 00:14:23.000]   "So Saul removed him from his presence
[00:14:23.000 --> 00:14:25.060]   "and made him a commander of a thousand,
[00:14:25.060 --> 00:14:27.300]   "and he went out and came in before the people.
[00:14:27.300 --> 00:14:30.580]   "And David had success in all his undertakings,
[00:14:30.580 --> 00:14:32.100]   "for the Lord was with him.
[00:14:32.100 --> 00:14:35.320]   "And when Saul saw that he had great success,
[00:14:35.320 --> 00:14:37.780]   "he stood in fearful awe of him.
[00:14:37.780 --> 00:14:40.820]   "But all Israel and Judah loved David,
[00:14:40.820 --> 00:14:44.040]   "for he went out and came in before them."
[00:14:44.040 --> 00:14:46.780]   So that was a lot,
[00:14:46.780 --> 00:14:52.700]   but this is a story about how two different individuals
[00:14:52.700 --> 00:14:54.700]   respond to David's success.
[00:14:54.700 --> 00:14:57.500]   The reason I can say that this is a story
[00:14:57.500 --> 00:15:00.380]   about David's success is because of the repeated words.
[00:15:00.380 --> 00:15:02.280]   So if you want a helpful tip
[00:15:02.280 --> 00:15:03.500]   when you're studying the Bible,
[00:15:03.500 --> 00:15:07.260]   pay attention to the words that the author repeats,
[00:15:07.260 --> 00:15:10.380]   because authors repeat what they want emphasized.
[00:15:10.380 --> 00:15:11.460]   Let me repeat that.
[00:15:11.460 --> 00:15:14.140]   Authors repeat what they want emphasized.
[00:15:14.140 --> 00:15:15.620]   We see that in verse five.
[00:15:15.620 --> 00:15:18.300]   "David went out and was successful
[00:15:18.300 --> 00:15:19.580]   "wherever Saul sent him."
[00:15:19.580 --> 00:15:23.360]   Verse 14, "David had success in all his undertakings,
[00:15:23.360 --> 00:15:24.420]   "for the Lord was with him."
[00:15:24.420 --> 00:15:29.020]   Verse 15, "When Saul saw that he had great success,
[00:15:29.020 --> 00:15:30.500]   "he stood in fearful awe of him."
[00:15:30.500 --> 00:15:32.440]   It's a story about David's success.
[00:15:32.440 --> 00:15:37.180]   Now we're going to see how Saul responds to David's success
[00:15:37.180 --> 00:15:40.160]   and how Jonathan responds to David's success.
[00:15:40.160 --> 00:15:43.800]   What's interesting is that Saul and Jonathan
[00:15:43.800 --> 00:15:45.160]   are from the same family.
[00:15:45.160 --> 00:15:47.940]   Saul is Jonathan's dad,
[00:15:47.940 --> 00:15:49.760]   but these two people from the same family
[00:15:49.760 --> 00:15:53.100]   have two very different responses to David's success.
[00:15:53.100 --> 00:15:56.500]   Saul is going to respond first with comparison,
[00:15:56.500 --> 00:15:58.860]   and then he's gonna respond with rejection,
[00:15:58.860 --> 00:16:00.260]   and then his son Jonathan
[00:16:00.260 --> 00:16:03.780]   is going to respond with celebration.
[00:16:03.780 --> 00:16:07.820]   So let's just unpack these three responses.
[00:16:07.820 --> 00:16:10.840]   The first way that you can respond to someone's success
[00:16:10.840 --> 00:16:12.160]   is with comparison.
[00:16:12.160 --> 00:16:14.740]   I'm going to define comparison tonight
[00:16:14.740 --> 00:16:19.740]   as ranking God's will for your life against others.
[00:16:19.740 --> 00:16:24.100]   It's ranking God's will for your life against others.
[00:16:24.100 --> 00:16:27.220]   Where do we see comparison in the story?
[00:16:27.220 --> 00:16:28.500]   Well, we see it in verse eight.
[00:16:28.500 --> 00:16:29.900]   Look back at it.
[00:16:29.900 --> 00:16:32.180]   Remember what is happening?
[00:16:32.180 --> 00:16:35.580]   David is coming home from conquering the giant.
[00:16:35.580 --> 00:16:37.980]   Saul is coming home with his army as well.
