
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:22.780]   Hey, guys.
[00:00:22.780 --> 00:00:23.520]   How's it going?
[00:00:23.520 --> 00:00:25.000]   [CHEERING]
[00:00:25.000 --> 00:00:28.280]   It's great to see you.
[00:00:28.280 --> 00:00:28.780]   Awesome.
[00:00:28.780 --> 00:00:29.160]   OK.
[00:00:29.160 --> 00:00:29.680]   All right.
[00:00:29.680 --> 00:00:31.880]   Well, hey, it's good to be back in Texas.
[00:00:31.880 --> 00:00:33.440]   My name's Ben, if we haven't met.
[00:00:33.440 --> 00:00:35.960]   [CHEERING]
[00:00:35.960 --> 00:00:41.280]   I am the pastor of Passion City Church, Washington, DC.
[00:00:41.280 --> 00:00:42.800]   [CHEERING]
[00:00:42.800 --> 00:00:43.760]   OK, you've heard of it.
[00:00:43.760 --> 00:00:44.560]   Awesome.
[00:00:44.560 --> 00:00:45.840]   Come visit sometime.
[00:00:45.840 --> 00:00:50.080]   But part of the bigger family of Passion,
[00:00:50.080 --> 00:00:52.080]   led by my pastor, Louis Giglio.
[00:00:52.080 --> 00:00:54.880]   And it's awesome to be a part of Passion,
[00:00:54.880 --> 00:00:58.720]   awesome to be leading a church in Washington, DC.
[00:00:58.720 --> 00:01:00.600]   A third of the people who live in DC
[00:01:00.600 --> 00:01:03.600]   are between the ages of 20 and 35.
[00:01:03.600 --> 00:01:06.000]   And so if you feel like you're just not meeting
[00:01:06.000 --> 00:01:07.920]   the right people in Dallas, there's
[00:01:07.920 --> 00:01:10.920]   a lot of single people running around your age back in DC.
[00:01:10.920 --> 00:01:13.120]   You live your life, but I'm just giving you options.
[00:01:13.120 --> 00:01:16.240]   But I'll say this.
[00:01:16.240 --> 00:01:18.160]   I want to jump in to what God asked for us,
[00:01:18.160 --> 00:01:19.000]   because I'm excited about it.
[00:01:19.000 --> 00:01:22.200]   But I do just want to say, it's always fun to be back here.
[00:01:22.200 --> 00:01:24.760]   The pastor of Watermark, Todd Wagner,
[00:01:24.760 --> 00:01:28.000]   has been an incredible friend to Louis and to myself.
[00:01:28.000 --> 00:01:30.920]   And come up several times to encourage me in DC,
[00:01:30.920 --> 00:01:32.240]   which has been amazing.
[00:01:32.240 --> 00:01:35.040]   And to see what David and his team is doing here
[00:01:35.040 --> 00:01:37.040]   is absolutely incredible.
[00:01:37.040 --> 00:01:38.800]   I think you really can, in Texas,
[00:01:38.800 --> 00:01:41.240]   sometimes get used to this, things like this.
[00:01:41.240 --> 00:01:44.000]   Oh yeah, several thousands of single people
[00:01:44.000 --> 00:01:45.840]   all get together and study and try
[00:01:45.840 --> 00:01:47.720]   to figure out what God's doing in our lives.
[00:01:47.720 --> 00:01:48.760]   That's a normal thing.
[00:01:48.760 --> 00:01:50.920]   It's extremely not.
[00:01:50.920 --> 00:01:54.320]   And so just know that you're in the midst of something special.
[00:01:54.320 --> 00:01:56.960]   And you're being led by some pretty remarkable people.
[00:01:56.960 --> 00:01:58.160]   And that's a gift.
[00:01:58.160 --> 00:01:59.000]   It's awesome.
[00:01:59.000 --> 00:02:00.040]   And it's fun to be here with you.
[00:02:00.040 --> 00:02:01.080]   So thrilled to be here.
[00:02:01.080 --> 00:02:01.920]   Mike's here with me.
[00:02:01.920 --> 00:02:04.360]   And we just love being back in Texas.
[00:02:04.360 --> 00:02:06.240]   Haven't had barbecue yet, so that's kind of messed up.
[00:02:06.240 --> 00:02:09.560]   But it's great to see all of you.
