
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.600]   All right, let's go, let's go, let's go.
[00:00:18.600 --> 00:00:20.200]   How we doing tonight, Porch?
[00:00:20.200 --> 00:00:23.320]   Hey, I wanna give a quick welcome to those
[00:00:23.320 --> 00:00:25.100]   tuning in live with us, some of our locations.
[00:00:25.100 --> 00:00:27.760]   We have Philly, Phoenix, Fayetteville,
[00:00:27.760 --> 00:00:30.000]   and of course, hello to my friends here in the room
[00:00:30.000 --> 00:00:32.820]   at the Porch on this beautiful Tuesday night.
[00:00:32.820 --> 00:00:34.880]   If we haven't met, my name is JD.
[00:00:34.880 --> 00:00:37.240]   I'm on staff here at Watermark Community Church,
[00:00:37.240 --> 00:00:39.520]   and I get to serve every single Tuesday night
[00:00:39.520 --> 00:00:42.800]   here at the Porch, and I absolutely love it.
[00:00:42.800 --> 00:00:45.720]   However, I'm usually in that chair producing the services,
[00:00:45.720 --> 00:00:47.560]   but this is my first time teaching the Word,
[00:00:47.560 --> 00:00:49.160]   and I could not be more excited.
[00:00:49.160 --> 00:00:52.000]   Okay, let's go.
[00:00:52.000 --> 00:00:54.120]   But here's the deal.
[00:00:54.120 --> 00:00:57.000]   I thought, man, how am I gonna start this night?
[00:00:57.000 --> 00:00:58.440]   And I don't know you guys, you don't know me,
[00:00:58.440 --> 00:01:01.480]   and so I thought I'd go ahead and just start from the bottom
[00:01:01.480 --> 00:01:02.960]   and maybe we'll get here.
[00:01:02.960 --> 00:01:06.800]   So I think we all have that moment in life
[00:01:06.800 --> 00:01:08.280]   that we can all resonate with where we say,
[00:01:08.280 --> 00:01:11.560]   yeah, that probably wasn't my best moment.
[00:01:11.560 --> 00:01:16.040]   And for me, it was the start of my college years.
[00:01:16.040 --> 00:01:19.080]   Here I was, small town kid, big dreams, wide eyes,
[00:01:19.080 --> 00:01:23.160]   heading to the notorious Stephen F. Austin State University.
[00:01:23.160 --> 00:01:24.600]   And really?
[00:01:24.600 --> 00:01:26.520]   Okay, ax 'em, baby.
[00:01:26.520 --> 00:01:29.960]   And I go there and I'm a music major my whole life.
[00:01:29.960 --> 00:01:33.480]   I was a band nerd and yeah, band people.
[00:01:33.480 --> 00:01:38.200]   And oh my gosh, too early, wait, bring it down.
[00:01:38.200 --> 00:01:39.160]   Not there yet.
[00:01:39.160 --> 00:01:40.400]   Okay, they're already messing with me.
[00:01:40.400 --> 00:01:41.880]   I work on a production team, these are my friends.
[00:01:41.880 --> 00:01:46.880]   But hey, so what happened was is I get to the university
[00:01:46.880 --> 00:01:51.080]   and I have these kind of like, okay, I think I'm the guy.
[00:01:51.080 --> 00:01:53.440]   And I quickly realized, dude, you're in the band.
[00:01:53.440 --> 00:01:54.560]   You're not the guy.
[00:01:54.560 --> 00:01:57.640]   And one of those memories in band
[00:01:57.640 --> 00:01:59.920]   where we were sitting there, I'm in my uniform,
[00:01:59.920 --> 00:02:02.200]   picture me about 25 pounds heavier, curly hair.
[00:02:02.200 --> 00:02:04.800]   And I'm at the front, I'm at the end of the field
[00:02:04.800 --> 00:02:06.720]   and this guy walks up, he's a sports photographer,
