
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.120]   - All right, Porch, how are we doing tonight?
[00:00:21.120 --> 00:00:21.960]   We doing okay?
[00:00:21.960 --> 00:00:22.920]   (audience cheering)
[00:00:22.920 --> 00:00:24.400]   Great to see you.
[00:00:24.400 --> 00:00:26.080]   Man, I love the energy.
[00:00:26.080 --> 00:00:29.160]   Welcome, it's so good to be with you this Tuesday night.
[00:00:29.160 --> 00:00:31.200]   Not just those of you here in the room.
[00:00:31.200 --> 00:00:33.520]   It is always a joy to see you here,
[00:00:33.520 --> 00:00:36.800]   but also everyone that's tuning in online.
[00:00:36.800 --> 00:00:39.440]   Like thanks everybody here and there,
[00:00:39.440 --> 00:00:44.000]   just for making time to be a part of what God is doing.
[00:00:44.000 --> 00:00:47.680]   We just came out of a worship set that was really powerful.
[00:00:47.680 --> 00:00:51.120]   And it's not just because we got talented people up here
[00:00:51.120 --> 00:00:52.920]   or because man, the band sounds awesome.
[00:00:52.920 --> 00:00:55.680]   They got the PA tuned in perfectly.
[00:00:55.680 --> 00:00:58.320]   The reason it's powerful is because,
[00:00:58.320 --> 00:00:59.720]   is because the presence of God
[00:00:59.720 --> 00:01:01.560]   delights to meet with his people.
[00:01:01.560 --> 00:01:03.320]   He delights to meet with you.
[00:01:03.320 --> 00:01:06.760]   And so I hope if you haven't experienced that already,
[00:01:06.760 --> 00:01:09.000]   you can expect that for yourself tonight
[00:01:09.000 --> 00:01:11.640]   because that is absolutely what he wants.
[00:01:11.640 --> 00:01:14.320]   Davy said it, but we choose him
[00:01:14.320 --> 00:01:16.360]   in response to him choosing us.
[00:01:16.360 --> 00:01:18.120]   And so are you gonna choose him tonight?
[00:01:18.120 --> 00:01:20.240]   That's the question on the table for you.
[00:01:20.240 --> 00:01:22.760]   To help you get to that place,
[00:01:22.760 --> 00:01:24.620]   we've got a very special friend
[00:01:24.620 --> 00:01:27.200]   that's going to be teaching the word of God to us.
[00:01:27.200 --> 00:01:30.080]   I could not be more excited to introduce to you this person
[00:01:30.080 --> 00:01:31.400]   for the first time to the porch.
[00:01:31.400 --> 00:01:34.960]   He is one of the humblest men that I know.
[00:01:34.960 --> 00:01:36.840]   Genuinely, if you spend any time around him,
[00:01:36.840 --> 00:01:39.800]   you know he delights to lower himself
[00:01:39.800 --> 00:01:42.560]   so that way he might lift Christ on high.
[00:01:42.560 --> 00:01:45.160]   He is one of the most trusted voices I know.
[00:01:45.160 --> 00:01:48.840]   He is revered for the wisdom he offers in rooms.
[00:01:48.840 --> 00:01:51.500]   Oftentimes whenever he speaks,
[00:01:51.500 --> 00:01:53.360]   the conversation just kind of concludes
[00:01:53.360 --> 00:01:54.520]   because that was the right thing
[00:01:54.520 --> 00:01:56.480]   that we were all waiting to hear.
[00:01:56.480 --> 00:01:59.920]   And he faithfully serves as the executive director
[00:01:59.920 --> 00:02:02.400]   of discipleship here at Watermark Community Church.
[00:02:02.400 --> 00:02:05.160]   So porch, would you do a really good job
[00:02:05.160 --> 00:02:07.040]   in helping me welcome for the very first time
[00:02:07.040 --> 00:02:08.680]   Dave Bruscus to the stage.
[00:02:08.680 --> 00:02:12.020]   (congregation cheering)
[00:02:12.020 --> 00:02:15.280]   - Love you, man.
[00:02:15.280 --> 00:02:17.680]   Thank you, thank you, thank you.
[00:02:17.680 --> 00:02:20.100]   Hey friends, great to be with you tonight.
[00:02:20.100 --> 00:02:22.960]   Tonight has already been meaningful to me,
[00:02:22.960 --> 00:02:24.880]   just our time of worship together.
[00:02:24.880 --> 00:02:26.840]   Found myself tearing up being emotional.
[00:02:26.840 --> 00:02:29.720]   I don't know how I'm gonna get through tonight,
[00:02:29.720 --> 00:02:31.760]   but I am glad to be with you.
[00:02:31.760 --> 00:02:36.320]   I was on a road trip years ago with my dear friend, Randy.
[00:02:36.320 --> 00:02:39.520]   Randy brought his eight-year-old son with us, Truett.
[00:02:39.520 --> 00:02:40.880]   Truett was in the backseat.
[00:02:40.880 --> 00:02:43.080]   We had a dual cab pickup truck
[00:02:43.080 --> 00:02:46.600]   and Truett was obsessed with Pokemon.
[00:02:46.600 --> 00:02:48.080]   Anybody been there before?
[00:02:48.080 --> 00:02:51.480]   And Truett, some of you, it's okay to come clean tonight.
[00:02:51.480 --> 00:02:55.160]   Truett had a three-ring binder
[00:02:55.160 --> 00:02:58.880]   with plastic dividers of every Pokemon card he collected.
[00:02:58.880 --> 00:03:02.760]   And he began to run me through every character's strengths,
[00:03:02.760 --> 00:03:04.720]   weaknesses, uniqueness.
[00:03:04.720 --> 00:03:09.480]   So I learned all about Pikachu and I learned all about Psyduck
[00:03:09.480 --> 00:03:11.320]   and I learned all about Snorlax.
[00:03:11.320 --> 00:03:13.280]   How cool is it that you could change the world
[00:03:13.280 --> 00:03:14.440]   just by sleeping?
[00:03:14.440 --> 00:03:16.560]   That's my favorite, is Snorlax.
[00:03:16.560 --> 00:03:17.800]   So we went through the characters,
[00:03:17.800 --> 00:03:21.720]   but Truett's presentation began to lag a little bit.
[00:03:21.720 --> 00:03:24.680]   And we were now in 30 minutes of him talking nonstop.
[00:03:24.680 --> 00:03:27.480]   And finally, his dad looked back at him and said,
[00:03:27.480 --> 00:03:31.000]   "Hey, son, listen, I'm not so sure
[00:03:31.000 --> 00:03:34.680]   "that Pastor Dave is as interested in Pokemon as you are.
[00:03:34.680 --> 00:03:36.680]   "Why don't we wrap this thing up?"
[00:03:36.680 --> 00:03:39.120]   And Truett looked defeated, he looked angry,
[00:03:39.120 --> 00:03:40.160]   and he also looked determined.
[00:03:40.160 --> 00:03:43.380]   He said, "Dad, you give me 30 more minutes with Pastor Dave
[00:03:43.380 --> 00:03:45.920]   "and I promise you he will love Pokemon
[00:03:45.920 --> 00:03:47.320]   "every bit as much as I do."
[00:03:48.040 --> 00:03:49.120]   So here's the deal tonight.
[00:03:49.120 --> 00:03:51.320]   Kylan gave me free reign to talk about
[00:03:51.320 --> 00:03:53.040]   anything I wanted to talk about.
[00:03:53.040 --> 00:03:57.080]   So I have chosen my favorite passage in all of Scripture.
[00:03:57.080 --> 00:03:58.720]   And if you give me the next 30 minutes,
[00:03:58.720 --> 00:04:00.840]   I'm pretty confident that it will become
[00:04:00.840 --> 00:04:03.780]   your favorite passage of Scripture as well.
[00:04:03.780 --> 00:04:07.980]   If you have a Bible, turn with me to Colossians chapter one.
[00:04:07.980 --> 00:04:12.960]   We're gonna look at verses 15 through 21 tonight.
[00:04:12.960 --> 00:04:14.200]   And as we look at these verses,
[00:04:14.200 --> 00:04:17.260]   I think they're so critically important
