
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:23.720]   - All right, let's go.
[00:00:23.720 --> 00:00:26.360]   Welcome friends in the room, friends in Fort Worth,
[00:00:26.360 --> 00:00:29.440]   Houston, El Paso, Austin, North Carolina, Pennsylvania,
[00:00:29.440 --> 00:00:33.040]   Tulsa, Woodlands, Phoenix, San Antonio.
[00:00:33.040 --> 00:00:34.600]   The left one out, welcome to you.
[00:00:34.600 --> 00:00:35.840]   Hey, wherever you're joining us from,
[00:00:35.840 --> 00:00:37.960]   and especially friends in the room,
[00:00:37.960 --> 00:00:41.260]   we are kicking off a new series called Mood,
[00:00:41.260 --> 00:00:43.480]   which is a look at human emotions
[00:00:43.480 --> 00:00:45.240]   from a biblical perspective.
[00:00:45.240 --> 00:00:47.160]   Emotions are something that all of us deal with,
[00:00:47.160 --> 00:00:49.380]   all of us experience, they have a big impact on our life.
[00:00:49.380 --> 00:00:50.680]   So for the next six weeks,
[00:00:50.680 --> 00:00:53.640]   we're gonna cover what a biblical perspective
[00:00:53.640 --> 00:00:56.600]   on how to handle and think about really your emotions
[00:00:56.600 --> 00:00:59.200]   and really look at several different specific emotions
[00:00:59.200 --> 00:01:00.480]   week after week.
[00:01:00.480 --> 00:01:01.400]   So that's where we're headed tonight.
[00:01:01.400 --> 00:01:03.060]   We're just gonna do kind of an overview.
[00:01:03.060 --> 00:01:05.440]   And to get there, I'm gonna launch in by bringing up
[00:01:05.440 --> 00:01:08.080]   what I think is the best part of living in 2019
[00:01:08.080 --> 00:01:10.040]   as it relates to emotions.
[00:01:10.040 --> 00:01:12.300]   And that is that we have developed a new way
[00:01:12.300 --> 00:01:16.840]   of communicating our emotions that is called the emoji.
[00:01:16.840 --> 00:01:21.040]   That we have gone from, I don't know,
[00:01:21.040 --> 00:01:22.120]   like when you started texting,
[00:01:22.120 --> 00:01:23.320]   this was at one point like the thing
[00:01:23.320 --> 00:01:25.400]   that if you've got an emoji text message from somebody,
[00:01:25.400 --> 00:01:28.200]   it's kind of like, oh my gosh, this person is a psychopath.
[00:01:28.200 --> 00:01:29.600]   And now it's just like we all do.
[00:01:29.600 --> 00:01:30.640]   We don't even use words anymore,
[00:01:30.640 --> 00:01:33.000]   we're just sending happy faces or different signs.
[00:01:33.000 --> 00:01:34.520]   So I put together some of my favorites
[00:01:34.520 --> 00:01:35.640]   as it relates to emojis.
[00:01:35.640 --> 00:01:38.420]   Here's one that I feel like is most commonly used.
[00:01:38.420 --> 00:01:41.640]   Here's what's interesting about this one.
[00:01:41.640 --> 00:01:44.400]   This is meant to represent the laugh 'til you cry emoji.
[00:01:44.400 --> 00:01:48.740]   No one is ever laughing 'til they cry when they send this.
[00:01:48.740 --> 00:01:49.580]   Have you noticed this?
[00:01:49.580 --> 00:01:51.180]   Like I've been in meetings with people on my team,
[00:01:51.180 --> 00:01:53.120]   I don't wanna call them out, Brittany, but.
[00:01:53.120 --> 00:01:54.040]   (congregation laughing)
[00:01:54.040 --> 00:01:55.880]   No, it wasn't Brittany, I'm sure it was Emily.
[00:01:55.880 --> 00:01:57.880]   Hey, anyways, we're in the meeting
[00:01:57.880 --> 00:02:00.480]   and people will like send a text message to one another
[00:02:00.480 --> 00:02:02.480]   and I'll be on that group text and they'll make some joke
[00:02:02.480 --> 00:02:03.600]   and I literally, I see everyone,
[00:02:03.600 --> 00:02:04.880]   we're all sitting in a circle,
[00:02:04.880 --> 00:02:06.120]   supposed to be paying attention
[00:02:06.120 --> 00:02:08.680]   and they'll do like the laugh out like four of these
[00:02:08.680 --> 00:02:11.440]   as though they're dying, crying, laughing 'til they cry
[00:02:11.440 --> 00:02:13.480]   and they don't even make like a smirk.
[00:02:13.480 --> 00:02:14.900]   They don't even do anything.
[00:02:14.900 --> 00:02:17.960]   It's like the most exaggerated expression of this.
[00:02:17.960 --> 00:02:19.480]   Here's another one that we have
[00:02:19.480 --> 00:02:22.840]   as it relates to emojis, hands up, praise.
[00:02:22.840 --> 00:02:24.160]   Gotta love this one.
[00:02:24.160 --> 00:02:27.000]   This is something that I feel like at least guys
[00:02:27.000 --> 00:02:28.880]   would never actually do this in real life
[00:02:28.880 --> 00:02:30.040]   where someone tells you some good news,
[00:02:30.040 --> 00:02:31.880]   you're like yes, yes.
[00:02:31.880 --> 00:02:33.880]   (congregation laughing)
[00:02:33.880 --> 00:02:36.320]   Maybe some of you would
[00:02:36.320 --> 00:02:38.720]   and there's always hope for those of you.
[00:02:38.720 --> 00:02:40.760]   The next one that I thought would be worth bringing up
