
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.640]   - Hey, hey, Porch, how we doing?
[00:00:18.640 --> 00:00:19.840]   (audience cheering)
[00:00:19.840 --> 00:00:20.680]   Yeah.
[00:00:20.680 --> 00:00:23.720]   It's great to be here with my friends in Dallas
[00:00:23.720 --> 00:00:25.760]   and Fort Worth and spread all over Texas
[00:00:25.760 --> 00:00:27.560]   and the Southwest and every other place you're listening.
[00:00:27.560 --> 00:00:29.640]   We know around the globe and overseas,
[00:00:29.640 --> 00:00:30.680]   you're tracking with us.
[00:00:30.680 --> 00:00:31.520]   My name is Todd.
[00:00:31.520 --> 00:00:34.000]   I love when I get to jump in with you guys.
[00:00:34.000 --> 00:00:36.080]   And we are going to just this week,
[00:00:36.080 --> 00:00:37.560]   take a little bit of time,
[00:00:37.560 --> 00:00:40.600]   looking at a section of God's word
[00:00:40.600 --> 00:00:43.920]   that has really, really been useful in my life.
[00:00:43.920 --> 00:00:45.120]   I often get asked the question,
[00:00:45.120 --> 00:00:47.880]   what's your favorite book of the Bible?
[00:00:47.880 --> 00:00:50.200]   And so for me, if I had to be honest,
[00:00:50.200 --> 00:00:51.620]   it really is, and I say this all the time,
[00:00:51.620 --> 00:00:52.920]   it's whatever book I'm studying
[00:00:52.920 --> 00:00:55.040]   because there's always more there than I think.
[00:00:55.040 --> 00:00:57.040]   I mean, books that I've been around for a long time,
[00:00:57.040 --> 00:00:58.920]   when I really begin to just sit on them
[00:00:58.920 --> 00:01:00.920]   and study and reflect and ask questions,
[00:01:00.920 --> 00:01:03.040]   man, I always see so much truth
[00:01:03.040 --> 00:01:05.080]   that I either missed the first time
[00:01:05.080 --> 00:01:06.880]   or just forgot was there.
[00:01:06.880 --> 00:01:09.720]   So whatever book I'm spending the most time in,
[00:01:09.720 --> 00:01:12.320]   at any given time, when I'm teaching through some series
[00:01:12.320 --> 00:01:13.520]   at Watermark, wherever it might be,
[00:01:13.520 --> 00:01:14.480]   that becomes my favorite book.
[00:01:14.480 --> 00:01:16.840]   But if I had to just say this one book
[00:01:16.840 --> 00:01:19.680]   that has been the most useful in my life,
[00:01:19.680 --> 00:01:22.560]   not in order to help me understand my own sin
[00:01:22.560 --> 00:01:24.840]   and my own need for Jesus,
[00:01:24.840 --> 00:01:27.280]   but a book that has changed me
[00:01:27.280 --> 00:01:29.220]   more than any other book in the Bible,
[00:01:29.220 --> 00:01:30.960]   it would be a book called Proverbs.
[00:01:30.960 --> 00:01:34.000]   And it's a book that is written for idiots like me
[00:01:34.000 --> 00:01:36.200]   of a very short attention span
[00:01:36.200 --> 00:01:38.560]   because it kind of just speaks to you in jabs
[00:01:38.560 --> 00:01:41.480]   and quick punches and little pithy statements.
[00:01:41.480 --> 00:01:43.600]   This is the way the book of Proverbs starts.
[00:01:43.600 --> 00:01:44.920]   Listen to this.
[00:01:44.920 --> 00:01:49.640]   This is chapter one of a collection of wisdom sayings.
[00:01:49.640 --> 00:01:51.840]   Okay, now wisdom, all wisdom is,
[00:01:51.840 --> 00:01:56.000]   is knowledge wrapped up in understanding,
[00:01:56.000 --> 00:01:58.640]   which is to say a life that takes truth
[00:01:58.640 --> 00:02:02.000]   and rightly applies it is a life that's marked by wisdom.
[00:02:02.000 --> 00:02:05.640]   This is what it says.
[00:02:05.640 --> 00:02:07.200]   It says the Proverbs of Solomon,
[00:02:07.200 --> 00:02:08.520]   who if you know the story about Solomon,
[00:02:08.520 --> 00:02:10.280]   he could ask God whatever he wanted.
[00:02:10.280 --> 00:02:13.640]   And what he asked for was that he would have wisdom,
[00:02:13.640 --> 00:02:15.000]   that he would not just know things.
[00:02:15.000 --> 00:02:16.060]   'Cause here's the deal, right?
[00:02:16.060 --> 00:02:18.580]   Most of you guys know more
[00:02:18.580 --> 00:02:21.020]   than you're applying to your life already.
[00:02:21.020 --> 00:02:22.880]   Look, we all know what we're supposed to eat
[00:02:22.880 --> 00:02:25.760]   if we wanna feel like and look like we wanna feel like
[00:02:25.760 --> 00:02:27.240]   and look like.
[00:02:27.240 --> 00:02:29.160]   That doesn't mean we always eat that way,
[00:02:29.160 --> 00:02:30.840]   exercise that way.
[00:02:30.840 --> 00:02:33.920]   We all know a lot of times what's good for us
[00:02:33.920 --> 00:02:36.960]   and we just don't apply it correctly to our lives.
[00:02:36.960 --> 00:02:39.160]   And so what Solomon asked for was wisdom.
[00:02:39.160 --> 00:02:41.540]   He didn't just want intellectual understanding.
[00:02:41.540 --> 00:02:44.960]   He wanted intellectual truth applied.
[00:02:44.960 --> 00:02:47.240]   And so he says this, this is why I wrote this.
[00:02:47.240 --> 00:02:50.200]   So this is why this has been a book that's good for me.
[00:02:50.200 --> 00:02:51.720]   To know wisdom and instruction,
[00:02:51.720 --> 00:02:55.280]   that you might know wisdom and you might be instructed,
[00:02:55.280 --> 00:02:57.560]   you might discern the sayings of understanding
[00:02:57.560 --> 00:03:00.400]   so that you can receive instruction in wise behavior,
