
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:23.600]   - What's up, Porch, how we doing tonight?
[00:00:23.600 --> 00:00:25.740]   (audience cheering)
[00:00:25.740 --> 00:00:28.200]   Hey, it's good to see you, I hope that all is well.
[00:00:28.200 --> 00:00:30.400]   Happy Tuesday to you.
[00:00:30.400 --> 00:00:32.880]   My name is Timothy Atik, I'm one of the teaching pastors
[00:00:32.880 --> 00:00:36.920]   here at Watermark on Tuesday nights as well as on Sundays.
[00:00:36.920 --> 00:00:39.900]   If this is your first time ever with us on a Tuesday night,
[00:00:39.900 --> 00:00:43.480]   thank you for trusting us with your Tuesday night.
[00:00:43.480 --> 00:00:45.560]   I do wanna give a shout out to all the Porch Live
[00:00:45.560 --> 00:00:48.760]   locations watching, especially wanna say hello
[00:00:48.760 --> 00:00:52.760]   to Porch Live Midland, Porch Live Tulsa,
[00:00:52.760 --> 00:00:56.320]   Porch Live Boise, so glad that you're tuning in tonight,
[00:00:56.320 --> 00:00:57.720]   I hope all is well.
[00:00:58.240 --> 00:01:01.320]   So here's the deal, I've got three boys
[00:01:01.320 --> 00:01:05.280]   and all three of my boys have birthdays at some point
[00:01:05.280 --> 00:01:10.280]   in the month that we are in, which is not great financially
[00:01:10.280 --> 00:01:14.640]   but it's just a reality for the Atik family,
[00:01:14.640 --> 00:01:17.160]   which means that we are thinking a lot about gifts
[00:01:17.160 --> 00:01:21.000]   that we are giving and the third kid's birthday
[00:01:21.000 --> 00:01:24.280]   is on October 12th and then right after that,
[00:01:24.280 --> 00:01:26.240]   like our kids are gonna be thinking about what they want
[00:01:26.240 --> 00:01:28.560]   for Christmas, so for the whole fall,
[00:01:28.560 --> 00:01:32.160]   we are really thinking about presents
[00:01:32.160 --> 00:01:36.240]   and something that I've learned over the years is this,
[00:01:36.240 --> 00:01:39.240]   when you give a gift to someone,
[00:01:39.240 --> 00:01:44.240]   you care about their response, the response matters.
[00:01:44.240 --> 00:01:46.920]   Like I remember when my oldest son Noah
[00:01:46.920 --> 00:01:50.800]   was three years old at Christmas,
[00:01:50.800 --> 00:01:54.080]   he got a lot of gifts 'cause he was the first grandkid
[00:01:54.080 --> 00:01:59.080]   and I remember him on Christmas, this was his rhythm,
[00:01:59.080 --> 00:02:02.000]   he would take a present, he would unwrap it,
[00:02:02.000 --> 00:02:05.360]   he would look at it, he would not say thank you
[00:02:05.360 --> 00:02:06.720]   and he would put it to the side,
[00:02:06.720 --> 00:02:09.360]   he would grab the next gift, he would unwrap it,
[00:02:09.360 --> 00:02:11.600]   he would look at it, he would not say thank you
[00:02:11.600 --> 00:02:13.200]   and he would put it to the side.
[00:02:13.200 --> 00:02:17.200]   After he unwrapped all of his gifts,
[00:02:17.200 --> 00:02:19.320]   he looked at my wife and me and said,
[00:02:19.320 --> 00:02:20.800]   what else you got for me?
