
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.320]   - Love it, hey, welcome friends in the room,
[00:00:18.320 --> 00:00:20.540]   friends of Fort Worth, Houston, El Paso,
[00:00:20.540 --> 00:00:22.580]   Rogers, Arkansas, Phoenix, wherever you're joining us from,
[00:00:22.580 --> 00:00:23.420]   we're so glad that you're here,
[00:00:23.420 --> 00:00:25.940]   and especially friends here, we're glad that you are here.
[00:00:25.940 --> 00:00:29.460]   Tonight, we have got a treat, a friend of ours,
[00:00:29.460 --> 00:00:32.340]   a young adult pastor in town named Tripp Lee is joining us,
[00:00:32.340 --> 00:00:33.660]   we're gonna take a departure,
[00:00:33.660 --> 00:00:35.380]   and he is from Concord Church,
[00:00:35.380 --> 00:00:36.900]   a church that we love dearly.
[00:00:36.900 --> 00:00:38.580]   So will you guys put your hands together for Tripp,
[00:00:38.580 --> 00:00:40.380]   who's coming to teach us from God's word.
[00:00:40.380 --> 00:00:43.380]   (audience cheering)
[00:00:43.380 --> 00:00:45.860]   - Thanks, man.
[00:00:45.860 --> 00:00:50.140]   All right.
[00:00:50.140 --> 00:00:54.500]   How's everybody doing?
[00:00:54.500 --> 00:00:55.820]   (audience cheering)
[00:00:55.820 --> 00:00:58.100]   Good, excited to be here with you tonight.
[00:00:58.500 --> 00:01:01.220]   Um, I just wanna shout out real quick,
[00:01:01.220 --> 00:01:03.740]   my wife is here, y'all say hi Jess.
[00:01:03.740 --> 00:01:05.020]   - Hi Jess.
[00:01:05.020 --> 00:01:07.500]   - And we also got some folks from Concord,
[00:01:07.500 --> 00:01:08.660]   some of our young adult leaders
[00:01:08.660 --> 00:01:09.940]   who are here hanging out in the front,
[00:01:09.940 --> 00:01:12.140]   y'all just make some noise for them real quick,
[00:01:12.140 --> 00:01:12.980]   hanging with us.
[00:01:12.980 --> 00:01:16.220]   (audience cheering)
[00:01:16.220 --> 00:01:17.580]   Excited to be here with y'all.
[00:01:17.580 --> 00:01:18.780]   One of the ways that we know
[00:01:18.780 --> 00:01:20.380]   there may be some cultural difference
[00:01:20.380 --> 00:01:21.900]   between the churches is
[00:01:21.900 --> 00:01:24.320]   that when the sports activities were listed,
[00:01:24.320 --> 00:01:26.520]   it was like soccer and softball,
[00:01:27.580 --> 00:01:29.520]   and ultimate frisbee,
[00:01:29.520 --> 00:01:31.940]   and spike ball.
[00:01:31.940 --> 00:01:33.180]   What is spike ball?
[00:01:33.180 --> 00:01:34.660]   I've never even heard of that.
[00:01:34.660 --> 00:01:36.500]   There are whole sports
[00:01:36.500 --> 00:01:38.140]   that y'all are keeping from black people.
[00:01:38.140 --> 00:01:39.820]   All right, first,
[00:01:39.820 --> 00:01:44.420]   ours would have been like basketball,
[00:01:44.420 --> 00:01:47.660]   three on three basketball,
[00:01:47.660 --> 00:01:52.020]   knockout, you know, those kinds of basketball related things.
[00:01:52.020 --> 00:01:55.060]   Again, I'm excited to be here with y'all tonight
[00:01:55.060 --> 00:01:56.180]   and to preach God's word.
[00:01:56.180 --> 00:01:57.540]   I'm grateful for Watermark,
[00:01:57.540 --> 00:01:59.340]   grateful for the porch,
[00:01:59.340 --> 00:02:00.420]   love what y'all are doing
[00:02:00.420 --> 00:02:01.460]   and excited to serve you.
[00:02:01.460 --> 00:02:03.220]   So I wanna pray one more time
[00:02:03.220 --> 00:02:04.900]   and we'll dive right in.
[00:02:04.900 --> 00:02:11.040]   Father, we thank you so much for your word.
[00:02:11.040 --> 00:02:15.020]   God, thank you for everybody who's here tonight, Lord.
[00:02:15.020 --> 00:02:16.580]   Thank you for bringing them.
[00:02:16.580 --> 00:02:17.940]   God, we know that you love them,
[00:02:17.940 --> 00:02:19.020]   you care for them, Father.
[00:02:19.020 --> 00:02:21.060]   So we pray this will be a good use of our time.
[00:02:21.060 --> 00:02:23.420]   We pray you would speak through your word, Father.
[00:02:23.420 --> 00:02:27.260]   We pray you would unearth the stuff in our life
[00:02:27.260 --> 00:02:28.580]   that doesn't look like you.
[00:02:28.580 --> 00:02:31.140]   God, I pray for my friends who don't know you,
[00:02:31.140 --> 00:02:32.340]   help them to see you, God.
[00:02:32.340 --> 00:02:33.740]   I pray for my friends who know you,
[00:02:33.740 --> 00:02:35.460]   help them to see you more.
[00:02:35.460 --> 00:02:38.000]   We ask in Jesus' name, amen.
[00:02:38.000 --> 00:02:40.660]   Amen.
[00:02:40.660 --> 00:02:43.740]   Well, David just gave me a,
[00:02:43.740 --> 00:02:45.580]   just told you real quick who I am,
[00:02:45.580 --> 00:02:46.700]   just to tell you a little bit more
[00:02:46.700 --> 00:02:47.980]   so you know who you're listening to.
[00:02:47.980 --> 00:02:50.860]   I'm from Dallas, grew up here,
[00:02:50.860 --> 00:02:54.260]   lived a couple other places before I just came back.
[00:02:54.260 --> 00:02:55.980]   But God has been really gracious,
[00:02:55.980 --> 00:02:57.940]   and when I was really young,
[00:02:57.940 --> 00:03:01.000]   I was maybe about 14 years old,
