
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:14.940]   - How are we doing?
[00:00:14.940 --> 00:00:17.860]   Man, it's awesome to be here.
[00:00:17.860 --> 00:00:19.420]   My name is Todd, I get to hang out with you guys
[00:00:19.420 --> 00:00:20.260]   every now and then.
[00:00:20.260 --> 00:00:21.520]   I'm part of the team here at Watermark,
[00:00:21.520 --> 00:00:23.600]   and it is awesome to be here with you guys
[00:00:23.600 --> 00:00:25.900]   and around the country that are tuning in.
[00:00:25.900 --> 00:00:28.560]   And we are talking about self-care.
[00:00:28.560 --> 00:00:31.120]   And we're specifically here not kinda having
[00:00:31.120 --> 00:00:33.800]   some myopic self-centered obsession.
[00:00:33.800 --> 00:00:36.380]   We're not spiritual narcissists,
[00:00:36.380 --> 00:00:38.720]   but we know that we're blessed to be a blessing.
[00:00:38.720 --> 00:00:40.660]   And so if we don't take care of ourself,
[00:00:40.660 --> 00:00:42.720]   if we're not taking care of who we are,
[00:00:42.720 --> 00:00:44.000]   we can't be caregivers.
[00:00:44.000 --> 00:00:47.040]   And so this series, self-care, we're wrapping up tonight
[00:00:47.040 --> 00:00:50.440]   and we're talking about probably the most important thing
[00:00:50.440 --> 00:00:51.280]   you can do.
[00:00:51.280 --> 00:00:53.480]   People sometimes ask me, because of my role here
[00:00:53.480 --> 00:00:55.460]   at Watermark in Dallas, you know,
[00:00:55.460 --> 00:00:59.300]   which has grown to be something of, you know,
[00:00:59.300 --> 00:01:02.940]   pretty significant responsibility in size.
[00:01:02.940 --> 00:01:05.800]   They just say, man, Todd, what's the most difficult thing
[00:01:05.800 --> 00:01:08.800]   about leading this community?
[00:01:08.800 --> 00:01:13.420]   And my answer is always the same, and it comes quickly.
[00:01:13.420 --> 00:01:15.880]   And that is, the most difficult thing for me
[00:01:15.880 --> 00:01:17.320]   to lead at Watermark is me.
[00:01:17.320 --> 00:01:22.680]   If I can control me, if I can discipline myself,
[00:01:22.680 --> 00:01:25.220]   if I can do the things that I need to do,
[00:01:25.220 --> 00:01:28.320]   it's amazing how much everything else
[00:01:28.320 --> 00:01:29.500]   just falls in the line.
[00:01:29.500 --> 00:01:33.480]   But you need to know something, it is hard to discipline me.
[00:01:33.480 --> 00:01:36.020]   I heard a guy say a long time ago,
[00:01:36.020 --> 00:01:39.100]   man, if there was a radio station, you know,
[00:01:39.100 --> 00:01:41.260]   named after him, he would tune into it all the time.
[00:01:41.260 --> 00:01:44.440]   You know, K. Todd, you know, all Todd, all the time.
[00:01:44.440 --> 00:01:45.780]   I would tune into it.
[00:01:45.780 --> 00:01:46.620]   It's just a fact.
[00:01:46.620 --> 00:01:49.020]   I love me some me.
[00:01:49.020 --> 00:01:53.060]   That's who I am.
[00:01:53.060 --> 00:01:56.780]   As a person who has been separated from the God
[00:01:56.780 --> 00:01:57.600]   who cares for us.
[00:01:57.600 --> 00:01:58.940]   Let me tell you why that's who I am,
[00:01:58.940 --> 00:02:02.260]   apart from the grace that has invaded my life.
[00:02:02.260 --> 00:02:04.580]   Have you ever noticed that you pay attention
[00:02:04.580 --> 00:02:09.100]   to certain parts of your body only when they're jacked up?
[00:02:09.100 --> 00:02:11.780]   Right, like how many of you guys
[00:02:11.780 --> 00:02:13.300]   thought about your elbow today?
[00:02:13.300 --> 00:02:16.940]   The answer is everybody who banged their elbow.
[00:02:16.940 --> 00:02:19.420]   That's who thought about their elbow.
[00:02:19.420 --> 00:02:21.340]   How many of you guys thought about your kneecap?
[00:02:21.340 --> 00:02:23.540]   The answer is those of you that got up in the dark
[00:02:23.540 --> 00:02:26.400]   and you forgot that dag-num little coffee table was there
[00:02:26.400 --> 00:02:28.340]   and you were walking and you smacked your knee.
[00:02:28.340 --> 00:02:30.300]   You thought about your kneecap.
[00:02:30.300 --> 00:02:33.340]   How many of y'all thought about that left finger
[00:02:33.340 --> 00:02:35.980]   on your left hand?
[00:02:35.980 --> 00:02:38.180]   Right, that third one right here.
[00:02:38.180 --> 00:02:40.340]   All right, well, that's a bad example for a bunch of singles
[00:02:40.340 --> 00:02:42.540]   'cause you probably thought about that a lot.
[00:02:42.540 --> 00:02:48.260]   But let me just say this to you guys, all right,
[00:02:48.260 --> 00:02:49.140]   just for a second.
[00:02:49.140 --> 00:02:52.460]   The reason you think about certain body parts
[00:02:52.460 --> 00:02:54.360]   is 'cause something's wrong with them.
[00:02:54.360 --> 00:02:58.660]   When you obsess over something or your brain says,
[00:02:58.660 --> 00:03:00.120]   hey, we're gonna give some attention
[00:03:00.120 --> 00:03:01.460]   and some care to that thing,
[00:03:01.460 --> 00:03:03.660]   it's because that thing is throbbing.
[00:03:03.660 --> 00:03:06.100]   That thing is not operating the way it should
[00:03:06.100 --> 00:03:08.220]   and it's saying, I need some attention.
[00:03:08.220 --> 00:03:09.380]   Let me just tell you something.
[00:03:09.380 --> 00:03:13.660]   When you're self-obsessed, when you are consumed
[00:03:13.660 --> 00:03:16.520]   with how you're being perceived,
[00:03:16.520 --> 00:03:21.520]   or when you turn in to your self-infatuation
[00:03:21.520 --> 00:03:25.860]   and your pleasure and your life plan all the time,
[00:03:25.860 --> 00:03:27.860]   it's 'cause something is broken there.
[00:03:27.860 --> 00:03:33.340]   It's screaming out, this isn't how it should be.
[00:03:33.340 --> 00:03:38.860]   But when you see somebody that is at a sense of peace
[00:03:38.860 --> 00:03:42.260]   and is not riddled by anxiety or despair
[00:03:42.260 --> 00:03:45.860]   or self-love and gloating and pride,
[00:03:45.860 --> 00:03:49.100]   you just come into something really glorious
[00:03:49.100 --> 00:03:50.320]   and beautiful there.
[00:03:50.320 --> 00:03:51.580]   I love the statement,
[00:03:51.580 --> 00:03:53.620]   when a man or a woman forgets themself,
[00:03:53.620 --> 00:03:55.340]   they usually start to live in a way
[00:03:55.340 --> 00:03:58.700]   that everybody else remembers.
[00:03:58.700 --> 00:04:00.500]   Because most of the people you meet, man,
[00:04:00.500 --> 00:04:02.620]   they're just throbbing in pain
[00:04:02.620 --> 00:04:04.640]   and they're reaching out either to use you
[00:04:04.640 --> 00:04:06.340]   because they think you've got something
[00:04:06.340 --> 00:04:07.640]   that will give them life,
[00:04:07.640 --> 00:04:11.320]   or they're trying just to get you to give them something
[00:04:11.320 --> 00:04:13.940]   that you think will have life.
[00:04:15.100 --> 00:04:17.060]   And that's not the way God created us.
[00:04:17.060 --> 00:04:20.180]   And so if you wanna be a person
[00:04:20.180 --> 00:04:22.020]   that can really care for others,
[00:04:22.020 --> 00:04:24.380]   that can be that person that forgets themself
[00:04:24.380 --> 00:04:27.580]   and to live in a way that everybody else remembers,
[00:04:27.580 --> 00:04:29.780]   then you gotta learn to care for yourself.
[00:04:29.780 --> 00:04:33.300]   And man, God wants you to know,
[00:04:33.300 --> 00:04:35.780]   the best way to care for yourself
[00:04:35.780 --> 00:04:37.780]   is to come to the one who cares for you.
[00:04:37.780 --> 00:04:39.180]   It's what he says.
[00:04:39.180 --> 00:04:41.060]   Cast all your anxieties on me.
[00:04:41.060 --> 00:04:41.900]   Why?
[00:04:41.900 --> 00:04:43.780]   Because I care for you.
[00:04:43.780 --> 00:04:46.860]   There's an old statement that's in the scripture
[00:04:46.860 --> 00:04:48.140]   again and again and again, that's this,
[00:04:48.140 --> 00:04:50.260]   it's God's opposed to the proud,
[00:04:50.260 --> 00:04:52.780]   but he gives grace to the humble.
[00:04:52.780 --> 00:04:55.260]   Humble yourself therefore into the mighty hand of God
[00:04:55.260 --> 00:04:57.020]   that he might exalt you in due time.
[00:04:57.020 --> 00:05:00.060]   And I love the statement that if you try and do God's job,
[00:05:00.060 --> 00:05:00.900]   what's God's job?
[00:05:00.900 --> 00:05:02.580]   That little silly question I just gave you, right?
[00:05:02.580 --> 00:05:04.340]   Humble yourself into the mighty hand of God
[00:05:04.340 --> 00:05:05.860]   that he might exalt you in due time.
[00:05:05.860 --> 00:05:10.220]   If you try and do God's job, which is to exalt yourself,
[00:05:10.220 --> 00:05:13.680]   then he will do yours, which is to humble you.
[00:05:13.680 --> 00:05:17.220]   Because none of us can care for ourself
[00:05:17.220 --> 00:05:20.680]   or produce for ourself what our soul was created for,
[00:05:20.680 --> 00:05:23.660]   which is to be in intimate relationship with the God
[00:05:23.660 --> 00:05:28.660]   who is and who loves and who gives grace and glory.
[00:05:28.660 --> 00:05:31.000]   It's who God is.
[00:05:31.000 --> 00:05:33.300]   I mean, if there's a little catchphrase, right,
[00:05:33.300 --> 00:05:35.140]   of my life, it's become this.
[00:05:35.140 --> 00:05:36.460]   God's not looking to rip you off,
[00:05:36.460 --> 00:05:37.900]   he's looking to set you free.
[00:05:39.540 --> 00:05:42.460]   But let me read you some scripture just for a second.
[00:05:42.460 --> 00:05:45.180]   It's found in 1 Timothy chapter four.
[00:05:45.180 --> 00:05:48.460]   And this is what it says, that the Spirit,
[00:05:48.460 --> 00:05:51.480]   meaning God, has just told us explicitly,
[00:05:51.480 --> 00:05:53.900]   which is like without any confusion,
[00:05:53.900 --> 00:05:57.860]   the Spirit explicitly says that in latter times,
[00:05:57.860 --> 00:05:59.300]   and man, we're living in 'em,
[00:05:59.300 --> 00:06:02.260]   some will fall away from the faith.
[00:06:02.260 --> 00:06:03.700]   In fact, many people, this is even people
[00:06:03.700 --> 00:06:05.780]   that are around spiritual conversations,
[00:06:05.780 --> 00:06:07.020]   they're gonna fall away.
[00:06:07.020 --> 00:06:09.900]   They're not gonna maintain the devotion to that
[00:06:09.900 --> 00:06:12.980]   which ultimately helps men live and women live
[00:06:12.980 --> 00:06:14.080]   with a sense of peace.
[00:06:14.080 --> 00:06:16.260]   They're gonna pay attention to deceitful spirits
[00:06:16.260 --> 00:06:17.300]   and doctrines of demons.
[00:06:17.300 --> 00:06:19.620]   And you're like, oh my goodness.
[00:06:19.620 --> 00:06:22.580]   Spirits and demons, man, how do we deal with those?
[00:06:22.580 --> 00:06:23.740]   Let me just tell you something.
[00:06:23.740 --> 00:06:25.440]   The way you deal with deceitful spirits
[00:06:25.440 --> 00:06:27.100]   and doctrines of demons, and I'm gonna tell you
[00:06:27.100 --> 00:06:28.980]   what deceitful spirits and doctrines of demons are
[00:06:28.980 --> 00:06:32.020]   in just a second, biblically is not to cast them out
[00:06:32.020 --> 00:06:33.300]   and not to bind them.
[00:06:33.300 --> 00:06:35.180]   The Bible doesn't say we bind Satan.
[00:06:35.180 --> 00:06:37.620]   Satan won't be bound until a much later part
[00:06:37.620 --> 00:06:38.900]   of God's kingdom program.
[00:06:38.900 --> 00:06:42.940]   Right now, he's a roaring lion seeking whom he may devour.
[00:06:42.940 --> 00:06:44.100]   And what you're gonna find out
[00:06:44.100 --> 00:06:46.260]   is Satan has no power to create.
[00:06:46.260 --> 00:06:48.500]   All he has the power to do is destroy.
[00:06:48.500 --> 00:06:51.460]   All he has the power to do is to take what God says
[00:06:51.460 --> 00:06:53.380]   is good and right and beautiful and true
[00:06:53.380 --> 00:06:56.620]   and deceive you that it's bad and boring
[00:06:56.620 --> 00:06:59.460]   and life-sucking when in fact it's life-giving.
[00:06:59.460 --> 00:07:00.700]   He is a deceiver.
[00:07:00.700 --> 00:07:03.100]   He doesn't create anything beautiful.
[00:07:03.100 --> 00:07:04.760]   He just deceives you into thinking
[00:07:04.760 --> 00:07:07.500]   that which seems right to you,
[00:07:07.500 --> 00:07:09.100]   but in the end is the way of death,
[00:07:09.100 --> 00:07:10.460]   is the right way to live.
[00:07:10.460 --> 00:07:14.380]   The way we deal with demons biblically
[00:07:14.380 --> 00:07:17.780]   is not to cast them out, it's to bring truth in.
[00:07:17.780 --> 00:07:18.700]   That's what we do.
[00:07:18.700 --> 00:07:20.980]   It's always a truth encounter.
[00:07:20.980 --> 00:07:22.960]   It's never a power encounter.
[00:07:22.960 --> 00:07:26.700]   I want you to think about this for a second, okay?
[00:07:26.700 --> 00:07:28.840]   Jesus is the light of the world.
[00:07:28.840 --> 00:07:31.660]   He came in the world, the scripture says,
[00:07:31.660 --> 00:07:34.060]   to bring them light.
[00:07:34.060 --> 00:07:36.300]   He is life and light, and where there was death
[00:07:36.300 --> 00:07:37.740]   that was ruling sinful humanity
[00:07:37.740 --> 00:07:39.820]   that was separated from a God who is life,
[00:07:39.820 --> 00:07:40.860]   he came to bring life.
[00:07:40.860 --> 00:07:43.260]   Where there was darkness and a lack of understanding,
[00:07:43.260 --> 00:07:44.780]   he came to bring light.
[00:07:44.780 --> 00:07:47.700]   How do you deal with darkness in your house?
[00:07:47.700 --> 00:07:49.060]   What do you do?
[00:07:49.060 --> 00:07:51.580]   Do you get in there and cast out the darkness?
[00:07:51.580 --> 00:07:53.460]   Do you try and grab it and have a power encounter
[00:07:53.460 --> 00:07:55.500]   with the darkness and grab it and take it
[00:07:55.500 --> 00:07:56.820]   and throw it outside?
[00:07:56.820 --> 00:08:01.640]   No, the way that you get rid of the darkness is what?
[00:08:01.640 --> 00:08:04.300]   You bring light in.
[00:08:04.300 --> 00:08:08.220]   Darkness can't handle light.
[00:08:08.220 --> 00:08:09.620]   That's all darkness is.
[00:08:09.620 --> 00:08:11.780]   It's the absence of what should be.
[00:08:11.780 --> 00:08:13.940]   It's like you can't make cold.
[00:08:13.940 --> 00:08:15.500]   All we can do is produce heat.
[00:08:15.500 --> 00:08:17.340]   Cold is the absence of heat.
[00:08:17.340 --> 00:08:19.280]   Darkness is the absence of light.
[00:08:19.280 --> 00:08:20.660]   That's all that it is.
[00:08:20.660 --> 00:08:23.860]   And so I'm gonna tell you what the doctrines of demons
[00:08:23.860 --> 00:08:25.380]   and deceitful spirits are, and I'm gonna tell you
[00:08:25.380 --> 00:08:29.300]   how we're gonna handle them in order to not be deceived.
[00:08:30.380 --> 00:08:34.000]   The doctrines of demons and the deceitful spirits
[00:08:34.000 --> 00:08:37.200]   that are in this world that are destroying people,
[00:08:37.200 --> 00:08:38.720]   it's gonna be spelled out right here,
[00:08:38.720 --> 00:08:40.720]   basically in verses two and three,
[00:08:40.720 --> 00:08:42.360]   but it all is wrapped up in this.
[00:08:42.360 --> 00:08:46.420]   When God says, "I have come that you might have life
[00:08:46.420 --> 00:08:47.880]   "and have it abundantly,"
[00:08:47.880 --> 00:08:52.280]   demons say, "You better work hard to get life
[00:08:52.280 --> 00:08:55.700]   "and bring yourself to God in such a way
[00:08:55.700 --> 00:08:57.980]   "that he'll maybe decide to let you in a little bit
[00:08:57.980 --> 00:08:59.040]   "on his blessing."
[00:08:59.040 --> 00:09:01.820]   The doctrines of demons and deceitful spirits
[00:09:01.820 --> 00:09:04.540]   is that man must earn his way to God.
[00:09:04.540 --> 00:09:06.320]   You're gonna see it spelled out right here.
[00:09:06.320 --> 00:09:08.940]   There are men by means of hypocrisy, of liars,
[00:09:08.940 --> 00:09:11.000]   seated in their own conscience with a branding iron,
[00:09:11.000 --> 00:09:13.020]   men who will watch this, forbid marriage
[00:09:13.020 --> 00:09:15.060]   and advocate abstaining from foods,
[00:09:15.060 --> 00:09:17.340]   which God has created to be gratefully shared
[00:09:17.340 --> 00:09:19.180]   by those who believe and know the truth.
[00:09:19.180 --> 00:09:22.660]   In other words, the works-based mentality.
[00:09:22.660 --> 00:09:24.140]   And this is why sometimes when people say,
[00:09:24.140 --> 00:09:25.580]   "Mentality, you religious person,"
[00:09:25.580 --> 00:09:27.100]   I don't ever answer that yes or no
[00:09:27.100 --> 00:09:28.880]   because I just wanna always understand
[00:09:28.880 --> 00:09:31.080]   what you mean by religion.
[00:09:31.080 --> 00:09:34.140]   And if what you mean by religion
[00:09:34.140 --> 00:09:36.420]   is what most people are talking about
[00:09:36.420 --> 00:09:38.020]   when they talk about religion, which is,
[00:09:38.020 --> 00:09:41.540]   I do these things and eventually God will make a decision
[00:09:41.540 --> 00:09:43.380]   about how I've done,
[00:09:43.380 --> 00:09:45.580]   then I would say I'm not a religious person.
[00:09:45.580 --> 00:09:51.020]   Religion ultimately is what man does,
[00:09:51.020 --> 00:09:55.540]   but Christianity, the story of the scriptures,
[00:09:55.540 --> 00:09:58.080]   you need to know so many people in this room
[00:09:58.080 --> 00:10:00.500]   still even think that what this is is a rule book.
[00:10:00.500 --> 00:10:03.300]   It's a bunch of morals and you better open it up
[00:10:03.300 --> 00:10:04.580]   and you better do what it says
[00:10:04.580 --> 00:10:06.700]   or you're not gonna get done what you want done,
[00:10:06.700 --> 00:10:08.840]   which is to be okay when you meet God.
[00:10:08.840 --> 00:10:10.620]   No, this is not a rule book.
[00:10:10.620 --> 00:10:12.480]   What this is a revelation.
[00:10:12.480 --> 00:10:15.580]   It's a rescue story of God's love for you.
[00:10:15.580 --> 00:10:19.020]   He explains why our world is filled with so much chaos,
[00:10:19.020 --> 00:10:22.140]   why it's so hurting, why it's throbbing in war
[00:10:22.140 --> 00:10:25.480]   and pain and poverty, because we have left the God
[00:10:25.480 --> 00:10:27.340]   who brings order and beauty in life.
[00:10:28.240 --> 00:10:31.560]   And then he cares for us and so God pursues us
[00:10:31.560 --> 00:10:35.120]   and he runs after us and this book tells us who God is.
[00:10:35.120 --> 00:10:36.720]   And he says, for sure I'm holy.
[00:10:36.720 --> 00:10:41.760]   For sure I'm beautiful and perfect and holy and blameless
[00:10:41.760 --> 00:10:44.240]   and I can have no fellowship with those that aren't like me
[00:10:44.240 --> 00:10:47.880]   and I'm a just God and so I've got to judge what is not
[00:10:47.880 --> 00:10:49.800]   and what should not be.
[00:10:49.800 --> 00:10:53.480]   But because I love you, I'm gonna make provision
[00:10:53.480 --> 00:10:56.080]   for those of you that have contributed to that chaos.
[00:10:56.920 --> 00:10:58.440]   And I'm gonna show you a way back to me
[00:10:58.440 --> 00:11:01.760]   and I'm gonna pay a debt that I did not owe.
[00:11:01.760 --> 00:11:03.880]   And being an eternally perfect creature,
[00:11:03.880 --> 00:11:05.800]   I'm gonna need an eternally perfect sacrifice
[00:11:05.800 --> 00:11:08.520]   and guess what, I'm the only one that can provide that.
[00:11:08.520 --> 00:11:10.840]   And so God told you it was coming
[00:11:10.840 --> 00:11:13.360]   and then he brought that great promise
[00:11:13.360 --> 00:11:14.800]   in the person of his son,
[00:11:14.800 --> 00:11:18.320]   who said I'm gonna do something for you that you can't do.
[00:11:18.320 --> 00:11:19.680]   I'm gonna go someplace you can't go.
[00:11:19.680 --> 00:11:22.280]   I'm gonna go before God and I'm gonna offer my life
[00:11:22.280 --> 00:11:25.360]   as a living, I mean as a perfect sacrifice.
[00:11:25.360 --> 00:11:30.200]   God's gonna make me, though I'm rich, to become poor
[00:11:30.200 --> 00:11:32.640]   so that through my poverty you might become rich.
[00:11:32.640 --> 00:11:35.160]   And demons are gonna tell you
[00:11:35.160 --> 00:11:36.640]   that you're rich enough in good works
[00:11:36.640 --> 00:11:38.920]   and I'm gonna tell you that my standard's perfection
[00:11:38.920 --> 00:11:40.200]   and none of you have met it.
