
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:17.680]   - Well guys, good evening.
[00:00:17.680 --> 00:00:19.040]   My name's Harrison Ross.
[00:00:19.040 --> 00:00:21.520]   I am on staff here at Watermark.
[00:00:21.520 --> 00:00:24.880]   And recently I have started eating differently.
[00:00:24.880 --> 00:00:28.580]   Anybody else kind of on this trend of changing what you eat?
[00:00:28.820 --> 00:00:30.220]   (audience laughing)
[00:00:30.220 --> 00:00:34.180]   Yeah, so recently I have cut out gluten and dairy
[00:00:34.180 --> 00:00:35.660]   from my entire diet.
[00:00:35.660 --> 00:00:39.020]   Okay, so some people are celebrating me.
[00:00:39.020 --> 00:00:40.940]   Other people are judging me and going,
[00:00:40.940 --> 00:00:43.740]   "You hippie, what is your problem?
[00:00:43.740 --> 00:00:45.560]   "Eat a burger."
[00:00:45.560 --> 00:00:48.420]   Okay, before, hey, I'm all in on the burger
[00:00:48.420 --> 00:00:50.340]   now without a bun and cheese.
[00:00:50.340 --> 00:00:51.260]   It's terrible.
[00:00:51.260 --> 00:00:53.900]   But hear me out, okay?
[00:00:53.900 --> 00:00:57.140]   Few years ago, I did Whole30.
[00:00:57.140 --> 00:00:58.820]   I did it kicking and screaming.
[00:00:58.820 --> 00:01:00.340]   Anybody else on the Whole30 trend?
[00:01:00.340 --> 00:01:01.700]   Anybody out there?
[00:01:01.700 --> 00:01:04.000]   Anybody on Whole30 right now?
[00:01:04.000 --> 00:01:09.040]   No, we've all just said, "Screw Whole30, it's terrible."
[00:01:09.040 --> 00:01:11.340]   So I tried Whole30.
[00:01:11.340 --> 00:01:12.860]   I hated it.
[00:01:12.860 --> 00:01:15.860]   And then I kind of loved it.
[00:01:15.860 --> 00:01:18.380]   It really started to change the way I was thinking.
[00:01:18.380 --> 00:01:21.840]   My wife was already not eating gluten and dairy
[00:01:21.840 --> 00:01:23.420]   because of some health stuff.
[00:01:23.420 --> 00:01:25.460]   And so it was something that I kind of enjoyed
[00:01:25.460 --> 00:01:27.220]   and I quickly bailed from.
[00:01:27.220 --> 00:01:29.920]   I got to 30, I ran away from it,
[00:01:29.920 --> 00:01:32.660]   and was like, "This is not for me."
[00:01:32.660 --> 00:01:35.780]   But recently, now I'm back because of some other things,
[00:01:35.780 --> 00:01:38.380]   of how it's affecting clarity of thought,
[00:01:38.380 --> 00:01:40.380]   other things like that,
[00:01:40.380 --> 00:01:45.380]   and partially because I have been haunted my entire life
[00:01:45.380 --> 00:01:48.840]   from this picture in high school.
[00:01:48.840 --> 00:01:50.740]   So this is me.
[00:01:50.740 --> 00:01:53.640]   I know.
[00:01:53.640 --> 00:01:54.780]   There's not even judgment.
[00:01:54.780 --> 00:01:56.920]   There's just shame and sorrow.
[00:01:56.920 --> 00:02:00.060]   This is me on Easter.
[00:02:00.060 --> 00:02:02.540]   I'm a ninth grader in high school.
[00:02:02.540 --> 00:02:06.580]   I have frosted tips that I did unintentionally.
[00:02:06.580 --> 00:02:09.600]   I'm wearing a rope choker necklace
[00:02:09.600 --> 00:02:13.140]   that I think I have a scar indented from
[00:02:13.140 --> 00:02:15.180]   because I was so chubby in the neck.
[00:02:15.180 --> 00:02:19.900]   And I definitely suffered from what's called moobs,
[00:02:19.900 --> 00:02:21.360]   man boobs.
[00:02:21.360 --> 00:02:22.920]   They are real.
[00:02:22.920 --> 00:02:25.620]   Yes, you shout because you understand.
[00:02:25.620 --> 00:02:29.180]   This is my life in junior high and high school.
