
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.500]   - All right, let's go.
[00:00:15.500 --> 00:00:17.420]   Self-care continues.
[00:00:17.420 --> 00:00:20.180]   Welcome, friends in the room.
[00:00:20.180 --> 00:00:22.400]   And yes, happy Valentine's Day week.
[00:00:22.400 --> 00:00:26.060]   Singles Awareness Day is coming up.
[00:00:26.060 --> 00:00:29.980]   And we are continuing this series, Self-Care.
[00:00:29.980 --> 00:00:33.220]   Anyone been to New York City recently?
[00:00:33.220 --> 00:00:34.720]   (audience cheering)
[00:00:34.720 --> 00:00:37.140]   Man, concrete jungle where dreams are made of.
[00:00:37.140 --> 00:00:40.720]   New York during the winter is like one of the best times
[00:00:40.720 --> 00:00:41.560]   to go to that city.
[00:00:41.560 --> 00:00:42.740]   And it's such a fun city.
[00:00:42.740 --> 00:00:44.600]   We went not long ago, my wife and I.
[00:00:44.600 --> 00:00:47.620]   And we did, of course, what you do when you go to New York
[00:00:47.620 --> 00:00:49.120]   and you're doing all the touristy things.
[00:00:49.120 --> 00:00:51.080]   And so we stayed in the Lower East Side.
[00:00:51.080 --> 00:00:53.720]   We went and saw a show, went to Times Square.
[00:00:53.720 --> 00:00:55.440]   We went and saw the Christmas tree
[00:00:55.440 --> 00:00:57.600]   and just had a blast going around
[00:00:57.600 --> 00:00:59.860]   getting to experience all that was New York.
[00:00:59.860 --> 00:01:03.080]   But one of my favorite parts of our trip,
[00:01:03.080 --> 00:01:04.800]   I didn't expect to be one of my favorite parts,
[00:01:04.800 --> 00:01:07.680]   and that was the subway station.
[00:01:07.680 --> 00:01:09.600]   Any subway travelers?
[00:01:09.600 --> 00:01:11.160]   Like, dude, here's a couple things.
[00:01:11.160 --> 00:01:12.480]   Yeah, thank you, good.
[00:01:12.480 --> 00:01:13.320]   You're in Dallas.
[00:01:13.320 --> 00:01:15.720]   Here's what I love about the subway station experience
[00:01:15.720 --> 00:01:18.780]   is one, it's like unbelievably cheap.
[00:01:18.780 --> 00:01:21.040]   It's like for a nickel, you can go all around the city
[00:01:21.040 --> 00:01:22.080]   as many times as you want.
[00:01:22.080 --> 00:01:24.440]   And it's like $2.20 compared to an Uber.
[00:01:24.440 --> 00:01:25.720]   It's unbelievable.
[00:01:25.720 --> 00:01:28.080]   And there's something just that feels like,
[00:01:28.080 --> 00:01:29.660]   hey, I'm a real New Yorker.
[00:01:29.660 --> 00:01:31.720]   I'm like kinda in this little box right now
[00:01:31.720 --> 00:01:33.780]   with everyone that is like,
[00:01:33.780 --> 00:01:35.680]   it's essentially who I see at the DMV,
[00:01:35.680 --> 00:01:37.900]   all in one, we're getting a reunion together.
[00:01:37.900 --> 00:01:39.480]   We're hanging out in there and here we are,
[00:01:39.480 --> 00:01:41.160]   we're riding around, holding onto the thing
[00:01:41.160 --> 00:01:43.480]   and just had like a blast
[00:01:43.480 --> 00:01:47.200]   'cause it almost feels like you're going on the scavenger hunt
[00:01:47.200 --> 00:01:48.840]   every time of like, hey, where do we go now?
[00:01:48.840 --> 00:01:49.800]   Do we take the F train?
[00:01:49.800 --> 00:01:50.640]   Do we take the A train?
[00:01:50.640 --> 00:01:51.560]   What do we do?
[00:01:51.560 --> 00:01:52.960]   And throughout that experience,
[00:01:52.960 --> 00:01:54.440]   there were different times where because
[00:01:54.440 --> 00:01:56.680]   I wasn't that familiar with the train
[00:01:56.680 --> 00:01:59.960]   and I would think I'm getting onto one train
[00:01:59.960 --> 00:02:01.120]   and I would make the mistake
[00:02:01.120 --> 00:02:02.540]   and I thought we were going to Soho
[00:02:02.540 --> 00:02:04.620]   or we're going to Chelsea or we're going to Brooklyn
[00:02:04.620 --> 00:02:06.840]   and we ended up heading toward Queens
[00:02:06.840 --> 00:02:08.760]   and you don't realize it till you get close to it.
[00:02:08.760 --> 00:02:09.880]   You're like, I don't think this is where
[00:02:09.880 --> 00:02:11.200]   we're supposed to be right now.
[00:02:11.200 --> 00:02:12.380]   And what do you do in that situation?
[00:02:12.380 --> 00:02:13.540]   You're like, well, I gotta get off.
[00:02:13.540 --> 00:02:16.600]   I gotta figure out which train I need to be on
[00:02:16.600 --> 00:02:18.720]   and make sure that I get on the right train.
[00:02:18.720 --> 00:02:21.240]   Now, what does that have to do with self-care?
[00:02:21.240 --> 00:02:25.720]   Well, in a very similar way is the idea of,
[00:02:25.720 --> 00:02:27.320]   hey, if you get on the wrong train,
[00:02:27.320 --> 00:02:29.020]   it's going to take you to the wrong destination.
[00:02:29.020 --> 00:02:31.960]   So it is with our thoughts.
[00:02:31.960 --> 00:02:33.880]   Like the thoughts that you have are not just,
[00:02:33.880 --> 00:02:35.440]   hey, one and done, I had this thought and then it's done.
[00:02:35.440 --> 00:02:37.480]   If you allow that thought to stay in your mind
[00:02:37.480 --> 00:02:40.280]   and you continue, it will invite other thoughts like it
[00:02:40.280 --> 00:02:42.520]   and it will lead you towards a destination.
[00:02:42.520 --> 00:02:43.640]   We even have a term for this.
[00:02:43.640 --> 00:02:44.780]   What's it called?
[00:02:44.780 --> 00:02:46.560]   Train of thought.
[00:02:46.560 --> 00:02:47.880]   They're like, hey, our thoughts
[00:02:47.880 --> 00:02:50.060]   are not just an individual one-off,
[00:02:50.060 --> 00:02:53.280]   they're a train of thoughts that can be a part of them.
[00:02:53.280 --> 00:02:55.520]   And unlike anything else in your life,
[00:02:55.520 --> 00:02:57.320]   what you think about and your mind
[00:02:57.320 --> 00:02:59.600]   is gonna impact the person that you become.
[00:02:59.600 --> 00:03:00.920]   And so if you don't have the ability
[00:03:00.920 --> 00:03:03.580]   to really control the trains of thoughts
[00:03:03.580 --> 00:03:04.960]   that are trying to get you and the ability to,
[00:03:04.960 --> 00:03:07.040]   hey, I need to get off this train of thought right now
[00:03:07.040 --> 00:03:08.120]   'cause it's making me freak out
[00:03:08.120 --> 00:03:10.140]   and I need to get on that train over there,
[00:03:10.140 --> 00:03:13.640]   you will live a life that you are no longer in control.
[00:03:13.640 --> 00:03:14.720]   And so we're gonna talk about tonight
[00:03:14.720 --> 00:03:15.760]   what it looks like to control the mind.
[00:03:15.760 --> 00:03:17.840]   But before I do, you know what I mean by like,
[00:03:17.840 --> 00:03:20.420]   the mind can be so powerful and it can just lead you
[00:03:20.420 --> 00:03:22.080]   and all of a sudden one thought leads to another
[00:03:22.080 --> 00:03:24.720]   that leads to another and you've jumped on this train
[00:03:24.720 --> 00:03:26.240]   and it is heading towards the destination
[00:03:26.240 --> 00:03:27.060]   that you don't wanna be at.
[00:03:27.060 --> 00:03:27.900]   What do I mean by that?
[00:03:27.900 --> 00:03:28.920]   Like here's some examples that I wrote out.
[00:03:28.920 --> 00:03:32.360]   I called this the step on the WebMD train
[00:03:32.360 --> 00:03:35.400]   where all of a sudden you have like a sore back
[00:03:35.400 --> 00:03:37.420]   and you're like, man, what could this be?
[00:03:37.420 --> 00:03:39.080]   And I go into WebMD, I pull up the app,
[00:03:39.080 --> 00:03:41.700]   I like put in the symptoms and everything that comes up
[00:03:41.700 --> 00:03:43.920]   is like it could be an appendicitis rupture,
[00:03:43.920 --> 00:03:47.360]   kidney failure or cancer is in all of them.
[00:03:47.360 --> 00:03:49.640]   And you're like, oh man, that is not good.
[00:03:49.640 --> 00:03:51.320]   And all of a sudden you're like scheduling
[00:03:51.320 --> 00:03:53.560]   doctor's appointments to go see,
