
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.060]   - Love it.
[00:00:18.060 --> 00:00:19.920]   We are continuing a series called Missing Out.
[00:00:19.920 --> 00:00:21.960]   If you're just joining us, I would highly encourage you
[00:00:21.960 --> 00:00:23.860]   to go back and listen to the first couple of messages
[00:00:23.860 --> 00:00:25.660]   so you can be totally caught up
[00:00:25.660 --> 00:00:27.400]   in where we are in the series.
[00:00:27.400 --> 00:00:28.560]   I'm gonna start by asking a question
[00:00:28.560 --> 00:00:30.160]   that I'm gonna need a little bit of help
[00:00:30.160 --> 00:00:31.200]   from kind of the first few rows.
[00:00:31.200 --> 00:00:34.400]   What is the most entertaining part of a wedding
[00:00:34.400 --> 00:00:35.800]   or wedding and reception?
[00:00:35.800 --> 00:00:37.340]   - Cake. - Cake.
[00:00:37.340 --> 00:00:38.540]   - The cake, okay.
[00:00:38.540 --> 00:00:41.140]   (audience laughing)
[00:00:41.140 --> 00:00:43.720]   Okay, bouquet throw.
[00:00:43.720 --> 00:00:46.040]   I would have said bouquet and garter throw.
[00:00:46.040 --> 00:00:47.880]   And so I'm gonna tell you why.
[00:00:47.880 --> 00:00:51.420]   And it's really maybe the most entertaining for a long time.
[00:00:51.420 --> 00:00:52.680]   I feel like before I got married,
[00:00:52.680 --> 00:00:55.200]   it was like my least favorite part of a wedding
[00:00:55.200 --> 00:00:56.920]   because it felt like the cattle call
[00:00:56.920 --> 00:00:58.360]   made up by some married person
[00:00:58.360 --> 00:01:00.800]   trying to set their son up on a date or something.
[00:01:00.800 --> 00:01:03.300]   Where it's like, everyone who can't get a date
[00:01:03.300 --> 00:01:05.460]   on the dance floor right now,
[00:01:05.460 --> 00:01:06.800]   single ladies in the background,
[00:01:06.800 --> 00:01:10.540]   and maybe the bouquet gods can help you.
[00:01:10.540 --> 00:01:12.280]   And so if that wasn't weird enough,
[00:01:12.280 --> 00:01:13.580]   and then the garter thing,
[00:01:13.580 --> 00:01:15.540]   I don't know where this tradition came from,
[00:01:15.540 --> 00:01:17.840]   but it's like, we're gonna have this guy
[00:01:17.840 --> 00:01:21.320]   take this thigh band off.
[00:01:21.320 --> 00:01:23.380]   And if you guys would be a little bit more diligent,
[00:01:23.380 --> 00:01:25.260]   you could pull off a thigh band as well
[00:01:25.260 --> 00:01:26.680]   and fire it off into the air.
[00:01:27.720 --> 00:01:31.960]   But it's definitely maybe the most entertaining part
[00:01:31.960 --> 00:01:35.600]   of a reception because it seems like at every reception,
[00:01:35.600 --> 00:01:38.960]   there's always like one person who came game face on,
[00:01:38.960 --> 00:01:41.360]   headband on, they're like ready to go up
[00:01:41.360 --> 00:01:43.360]   and they're gonna grab that bouquet or that garter.
[00:01:43.360 --> 00:01:45.240]   They are getting this one
[00:01:45.240 --> 00:01:47.240]   as though they think it really may work.
[00:01:47.240 --> 00:01:50.920]   And then there's others who are like intentionally missing
[00:01:50.920 --> 00:01:52.200]   'cause they don't wanna send the wrong message
[00:01:52.200 --> 00:01:54.240]   to their date who's there or something.
[00:01:54.240 --> 00:01:55.080]   All right?
[00:01:55.960 --> 00:01:58.720]   And here's what's funny is like now,
[00:01:58.720 --> 00:01:59.700]   this didn't used to be the case,
[00:01:59.700 --> 00:02:00.820]   but it seems like you go to weddings
[00:02:00.820 --> 00:02:03.000]   and people will like intentionally step back
[00:02:03.000 --> 00:02:03.840]   to stay away from it.
[00:02:03.840 --> 00:02:05.840]   You've seen this before, anyone?
[00:02:05.840 --> 00:02:08.080]   I heard a story today from a girl on our staff.
[00:02:08.080 --> 00:02:09.920]   She said she went to a wedding
[00:02:09.920 --> 00:02:14.320]   and the bride put a $100 bill in the bouquet
[00:02:14.320 --> 00:02:17.280]   because she knew all of her bridesmaids and girlfriends
[00:02:17.280 --> 00:02:18.640]   did not want to get married,
[00:02:18.640 --> 00:02:21.720]   but they would want $100 and she wanted a good photo.
[00:02:23.860 --> 00:02:26.700]   And so they were up there grabbing for this $100
[00:02:26.700 --> 00:02:30.180]   because there's something about our generation
[00:02:30.180 --> 00:02:34.100]   that we may not want marriage for some of us,
[00:02:34.100 --> 00:02:35.920]   though that may not be the case for all of us,
[00:02:35.920 --> 00:02:38.620]   but everyone wants $100, right?
[00:02:38.620 --> 00:02:41.780]   And so I think really most of us in the room
[00:02:41.780 --> 00:02:44.540]   probably fall into two camps as it relates
[00:02:44.540 --> 00:02:47.420]   to tonight's topic of missing out on love.
[00:02:47.420 --> 00:02:49.660]   And the first may be that camp of you going,
[00:02:49.660 --> 00:02:52.860]   hey, I'm great with missing out on love right now.
[00:02:52.860 --> 00:02:54.260]   I do not want a relationship
[00:02:54.260 --> 00:02:55.580]   that is not in the cards for me.
[00:02:55.580 --> 00:02:57.140]   I'm great in being in that camp.
