
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.680]   - All right, let's do it.
[00:00:24.680 --> 00:00:25.520]   Let's do it.
[00:00:25.520 --> 00:00:27.360]   What's up, Porch?
[00:00:27.360 --> 00:00:28.600]   My Porch Live locations,
[00:00:28.600 --> 00:00:30.500]   we are introducing tonight and saying a big hello
[00:00:30.500 --> 00:00:32.200]   from Dallas, y'all help me out.
[00:00:32.200 --> 00:00:34.760]   Welcome Porch Live Midland,
[00:00:34.760 --> 00:00:36.800]   Porch Live Greater Lafayette,
[00:00:36.800 --> 00:00:39.320]   and Porch Live Des Moines, Iowa.
[00:00:39.320 --> 00:00:42.040]   We are so glad that you guys are tuning in tonight.
[00:00:42.040 --> 00:00:44.120]   And of course my friends in Dallas, what's up?
[00:00:44.120 --> 00:00:45.240]   I'm JD, if we haven't met,
[00:00:45.240 --> 00:00:47.480]   I serve as the creative director here at the Porch.
[00:00:47.480 --> 00:00:49.160]   It's a privilege to be here speaking.
[00:00:49.160 --> 00:00:51.400]   Dave and Marvin tonight is in College Station.
[00:00:51.400 --> 00:00:52.520]   Any Aggies in the house?
[00:00:52.520 --> 00:00:53.720]   (audience cheering)
[00:00:53.720 --> 00:00:55.760]   Speaking of breakaway, so you're stuck with me
[00:00:55.760 --> 00:00:57.700]   and I am so pumped.
[00:00:57.700 --> 00:01:00.840]   Daniel chapter three, we are in this series on God.
[00:01:00.840 --> 00:01:01.680]   That's on God.
[00:01:01.680 --> 00:01:05.220]   We're gonna see that time and time again in this series.
[00:01:05.220 --> 00:01:08.640]   Week one, chapter one, we've talked about how Daniel
[00:01:08.640 --> 00:01:11.600]   and the people, the Israelite people were different
[00:01:11.600 --> 00:01:14.120]   than those that were underneath the Babylonian captivity.
[00:01:14.120 --> 00:01:15.500]   They ate different food.
[00:01:15.500 --> 00:01:17.020]   Night two, we saw what it looked like
[00:01:17.020 --> 00:01:20.120]   to have God confidence as Daniel stood before the king
[00:01:20.120 --> 00:01:23.240]   and interpreted his dream on God's power and strength.
