
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:13.300]   - All right, how's everybody doing tonight?
[00:00:13.300 --> 00:00:14.600]   All right, good, good.
[00:00:14.600 --> 00:00:16.360]   Well, glad to be here, Dallas.
[00:00:16.360 --> 00:00:20.240]   Say hello to Houston and anybody watching online tonight.
[00:00:20.240 --> 00:00:21.520]   Those of you guys watching online,
[00:00:21.520 --> 00:00:23.000]   just know we have been talking about you
[00:00:23.000 --> 00:00:24.920]   behind your back all night.
[00:00:24.920 --> 00:00:27.860]   I think David even said that we trim the fat
[00:00:27.860 --> 00:00:29.760]   with you guys staying at home watching tonight.
[00:00:29.760 --> 00:00:31.900]   So you can take that up with him.
[00:00:31.900 --> 00:00:35.200]   That is David Marvin, David@watermark.org.
[00:00:35.200 --> 00:00:36.040]   Any, all that stuff.
[00:00:36.040 --> 00:00:36.860]   All right, so I'm Adam.
[00:00:36.860 --> 00:00:37.940]   I lead the college ministry here.
[00:00:37.940 --> 00:00:39.220]   I'm excited to be with you guys tonight
[00:00:39.220 --> 00:00:41.860]   as we take a little one week break from Romans 8.
[00:00:41.860 --> 00:00:42.900]   So here's what I wanna start with.
[00:00:42.900 --> 00:00:44.180]   I wanna ask a question.
[00:00:44.180 --> 00:00:46.540]   How many of you guys out here in the audience tonight
[00:00:46.540 --> 00:00:48.020]   like to play cards, card games?
[00:00:48.020 --> 00:00:49.460]   How many card game players?
[00:00:49.460 --> 00:00:51.020]   All right, how many play spades?
[00:00:51.020 --> 00:00:52.460]   Play spades, that's your game of choice.
[00:00:52.460 --> 00:00:54.500]   Rummy, anybody rummy?
[00:00:54.500 --> 00:00:55.340]   Poker?
[00:00:55.340 --> 00:00:58.060]   All right, this is not a Baptist place.
[00:00:58.060 --> 00:00:59.300]   I love it, all right.
[00:00:59.300 --> 00:01:00.700]   Got some poker players out there.
[00:01:00.700 --> 00:01:02.020]   How about hearts?
[00:01:02.020 --> 00:01:04.260]   Let's feel like that spades like stepbrother,
[00:01:04.260 --> 00:01:05.100]   whatever, anybody.
[00:01:05.100 --> 00:01:06.860]   All right, how about a game red dot?
[00:01:06.860 --> 00:01:10.100]   Nobody, yeah, which is good
[00:01:10.100 --> 00:01:12.060]   'cause my brother made that game up.
[00:01:12.060 --> 00:01:13.740]   So it makes sense that none of you guys would play it.
[00:01:13.740 --> 00:01:15.180]   So I've got a younger brother
[00:01:15.180 --> 00:01:17.300]   who's about six years younger than me.
[00:01:17.300 --> 00:01:20.100]   And so he was probably five or six years old
[00:01:20.100 --> 00:01:22.200]   and he made up this game called red dot.
[00:01:22.200 --> 00:01:24.500]   And this was the worst game ever made
[00:01:24.500 --> 00:01:28.460]   because he always won and we never knew the rules.
[00:01:28.460 --> 00:01:30.580]   Never, ever, and he never knew the rules.
[00:01:30.580 --> 00:01:31.620]   He was just making it up.
[00:01:31.620 --> 00:01:33.820]   And so my mom liked to play a lot of solitaire,
[00:01:33.820 --> 00:01:36.860]   like old school solitaire with cards, not like on the phone.
[00:01:36.860 --> 00:01:39.580]   So we always had some cards like laying around.
[00:01:39.580 --> 00:01:40.940]   And so my brother, five, six years old,
[00:01:40.940 --> 00:01:42.580]   he just picks up these cards and he's like,
[00:01:42.580 --> 00:01:43.860]   "Hey, who wants to come play red dot?"
[00:01:43.860 --> 00:01:45.020]   And he'd hand the cards out
[00:01:45.020 --> 00:01:46.180]   and we didn't know if it was gonna be one card
[00:01:46.180 --> 00:01:48.020]   or 12 cards or no cards or whatever.
[00:01:48.020 --> 00:01:51.980]   It always went the same way, him just kind of going, "I win."
[00:01:51.980 --> 00:01:53.580]   And so I have a younger sister as well.
[00:01:53.580 --> 00:01:55.620]   So after a while, my sister and I, we wised up to this
[00:01:55.620 --> 00:01:57.820]   and we were like, "No way, we're not playing red dot anymore."
[00:01:57.820 --> 00:02:00.580]   And so after a while, my brother would try to get people
[00:02:00.580 --> 00:02:02.380]   to play red dot and he could not find anybody.
[00:02:02.380 --> 00:02:05.140]   And the only person he could find was my dad.
[00:02:05.140 --> 00:02:07.420]   And so I just have these memories of my dad and my brother
[00:02:07.420 --> 00:02:09.060]   sitting in the kitchen playing red dot
[00:02:09.060 --> 00:02:11.580]   and my dad just laughing hysterically
[00:02:11.580 --> 00:02:13.500]   at how the rules would always change.
[00:02:13.500 --> 00:02:15.460]   And me and my mom and my sister, the wise ones,
[00:02:15.460 --> 00:02:18.780]   we were over watching TV or doing something else.
[00:02:18.780 --> 00:02:20.140]   And so I start with that tonight
[00:02:20.140 --> 00:02:22.780]   because tonight we're gonna talk about a game.
[00:02:22.780 --> 00:02:26.140]   And this game is similar to red dot.
[00:02:26.140 --> 00:02:27.740]   And the way that it's similar to red dot
[00:02:27.740 --> 00:02:32.260]   is this, is it is a game also that nobody else ever wins.
[00:02:32.260 --> 00:02:33.900]   So this game that we're gonna talk about tonight
[00:02:33.900 --> 00:02:35.100]   is very similar to red dot.
[00:02:35.100 --> 00:02:37.780]   And it's a game that if you play it and when you play it,
[00:02:37.780 --> 00:02:38.940]   there are no winners.
[00:02:38.940 --> 00:02:42.540]   There's never a winner in this game.
[00:02:42.540 --> 00:02:44.460]   But this game is different than red dot
[00:02:44.460 --> 00:02:47.140]   where red dot has only been played by a handful of people.
[00:02:47.140 --> 00:02:49.020]   The game that we're gonna talk about tonight
[00:02:49.020 --> 00:02:52.400]   has been played by everyone.
[00:02:52.400 --> 00:02:55.380]   Every single person in the room tonight
[00:02:55.380 --> 00:02:58.580]   has played the game that we're gonna talk about.
[00:02:58.580 --> 00:03:00.060]   Some of you started playing this game
[00:03:00.060 --> 00:03:01.220]   really early in your life.
[00:03:01.220 --> 00:03:04.540]   You maybe started playing it in elementary school.
[00:03:04.540 --> 00:03:07.260]   You played it with classmates, you played it with friends,
[00:03:07.260 --> 00:03:10.740]   you played it maybe with some people in your family.
[00:03:10.740 --> 00:03:12.620]   When you maybe graduated and went on to high school,
[00:03:12.620 --> 00:03:14.540]   you maybe started playing it a lot in high school.
[00:03:14.540 --> 00:03:16.020]   Or then if you went to college,
[00:03:16.020 --> 00:03:17.420]   you started playing it in college.
[00:03:17.420 --> 00:03:19.580]   Or when you got out of college or if you're working now,
[00:03:19.580 --> 00:03:20.760]   you got a full-time job,
[00:03:20.760 --> 00:03:23.020]   you probably played this game with coworkers.
[00:03:24.340 --> 00:03:26.020]   You play this game with friends.
[00:03:26.020 --> 00:03:29.300]   You play this game with people that you know in the church,
[00:03:29.300 --> 00:03:31.180]   people that you know outside of the church.
[00:03:31.180 --> 00:03:32.740]   In fact, I'm willing to bet
[00:03:32.740 --> 00:03:35.440]   that a lot of you guys played this game today.
[00:03:35.440 --> 00:03:38.100]   In fact, I'm willing to go a little bit farther.
[00:03:38.100 --> 00:03:39.900]   I'm willing to bet that some of you guys,
[00:03:39.900 --> 00:03:41.840]   many of you in this room,
[00:03:41.840 --> 00:03:43.140]   have been playing this game tonight
[00:03:43.140 --> 00:03:45.420]   since we've been in this room.
[00:03:45.420 --> 00:03:52.140]   And this game that everybody plays, but nobody ever wins,
[00:03:52.800 --> 00:03:54.280]   this game is comparison.
[00:03:54.280 --> 00:03:58.740]   Comparison is the game that everybody plays,
[00:03:58.740 --> 00:03:59.920]   but nobody ever wins.
[00:03:59.920 --> 00:04:02.700]   There is never any win in comparison.
[00:04:02.700 --> 00:04:05.080]   My brother is undefeated in Red Dot,
[00:04:05.080 --> 00:04:07.360]   and comparison is undefeated.
[00:04:07.360 --> 00:04:08.480]   It always wins.
[00:04:08.480 --> 00:04:12.240]   Nobody has ever played that game and won.
[00:04:12.240 --> 00:04:13.160]   And we all do it.
[00:04:13.160 --> 00:04:16.180]   We all take the circumstances and the situations
[00:04:16.180 --> 00:04:18.000]   and the things that are going on in our life,
[00:04:18.000 --> 00:04:20.120]   and we compare it to people around us,
[00:04:20.120 --> 00:04:21.420]   or we compare it to coworkers,
[00:04:21.420 --> 00:04:24.040]   or we compare it to people that we know at church,
[00:04:24.040 --> 00:04:26.360]   or we compare it to our friends that we had growing up,
[00:04:26.360 --> 00:04:28.760]   or we compare our lives to people in our family.
[00:04:28.760 --> 00:04:31.000]   We all do this.
[00:04:31.000 --> 00:04:33.640]   Every single one of us has played this game
[00:04:33.640 --> 00:04:36.380]   or is playing it right now,
[00:04:36.380 --> 00:04:40.320]   but nobody has ever, ever, ever won this game.
[00:04:40.320 --> 00:04:43.840]   We are all losers in this game of comparison.
[00:04:43.840 --> 00:04:45.240]   And so here's what we're gonna do tonight.
[00:04:45.240 --> 00:04:46.800]   Tonight, as we take this break,
[00:04:46.800 --> 00:04:48.000]   just one week from Romans 8,
[00:04:48.000 --> 00:04:49.880]   what we're gonna do is we're gonna look
[00:04:49.880 --> 00:04:51.800]   at two kings.
[00:04:51.800 --> 00:04:53.880]   We're gonna look at two kings,
[00:04:53.880 --> 00:04:55.440]   and one of these kings that we're gonna see
[00:04:55.440 --> 00:04:56.660]   that we're gonna look at first,
[00:04:56.660 --> 00:04:59.760]   we're gonna see a reason or a reminder to us
[00:04:59.760 --> 00:05:01.960]   of what are the consequences
