
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.100]   - Love it, like born identity, let's go.
[00:00:18.100 --> 00:00:20.400]   Tonight we're kicking off some new series called Amnesia,
[00:00:20.400 --> 00:00:22.100]   where we just explore what it looks like
[00:00:22.100 --> 00:00:24.420]   specifically for Christians who struggle
[00:00:24.420 --> 00:00:27.360]   with short-term memory loss like all of us do,
[00:00:27.360 --> 00:00:30.160]   and what it looks like to remember who we are in Christ,
[00:00:30.160 --> 00:00:32.720]   remember who God is, remember our purpose,
[00:00:32.720 --> 00:00:35.220]   and why you are on this planet in general.
[00:00:35.220 --> 00:00:36.120]   So for the next four weeks,
[00:00:36.120 --> 00:00:38.080]   really we're gonna explore those topics.
[00:00:38.080 --> 00:00:39.180]   So welcome friends in the room,
[00:00:39.180 --> 00:00:41.040]   welcome friends in Fort Worth, in Houston,
[00:00:41.040 --> 00:00:42.960]   and in the woodlands.
[00:00:42.960 --> 00:00:44.880]   I'm gonna start off with a question.
[00:00:44.880 --> 00:00:47.020]   Hey, who's Amazon Prime members in here?
[00:00:47.020 --> 00:00:48.400]   Anybody in Amazon Prime?
[00:00:48.400 --> 00:00:50.040]   There you go, all right, come on.
[00:00:50.040 --> 00:00:54.520]   Man, I may end up trying to convince the rest of you
[00:00:54.520 --> 00:00:55.840]   why you should be an Amazon Prime.
[00:00:55.840 --> 00:00:57.840]   I got an Amazon Prime membership not long ago
[00:00:57.840 --> 00:01:00.080]   as a gift at Christmas, Amazon Prime.
[00:01:00.080 --> 00:01:01.440]   I'll explain what it is in case you're like,
[00:01:01.440 --> 00:01:02.940]   what is he talking about right now?
[00:01:02.940 --> 00:01:05.480]   Man, you have no idea how exciting this night is for you.
[00:01:05.480 --> 00:01:06.320]   This is free.
[00:01:06.320 --> 00:01:09.760]   I was given this gift where it's a year-long membership.
[00:01:09.760 --> 00:01:12.320]   Pay 90 bucks, get this membership, Amazon Prime.
[00:01:12.320 --> 00:01:14.960]   At the time I'm going, man, I don't know how often
[00:01:14.960 --> 00:01:17.480]   we're gonna use this, but free two-day shipping,
[00:01:17.480 --> 00:01:18.760]   this is cool, I guess.
[00:01:18.760 --> 00:01:21.960]   Little did I know that I would be making an investment
[00:01:21.960 --> 00:01:25.140]   in Jeff Bezos' future, and in the future
[00:01:25.140 --> 00:01:26.920]   of lots of dollars that I would make,
[00:01:26.920 --> 00:01:30.000]   would end up going all to the Amazon incorporation
[00:01:30.000 --> 00:01:32.760]   as we would become the family
[00:01:32.760 --> 00:01:34.960]   that we buy everything on Amazon.
[00:01:34.960 --> 00:01:36.680]   It has changed the way that we shop,
[00:01:36.680 --> 00:01:37.620]   and if you know what I'm talking about,
[00:01:37.620 --> 00:01:38.800]   it's free two-day shipping,
[00:01:38.800 --> 00:01:40.800]   and it crushes every price you're out.
[00:01:40.800 --> 00:01:41.840]   You're out at the grocery, like, yeah,
[00:01:41.840 --> 00:01:42.800]   is this paper towels?
[00:01:42.800 --> 00:01:44.280]   Hold on, let me see.
[00:01:44.280 --> 00:01:46.160]   Yeah, I can get 30 cents lower.
[00:01:46.160 --> 00:01:47.200]   We'll buy it on Amazon.
[00:01:47.200 --> 00:01:48.440]   I can wait two days, it'll be fine.
[00:01:48.440 --> 00:01:51.320]   It's totally changed the way that we experience
[00:01:51.320 --> 00:01:54.200]   purchasing, Christmas gifts, everything we buy now
[00:01:54.200 --> 00:01:55.660]   on Amazon Prime, it's amazing.
[00:01:55.660 --> 00:01:57.840]   Not only did it have two-day shipping,
[00:01:57.840 --> 00:01:59.660]   but someone came along and began to say,
[00:01:59.660 --> 00:02:02.140]   hey, you know what else comes with that membership?
[00:02:02.140 --> 00:02:03.200]   And I had no idea.
[00:02:03.200 --> 00:02:05.500]   I was like, I thought it was just kind of a shipping
[00:02:05.500 --> 00:02:07.920]   relationship that I had with Amazon,
[00:02:07.920 --> 00:02:10.020]   and they said, no, there's all kinds of stuff
[00:02:10.020 --> 00:02:10.860]   that come with it.
[00:02:10.860 --> 00:02:11.940]   If you're an Amazon Prime member,
[00:02:11.940 --> 00:02:15.460]   you get Amazon Photos, which is unlimited online storage.
[00:02:15.460 --> 00:02:17.340]   It's like a Dropbox account, unlimited,
[00:02:17.340 --> 00:02:18.880]   so if you have a Prime, you have that.
[00:02:18.880 --> 00:02:20.780]   You have unlimited Amazon Music,
[00:02:20.780 --> 00:02:23.540]   which is like over a million songs, like Spotify.
[00:02:23.540 --> 00:02:25.720]   You have Prime Video, which is like its own version
[00:02:25.720 --> 00:02:27.880]   of Netflix, you have all these different things
[00:02:27.880 --> 00:02:29.400]   that come with Amazon.
[00:02:29.400 --> 00:02:31.800]   I'm just trying to get a sponsorship by Jeff Bezos.
[00:02:31.800 --> 00:02:34.820]   So Jeff, if you hear me, I'm open to it.
[00:02:34.820 --> 00:02:39.460]   Oh, this is awesome, Amazon Prime Now has come out.
[00:02:39.460 --> 00:02:40.560]   Anybody seen Prime Now?
[00:02:40.560 --> 00:02:41.560]   Look, this is crazy.
[00:02:41.560 --> 00:02:43.800]   All right, so you can buy things,
[00:02:43.800 --> 00:02:45.800]   and they are two-hour free shipping.
[00:02:45.800 --> 00:02:48.440]   You go online, download the Prime Now app,
[00:02:48.440 --> 00:02:50.280]   and if you want something, you can select it,
[00:02:50.280 --> 00:02:53.120]   and within two hours for free,
[00:02:53.120 --> 00:02:54.940]   you get stuff delivered to your door,
[00:02:54.940 --> 00:02:56.480]   all of which I had no idea about.
[00:02:56.480 --> 00:02:58.860]   I did not realize all that was coming
[00:02:58.860 --> 00:03:01.480]   with this gift that I had received.
[00:03:01.480 --> 00:03:03.240]   It's true, you can be buying, I see you right now
[00:03:03.240 --> 00:03:05.460]   buying stuff on there right now.
[00:03:05.460 --> 00:03:06.680]   Here's why I start with that story,
[00:03:06.680 --> 00:03:08.280]   and here's why I open up with that.
[00:03:08.280 --> 00:03:10.220]   Because in the same way that in that scenario,
[00:03:10.220 --> 00:03:12.780]   I had been given this gift, and I did not realize,
[00:03:12.780 --> 00:03:14.400]   oh man, all that came with it.
[00:03:14.400 --> 00:03:16.040]   There were all kinds of different things
[00:03:16.040 --> 00:03:17.360]   that were a part of this gift.
[00:03:17.360 --> 00:03:18.640]   I just thought it was shipping.
[00:03:18.640 --> 00:03:20.800]   I didn't realize the fullness of everything
[00:03:20.800 --> 00:03:22.240]   that came with it in the same way
[00:03:22.240 --> 00:03:23.840]   as it relates to the Christian faith.
[00:03:23.840 --> 00:03:26.040]   I think most of us in the room
[00:03:26.040 --> 00:03:29.380]   either fail to understand everything that comes,
[00:03:29.380 --> 00:03:30.520]   what you have received.
[00:03:30.520 --> 00:03:33.120]   If you're a Christian, I'm talking specifically to you
[00:03:33.120 --> 00:03:35.200]   tonight, what you have received
[00:03:35.200 --> 00:03:36.540]   when you put your faith in Jesus,
[00:03:36.540 --> 00:03:37.900]   when you became a Christian,
[00:03:37.900 --> 00:03:40.520]   what came with that, if you will?
[00:03:40.520 --> 00:03:42.400]   And they fail to remember or fail to understand
[00:03:42.400 --> 00:03:43.680]   all that they've received in Christ.
[00:03:43.680 --> 00:03:45.120]   In fact, tonight, if you're not a Christian,
[00:03:45.120 --> 00:03:47.680]   you'll get a window into, as we explore the words of Paul,
[00:03:47.680 --> 00:03:49.900]   really, if you ever were to become a Christian,
[00:03:49.900 --> 00:03:53.200]   what that entails, what comes along with that account
[00:03:53.200 --> 00:03:54.720]   or that membership, if you will,
[00:03:54.720 --> 00:03:56.560]   when you become placed in Jesus,
[00:03:56.560 --> 00:03:58.760]   you say, hey, I'm trusting Jesus
[00:03:58.760 --> 00:04:00.660]   and what he did on the cross for my sin.
[00:04:00.660 --> 00:04:01.680]   You become a Christian.
[00:04:01.680 --> 00:04:03.560]   Tonight, we're gonna explore all that you have in Christ,
[00:04:03.560 --> 00:04:05.840]   and here's why I think this is so crucial.
[00:04:05.840 --> 00:04:08.040]   As we open up this series, I don't think that
[00:04:08.040 --> 00:04:11.640]   most of you have a problem with learning.
[00:04:11.640 --> 00:04:14.080]   You need to learn more of what you have in Christ.
[00:04:14.080 --> 00:04:16.880]   It is a remembering or a realizing
[00:04:16.880 --> 00:04:21.880]   and fully understanding what Jesus has given to you
[00:04:21.880 --> 00:04:25.120]   when you trusted in him, and if you and I fail to realize
[00:04:25.120 --> 00:04:27.880]   or fully understand what you have received
[00:04:27.880 --> 00:04:30.040]   when you received Christ,
[00:04:30.040 --> 00:04:32.080]   which was not just a free ticket to heaven,
[00:04:32.080 --> 00:04:34.800]   you received so much more, and if you fail to realize that,
[00:04:34.800 --> 00:04:37.960]   you and I are in danger of spending the rest of our lives
[00:04:37.960 --> 00:04:40.880]   aimlessly wandering, not experiencing our purpose,
[00:04:40.880 --> 00:04:43.600]   not experiencing the abundant life that God has created
[00:04:43.600 --> 00:04:45.380]   and wired you and I for,
[00:04:45.380 --> 00:04:47.800]   the adventure that all of us, like inside, deep down,
[00:04:47.800 --> 00:04:49.760]   we all want to have, the relationship with God
[00:04:49.760 --> 00:04:51.600]   that all of us, when we go to bed at night,
[00:04:51.600 --> 00:04:53.000]   wanna have that peace with God,
[00:04:53.000 --> 00:04:54.880]   and if you and I are not quick to embrace
[00:04:54.880 --> 00:04:57.480]   the three things specifically here,
[00:04:57.480 --> 00:04:59.200]   then you'll end up spending the rest of your life
[00:04:59.200 --> 00:05:00.040]   searching for that peace,
[00:05:00.040 --> 00:05:02.440]   and specifically, if you don't embrace all three,
[00:05:02.440 --> 00:05:06.200]   then you'll end up spending an eternal life away from God.
[00:05:06.200 --> 00:05:08.200]   So tonight, we're gonna explore what you have in Christ.
[00:05:08.200 --> 00:05:10.120]   If you take notes, you can write out Amnesia, Part One,
[00:05:10.120 --> 00:05:10.960]   what you have in Christ.
[00:05:10.960 --> 00:05:12.880]   We're gonna be in 2 Corinthians, Chapter Five.
[00:05:12.880 --> 00:05:14.520]   2 Corinthians, Chapter Five, you have a Bible
[00:05:14.520 --> 00:05:16.140]   you can flip over to 2 Corinthians.
[00:05:16.140 --> 00:05:18.620]   Matthew, Mark, Luke, John, Acts, Romans, Corinthians,
[00:05:18.620 --> 00:05:20.420]   there's one of 'em, then you go to two,
[00:05:20.420 --> 00:05:22.060]   there we are, 2 Corinthians.
[00:05:22.060 --> 00:05:23.740]   Paul writes this letter to 2 Corinthians,
[00:05:23.740 --> 00:05:26.860]   we'll be in Chapter Five, and we'll pick up in Verse 14.
