
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.680]   - We recently moved into a rent house
[00:00:07.680 --> 00:00:10.380]   about a mile north of here, my family and I.
[00:00:10.380 --> 00:00:13.660]   And it's always interesting getting to know
[00:00:13.660 --> 00:00:16.220]   a new neighborhood, getting to know new neighbors
[00:00:16.220 --> 00:00:17.060]   and whatnot.
[00:00:17.060 --> 00:00:18.820]   And so as I would take the trash out
[00:00:18.820 --> 00:00:20.860]   through the garage in the back,
[00:00:20.860 --> 00:00:22.820]   there's a house across the alley
[00:00:22.820 --> 00:00:24.900]   and there's a large eight foot fence there
[00:00:24.900 --> 00:00:27.600]   and it's a newer home or a larger home.
[00:00:27.600 --> 00:00:30.540]   And every time I go back there,
[00:00:30.540 --> 00:00:33.040]   no matter what time it is, it's like,
[00:00:33.040 --> 00:00:36.280]   (imitates thumping)
[00:00:36.280 --> 00:00:38.940]   And so like I went down out at 9 a.m.
[00:00:38.940 --> 00:00:40.640]   I'm like taking the trash,
[00:00:40.640 --> 00:00:43.320]   the, what do you call it, the dumpster kind of back there.
[00:00:43.320 --> 00:00:44.880]   And it's like, (imitates thumping)
[00:00:44.880 --> 00:00:47.820]   And then I went back out at 11.30 p.m.
[00:00:47.820 --> 00:00:49.860]   (imitates thumping)
[00:00:49.860 --> 00:00:53.300]   And like these guys are partying all the time, man.
[00:00:53.300 --> 00:00:54.920]   And so I didn't really say anything.
[00:00:54.920 --> 00:00:56.220]   I didn't think much of it.
[00:00:56.220 --> 00:00:57.860]   And then a couple of weeks go by
[00:00:57.860 --> 00:00:59.600]   and Monica's like, "Hey, have you ever noticed
[00:00:59.600 --> 00:01:02.300]   "that the house behind us is like constantly partying?
[00:01:02.300 --> 00:01:04.940]   "Like they have a nonstop party going on back there."
[00:01:04.940 --> 00:01:06.640]   And I was like, "I know it.
[00:01:06.640 --> 00:01:08.540]   "I thought the exact same thing."
[00:01:08.540 --> 00:01:11.780]   And so every single day I would go out there
[00:01:11.780 --> 00:01:13.580]   and there's just, (imitates thumping)
[00:01:13.580 --> 00:01:14.420]   And there's this party.
[00:01:14.420 --> 00:01:15.420]   And so I can, there's a fence,
[00:01:15.420 --> 00:01:16.520]   but I can see what's happening.
[00:01:16.520 --> 00:01:18.020]   Like there's people splashing around.
[00:01:18.020 --> 00:01:19.320]   I'll hear a conversation.
[00:01:19.320 --> 00:01:21.320]   They evidently have some sort of swing set.
[00:01:21.320 --> 00:01:24.720]   And so I see like my mind, yeah, 'cause that's fun.
[00:01:24.720 --> 00:01:27.360]   My mind is like painting the picture.
[00:01:27.360 --> 00:01:29.220]   I see the margarita machine.
[00:01:29.220 --> 00:01:30.460]   You know, I see the people.
[00:01:30.460 --> 00:01:31.500]   They're kind of walking around.
[00:01:31.500 --> 00:01:32.560]   Everybody's partying.
[00:01:32.560 --> 00:01:34.940]   And then I hear that they have a teenage daughter.
[00:01:34.940 --> 00:01:37.400]   And I'm like, "Oh man, they need to reign that girl in.
[00:01:37.400 --> 00:01:41.580]   "Like she is like nonstop pool party in the backyard."
[00:01:41.580 --> 00:01:44.040]   And so we kind of continue to joke about this.
[00:01:44.040 --> 00:01:45.420]   Like, "Hey, what's up with the party?"
[00:01:45.420 --> 00:01:48.180]   Like it's like this kind of running joke in our house
[00:01:48.180 --> 00:01:50.580]   that they have this nonstop party going on
[00:01:50.580 --> 00:01:51.860]   from sunup to sundown all the time.
[00:01:51.860 --> 00:01:54.160]   We're kind of sad we didn't get invited and whatnot.
[00:01:54.160 --> 00:01:57.900]   And so Monica walks out to the back one day
[00:01:57.900 --> 00:01:59.520]   through the garage.
[00:01:59.520 --> 00:02:04.540]   And the guy who owns the house, the dad is out.
[00:02:04.540 --> 00:02:06.260]   And he goes, "Hey, you must be the new neighbors."
[00:02:06.260 --> 00:02:09.100]   And she said, "Yeah, we moved in a little over a month ago."
[00:02:09.100 --> 00:02:11.140]   And he's like, "Oh, it's so great to meet you."
[00:02:11.140 --> 00:02:14.340]   And he goes, "Let me just start by apologizing
[00:02:14.340 --> 00:02:16.880]   "for the loud music."
[00:02:16.880 --> 00:02:19.120]   And she goes, "Oh, you know, it's cool.
[00:02:19.120 --> 00:02:19.940]   "You know, we like music.
[00:02:19.940 --> 00:02:20.780]   "It's all good."
[00:02:20.780 --> 00:02:21.620]   (congregation laughing)
[00:02:21.620 --> 00:02:26.620]   And he said, "My 15-year-old daughter has Down syndrome.
[00:02:26.620 --> 00:02:32.060]   "And she sits out back all day and it soothes her."
[00:02:32.060 --> 00:02:36.060]   And in a moment, the scene changed.
[00:02:36.060 --> 00:02:42.140]   Like what was actually happening behind the fence changed.
[00:02:42.140 --> 00:02:44.520]   I couldn't see past the fence.
[00:02:44.520 --> 00:02:45.660]   I couldn't see over there.
[00:02:45.660 --> 00:02:47.500]   And so what I did is I stayed over there,
[00:02:47.500 --> 00:02:49.360]   over here in my safe little place,
[00:02:49.360 --> 00:02:52.340]   in my little community, in my house.
[00:02:52.340 --> 00:02:55.580]   And I made judgment calls about what was happening
[00:02:55.580 --> 00:02:58.440]   on the other side of the fence.
[00:02:58.440 --> 00:03:03.440]   And I painted a reality there that was not a reality at all.
[00:03:03.440 --> 00:03:07.020]   In fact, there was a very, very different reality
[00:03:07.020 --> 00:03:08.520]   that was happening back there.
[00:03:08.520 --> 00:03:12.460]   And I think on the topic of homosexuality,
[00:03:12.460 --> 00:03:15.180]   this has happened by both parties.
[00:03:16.900 --> 00:03:19.680]   Those in the homosexual lifestyle,
[00:03:19.680 --> 00:03:22.640]   in homosexual communities, look at the church
[00:03:22.640 --> 00:03:24.400]   and make judgment calls of what's happening.
[00:03:24.400 --> 00:03:28.280]   And moreover, those in the church,
[00:03:28.280 --> 00:03:30.960]   look at those in that lifestyle.
[00:03:30.960 --> 00:03:33.040]   And though they can't see past the fence,
[00:03:33.040 --> 00:03:35.620]   though they won't engage into their world,
[00:03:35.620 --> 00:03:38.700]   they make judgment calls
[00:03:38.700 --> 00:03:41.920]   of what's actually happening back there.
[00:03:41.920 --> 00:03:45.120]   And so tonight, what I hope to do,
[00:03:45.120 --> 00:03:46.480]   what I hope the Holy Spirit does here
[00:03:46.480 --> 00:03:47.780]   as we bring down the fence,
[00:03:47.780 --> 00:03:54.540]   I hope we can see how the Lord wants us to love
[00:03:54.540 --> 00:03:56.840]   people not like us.
[00:03:56.840 --> 00:04:00.560]   And I hope that they would see our efforts
[00:04:00.560 --> 00:04:05.560]   and desire to love as Jesus would call us to love.
[00:04:05.560 --> 00:04:07.300]   As we move through the scriptures,
[00:04:07.300 --> 00:04:09.000]   I want you to know something up front.
[00:04:09.000 --> 00:04:10.460]   You're going to hear things
[00:04:10.460 --> 00:04:12.260]   that you will certainly agree with.
[00:04:12.260 --> 00:04:15.520]   And most of you here tonight will hear things
[00:04:15.520 --> 00:04:17.620]   that you certainly don't agree with.
[00:04:17.620 --> 00:04:20.880]   I'm gonna ask you for something.
[00:04:20.880 --> 00:04:24.420]   I've noticed that we come to this topic
[00:04:24.420 --> 00:04:27.660]   with preconceived notions and preconceived ideas
[00:04:27.660 --> 00:04:30.960]   and agendas, and I just want a disarmament
[00:04:30.960 --> 00:04:32.060]   to happen right here.
[00:04:32.060 --> 00:04:34.440]   Would you set down your weapon?
[00:04:34.440 --> 00:04:38.280]   Would you set down your weapon and would you listen?
[00:04:38.280 --> 00:04:40.980]   And would you let the Holy Spirit instruct your heart?
[00:04:40.980 --> 00:04:43.400]   I pray that anything that I say that is not of God,
[00:04:43.400 --> 00:04:44.660]   you don't even hear.
[00:04:45.480 --> 00:04:47.520]   But anything that I say that is consistent
[00:04:47.520 --> 00:04:49.480]   with God's character and the scriptures,
[00:04:49.480 --> 00:04:53.200]   that it moves in your heart and it does indeed change us.
[00:04:53.200 --> 00:04:57.840]   And if you're here and you identify as gay,
[00:04:57.840 --> 00:05:00.360]   I imagine that as you hear this,
[00:05:00.360 --> 00:05:02.440]   you're like, dude, you don't even understand,
[00:05:02.440 --> 00:05:05.200]   to which I want to say, I am sure that I don't.
[00:05:05.200 --> 00:05:08.700]   But I wanna make a commitment to you.
[00:05:08.700 --> 00:05:11.920]   If you will listen to me for the next few minutes,
[00:05:11.920 --> 00:05:14.040]   if you will hang out, if you will not get up
