
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:18.780]   [APPLAUSE]
[00:00:18.780 --> 00:00:19.520]   Howdy, Porch.
[00:00:19.520 --> 00:00:20.100]   How we doing?
[00:00:20.100 --> 00:00:22.760]   [CHEERING]
[00:00:22.760 --> 00:00:24.200]   Hey, I love your state.
[00:00:24.200 --> 00:00:28.440]   I'm-- Florida's kind of like the Texas of the East.
[00:00:28.440 --> 00:00:29.980]   Amen.
[00:00:29.980 --> 00:00:32.400]   Hey, if you got your Bibles, I'm not going to do an intro.
[00:00:32.400 --> 00:00:34.640]   I want to leave enough time to respond rightly.
[00:00:34.640 --> 00:00:36.720]   So we're just going to dive in.
[00:00:36.720 --> 00:00:37.800]   Tyler, thank you so much.
[00:00:37.800 --> 00:00:39.300]   Tyler, thank you for the invitation.
[00:00:39.300 --> 00:00:40.800]   It's a huge honor.
[00:00:40.800 --> 00:00:42.600]   People all over the world know about what's
[00:00:42.600 --> 00:00:44.020]   happening in this place right here.
[00:00:44.020 --> 00:00:45.920]   So it is a huge honor to be here with you.
[00:00:45.920 --> 00:00:47.920]   I'm going to be in two places in the scriptures.
[00:00:47.920 --> 00:00:50.160]   Matthew chapter 17 is where we're going to start.
[00:00:50.160 --> 00:00:52.360]   And then we're going to jump over to Mark chapter 9.
[00:00:52.360 --> 00:00:55.880]   It's the same event, just from two different perspectives.
[00:00:55.880 --> 00:00:57.600]   And we're going to dive right in.
[00:00:57.600 --> 00:00:59.820]   If you're kind of in the gifted class,
[00:00:59.820 --> 00:01:01.840]   you'll be very familiar with these texts.
[00:01:01.840 --> 00:01:03.480]   This is the mountain of transfiguration
[00:01:03.480 --> 00:01:04.720]   is where we're going to start.
[00:01:04.720 --> 00:01:06.440]   Matthew chapter 17 starts out this way.
[00:01:06.440 --> 00:01:11.680]   And after six days, Jesus took with him Peter and James
[00:01:11.680 --> 00:01:15.560]   and John, his brother, and led them to a high mountain
[00:01:15.560 --> 00:01:16.360]   by themselves.
[00:01:16.360 --> 00:01:18.940]   Now, one of the things you're going to notice if you do Bible
[00:01:18.940 --> 00:01:22.400]   study is that Jesus always brings Peter, James, and John
[00:01:22.400 --> 00:01:23.580]   along with him.
[00:01:23.580 --> 00:01:25.280]   Like this little girl dies, and he
[00:01:25.280 --> 00:01:27.400]   goes to resurrect her from the dead.
[00:01:27.400 --> 00:01:29.680]   And he only lets three dudes in the room, Peter, James,
[00:01:29.680 --> 00:01:30.360]   and John.
[00:01:30.360 --> 00:01:32.040]   On the night that Jesus was crucified
[00:01:32.040 --> 00:01:34.600]   in the Garden of Gethsemane, he invites three dudes
[00:01:34.600 --> 00:01:36.320]   to come a little further and pray with him,
[00:01:36.320 --> 00:01:37.760]   Peter, James, and John.
[00:01:37.760 --> 00:01:39.760]   And I know the younger you are, the more likely
[00:01:39.760 --> 00:01:42.400]   you're going to feel like, well, that's not fair.
[00:01:42.400 --> 00:01:43.940]   So you might want to write this down.
[00:01:43.940 --> 00:01:46.800]   Fairness is not a biblical value.
[00:01:46.800 --> 00:01:49.840]   God does what he wants with who he wants when he wants.
[00:01:49.840 --> 00:01:51.920]   And so a lot of commentators will say,
[00:01:51.920 --> 00:01:54.560]   well, the reason that Jesus picks these three
[00:01:54.560 --> 00:01:55.960]   is because they're his favorite.
[00:01:55.960 --> 00:01:57.960]   Well, I disagree.
[00:01:57.960 --> 00:02:01.120]   I think these are the three that can't be trusted alone.
[00:02:01.120 --> 00:02:02.400]   That's what I think.
[00:02:02.400 --> 00:02:04.360]   I did student ministry for about 15 years,
[00:02:04.360 --> 00:02:06.720]   and there's just some students you can't leave alone.
[00:02:06.720 --> 00:02:08.620]   So I think what's going on is Jesus
[00:02:08.620 --> 00:02:11.120]   is about to go up on the mountain to transfigure himself
[00:02:11.120 --> 00:02:12.180]   before the Father.
[00:02:12.180 --> 00:02:13.640]   And he's like, all right, disciples,
[00:02:13.640 --> 00:02:15.680]   you guys stay down here and write a worship song
[00:02:15.680 --> 00:02:17.400]   or whatever you're going to do.
[00:02:17.400 --> 00:02:18.940]   Peter, James, John, get in the truck.
[00:02:18.940 --> 00:02:20.760]   They can't be left alone.
[00:02:20.760 --> 00:02:22.320]   Now, you may be thinking, well, I
[00:02:22.320 --> 00:02:24.160]   don't know if you know this, Pastor,
[00:02:24.160 --> 00:02:27.680]   but John was Jesus's favorite.
[00:02:27.680 --> 00:02:31.040]   John was the one that Jesus loved the most.
[00:02:31.040 --> 00:02:33.600]   And I'll give you that, but that only shows up
[00:02:33.600 --> 00:02:37.720]   in the gospel of John, written by John.
[00:02:37.720 --> 00:02:39.520]   So I don't think you get to give yourself your own nickname.
[00:02:39.520 --> 00:02:41.320]   Does that make sense?
[00:02:41.320 --> 00:02:45.360]   And so these three, which by the way, if you see this,
[00:02:45.360 --> 00:02:48.480]   this is good news for the rest of us, amen?
[00:02:48.480 --> 00:02:51.480]   That God can use a bunch of busted up, broken nobodies
[00:02:51.480 --> 00:02:54.200]   to turn the world upside down.
[00:02:54.200 --> 00:02:56.520]   And so he takes Peter, James, and John,
[00:02:56.520 --> 00:02:58.720]   and he leads them up on a high mountain, verse two,
[00:02:58.720 --> 00:03:02.620]   and he was transfigured before them.
[00:03:02.620 --> 00:03:06.680]   We don't even know what all this means.
[00:03:06.680 --> 00:03:08.640]   This is a metaphysical reality
[00:03:08.640 --> 00:03:13.640]   where Jesus is still recognizable, but he's different.
[00:03:13.640 --> 00:03:16.960]   That he is putting his glory on display.
[00:03:16.960 --> 00:03:19.480]   They know it's Jesus, but he looks different.
[00:03:19.480 --> 00:03:22.640]   My friend Chris Brown, a pastor in San Diego,
[00:03:22.640 --> 00:03:26.360]   he says it this way, that his divinity is bursting forth
[00:03:26.360 --> 00:03:29.120]   through his humanity, and that the true miracle
[00:03:29.120 --> 00:03:31.800]   is not that he displayed his glory on the mountain,
[00:03:31.800 --> 00:03:34.760]   but that he shrouded his glory with flesh
[00:03:34.760 --> 00:03:36.360]   for the last 33 years.
[00:03:36.360 --> 00:03:41.880]   And the Bible says that his face shone like the sun,
[00:03:41.880 --> 00:03:44.880]   and his clothes became as white as light.
[00:03:44.880 --> 00:03:48.120]   Luke is gonna say that his clothes were,
[00:03:48.120 --> 00:03:51.160]   and his face was as bright as lightning.
[00:03:51.160 --> 00:03:55.160]   What's interesting, Mark, Mark just says
[00:03:55.160 --> 00:03:58.540]   that his clothes became radiant, intensely white,
[00:03:58.540 --> 00:04:00.400]   as no one on earth could even bleach them.
[00:04:00.400 --> 00:04:04.120]   Now, Mark can be a little understated.
[00:04:04.120 --> 00:04:06.000]   And I don't know if this is how this works,
[00:04:06.000 --> 00:04:08.420]   but I imagine when Matthew and Luke and Mark,
[00:04:08.420 --> 00:04:09.480]   they all get to heaven, and they're like,
[00:04:09.480 --> 00:04:12.600]   "Hey, man, do you remember the mountain of transfiguration?"
[00:04:12.600 --> 00:04:14.040]   And they're like, "Oh, I totally remember that.
[00:04:14.040 --> 00:04:15.440]   "That was awesome."
[00:04:15.440 --> 00:04:17.280]   And they're talking about what they jotted down,
[00:04:17.280 --> 00:04:19.280]   and Luke's like, "Matthew, what did you say?"
[00:04:19.280 --> 00:04:20.240]   And Matthew's saying, "Listen, man,
[00:04:20.240 --> 00:04:22.560]   "I was just trying to think of the most intense,
[00:04:22.560 --> 00:04:23.920]   "brightest thing in the world,
[00:04:23.920 --> 00:04:25.960]   "and all I could think of is it was like,
[00:04:25.960 --> 00:04:28.620]   "it would be like if the sun was shining forth
[00:04:28.620 --> 00:04:30.040]   "right in our face.
[00:04:30.040 --> 00:04:31.040]   "What about you, Luke?"
