
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:16.900]   - Let's go 2019.
[00:00:16.900 --> 00:00:19.360]   (audience cheering)
[00:00:19.360 --> 00:00:20.280]   Come on man.
[00:00:20.280 --> 00:00:26.560]   Yeah, 2019 looks good on y'all, okay.
[00:00:26.560 --> 00:00:28.520]   Hey, we're starting a new series tonight called Self Care.
[00:00:28.520 --> 00:00:31.460]   We could not be more excited about this series
[00:00:31.460 --> 00:00:33.760]   as we dive into a very popular term
[00:00:33.760 --> 00:00:36.020]   and culture right now of self care.
[00:00:36.020 --> 00:00:40.400]   My most recent experience with the new form of self care
[00:00:40.400 --> 00:00:44.200]   is related to something called the chiropractor.
[00:00:44.200 --> 00:00:47.240]   I don't know, anybody chiropractic people out there?
[00:00:47.240 --> 00:00:49.800]   Anyone over the age of 30 something?
[00:00:49.800 --> 00:00:52.260]   I had some like back pain recently
[00:00:52.260 --> 00:00:53.240]   and a friend was like, oh dude,
[00:00:53.240 --> 00:00:54.760]   you gotta go check out the chiropractor.
[00:00:54.760 --> 00:00:56.640]   So went to the chiropractor with kind of fear
[00:00:56.640 --> 00:00:59.000]   and trepidation of like what sort of witch of indoor
[00:00:59.000 --> 00:01:01.160]   witch doctor am I about to walk into right now?
[00:01:01.160 --> 00:01:03.800]   Because the spine feels like a pretty valuable
[00:01:03.800 --> 00:01:05.060]   component of the body.
[00:01:05.060 --> 00:01:07.320]   If you're gonna lose a finger, that's one thing.
[00:01:07.320 --> 00:01:10.800]   If you're gonna be forfeiting something with the spine,
[00:01:10.800 --> 00:01:13.440]   that feels like a bigger deal.
[00:01:13.440 --> 00:01:15.920]   So I kind of go in there and basically was like,
[00:01:15.920 --> 00:01:17.540]   hey, can we not touch the neck?
[00:01:17.540 --> 00:01:19.600]   I've heard that can kill ya.
[00:01:19.600 --> 00:01:23.280]   And so they went through it and I went a couple times
[00:01:23.280 --> 00:01:25.360]   and dude, and it worked.
[00:01:25.360 --> 00:01:27.800]   I was like, I stand before you a healed man.
[00:01:27.800 --> 00:01:28.640]   I tell you that.
[00:01:28.640 --> 00:01:29.480]   [congregation laughing]
[00:01:29.480 --> 00:01:32.760]   And so that was kind of the most recent self-care.
[00:01:32.760 --> 00:01:35.120]   But dude, I love self-care.
[00:01:35.120 --> 00:01:36.800]   I'm a fan and I'm not just a fan.
[00:01:36.800 --> 00:01:39.420]   Like I'm a fad self-care person.
[00:01:39.420 --> 00:01:42.200]   Like I kind of go from one fad to the next along with it
[00:01:42.200 --> 00:01:44.360]   of like, oh man, yeah, this is gonna work this time.
[00:01:44.360 --> 00:01:46.000]   Whether it's like, you guys remember P90X?
[00:01:46.000 --> 00:01:47.120]   Anybody do P90X?
[00:01:47.120 --> 00:01:48.400]   [congregation laughing]
[00:01:48.400 --> 00:01:49.680]   That guy was so creepy.
[00:01:50.760 --> 00:01:55.760]   To Insanity and Shanti or CrossFit, any CrossFit people?
[00:01:55.760 --> 00:01:56.640]   [congregation cheering]
[00:01:56.640 --> 00:02:00.320]   You guys are all eating kale and doing deadlifts together.
[00:02:00.320 --> 00:02:05.200]   Or just intermittent fasting is like a new thing.
[00:02:05.200 --> 00:02:07.400]   I feel like I'm always down to try something new
[00:02:07.400 --> 00:02:08.600]   that kind of comes along.
[00:02:08.600 --> 00:02:11.360]   Advocare, anybody remember or do Advocare?
[00:02:11.360 --> 00:02:12.680]   Yeah, I tried it.
[00:02:12.680 --> 00:02:15.060]   I can never remember to take the vitamins.
[00:02:15.060 --> 00:02:17.200]   I just like would buy them and then throw,
[00:02:17.200 --> 00:02:19.200]   it was basically like putting money down the toilet.
