
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.440]   - What's up everybody in the room,
[00:00:21.440 --> 00:00:23.640]   everybody joining us online.
[00:00:23.640 --> 00:00:25.240]   All of our PortsLive locations,
[00:00:25.240 --> 00:00:27.420]   specifically PortsLive Midland, Tulsa,
[00:00:27.420 --> 00:00:29.440]   North Houston, Austin, Texas,
[00:00:29.440 --> 00:00:30.800]   wherever you are joining,
[00:00:30.800 --> 00:00:34.120]   we are continuing with this series
[00:00:34.120 --> 00:00:36.060]   on a look at the book of Ephesians.
[00:00:36.060 --> 00:00:41.860]   This past weekend, I had a life changing experience
[00:00:41.860 --> 00:00:46.200]   and that my family officially became minivan people.
[00:00:46.200 --> 00:00:50.440]   Now, I don't want you to think of me any differently,
[00:00:50.440 --> 00:00:51.720]   I'm still the same person.
[00:00:51.720 --> 00:00:55.120]   And my wife, just for months and months,
[00:00:55.120 --> 00:00:57.740]   has, I don't think I've ever seen or want something more,
[00:00:57.740 --> 00:01:01.240]   and so finally we were able to find and got a minivan.
[00:01:01.240 --> 00:01:04.280]   And so we went and ended up going home
[00:01:04.280 --> 00:01:05.440]   and everything was great.
[00:01:05.440 --> 00:01:06.840]   But while we were there, I was asked,
[00:01:06.840 --> 00:01:08.720]   hey, do you want to trade in a vehicle?
[00:01:08.720 --> 00:01:10.480]   Now, let me give my hot take,
[00:01:10.480 --> 00:01:12.280]   everybody's got certain hot takes.
[00:01:12.280 --> 00:01:15.400]   It's my opinion that you should never trade in your vehicle
[00:01:15.400 --> 00:01:16.240]   to a dealership.
[00:01:16.240 --> 00:01:18.960]   Now here's why, 'cause they always low ball you.
[00:01:18.960 --> 00:01:21.560]   You always end up getting a car that you have
[00:01:21.560 --> 00:01:26.080]   that's worth $8,000, they're gonna be like, here's 140.
[00:01:26.080 --> 00:01:29.860]   And you end up not maximizing the potential.
[00:01:29.860 --> 00:01:32.100]   So I always sell it private parties,
[00:01:32.100 --> 00:01:34.300]   just one of those things in life that I do.
[00:01:34.300 --> 00:01:37.540]   So I'll take that car and try to sell it on Craigslist,
[00:01:37.540 --> 00:01:39.700]   try to sell it on some third party app
[00:01:39.700 --> 00:01:41.740]   and try to maximize potential profits.
[00:01:41.740 --> 00:01:44.460]   So that was happening and that's currently going on.
[00:01:44.460 --> 00:01:47.340]   But for that to happen, you've got to clean and detail
[00:01:47.340 --> 00:01:48.860]   my wife's old car.
[00:01:48.860 --> 00:01:51.100]   So I'm cleaning and detailing and having her old car
[00:01:51.100 --> 00:01:54.620]   all cleaned up and I realized that the front headlights
[00:01:54.620 --> 00:01:57.620]   of her vehicle had experienced something that happens
[00:01:57.620 --> 00:01:59.860]   really over time with most vehicles.
[00:01:59.860 --> 00:02:02.620]   Your headlights begin, they start out clear
[00:02:02.620 --> 00:02:04.600]   and you can see them and it's like a clear glass
[00:02:04.600 --> 00:02:06.200]   on the front two headlights of your car.
[00:02:06.200 --> 00:02:08.820]   And eventually over time with wear and tear,
[00:02:08.820 --> 00:02:12.300]   they oxidate and they begin to be like cloudy
[00:02:12.300 --> 00:02:13.780]   and it just didn't look good.
[00:02:13.780 --> 00:02:17.900]   So I went and I purchased Headlight Restoration
[00:02:17.900 --> 00:02:21.100]   to the rescue, which you apply on there
[00:02:21.100 --> 00:02:25.220]   and it goes from looking ugly to being restored
[00:02:25.220 --> 00:02:30.060]   to looking like it's back to the original way it was made.
[00:02:30.060 --> 00:02:32.460]   And what does that have to do with tonight?
[00:02:32.460 --> 00:02:34.820]   Nothing, I just needed to talk to you about minivans
[00:02:34.820 --> 00:02:35.660]   for a little bit.
[00:02:35.660 --> 00:02:38.300]   No, the point of that story is in the same way
[00:02:38.300 --> 00:02:41.040]   that you take something and you are restoring it back
[00:02:41.040 --> 00:02:44.220]   to its original created design.
[00:02:44.220 --> 00:02:46.020]   The Apostle Paul has been arguing through the book
[00:02:46.020 --> 00:02:50.460]   of Ephesians that God in Christ, when you trust in Jesus,
[00:02:50.460 --> 00:02:52.580]   he is making a new you.
[00:02:52.580 --> 00:02:54.220]   That's why the subtitle of this series
[00:02:54.220 --> 00:02:56.800]   is Introducing the New You.
[00:02:56.800 --> 00:02:59.540]   And the reality is that just like over time
[00:02:59.540 --> 00:03:01.940]   and through wear and tear and events,
[00:03:01.940 --> 00:03:05.420]   something that was originally created in a certain way
[00:03:05.420 --> 00:03:09.420]   gets increasingly less like it was created originally.
[00:03:09.420 --> 00:03:12.300]   When sin entered the world, every human heart
[00:03:12.300 --> 00:03:17.300]   and every human soul had a fracture, if you will.
[00:03:18.620 --> 00:03:22.940]   And the gospel is God restoring back
[00:03:22.940 --> 00:03:25.020]   the original design of humanity
[00:03:25.020 --> 00:03:27.860]   for you to be an image bearer of God.
[00:03:27.860 --> 00:03:31.060]   As you and I follow Jesus, he is restoring
[00:03:31.060 --> 00:03:34.580]   and he's establishing the new us,
[00:03:34.580 --> 00:03:37.060]   the new creation that we are.
[00:03:37.060 --> 00:03:38.340]   And as you continue to follow him,
[00:03:38.340 --> 00:03:40.140]   that's the process he's been laying out
[00:03:40.140 --> 00:03:40.980]   and that he's gonna do.
[00:03:40.980 --> 00:03:42.660]   And the Apostle Paul has been tracing,
[00:03:42.660 --> 00:03:44.340]   hey, you have a new life in Christ.
[00:03:44.340 --> 00:03:49.340]   God is restoring the reflection of God in humanity
[00:03:49.340 --> 00:03:51.780]   as you follow Jesus.
[00:03:51.780 --> 00:03:53.440]   And tonight he's gonna lay out specifically
[00:03:53.440 --> 00:03:57.420]   this new life that you have and how you experience change.
[00:03:57.420 --> 00:03:59.540]   In other words, if you are not experiencing change
[00:03:59.540 --> 00:04:02.020]   as a follower of Jesus or you say you love Jesus,
[00:04:02.020 --> 00:04:03.340]   but your life is not shifting
[00:04:03.340 --> 00:04:05.660]   and becoming more and more like Jesus,
[00:04:05.660 --> 00:04:07.820]   it's because of not doing the things
[00:04:07.820 --> 00:04:09.500]   he's gonna talk about tonight.
[00:04:09.500 --> 00:04:11.080]   So we're gonna be in Ephesians chapter four
[00:04:11.080 --> 00:04:13.740]   as we're gonna look at what the new life
[00:04:13.740 --> 00:04:18.020]   that you and I have in Jesus includes
[00:04:18.020 --> 00:04:22.860]   and how God brings about change inside of your life.
[00:04:22.860 --> 00:04:25.740]   If you've ever wanted to experience more of your purpose,
[00:04:25.740 --> 00:04:30.300]   more peace, less destructive habits,
[00:04:30.300 --> 00:04:33.060]   tendencies, relationships,
[00:04:33.060 --> 00:04:36.220]   the Apostle Paul's words are for you.
[00:04:36.220 --> 00:04:38.300]   And so we're gonna start in verse 17
[00:04:38.300 --> 00:04:39.580]   and we're gonna trace through three things
[00:04:39.580 --> 00:04:43.600]   that he says about the new you, introducing the new you.
[00:04:43.600 --> 00:04:45.140]   Now, the book of Ephesians was written
[00:04:45.140 --> 00:04:47.220]   by the Apostle formerly known as Saul
[00:04:47.220 --> 00:04:50.460]   who changed or had his name changed to Paul.
[00:04:50.460 --> 00:04:51.900]   He spent the first half of his life
[00:04:51.900 --> 00:04:54.860]   trying to stomp out Christianity
[00:04:54.860 --> 00:04:57.520]   and then he encountered Jesus and everything changed.
[00:04:57.520 --> 00:04:59.940]   And he would spend the rest of his life
[00:04:59.940 --> 00:05:02.820]   telling people about Jesus and telling Christians
[00:05:02.820 --> 00:05:06.100]   how to live the new life that they have in Christ.
[00:05:06.100 --> 00:05:07.460]   And one of the groups that he would talk to
[00:05:07.460 --> 00:05:08.460]   was the church in Ephesus.
[00:05:08.460 --> 00:05:09.580]   If you join us for the first week,
[00:05:09.580 --> 00:05:11.060]   we've been walking through this book,
[00:05:11.060 --> 00:05:13.740]   written about 60 AD to a church meeting
[00:05:13.740 --> 00:05:15.000]   in the city of Ephesus.
[00:05:15.000 --> 00:05:16.460]   It's a beautiful city.
[00:05:16.460 --> 00:05:17.940]   Climate is like LA.
[00:05:17.940 --> 00:05:19.260]   It's on the water.
[00:05:19.260 --> 00:05:22.300]   People wanted to live there and it still exists today.
[00:05:22.300 --> 00:05:24.280]   You could get on a plane and go visit it.
[00:05:24.280 --> 00:05:26.120]   And there was a group of Christians
[00:05:26.120 --> 00:05:27.300]   trying to live out their faith
[00:05:27.300 --> 00:05:28.680]   and that's what Paul has been writing.
[00:05:28.680 --> 00:05:33.300]   Here's what it looks like to live in light of the new you.
[00:05:33.300 --> 00:05:34.460]   Starts in verse 17.
[00:05:34.460 --> 00:05:40.080]   So I tell you this and insist on it in the Lord.
[00:05:40.080 --> 00:05:43.100]   You must no longer live as the Gentiles do.
[00:05:43.100 --> 00:05:45.500]   Now Gentiles is not really a term that we use very often.
[00:05:45.500 --> 00:05:47.100]   My guess is no one used that phrase
[00:05:47.100 --> 00:05:48.420]   at your work or your office today.
[00:05:48.420 --> 00:05:51.740]   But it's basically Paul's description of the world.
[00:05:51.740 --> 00:05:54.500]   Hey, you are not to live like the rest of the world.
[00:05:54.500 --> 00:05:59.780]   In the futility of their thinking,
[00:05:59.780 --> 00:06:02.340]   they are darkened in their understanding
[00:06:02.340 --> 00:06:05.920]   and separated from the life of God
[00:06:05.920 --> 00:06:08.580]   because of the ignorance that is in them
[00:06:08.580 --> 00:06:11.760]   due to the hardening of their hearts.
[00:06:11.760 --> 00:06:13.380]   Having lost all sensitivity,
[00:06:13.380 --> 00:06:17.020]   they have given themselves over to sensuality
[00:06:17.020 --> 00:06:20.060]   so as to indulge in every kind of impurity
[00:06:20.060 --> 00:06:22.140]   and they are full of greed.
[00:06:22.140 --> 00:06:25.340]   So the Apostle Paul goes very dark, very fast.
[00:06:25.340 --> 00:06:26.700]   Zero to 60, he's basically going,
[00:06:26.700 --> 00:06:28.300]   you're not to live like the rest of the world.
[00:06:28.300 --> 00:06:30.020]   And then he begins to describe
[00:06:30.020 --> 00:06:32.380]   how the rest of the world operates.
[00:06:32.380 --> 00:06:34.560]   But the first point I wanna talk about is him saying,
[00:06:34.560 --> 00:06:36.360]   hey, if you were in Jesus,
[00:06:36.360 --> 00:06:39.980]   you were to stand out because of the new creation.
[00:06:39.980 --> 00:06:41.300]   When you trusted in Christ and you said,
[00:06:41.300 --> 00:06:43.500]   God, I accept you as my Lord, my Savior,
[00:06:43.500 --> 00:06:45.260]   the payment for everything wrong I've ever done,
[00:06:45.260 --> 00:06:46.900]   everything wrong I ever will do.
[00:06:46.900 --> 00:06:48.580]   I'll never be able to earn a relationship with you
[00:06:48.580 --> 00:06:49.700]   and I don't have to
