
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.720]   - All right, all right, welcome to the porch.
[00:00:19.720 --> 00:00:23.040]   My name is Josiah and we are jumping into week three
[00:00:23.040 --> 00:00:26.020]   of Ephesians, introducing the new you.
[00:00:26.020 --> 00:00:28.860]   But before we get there, help me welcome our friends
[00:00:28.860 --> 00:00:30.880]   across the nation, our Porch Live locations,
[00:00:30.880 --> 00:00:33.960]   Porch Live Tulsa, Oklahoma, Boise, Idaho,
[00:00:33.960 --> 00:00:38.240]   Scottsdale, Arizona, and not but least,
[00:00:38.240 --> 00:00:39.920]   or was that right?
[00:00:39.920 --> 00:00:43.380]   Yeah, yeah, not but least, our friends right down the road,
[00:00:43.380 --> 00:00:45.960]   Fort Worth, Texas, come on, the Porch Live.
[00:00:45.960 --> 00:00:46.800]   Let's go.
[00:00:46.800 --> 00:00:50.720]   (audience applauding)
[00:00:50.720 --> 00:00:51.760]   Love it.
[00:00:51.760 --> 00:00:54.320]   Well, hey, any iPhone users in the room tonight?
[00:00:54.320 --> 00:00:56.640]   (audience cheering)
[00:00:56.640 --> 00:00:59.160]   Okay, all right, me too.
[00:00:59.160 --> 00:01:00.440]   Any Android?
[00:01:00.440 --> 00:01:03.700]   (audience cheering)
[00:01:03.700 --> 00:01:04.960]   You can be dismissed.
[00:01:04.960 --> 00:01:08.240]   I'm playing, I'm playing.
[00:01:08.240 --> 00:01:11.240]   Is that one Android user on the group text
[00:01:11.240 --> 00:01:14.440]   that you can't name the texting thread, you know, that one?
[00:01:14.440 --> 00:01:16.540]   You know, you got to use group me instead?
[00:01:16.540 --> 00:01:20.480]   Oh man, Android people, got to love them.
[00:01:20.480 --> 00:01:25.780]   Hey, 15 years ago, about two and a half months ago,
[00:01:25.780 --> 00:01:29.640]   15 years ago, so two, excuse me, two months ago,
[00:01:29.640 --> 00:01:34.360]   we celebrated 15 years of this thing right here,
[00:01:34.360 --> 00:01:35.440]   the iPhone.
[00:01:35.440 --> 00:01:36.400]   The iPhone came out.
[00:01:36.400 --> 00:01:37.920]   I know you probably didn't know that, that's okay.
[00:01:37.920 --> 00:01:42.680]   A man named Steve Jobs had a vision, yeah, look at it,
[00:01:42.680 --> 00:01:47.320]   had a vision that he would create a phone
[00:01:47.320 --> 00:01:49.480]   that would change everything,
[00:01:49.480 --> 00:01:51.900]   almost everything about our life.
[00:01:51.900 --> 00:01:54.040]   Like, it was crazy, like, I got to thinking,
[00:01:54.040 --> 00:01:56.980]   man, I was 24 years old, I know I just dated myself there.
[00:01:56.980 --> 00:02:00.560]   I was 24 years old in 2007 when the iPhone came out.
[00:02:00.560 --> 00:02:03.140]   And I just got to thinking, man,
[00:02:03.140 --> 00:02:08.140]   he used this one phone that began to change our culture.
[00:02:08.140 --> 00:02:12.700]   It began to change the way we communicate,
[00:02:12.700 --> 00:02:16.340]   the way we interact, and ultimately,
[00:02:16.340 --> 00:02:21.340]   he created this phone to change the world.
[00:02:21.340 --> 00:02:23.420]   Let me give you a few.
[00:02:23.420 --> 00:02:27.540]   It was the first modern touchscreen smartphone.
[00:02:27.540 --> 00:02:31.280]   It allowed us to basically carry a computer around
[00:02:31.280 --> 00:02:33.860]   that fit in the size of our hand.
[00:02:33.860 --> 00:02:35.140]   That's what he created,
[00:02:35.140 --> 00:02:39.620]   the first modern touchscreen smartphone.
[00:02:39.620 --> 00:02:41.100]   It put internet in our pockets,
[00:02:41.100 --> 00:02:45.160]   whether you have, you know, wifi or not,
[00:02:45.160 --> 00:02:47.300]   like, you have the internet at your disposal.
[00:02:47.300 --> 00:02:49.060]   We're connected all the time.
[00:02:49.060 --> 00:02:51.940]   Everything is now instant gratification.
[00:02:51.940 --> 00:02:54.380]   We now expect everything to be on demand.
[00:02:54.380 --> 00:02:56.540]   We take for granted that we have unlimited music
[00:02:56.540 --> 00:03:01.040]   and TV shows and movies and books on our phone.
[00:03:01.040 --> 00:03:05.020]   It turned all of us into wannabe photographers
[00:03:05.020 --> 00:03:07.540]   and influencers, right, man?
[00:03:07.540 --> 00:03:11.820]   It gave us platforms.
[00:03:11.820 --> 00:03:14.820]   Some of you really are influencers, praise God.
[00:03:14.820 --> 00:03:17.560]   Hopefully you're influencing the right thing.
[00:03:17.560 --> 00:03:20.660]   It transformed photography from a hobby to,
[00:03:20.660 --> 00:03:23.020]   man, there's not a day that goes by
[00:03:23.020 --> 00:03:25.820]   that you and I probably don't take a picture of something.
[00:03:25.820 --> 00:03:29.140]   I mean, we sit across the table with friends
[00:03:29.140 --> 00:03:32.020]   and we have fajitas and we wouldn't,
[00:03:32.020 --> 00:03:34.100]   it would never cross our mind 15 years ago
[00:03:34.100 --> 00:03:35.860]   to take a picture and share that with the world.
[00:03:35.860 --> 00:03:37.940]   We would just talk to each other, right?
[00:03:37.940 --> 00:03:40.040]   But we don't really do that anymore.
[00:03:40.040 --> 00:03:45.080]   The iPhone gave way to apps.
[00:03:45.080 --> 00:03:48.940]   Now there is more than two million apps in the App Store.
[00:03:49.780 --> 00:03:52.100]   It shaped modern social media.
[00:03:52.100 --> 00:03:54.320]   For a great part of my life,
[00:03:54.320 --> 00:03:56.940]   I would have to log on MySpace, anybody?
[00:03:56.940 --> 00:04:00.060]   Ooh, oh, a few, okay, older generation,
[00:04:00.060 --> 00:04:01.980]   let's go, millennials.
[00:04:01.980 --> 00:04:04.020]   Facebook, we'd have to log on from our computer.
[00:04:04.020 --> 00:04:07.580]   Now we just get to log on to social media from our phone.
[00:04:07.580 --> 00:04:09.280]   Yeah, come on.
