
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.160]   How we doing porch?
[00:00:21.160 --> 00:00:23.560]   Come on, come on.
[00:00:23.560 --> 00:00:26.140]   If you're listening anywhere you are,
[00:00:26.140 --> 00:00:28.260]   if someone just led you in worship,
[00:00:28.260 --> 00:00:30.440]   wherever you are, be it Fort Worth, Houston,
[00:00:30.440 --> 00:00:31.640]   Cedar Rapids, wherever,
[00:00:31.640 --> 00:00:35.140]   can we just applaud the way that they use their talents
[00:00:35.140 --> 00:00:37.000]   to stir our affections for God?
[00:00:37.000 --> 00:00:40.500]   (congregation applauding)
[00:00:40.500 --> 00:00:45.580]   Late last week, I was at lunch with two other pastors.
[00:00:45.580 --> 00:00:47.780]   One was Todd Wagner, senior pastor here,
[00:00:47.780 --> 00:00:49.100]   and another pastor friend.
[00:00:49.100 --> 00:00:50.740]   And we were eating at a restaurant
[00:00:50.740 --> 00:00:52.340]   we haven't eaten at before.
[00:00:52.340 --> 00:00:57.340]   And so there, we kind of engaged the server, right?
[00:00:57.620 --> 00:00:59.500]   Like here's the reality,
[00:00:59.500 --> 00:01:01.940]   he doesn't have a chance of not hearing the gospel.
[00:01:01.940 --> 00:01:05.140]   Like we're gonna talk about Jesus one way or another.
[00:01:05.140 --> 00:01:06.540]   That's about to happen.
[00:01:06.540 --> 00:01:09.460]   And so Todd engages him first and says,
[00:01:09.460 --> 00:01:11.940]   "Hey, you know, man, do you mind if I ask you
[00:01:11.940 --> 00:01:13.260]   "a couple of questions?"
[00:01:13.260 --> 00:01:14.500]   And the guy's out thinking like,
[00:01:14.500 --> 00:01:15.340]   "Yeah, sure."
[00:01:15.340 --> 00:01:16.780]   Like, "What salad dressing do we have?"
[00:01:16.780 --> 00:01:18.420]   Or, "What's the soup of the day?"
[00:01:18.420 --> 00:01:21.300]   You know, and he's like, "Let me ask you this.
[00:01:21.300 --> 00:01:26.160]   "What comes to mind when you think about God?"
[00:01:26.160 --> 00:01:28.860]   And there's a host, oh, that kind of question.
[00:01:28.860 --> 00:01:30.940]   And so he's like back and forth, you know,
[00:01:30.940 --> 00:01:32.260]   between us and other tables.
[00:01:32.260 --> 00:01:33.220]   And the second question,
[00:01:33.220 --> 00:01:36.820]   "Hey, what comes to mind when you think about the Bible?"
[00:01:36.820 --> 00:01:38.300]   And then he kind of goes back and forth.
[00:01:38.300 --> 00:01:39.660]   He's like, "Let me think on that."
[00:01:39.660 --> 00:01:40.560]   And the third question is,
[00:01:40.560 --> 00:01:43.420]   "What comes to mind when you think about the church?"
[00:01:43.420 --> 00:01:46.020]   And so then kind of all the other tables clear out
[00:01:46.020 --> 00:01:47.180]   and we're there 'cause we were meeting
[00:01:47.180 --> 00:01:48.020]   about some other things.
[00:01:48.020 --> 00:01:51.140]   And so we're able to talk with this young man.
[00:01:51.140 --> 00:01:53.180]   And I wrote down his questions.
[00:01:53.180 --> 00:01:54.020]   I'd love to share.
[00:01:54.020 --> 00:01:55.280]   I wrote down his answers.
[00:01:55.280 --> 00:01:56.180]   I'd love to share them with you.
[00:01:56.180 --> 00:01:57.820]   So what comes to your mind when you think about God?
[00:01:57.820 --> 00:02:01.340]   He said, "A higher power that no one can know."
[00:02:01.340 --> 00:02:03.700]   Maybe you know someone that would say the same thing.
[00:02:03.700 --> 00:02:06.900]   Maybe you know someone that would respond in a similar way.
[00:02:06.900 --> 00:02:08.260]   He says, "What comes to mind
[00:02:08.260 --> 00:02:10.300]   "when you think about the Bible?"
[00:02:10.300 --> 00:02:13.100]   And he said, "A book that's been changed over time."
[00:02:13.100 --> 00:02:14.980]   And he likened it to like the telephone game.
[00:02:14.980 --> 00:02:16.540]   Like when you whisper in someone's ear
[00:02:16.540 --> 00:02:17.660]   and then they tell the next person
[00:02:17.660 --> 00:02:18.660]   and they tell the next person
[00:02:18.660 --> 00:02:19.620]   and then it comes out different.
[00:02:19.620 --> 00:02:21.740]   And we got to have a great conversation about that.
[00:02:21.740 --> 00:02:24.400]   I said, "Hey, are you aware of the Dead Sea Scrolls,
[00:02:24.400 --> 00:02:27.400]   "the greatest archeological discovery ever to find,
[00:02:27.400 --> 00:02:28.240]   "ever to be found?
