
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:22.840]   - Ladies and gentlemen, welcome to The Porch.
[00:00:22.840 --> 00:00:25.520]   If we haven't met, my name is JD,
[00:00:25.520 --> 00:00:27.280]   and we are so glad that you are here.
[00:00:27.280 --> 00:00:29.840]   Like Carson said, we have been going through a series
[00:00:29.840 --> 00:00:32.280]   called The Seven Deadly Sins.
[00:00:32.280 --> 00:00:34.480]   And we've been talking about different things
[00:00:34.480 --> 00:00:35.720]   that people have just said,
[00:00:35.720 --> 00:00:37.840]   hey, we know that all sins are equal,
[00:00:37.840 --> 00:00:39.920]   but these things, these seven sins,
[00:00:39.920 --> 00:00:42.120]   if you let them rule your life,
[00:00:42.120 --> 00:00:44.160]   dictate your life and how you live,
[00:00:44.160 --> 00:00:46.880]   it can end catastrophically for you.
[00:00:46.880 --> 00:00:50.240]   We've talked about anger, pride, greed, lust,
[00:00:50.240 --> 00:00:51.480]   so many different things.
[00:00:51.480 --> 00:00:53.840]   And we are finishing strong tonight
[00:00:53.840 --> 00:00:57.440]   with the deadly sin of jealousy.
[00:00:57.440 --> 00:00:58.680]   And right off the bat,
[00:00:58.680 --> 00:01:02.040]   a lot of people in this kind of seven deadly sin talk,
[00:01:02.040 --> 00:01:05.480]   some say it's envy, some call it jealousy.
[00:01:05.480 --> 00:01:07.600]   I'm gonna kind of just mix the two together.
[00:01:07.600 --> 00:01:09.360]   I'll be saying jealousy a lot tonight,
[00:01:09.360 --> 00:01:11.820]   but I just wanna define what those things
[00:01:11.820 --> 00:01:12.900]   are clearly for us.
[00:01:12.900 --> 00:01:17.220]   And so envy or jealousy, right off the bat is this,
[00:01:17.220 --> 00:01:20.080]   a feeling of discontentment
[00:01:20.080 --> 00:01:25.080]   caused by someone else's possessions, qualities, or luck.
[00:01:25.080 --> 00:01:28.600]   That's how people in the world today define jealousy.
[00:01:28.600 --> 00:01:31.960]   A feeling of discontentment caused by someone else's
[00:01:31.960 --> 00:01:34.880]   possessions, qualities, or luck.
[00:01:34.880 --> 00:01:37.520]   And basically what that means in casual language
[00:01:37.520 --> 00:01:40.680]   is when someone else has something that we want
[00:01:40.680 --> 00:01:45.680]   or we desire, we look at what we have and what they have.
[00:01:45.680 --> 00:01:47.920]   And there's just like this angst that we have
[00:01:47.920 --> 00:01:51.000]   towards them that builds up, and that is jealousy.
[00:01:51.000 --> 00:01:52.640]   And I was just thinking about this
[00:01:52.640 --> 00:01:53.920]   over the 4th of July weekend,
[00:01:53.920 --> 00:01:56.480]   I was looking at Instagram and I was like, there it is.
[00:01:56.480 --> 00:02:00.980]   If you wanna find a jealous JD, invite him to the lake,
[00:02:00.980 --> 00:02:05.360]   because that is when all of the insecurities in me come out.
[00:02:05.360 --> 00:02:07.960]   If anyone has been to a day at the lake,
[00:02:07.960 --> 00:02:10.080]   we've all been there, we've all seen it.
[00:02:10.080 --> 00:02:12.200]   You get there, every dude, it seems like,
[00:02:12.200 --> 00:02:14.060]   just can't wait to take off their shirt.
